step,epoch,train_loss,val_qa_answer_f1,val_qa_em,val_loss,val_qa_bert_score,val_qa_sas,test_loss
569,1,0.10038390755653381,,,,,,
579,1,0.12223938852548599,,,,,,
589,1,0.0650487095117569,,,,,,
599,1,0.17570418119430542,,,,,,
609,1,0.145254448056221,,,,,,
619,1,0.17804034054279327,,,,,,
629,1,0.12190669775009155,,,,,,
639,1,0.07407467067241669,,,,,,
649,1,0.10554812103509903,,,,,,
659,1,0.16110746562480927,,,,,,
669,1,0.13875845074653625,,,,,,
679,1,0.07874743640422821,,,,,,
689,1,0.11133639514446259,,,,,,
699,1,0.07584153115749359,,,,,,
709,1,0.08608050644397736,,,,,,
713,1,,0.23631387948989868,0.1726384311914444,0.11686524003744125,0.7831512093544006,0.2894408702850342,
719,2,0.1030237004160881,,,,,,
729,2,0.1323878914117813,,,,,,
739,2,0.050688449293375015,,,,,,
749,2,0.07888690382242203,,,,,,
759,2,0.08264507353305817,,,,,,
769,2,0.11510399729013443,,,,,,
779,2,0.088475301861763,,,,,,
789,2,0.0920923724770546,,,,,,
799,2,0.23248419165611267,,,,,,
809,2,0.15615858137607574,,,,,,
819,2,0.11004220694303513,,,,,,
829,2,0.16723886132240295,,,,,,
839,2,0.1469578891992569,,,,,,
849,2,0.05796985328197479,,,,,,
859,2,0.08144520223140717,,,,,,
869,2,0.12669329345226288,,,,,,
879,2,0.08199569582939148,,,,,,
889,2,0.12823104858398438,,,,,,
899,2,0.13182806968688965,,,,,,
909,2,0.08166873455047607,,,,,,
919,2,0.13267236948013306,,,,,,
929,2,0.09151049703359604,,,,,,
939,2,0.13650885224342346,,,,,,
949,2,0.1279214769601822,,,,,,
959,2,0.07984345406293869,,,,,,
969,2,0.09321422874927521,,,,,,
979,2,0.060735974460840225,,,,,,
989,2,0.05367609113454819,,,,,,
999,2,0.1064266562461853,,,,,,
1009,2,0.06040278449654579,,,,,,
1019,2,0.124151311814785,,,,,,
1029,2,0.07362892478704453,,,,,,
1039,2,0.11139920353889465,,,,,,
1049,2,0.06222348287701607,,,,,,
1059,2,0.05766560509800911,,,,,,
1069,2,0.06773125380277634,,,,,,
1070,2,,0.2640695869922638,0.20195439457893372,0.11684352904558182,0.7944849133491516,0.32340481877326965,
1079,3,0.057110272347927094,,,,,,
1089,3,0.058904364705085754,,,,,,
1099,3,0.08132334053516388,,,,,,
1109,3,0.06881038844585419,,,,,,
1119,3,0.0650344043970108,,,,,,
1129,3,0.06875728070735931,,,,,,
1139,3,0.09681505709886551,,,,,,
1149,3,0.08017906546592712,,,,,,
1159,3,0.0795254111289978,,,,,,
1169,3,0.07938933372497559,,,,,,
1179,3,0.05809912830591202,,,,,,
1189,3,0.06347145140171051,,,,,,
1199,3,0.060444366186857224,,,,,,
1209,3,0.05582110956311226,,,,,,
1219,3,0.05104683339595795,,,,,,
1229,3,0.07236307859420776,,,,,,
1239,3,0.05743942782282829,,,,,,
1249,3,0.056851230561733246,,,,,,
1259,3,0.0736803188920021,,,,,,
1269,3,0.05974264070391655,,,,,,
1279,3,0.06807851791381836,,,,,,
1289,3,0.05863071605563164,,,,,,
1299,3,0.08239354193210602,,,,,,
1309,3,0.05009741336107254,,,,,,
1319,3,0.08017852902412415,,,,,,
1329,3,0.061658091843128204,,,,,,
1339,3,0.051077861338853836,,,,,,
1349,3,0.09051330387592316,,,,,,
1359,3,0.07151776552200317,,,,,,
1369,3,0.09312444925308228,,,,,,
1379,3,0.05849302560091019,,,,,,
1389,3,0.08237092941999435,,,,,,
1399,3,0.047150950878858566,,,,,,
1409,3,0.05012110620737076,,,,,,
1419,3,0.08833402395248413,,,,,,
1427,3,,0.281848281621933,0.22149837017059326,0.12496097385883331,0.8028404116630554,0.343881219625473,
1429,4,0.07546760886907578,,,,,,
1439,4,0.04196295142173767,,,,,,
1449,4,0.04447360709309578,,,,,,
1459,4,0.0536963976919651,,,,,,
1469,4,0.04992959275841713,,,,,,
1479,4,0.0681585744023323,,,,,,
1489,4,0.063392773270607,,,,,,
1499,4,0.06441132724285126,,,,,,
1509,4,0.07090389728546143,,,,,,
1519,4,0.04267222806811333,,,,,,
1529,4,0.03986290097236633,,,,,,
1539,4,0.050839636474847794,,,,,,
1549,4,0.05279375612735748,,,,,,
1559,4,0.05543075501918793,,,,,,
1569,4,0.051620498299598694,,,,,,
1579,4,0.04912279546260834,,,,,,
1589,4,0.05977119877934456,,,,,,
1599,4,0.07245517522096634,,,,,,
1609,4,0.0566926933825016,,,,,,
1619,4,0.05054273083806038,,,,,,
1629,4,0.047310471534729004,,,,,,
1639,4,0.06802407652139664,,,,,,
1649,4,0.07802780717611313,,,,,,
1659,4,0.06838008016347885,,,,,,
1669,4,0.03694450482726097,,,,,,
1679,4,0.07278157770633698,,,,,,
1689,4,0.03434940055012703,,,,,,
1699,4,0.027600759640336037,,,,,,
1709,4,0.03016822412610054,,,,,,
1719,4,0.04164240509271622,,,,,,
1729,4,0.056691572070121765,,,,,,
1739,4,0.034235332161188126,,,,,,
1749,4,0.05585414543747902,,,,,,
1759,4,0.04939650744199753,,,,,,
1769,4,0.0379914753139019,,,,,,
1779,4,0.03282433748245239,,,,,,
1784,4,,0.3127017319202423,0.2508143186569214,0.14100508391857147,0.815305769443512,0.3700794279575348,
1785,5,,,,,,,0.14100508391857147
