epoch,train_loss,step,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,val_qa_sas,test_loss
0,0.6779208779335022,9,,,,,,
0,0.4679405093193054,19,,,,,,
0,0.7080397605895996,29,,,,,,
0,0.18151892721652985,39,,,,,,
0,0.3478323519229889,49,,,,,,
0,0.24163572490215302,59,,,,,,
0,0.12166853249073029,69,,,,,,
0,0.16154472529888153,79,,,,,,
0,0.28895190358161926,89,,,,,,
0,0.24555416405200958,99,,,,,,
0,0.21286363899707794,109,,,,,,
0,0.32773590087890625,119,,,,,,
0,0.24545978009700775,129,,,,,,
0,0.31494778394699097,139,,,,,,
0,0.21088895201683044,149,,,,,,
0,0.15209577977657318,159,,,,,,
0,0.12384824454784393,169,,,,,,
0,0.295413613319397,179,,,,,,
0,0.2114567905664444,189,,,,,,
0,0.2272489219903946,199,,,,,,
0,0.22300486266613007,209,,,,,,
0,0.16941490769386292,219,,,,,,
0,0.3502272367477417,229,,,,,,
0,0.259167343378067,239,,,,,,
0,0.14618103206157684,249,,,,,,
0,0.22663387656211853,259,,,,,,
0,0.1209762692451477,269,,,,,,
0,0.12211187928915024,279,,,,,,
0,0.24927864968776703,289,,,,,,
0,0.19832901656627655,299,,,,,,
0,0.1894129365682602,309,,,,,,
0,nan,319,,,,,,
0,0.19633057713508606,329,,,,,,
0,,338,0.2716538906097412,0.7861929535865784,0.1309075504541397,0.19973719120025635,0.3131980001926422,
1,0.12543538212776184,339,,,,,,
1,0.17158246040344238,349,,,,,,
1,0.12373722344636917,359,,,,,,
1,0.13238193094730377,369,,,,,,
1,0.17580455541610718,379,,,,,,
1,0.2847306430339813,389,,,,,,
1,0.08946149051189423,399,,,,,,
1,0.08873504400253296,409,,,,,,
1,0.1423686444759369,419,,,,,,
1,0.13082505762577057,429,,,,,,
1,0.13829192519187927,439,,,,,,
1,0.09689348936080933,449,,,,,,
1,0.1514606475830078,459,,,,,,
1,0.23066791892051697,469,,,,,,
1,0.13382059335708618,479,,,,,,
1,0.18792422115802765,489,,,,,,
1,0.21445201337337494,499,,,,,,
1,0.12570634484291077,509,,,,,,
1,0.1472529023885727,519,,,,,,
1,0.173170804977417,529,,,,,,
1,0.2765236496925354,539,,,,,,
1,0.15139536559581757,549,,,,,,
1,0.10788368433713913,559,,,,,,
1,0.15060476958751678,569,,,,,,
1,0.2709802985191345,579,,,,,,
1,0.3198123872280121,589,,,,,,
1,0.10037349909543991,599,,,,,,
1,0.11369660496711731,609,,,,,,
1,0.2105630487203598,619,,,,,,
1,0.14671282470226288,629,,,,,,
1,0.10377154499292374,639,,,,,,
1,0.49040502309799194,649,,,,,,
1,0.2527705729007721,659,,,,,,
1,0.15658605098724365,669,,,,,,
1,,677,0.30380719900131226,0.7965056896209717,0.11260360479354858,0.24310117959976196,0.3472931981086731,
2,0.13284358382225037,679,,,,,,
2,0.06750236451625824,689,,,,,,
2,0.1261233240365982,699,,,,,,
2,0.13262590765953064,709,,,,,,
2,0.13449199497699738,719,,,,,,
2,0.06818685680627823,729,,,,,,
2,0.1260215789079666,739,,,,,,
2,0.09041091054677963,749,,,,,,
2,0.06877869367599487,759,,,,,,
2,0.07962066680192947,769,,,,,,
2,0.12085320800542831,779,,,,,,
2,0.08511804044246674,789,,,,,,
2,0.10723333060741425,799,,,,,,
2,0.08242855966091156,809,,,,,,
2,0.0828116163611412,819,,,,,,
2,0.09554919600486755,829,,,,,,
2,0.09053816646337509,839,,,,,,
2,0.16405674815177917,849,,,,,,
2,0.10407713055610657,859,,,,,,
2,0.09794909507036209,869,,,,,,
2,0.07440824806690216,879,,,,,,
2,0.5169453024864197,889,,,,,,
2,0.10921420156955719,899,,,,,,
2,0.09394881874322891,909,,,,,,
2,0.08385609835386276,919,,,,,,
2,0.17967438697814941,929,,,,,,
2,0.17193245887756348,939,,,,,,
2,0.09097742289304733,949,,,,,,
2,0.12854909896850586,959,,,,,,
2,0.11475677788257599,969,,,,,,
2,0.1578623652458191,979,,,,,,
2,0.10161786526441574,989,,,,,,
2,0.11332996934652328,999,,,,,,
2,0.12645503878593445,1009,,,,,,
2,,1016,0.3269742727279663,0.802104651927948,0.1102742850780487,0.2706964612007141,0.3728199005126953,
3,0.12517306208610535,1019,,,,,,
3,0.07006274163722992,1029,,,,,,
3,0.11042192578315735,1039,,,,,,
3,0.09107013791799545,1049,,,,,,
3,0.11881516873836517,1059,,,,,,
3,0.049902644008398056,1069,,,,,,
3,0.1030425876379013,1079,,,,,,
3,0.07562284916639328,1089,,,,,,
3,0.07835260033607483,1099,,,,,,
3,0.05038592591881752,1109,,,,,,
3,0.07529278844594955,1119,,,,,,
3,0.07651981711387634,1129,,,,,,
3,0.040685251355171204,1139,,,,,,
3,0.07309820502996445,1149,,,,,,
3,0.07251947373151779,1159,,,,,,
3,0.0408477857708931,1169,,,,,,
3,0.05696824565529823,1179,,,,,,
3,0.09739276766777039,1189,,,,,,
3,0.06530988216400146,1199,,,,,,
3,0.04460877925157547,1209,,,,,,
3,0.05145838111639023,1219,,,,,,
3,0.09398999810218811,1229,,,,,,
3,0.05348337069153786,1239,,,,,,
3,0.06352280080318451,1249,,,,,,
3,0.07069459557533264,1259,,,,,,
3,0.04403498023748398,1269,,,,,,
3,0.05860221013426781,1279,,,,,,
3,0.0347079336643219,1289,,,,,,
3,0.12234816700220108,1299,,,,,,
3,0.042344920337200165,1309,,,,,,
3,0.0799495279788971,1319,,,,,,
3,0.09044995158910751,1329,,,,,,
3,0.07027114182710648,1339,,,,,,
3,0.12152481079101562,1349,,,,,,
3,,1355,0.34683212637901306,0.8075345754623413,0.1184641420841217,0.2917214334011078,0.3911302089691162,
4,0.032436370849609375,1359,,,,,,
4,0.04333310201764107,1369,,,,,,
4,0.028359176591038704,1379,,,,,,
