train_loss,epoch,step,val_qa_sas,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,test_loss
0.7854171395301819,0,9,,,,,,
0.6984015107154846,0,19,,,,,,
0.1976862996816635,0,29,,,,,,
0.3687554597854614,0,39,,,,,,
0.27467039227485657,0,49,,,,,,
0.4844557046890259,0,59,,,,,,
0.13748833537101746,0,69,,,,,,
0.4539833068847656,0,79,,,,,,
0.3975026309490204,0,89,,,,,,
0.2715296149253845,0,99,,,,,,
0.38259485363960266,0,109,,,,,,
0.10357934236526489,0,119,,,,,,
0.21428874135017395,0,129,,,,,,
0.3132946789264679,0,139,,,,,,
0.2365468591451645,0,149,,,,,,
0.26785409450531006,0,159,,,,,,
0.33395570516586304,0,169,,,,,,
0.22700288891792297,0,179,,,,,,
0.37671729922294617,0,189,,,,,,
0.16683058440685272,0,199,,,,,,
0.19137977063655853,0,209,,,,,,
,0,216,0.6439704895019531,0.14901816844940186,0.8786818385124207,0.5928559899330139,0.319884717464447,
0.11053051054477692,1,219,,,,,,
0.25883036851882935,1,229,,,,,,
0.28207433223724365,1,239,,,,,,
0.11610919237136841,1,249,,,,,,
0.38800927996635437,1,259,,,,,,
0.3133745789527893,1,269,,,,,,
0.30729052424430847,1,279,,,,,,
0.5699965357780457,1,289,,,,,,
0.2261403650045395,1,299,,,,,,
0.2929003834724426,1,309,,,,,,
0.1970093846321106,1,319,,,,,,
0.28396692872047424,1,329,,,,,,
0.19508607685565948,1,339,,,,,,
0.2918351888656616,1,349,,,,,,
0.17206239700317383,1,359,,,,,,
0.24638257920742035,1,369,,,,,,
0.14190910756587982,1,379,,,,,,
0.32950180768966675,1,389,,,,,,
0.1252603381872177,1,399,,,,,,
0.12723015248775482,1,409,,,,,,
0.32761886715888977,1,419,,,,,,
0.12526383996009827,1,429,,,,,,
,1,433,0.6588857769966125,0.13572050631046295,0.8869574666023254,0.6204094290733337,0.36599424481391907,
0.12468178570270538,2,439,,,,,,
0.18533693253993988,2,449,,,,,,
0.06573369354009628,2,459,,,,,,
0.10459255427122116,2,469,,,,,,
0.26647478342056274,2,479,,,,,,
0.10840092599391937,2,489,,,,,,
0.3541202247142792,2,499,,,,,,
0.14252784848213196,2,509,,,,,,
0.12338239699602127,2,519,,,,,,
0.10229035466909409,2,529,,,,,,
0.10628388822078705,2,539,,,,,,
0.2632032036781311,2,549,,,,,,
0.10529064387083054,2,559,,,,,,
0.07288021594285965,2,569,,,,,,
0.09902343153953552,2,579,,,,,,
0.10648253560066223,2,589,,,,,,
0.03711676225066185,2,599,,,,,,
0.07491780817508698,2,609,,,,,,
0.08175566047430038,2,619,,,,,,
0.16373664140701294,2,629,,,,,,
0.1776963323354721,2,639,,,,,,
0.10069608688354492,2,649,,,,,,
,2,650,0.6694599986076355,0.13621275126934052,0.8904978036880493,0.6312028765678406,0.3890489935874939,
0.22012105584144592,3,659,,,,,,
0.10868342965841293,3,669,,,,,,
0.14318351447582245,3,679,,,,,,
0.28727856278419495,3,689,,,,,,
0.11551424115896225,3,699,,,,,,
0.07400593161582947,3,709,,,,,,
0.03245791420340538,3,719,,,,,,
0.04359685257077217,3,729,,,,,,
0.09478884190320969,3,739,,,,,,
0.18377640843391418,3,749,,,,,,
0.0794673040509224,3,759,,,,,,
0.08393725007772446,3,769,,,,,,
0.11721766740083694,3,779,,,,,,
0.08187207579612732,3,789,,,,,,
0.01600053533911705,3,799,,,,,,
0.07073241472244263,3,809,,,,,,
0.17492181062698364,3,819,,,,,,
0.2884499132633209,3,829,,,,,,
0.03344772011041641,3,839,,,,,,
0.06725803017616272,3,849,,,,,,
0.06322190165519714,3,859,,,,,,
,3,867,0.6688498258590698,0.1432737410068512,0.8907209634780884,0.6248810887336731,0.4121037423610687,
0.02083161287009716,4,869,,,,,,
0.07134942710399628,4,879,,,,,,
0.1036079078912735,4,889,,,,,,
0.4037509560585022,4,899,,,,,,
0.1890295147895813,4,909,,,,,,
0.07033964991569519,4,919,,,,,,
0.060805581510066986,4,929,,,,,,
0.022650951519608498,4,939,,,,,,
0.0680667832493782,4,949,,,,,,
0.041584886610507965,4,959,,,,,,
0.05550128221511841,4,969,,,,,,
0.04095202311873436,4,979,,,,,,
0.03525356948375702,4,989,,,,,,
0.17033708095550537,4,999,,,,,,
0.018975552171468735,4,1009,,,,,,
0.020095407962799072,4,1019,,,,,,
0.014056991785764694,4,1029,,,,,,
0.07510688155889511,4,1039,,,,,,
0.02171359956264496,4,1049,,,,,,
0.00804048590362072,4,1059,,,,,,
0.012189295142889023,4,1069,,,,,,
0.08536609262228012,4,1079,,,,,,
,4,1084,0.6626714468002319,0.15797345340251923,0.8893754482269287,0.6187826991081238,0.39769452810287476,
,5,1085,,,,,,0.15797345340251923
