train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_meteor,val_qa_sas,test_loss
0.4854845404624939,0,9,,,,,,,
0.39857158064842224,0,19,,,,,,,
0.6971570253372192,0,29,,,,,,,
0.9540860652923584,0,39,,,,,,,
0.5887407660484314,0,49,,,,,,,
0.9196912050247192,0,59,,,,,,,
1.3020074367523193,0,69,,,,,,,
0.5692139863967896,0,79,,,,,,,
0.3341253697872162,0,89,,,,,,,
0.33639824390411377,0,99,,,,,,,
,0,104,0.1502493917942047,0.567008912563324,0.8881900310516357,0.41025641560554504,0.6075363755226135,0.5957618355751038,
0.49439236521720886,1,109,,,,,,,
0.35870686173439026,1,119,,,,,,,
0.17297585308551788,1,129,,,,,,,
0.2878357172012329,1,139,,,,,,,
0.1990746706724167,1,149,,,,,,,
0.43488505482673645,1,159,,,,,,,
0.4083915054798126,1,169,,,,,,,
0.23248152434825897,1,179,,,,,,,
0.2269296795129776,1,189,,,,,,,
0.25080451369285583,1,199,,,,,,,
0.362936794757843,1,209,,,,,,,
,1,209,0.12969759106636047,0.6332427263259888,0.9016450643539429,0.49358972907066345,0.6556795239448547,0.644605815410614,
0.16142290830612183,2,219,,,,,,,
0.17983774840831757,2,229,,,,,,,
0.260670930147171,2,239,,,,,,,
0.23467352986335754,2,249,,,,,,,
0.11460600793361664,2,259,,,,,,,
0.3526858985424042,2,269,,,,,,,
0.05974262207746506,2,279,,,,,,,
0.28862884640693665,2,289,,,,,,,
0.0694570541381836,2,299,,,,,,,
0.11304278671741486,2,309,,,,,,,
,2,314,0.12942881882190704,0.6165260672569275,0.8967297673225403,0.4871794879436493,0.6534425616264343,0.6373752951622009,
0.24256382882595062,3,319,,,,,,,
0.1739630252122879,3,329,,,,,,,
0.05678065866231918,3,339,,,,,,,
0.14349399507045746,3,349,,,,,,,
0.08626090735197067,3,359,,,,,,,
0.1835423707962036,3,369,,,,,,,
0.12633784115314484,3,379,,,,,,,
0.08698325604200363,3,389,,,,,,,
0.037561461329460144,3,399,,,,,,,
0.05301835015416145,3,409,,,,,,,
0.04656343534588814,3,419,,,,,,,
,3,419,0.13304412364959717,0.6392163634300232,0.9055958986282349,0.5256410241127014,0.6656738519668579,0.6507493257522583,
0.07634630054235458,4,429,,,,,,,
0.05213696137070656,4,439,,,,,,,
0.1178392618894577,4,449,,,,,,,
0.1305268108844757,4,459,,,,,,,
0.03896723687648773,4,469,,,,,,,
0.20517459511756897,4,479,,,,,,,
0.029702456668019295,4,489,,,,,,,
0.17854106426239014,4,499,,,,,,,
0.020407697185873985,4,509,,,,,,,
0.021004099398851395,4,519,,,,,,,
,4,524,0.14155663549900055,0.6355838179588318,0.9039803743362427,0.5192307829856873,0.6657882928848267,0.6524587869644165,
,5,525,,,,,,,0.13304412364959717
