train_loss,epoch,step,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,test_loss
0.30822187662124634,0,9,,,,,,
0.192886084318161,0,19,,,,,,
0.281650573015213,0,29,,,,,,
0.23332291841506958,0,39,,,,,,
0.16595621407032013,0,49,,,,,,
0.3185218870639801,0,59,,,,,,
0.11793210357427597,0,69,,,,,,
0.07887252420186996,0,79,,,,,,
0.1384354680776596,0,89,,,,,,
0.1754092425107956,0,99,,,,,,
0.2187029868364334,0,109,,,,,,
0.29373079538345337,0,119,,,,,,
0.14482322335243225,0,129,,,,,,
0.09740996360778809,0,139,,,,,,
0.14598242938518524,0,149,,,,,,
0.14972791075706482,0,159,,,,,,
0.1379038691520691,0,169,,,,,,
0.17888252437114716,0,179,,,,,,
0.12582913041114807,0,189,,,,,,
0.1557941883802414,0,199,,,,,,
0.1162715032696724,0,209,,,,,,
0.10526622831821442,0,219,,,,,,
0.1824176162481308,0,229,,,,,,
0.09851755201816559,0,239,,,,,,
0.11779975146055222,0,249,,,,,,
0.11249465495347977,0,259,,,,,,
0.07398087531328201,0,269,,,,,,
0.11574708670377731,0,279,,,,,,
0.16239161789417267,0,289,,,,,,
0.11816920340061188,0,299,,,,,,
0.19911590218544006,0,309,,,,,,
0.07611098140478134,0,319,,,,,,
0.09347319602966309,0,329,,,,,,
0.17011718451976776,0,339,,,,,,
0.12162663787603378,0,349,,,,,,
0.15811745822429657,0,359,,,,,,
,0,359,0.10940529406070709,0.23683984577655792,0.7730806469917297,0.17687447369098663,0.09866666793823242,
0.1529921293258667,1,369,,,,,,
0.0689828172326088,1,379,,,,,,
0.08915591239929199,1,389,,,,,,
0.14214971661567688,1,399,,,,,,
0.17764616012573242,1,409,,,,,,
0.10168121010065079,1,419,,,,,,
0.1529388725757599,1,429,,,,,,
0.1061236709356308,1,439,,,,,,
0.1458594799041748,1,449,,,,,,
0.09091924875974655,1,459,,,,,,
0.15552327036857605,1,469,,,,,,
0.09526417404413223,1,479,,,,,,
0.07889272272586823,1,489,,,,,,
0.0717138722538948,1,499,,,,,,
0.060585953295230865,1,509,,,,,,
0.16129446029663086,1,519,,,,,,
0.04945928230881691,1,529,,,,,,
0.09703786671161652,1,539,,,,,,
0.13806602358818054,1,549,,,,,,
0.13184627890586853,1,559,,,,,,
0.11157605797052383,1,569,,,,,,
0.09374173730611801,1,579,,,,,,
0.08542948216199875,1,589,,,,,,
0.06000304967164993,1,599,,,,,,
0.10442928224802017,1,609,,,,,,
0.13402438163757324,1,619,,,,,,
0.05485006421804428,1,629,,,,,,
0.1396111696958542,1,639,,,,,,
0.1819426566362381,1,649,,,,,,
0.08793759346008301,1,659,,,,,,
0.055436599999666214,1,669,,,,,,
0.15908923745155334,1,679,,,,,,
0.13063767552375793,1,689,,,,,,
0.10491974651813507,1,699,,,,,,
0.07605747878551483,1,709,,,,,,
0.13156504929065704,1,719,,,,,,
,1,719,0.11643076688051224,0.2575331926345825,0.7837080955505371,0.20236901938915253,0.12666666507720947,
0.10696227103471756,2,729,,,,,,
0.049312520772218704,2,739,,,,,,
0.06941253691911697,2,749,,,,,,
0.09375655651092529,2,759,,,,,,
0.09260036051273346,2,769,,,,,,
0.08177578449249268,2,779,,,,,,
0.10785825550556183,2,789,,,,,,
0.09046415984630585,2,799,,,,,,
0.10441452264785767,2,809,,,,,,
0.06572557985782623,2,819,,,,,,
0.0752338245511055,2,829,,,,,,
0.07115020602941513,2,839,,,,,,
0.06282948702573776,2,849,,,,,,
0.05534578487277031,2,859,,,,,,
0.04977773129940033,2,869,,,,,,
0.11399224400520325,2,879,,,,,,
0.039221957325935364,2,889,,,,,,
0.06303267925977707,2,899,,,,,,
0.10691078752279282,2,909,,,,,,
0.08950790017843246,2,919,,,,,,
0.09109380841255188,2,929,,,,,,
0.061240438371896744,2,939,,,,,,
0.0707881897687912,2,949,,,,,,
0.048419881612062454,2,959,,,,,,
0.06779763102531433,2,969,,,,,,
0.11570009589195251,2,979,,,,,,
0.04842478781938553,2,989,,,,,,
0.1159757524728775,2,999,,,,,,
0.1297374665737152,2,1009,,,,,,
0.06481073051691055,2,1019,,,,,,
0.04973053187131882,2,1029,,,,,,
0.08570466190576553,2,1039,,,,,,
0.07467453181743622,2,1049,,,,,,
0.08485744148492813,2,1059,,,,,,
0.05642678216099739,2,1069,,,,,,
0.11709735542535782,2,1079,,,,,,
,2,1079,0.12077124416828156,0.29770445823669434,0.8001535534858704,0.24006786942481995,0.1679999977350235,
0.07841984182596207,3,1089,,,,,,
0.0402335450053215,3,1099,,,,,,
0.05788729712367058,3,1109,,,,,,
0.059517234563827515,3,1119,,,,,,
0.056064423173666,3,1129,,,,,,
0.07003671675920486,3,1139,,,,,,
0.0700564980506897,3,1149,,,,,,
0.07929705828428268,3,1159,,,,,,
0.07701771706342697,3,1169,,,,,,
0.05543472617864609,3,1179,,,,,,
0.04919499531388283,3,1189,,,,,,
0.05684083327651024,3,1199,,,,,,
0.05322069674730301,3,1209,,,,,,
0.046183325350284576,3,1219,,,,,,
0.046817708760499954,3,1229,,,,,,
0.09655378758907318,3,1239,,,,,,
0.029227646067738533,3,1249,,,,,,
0.054369792342185974,3,1259,,,,,,
