epoch,train_loss,step,val_loss,val_qa_em,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_avg_qa_sas,test_avg_qa_em,test_loss,test_avg_qa_bert_score,test_avg_qa_answer_f1
0,0.6350966691970825,9,,,,,,,,,,
0,0.4653189778327942,19,,,,,,,,,,
0,0.574813723564148,29,,,,,,,,,,
0,0.4522818326950073,39,,,,,,,,,,
0,0.533560574054718,49,,,,,,,,,,
0,0.2132028341293335,59,,,,,,,,,,
0,0.4562302827835083,69,,,,,,,,,,
0,0.27518534660339355,79,,,,,,,,,,
0,0.364968478679657,89,,,,,,,,,,
0,0.2719557285308838,99,,,,,,,,,,
0,0.34331953525543213,109,,,,,,,,,,
0,0.18880411982536316,119,,,,,,,,,,
0,0.2580144703388214,129,,,,,,,,,,
0,0.25712698698043823,139,,,,,,,,,,
0,0.20131883025169373,149,,,,,,,,,,
0,0.30107200145721436,159,,,,,,,,,,
0,0.17182251811027527,169,,,,,,,,,,
0,0.37710505723953247,179,,,,,,,,,,
0,,179,0.23207339644432068,0.2772667407989502,0.39770904183387756,0.829765260219574,0.343807578086853,,,,,
1,0.16434656083583832,189,,,,,,,,,,
1,0.2577449083328247,199,,,,,,,,,,
1,0.2516014873981476,209,,,,,,,,,,
1,0.17210881412029266,219,,,,,,,,,,
1,0.19705823063850403,229,,,,,,,,,,
1,0.2912064790725708,239,,,,,,,,,,
1,0.24468712508678436,249,,,,,,,,,,
1,0.15140089392662048,259,,,,,,,,,,
1,0.2770597040653229,269,,,,,,,,,,
1,0.24002298712730408,279,,,,,,,,,,
1,0.44884341955184937,289,,,,,,,,,,
1,0.19367480278015137,299,,,,,,,,,,
1,0.18795707821846008,309,,,,,,,,,,
1,0.20598286390304565,319,,,,,,,,,,
1,0.17446580529212952,329,,,,,,,,,,
1,0.26544997096061707,339,,,,,,,,,,
1,0.14187221229076385,349,,,,,,,,,,
1,0.40354791283607483,359,,,,,,,,,,
1,,359,0.20513620972633362,0.325886994600296,0.43693777918815613,0.8432865738868713,0.39450788497924805,,,,,
2,0.25818949937820435,369,,,,,,,,,,
2,0.16180339455604553,379,,,,,,,,,,
2,0.2150445580482483,389,,,,,,,,,,
2,0.2265148013830185,399,,,,,,,,,,
2,0.2529020607471466,409,,,,,,,,,,
2,0.42448022961616516,419,,,,,,,,,,
2,0.1647917479276657,429,,,,,,,,,,
2,0.31779301166534424,439,,,,,,,,,,
2,0.13410529494285583,449,,,,,,,,,,
2,0.11532418429851532,459,,,,,,,,,,
2,0.15390031039714813,469,,,,,,,,,,
2,0.221339151263237,479,,,,,,,,,,
2,0.14995284378528595,489,,,,,,,,,,
2,0.1501302868127823,499,,,,,,,,,,
2,0.18062596023082733,509,,,,,,,,,,
2,0.1420358568429947,519,,,,,,,,,,
2,0.17124147713184357,529,,,,,,,,,,
2,0.49958762526512146,539,,,,,,,,,,
2,,539,0.19187362492084503,0.35742443799972534,0.45810046792030334,0.8484148979187012,0.42388901114463806,,,,,
3,0.10831782221794128,549,,,,,,,,,,
3,0.1579134315252304,559,,,,,,,,,,
3,0.26361319422721863,569,,,,,,,,,,
3,0.22133082151412964,579,,,,,,,,,,
3,0.12580852210521698,589,,,,,,,,,,
3,0.1556546837091446,599,,,,,,,,,,
3,0.2677704393863678,609,,,,,,,,,,
3,0.16173018515110016,619,,,,,,,,,,
3,0.08960266411304474,629,,,,,,,,,,
3,0.19241343438625336,639,,,,,,,,,,
3,0.11678515374660492,649,,,,,,,,,,
3,0.24068212509155273,659,,,,,,,,,,
3,0.13122273981571198,669,,,,,,,,,,
3,0.14441345632076263,679,,,,,,,,,,
3,0.25234487652778625,689,,,,,,,,,,
3,0.25813889503479004,699,,,,,,,,,,
3,0.0864291861653328,709,,,,,,,,,,
3,0.1256781965494156,719,,,,,,,,,,
3,,719,0.18126988410949707,0.3666228652000427,0.4632587730884552,0.8541426658630371,0.4329969584941864,,,,,
4,0.4126299023628235,729,,,,,,,,,,
4,0.09381376951932907,739,,,,,,,,,,
4,0.21336571872234344,749,,,,,,,,,,
4,0.15244989097118378,759,,,,,,,,,,
4,0.09877937287092209,769,,,,,,,,,,
4,0.13782761991024017,779,,,,,,,,,,
4,0.25823426246643066,789,,,,,,,,,,
4,0.15812724828720093,799,,,,,,,,,,
4,0.09633057564496994,809,,,,,,,,,,
4,0.1639474332332611,819,,,,,,,,,,
4,0.20003633201122284,829,,,,,,,,,,
4,0.17753130197525024,839,,,,,,,,,,
4,0.2679245173931122,849,,,,,,,,,,
4,0.08159617334604263,859,,,,,,,,,,
4,0.12604114413261414,869,,,,,,,,,,
4,0.2617248594760895,879,,,,,,,,,,
4,0.07623863220214844,889,,,,,,,,,,
4,0.36482712626457214,899,,,,,,,,,,
4,,899,0.1811193823814392,0.3850197196006775,0.48079124093055725,0.8581109046936035,0.4476993978023529,,,,,
5,,900,,,,,,0.48079124093055725,0.3850197196006775,0.1811193823814392,0.8581109046936035,0.4476993978023529
