epoch,train_loss,step,val_qa_sas,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,test_loss
2,0.16202011704444885,809,,,,,,
2,0.08382285386323929,819,,,,,,
2,0.17605085670948029,829,,,,,,
2,0.12455403059720993,839,,,,,,
2,0.08804646879434586,849,,,,,,
2,0.1273343712091446,859,,,,,,
2,0.1322721242904663,869,,,,,,
2,0.07509463280439377,879,,,,,,
2,0.22069726884365082,889,,,,,,
2,0.21394217014312744,899,,,,,,
2,0.14184701442718506,909,,,,,,
2,0.12767641246318817,919,,,,,,
2,0.09279331564903259,929,,,,,,
2,0.1463249772787094,939,,,,,,
2,0.15436597168445587,949,,,,,,
2,0.0921609029173851,959,,,,,,
2,0.19803543388843536,969,,,,,,
2,0.08189950883388519,979,,,,,,
2,0.10803160816431046,989,,,,,,
2,0.16131718456745148,999,,,,,,
2,0.12017782777547836,1009,,,,,,
2,0.1680438071489334,1019,,,,,,
2,0.1072939932346344,1029,,,,,,
2,0.10737654566764832,1039,,,,,,
2,0.24590210616588593,1049,,,,,,
2,,1055,0.42592835426330566,0.3389570415019989,0.10305336117744446,0.387773334980011,0.8180045485496521,
3,0.06913775950670242,1059,,,,,,
3,0.1572311967611313,1069,,,,,,
3,0.08147505670785904,1079,,,,,,
3,0.13356870412826538,1089,,,,,,
3,0.09249714016914368,1099,,,,,,
3,0.042940668761730194,1109,,,,,,
3,0.15691275894641876,1119,,,,,,
3,0.09881158918142319,1129,,,,,,
3,0.08666547387838364,1139,,,,,,
3,0.08771068602800369,1149,,,,,,
3,0.08210659772157669,1159,,,,,,
3,0.1176694706082344,1169,,,,,,
3,0.08209381252527237,1179,,,,,,
3,0.10272637754678726,1189,,,,,,
3,0.08287928253412247,1199,,,,,,
3,0.1311541646718979,1209,,,,,,
3,0.06814921647310257,1219,,,,,,
3,0.12583041191101074,1229,,,,,,
3,0.09022805839776993,1239,,,,,,
3,0.10166729986667633,1249,,,,,,
3,0.09144569933414459,1259,,,,,,
3,0.0715024471282959,1269,,,,,,
3,0.10475131124258041,1279,,,,,,
3,0.10704318434000015,1289,,,,,,
3,0.07857499271631241,1299,,,,,,
3,0.071946881711483,1309,,,,,,
3,0.1334277093410492,1319,,,,,,
3,0.09474600106477737,1329,,,,,,
3,0.0619671493768692,1339,,,,,,
3,0.09726615250110626,1349,,,,,,
3,0.08670178800821304,1359,,,,,,
3,0.056407999247312546,1369,,,,,,
3,0.07045816630125046,1379,,,,,,
3,0.09826334565877914,1389,,,,,,
3,0.0884379968047142,1399,,,,,,
3,,1407,0.43823933601379395,0.3450920283794403,0.10240687429904938,0.3967522382736206,0.8231686353683472,
4,0.0931057259440422,1409,,,,,,
4,0.06957226246595383,1419,,,,,,
4,0.04383397847414017,1429,,,,,,
4,0.07171828299760818,1439,,,,,,
4,0.07468363642692566,1449,,,,,,
4,0.0772743672132492,1459,,,,,,
4,0.09777459502220154,1469,,,,,,
4,0.05417625978589058,1479,,,,,,
4,0.1249205619096756,1489,,,,,,
4,0.12892551720142365,1499,,,,,,
4,0.07658635824918747,1509,,,,,,
4,0.074683777987957,1519,,,,,,
4,0.07873158156871796,1529,,,,,,
4,0.10862887650728226,1539,,,,,,
4,0.042706117033958435,1549,,,,,,
4,0.0507834367454052,1559,,,,,,
4,0.07413720339536667,1569,,,,,,
4,0.10255443304777145,1579,,,,,,
4,0.05648345872759819,1589,,,,,,
4,0.0549161322414875,1599,,,,,,
4,0.049250032752752304,1609,,,,,,
4,0.08272259682416916,1619,,,,,,
4,0.10975246131420135,1629,,,,,,
4,0.05461914464831352,1639,,,,,,
4,0.031982775777578354,1649,,,,,,
4,0.07827536761760712,1659,,,,,,
4,0.05719222500920296,1669,,,,,,
4,0.07923237979412079,1679,,,,,,
4,0.029205961152911186,1689,,,,,,
4,0.04094862565398216,1699,,,,,,
4,0.025228898972272873,1709,,,,,,
4,0.05823908746242523,1719,,,,,,
4,0.0668121725320816,1729,,,,,,
4,0.04748343303799629,1739,,,,,,
4,0.03964986652135849,1749,,,,,,
4,0.05526136979460716,1759,,,,,,
4,,1759,0.4628446102142334,0.36656442284584045,0.10817869752645493,0.41598033905029297,0.8288702368736267,
5,,1760,,,,,,0.10817869752645493
