train_loss,epoch,step,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
0.6358621716499329,0,9,,,,,,
0.2260415107011795,0,19,,,,,,
0.15538516640663147,0,29,,,,,,
0.22461053729057312,0,39,,,,,,
0.1240929365158081,0,49,,,,,,
0.11811275780200958,0,59,,,,,,
0.1308106780052185,0,69,,,,,,
0.22295528650283813,0,79,,,,,,
0.18970492482185364,0,89,,,,,,
0.15581971406936646,0,99,,,,,,
0.14119315147399902,0,109,,,,,,
0.11766897141933441,0,119,,,,,,
0.11103659123182297,0,129,,,,,,
0.23175545036792755,0,139,,,,,,
0.08227411657571793,0,149,,,,,,
0.1225680485367775,0,159,,,,,,
0.2151242047548294,0,169,,,,,,
0.1251642256975174,0,179,,,,,,
0.12888944149017334,0,189,,,,,,
0.1171836107969284,0,199,,,,,,
0.12211490422487259,0,209,,,,,,
0.046662092208862305,0,219,,,,,,
0.08717014640569687,0,229,,,,,,
0.046084072440862656,0,239,,,,,,
0.09851112961769104,0,249,,,,,,
0.050744593143463135,0,259,,,,,,
0.07824142277240753,0,269,,,,,,
0.09387785196304321,0,279,,,,,,
0.08690817654132843,0,289,,,,,,
0.08811545372009277,0,299,,,,,,
0.07138486206531525,0,309,,,,,,
0.04000565782189369,0,319,,,,,,
0.0990246906876564,0,329,,,,,,
0.046117428690195084,0,339,,,,,,
0.08865240961313248,0,349,,,,,,
0.056661516427993774,0,359,,,,,,
0.0837290957570076,0,369,,,,,,
0.07272949069738388,0,379,,,,,,
0.09379416704177856,0,389,,,,,,
0.03160082548856735,0,399,,,,,,
0.19252559542655945,0,409,,,,,,
0.10876744240522385,0,419,,,,,,
0.07802349328994751,0,429,,,,,,
0.04142089933156967,0,439,,,,,,
0.1076517105102539,0,449,,,,,,
0.1347295045852661,0,459,,,,,,
0.05144399404525757,0,469,,,,,,
0.10969284176826477,0,479,,,,,,
0.04691942781209946,0,489,,,,,,
0.03533127158880234,0,499,,,,,,
0.09474470466375351,0,509,,,,,,
0.07218417525291443,0,519,,,,,,
0.0472521148622036,0,529,,,,,,
0.0561806820333004,0,539,,,,,,
0.03228021413087845,0,549,,,,,,
0.13673223555088043,0,559,,,,,,
0.02669072151184082,0,569,,,,,,
0.06999952346086502,0,579,,,,,,
0.026666490361094475,0,589,,,,,,
0.06375862658023834,0,599,,,,,,
,0,600,0.29012346267700195,0.09602323174476624,0.6310693621635437,0.6863864064216614,0.8974581956863403,
0.06149332597851753,1,609,,,,,,
0.03292812407016754,1,619,,,,,,
0.045500777661800385,1,629,,,,,,
0.046416617929935455,1,639,,,,,,
0.01171584241092205,1,649,,,,,,
0.07201340049505234,1,659,,,,,,
0.04401319473981857,1,669,,,,,,
0.07274074852466583,1,679,,,,,,
0.09003062546253204,1,689,,,,,,
0.04084281250834465,1,699,,,,,,
0.03966046869754791,1,709,,,,,,
0.08427099883556366,1,719,,,,,,
0.031820643693208694,1,729,,,,,,
0.029768990352749825,1,739,,,,,,
0.05572861060500145,1,749,,,,,,
0.04394437000155449,1,759,,,,,,
0.03437146544456482,1,769,,,,,,
0.04619364067912102,1,779,,,,,,
0.044722672551870346,1,789,,,,,,
0.03907119855284691,1,799,,,,,,
