train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
0.3465919494628906,0,9,,,,,,
0.3385511636734009,0,19,,,,,,
0.9600740671157837,0,29,,,,,,
0.8867445588111877,0,39,,,,,,
0.4796125292778015,0,49,,,,,,
0.32662925124168396,0,59,,,,,,
0.5313001275062561,0,69,,,,,,
0.31603220105171204,0,79,,,,,,
0.7315014004707336,0,89,,,,,,
0.39005210995674133,0,99,,,,,,
0.2926420569419861,0,109,,,,,,
0.5238743424415588,0,119,,,,,,
0.43845343589782715,0,129,,,,,,
0.19508309662342072,0,139,,,,,,
0.24890980124473572,0,149,,,,,,
0.2886505722999573,0,159,,,,,,
0.18328364193439484,0,169,,,,,,
0.15345008671283722,0,179,,,,,,
0.29867884516716003,0,189,,,,,,
0.6592901945114136,0,199,,,,,,
0.30950865149497986,0,209,,,,,,
0.6739564538002014,0,219,,,,,,
0.33020827174186707,0,229,,,,,,
0.6033148765563965,0,239,,,,,,
0.15153682231903076,0,249,,,,,,
0.6256829500198364,0,259,,,,,,
1.4657363891601562,0,269,,,,,,
0.23607145249843597,0,279,,,,,,
0.13706940412521362,0,289,,,,,,
0.16174840927124023,0,299,,,,,,
0.11249642074108124,0,309,,,,,,
0.22286063432693481,0,319,,,,,,
0.1803569495677948,0,329,,,,,,
0.19786691665649414,0,339,,,,,,
,0,339,0.8670435547828674,0.4072398245334625,0.10002121329307556,0.5787240862846375,0.5340457558631897,
0.15635216236114502,1,349,,,,,,
0.5141704082489014,1,359,,,,,,
0.4619465172290802,1,369,,,,,,
0.2629050016403198,1,379,,,,,,
0.40342584252357483,1,389,,,,,,
0.15449221432209015,1,399,,,,,,
0.30561843514442444,1,409,,,,,,
0.44623276591300964,1,419,,,,,,
0.3237156271934509,1,429,,,,,,
0.20927247405052185,1,439,,,,,,
0.15952494740486145,1,449,,,,,,
0.29083356261253357,1,459,,,,,,
0.181899294257164,1,469,,,,,,
0.22505232691764832,1,479,,,,,,
0.05389499291777611,1,489,,,,,,
0.17998938262462616,1,499,,,,,,
0.10198041796684265,1,509,,,,,,
0.13762135803699493,1,519,,,,,,
0.2528083324432373,1,529,,,,,,
0.19081328809261322,1,539,,,,,,
0.5168173909187317,1,549,,,,,,
0.5235252380371094,1,559,,,,,,
0.029458213597536087,1,569,,,,,,
0.03343982622027397,1,579,,,,,,
0.3967040479183197,1,589,,,,,,
0.36094945669174194,1,599,,,,,,
0.34116461873054504,1,609,,,,,,
0.39043062925338745,1,619,,,,,,
0.2850021421909332,1,629,,,,,,
0.12958121299743652,1,639,,,,,,
0.08022849261760712,1,649,,,,,,
0.11991476267576218,1,659,,,,,,
0.22789575159549713,1,669,,,,,,
0.0499005988240242,1,679,,,,,,
,1,679,0.8706127405166626,0.42533937096595764,0.10530897229909897,0.5747513771057129,0.5352466702461243,
0.0863737165927887,2,689,,,,,,
0.3020414412021637,2,699,,,,,,
0.2860833406448364,2,709,,,,,,
0.1285322904586792,2,719,,,,,,
0.22884789109230042,2,729,,,,,,
0.12308686226606369,2,739,,,,,,
0.12911657989025116,2,749,,,,,,
0.22552448511123657,2,759,,,,,,
0.13667382299900055,2,769,,,,,,
0.1117534190416336,2,779,,,,,,
0.07898855209350586,2,789,,,,,,
0.1814458966255188,2,799,,,,,,
0.1057511642575264,2,809,,,,,,
0.15254859626293182,2,819,,,,,,
0.046158354729413986,2,829,,,,,,
0.10487090051174164,2,839,,,,,,
0.051033731549978256,2,849,,,,,,
0.06713160872459412,2,859,,,,,,
0.14848633110523224,2,869,,,,,,
0.08110935240983963,2,879,,,,,,
0.2391081303358078,2,889,,,,,,
0.2317248433828354,2,899,,,,,,
0.014728342182934284,2,909,,,,,,
0.022386878728866577,2,919,,,,,,
0.18768848478794098,2,929,,,,,,
0.20116859674453735,2,939,,,,,,
0.14143359661102295,2,949,,,,,,
0.17417410016059875,2,959,,,,,,
0.08678343147039413,2,969,,,,,,
0.06541562080383301,2,979,,,,,,
0.04879333823919296,2,989,,,,,,
0.05226081982254982,2,999,,,,,,
0.19449980556964874,2,1009,,,,,,
0.011255145072937012,2,1019,,,,,,
,2,1019,0.8748173117637634,0.4298642575740814,0.11450867354869843,0.5844592452049255,0.5481682419776917,
0.041625265032052994,3,1029,,,,,,
0.15028879046440125,3,1039,,,,,,
0.15685369074344635,3,1049,,,,,,
0.07858358323574066,3,1059,,,,,,
0.14231489598751068,3,1069,,,,,,
0.07521966099739075,3,1079,,,,,,
0.051643405109643936,3,1089,,,,,,
0.11209089308977127,3,1099,,,,,,
0.047359514981508255,3,1109,,,,,,
0.08829507231712341,3,1119,,,,,,
0.02602572739124298,3,1129,,,,,,
0.09215324372053146,3,1139,,,,,,
0.0395960658788681,3,1149,,,,,,
0.07229997217655182,3,1159,,,,,,
0.02209687978029251,3,1169,,,,,,
0.033931683748960495,3,1179,,,,,,
0.022150589153170586,3,1189,,,,,,
0.022937757894396782,3,1199,,,,,,
0.06659702956676483,3,1209,,,,,,
0.029768692329525948,3,1219,,,,,,
0.08544556796550751,3,1229,,,,,,
0.03967476263642311,3,1239,,,,,,
0.007567286491394043,3,1249,,,,,,
0.018414434045553207,3,1259,,,,,,
0.126139834523201,3,1269,,,,,,
0.10907664895057678,3,1279,,,,,,
0.03837626427412033,3,1289,,,,,,
0.06713061034679413,3,1299,,,,,,
0.029162708669900894,3,1309,,,,,,
0.021168861538171768,3,1319,,,,,,
0.023389728739857674,3,1329,,,,,,
0.030428707599639893,3,1339,,,,,,
0.10852944105863571,3,1349,,,,,,
0.004462599754333496,3,1359,,,,,,
,3,1359,0.8762442469596863,0.44343891739845276,0.12124817818403244,0.5976740121841431,0.5642184615135193,
0.006408233195543289,4,1369,,,,,,
0.0663188025355339,4,1379,,,,,,
0.05867260321974754,4,1389,,,,,,
0.0432257317006588,4,1399,,,,,,
0.08630873262882233,4,1409,,,,,,
0.03841880336403847,4,1419,,,,,,
0.02745697647333145,4,1429,,,,,,
0.0586947426199913,4,1439,,,,,,
0.018713731318712234,4,1449,,,,,,
0.06043427810072899,4,1459,,,,,,
0.006199774798005819,4,1469,,,,,,
0.04726407676935196,4,1479,,,,,,
0.013203270733356476,4,1489,,,,,,
0.05385815352201462,4,1499,,,,,,
0.0036483071744441986,4,1509,,,,,,
0.010554228909313679,4,1519,,,,,,
0.012249087914824486,4,1529,,,,,,
0.008966098539531231,4,1539,,,,,,
0.012074439786374569,4,1549,,,,,,
0.012710009701550007,4,1559,,,,,,
0.018087556585669518,4,1569,,,,,,
0.012744247913360596,4,1579,,,,,,
0.0024943756870925426,4,1589,,,,,,
0.003379191504791379,4,1599,,,,,,
0.043608613312244415,4,1609,,,,,,
0.05010505020618439,4,1619,,,,,,
0.014196597039699554,4,1629,,,,,,
0.013567082583904266,4,1639,,,,,,
0.013809028081595898,4,1649,,,,,,
0.007294313050806522,4,1659,,,,,,
0.006626675371080637,4,1669,,,,,,
0.015558556653559208,4,1679,,,,,,
0.014918701723217964,4,1689,,,,,,
0.0010074207093566656,4,1699,,,,,,
,4,1699,0.8756092190742493,0.4343891441822052,0.15632791817188263,0.5932813286781311,0.557431161403656,
,5,1700,,,,,,0.12124817818403244
