epoch,step,train_loss,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_loss,test_loss
0,9,0.5733771324157715,,,,,,
0,19,0.21309147775173187,,,,,,
0,29,0.3643527030944824,,,,,,
0,39,0.37094011902809143,,,,,,
0,49,0.46817508339881897,,,,,,
0,59,0.25339314341545105,,,,,,
0,69,0.32397767901420593,,,,,,
0,79,0.3526109755039215,,,,,,
0,89,0.22416333854198456,,,,,,
0,99,0.2650507688522339,,,,,,
0,109,0.17854134738445282,,,,,,
0,119,0.25508588552474976,,,,,,
0,129,0.2797554135322571,,,,,,
0,139,0.24210381507873535,,,,,,
0,149,0.29439204931259155,,,,,,
0,159,0.19599387049674988,,,,,,
0,169,0.2731478214263916,,,,,,
0,179,0.34468555450439453,,,,,,
0,189,0.308808833360672,,,,,,
0,199,0.21695707738399506,,,,,,
0,209,0.2612275779247284,,,,,,
0,219,0.09903986752033234,,,,,,
0,229,0.20891572535037994,,,,,,
0,239,0.1649620682001114,,,,,,
0,249,0.277084618806839,,,,,,
0,259,0.1465005725622177,,,,,,
0,269,0.1624244600534439,,,,,,
0,279,0.20456743240356445,,,,,,
0,289,0.13903145492076874,,,,,,
0,299,0.1491125226020813,,,,,,
0,309,0.2236831933259964,,,,,,
0,319,0.27422448992729187,,,,,,
0,329,0.2443915456533432,,,,,,
0,339,0.1924535036087036,,,,,,
0,349,0.1311729997396469,,,,,,
0,359,0.12582509219646454,,,,,,
0,369,0.1444813758134842,,,,,,
0,379,0.17622551321983337,,,,,,
0,389,0.13771666586399078,,,,,,
0,399,0.21896815299987793,,,,,,
0,409,0.09277016669511795,,,,,,
0,419,0.12036515772342682,,,,,,
0,429,0.19168175756931305,,,,,,
0,439,0.14437395334243774,,,,,,
0,449,0.20865802466869354,,,,,,
0,459,0.09813989698886871,,,,,,
0,469,0.10498713701963425,,,,,,
0,479,0.18129856884479523,,,,,,
0,489,0.12607893347740173,,,,,,
0,499,0.1799735575914383,,,,,,
0,509,0.15671491622924805,,,,,,
0,519,0.12006319314241409,,,,,,
0,529,0.08433260768651962,,,,,,
0,539,0.0695328563451767,,,,,,
0,549,0.1132885068655014,,,,,,
0,559,0.136197030544281,,,,,,
0,569,0.14355583488941193,,,,,,
0,579,0.17882753908634186,,,,,,
0,589,0.11353856325149536,,,,,,
0,599,0.18196777999401093,,,,,,
0,609,0.16647659242153168,,,,,,
0,619,0.14367437362670898,,,,,,
0,629,0.1845974326133728,,,,,,
0,639,0.17380134761333466,,,,,,
0,649,0.08531715720891953,,,,,,
0,659,0.15951482951641083,,,,,,
0,669,0.171763077378273,,,,,,
0,679,0.08821742981672287,,,,,,
0,689,0.08389822393655777,,,,,,
0,699,0.15900617837905884,,,,,,
0,709,0.1957424283027649,,,,,,
0,719,0.1888784021139145,,,,,,
0,729,0.09137070924043655,,,,,,
0,739,0.1869031935930252,,,,,,
0,749,0.308088481426239,,,,,,
0,759,0.155244842171669,,,,,,
0,769,0.13369473814964294,,,,,,
0,779,0.1519106775522232,,,,,,
0,789,0.11113496124744415,,,,,,
0,799,0.08825167268514633,,,,,,
0,809,0.16024750471115112,,,,,,
0,819,0.16121412813663483,,,,,,
0,829,0.21739304065704346,,,,,,
0,839,0.10496952384710312,,,,,,
0,849,0.08603138476610184,,,,,,
0,859,0.077327199280262,,,,,,
0,869,0.08696236461400986,,,,,,
0,879,0.19999250769615173,,,,,,
0,889,0.07308577001094818,,,,,,
0,899,0.10568680614233017,,,,,,
0,909,0.14228780567646027,,,,,,
0,919,0.1791408807039261,,,,,,
0,929,0.11995555460453033,,,,,,
0,939,0.08720105141401291,,,,,,
0,949,0.08651717007160187,,,,,,
0,959,0.14740993082523346,,,,,,
0,969,0.15793943405151367,,,,,,
0,979,0.12676870822906494,,,,,,
0,989,0.12925368547439575,,,,,,
0,999,0.12718291580677032,,,,,,
0,1009,0.1691967099905014,,,,,,
0,1019,0.13721010088920593,,,,,,
0,1029,0.1954771727323532,,,,,,
0,1039,0.11207209527492523,,,,,,
0,1049,0.09212132543325424,,,,,,
0,1059,0.06518389284610748,,,,,,
0,1069,0.08787572383880615,,,,,,
0,1079,0.10148142278194427,,,,,,
0,1089,0.07080288976430893,,,,,,
0,1099,0.11616455763578415,,,,,,
0,1109,0.08818071335554123,,,,,,
0,1119,0.09973759949207306,,,,,,
0,1129,0.10577178746461868,,,,,,
0,1139,0.1619206964969635,,,,,,
0,1149,0.0790482610464096,,,,,,
0,1159,0.07142538577318192,,,,,,
0,1169,0.09208246320486069,,,,,,
0,1179,0.12873271107673645,,,,,,
0,1189,0.10819098353385925,,,,,,
0,1199,0.06620359420776367,,,,,,
0,1209,0.10141900181770325,,,,,,
0,1219,0.09729819744825363,,,,,,
0,1229,0.12954120337963104,,,,,,
0,1239,0.08412784337997437,,,,,,
0,1249,0.09684909135103226,,,,,,
0,1259,0.1084345206618309,,,,,,
0,1269,0.12976500391960144,,,,,,
0,1279,0.14615364372730255,,,,,,
0,1289,0.10081759840250015,,,,,,
0,1299,0.11040303856134415,,,,,,
0,1309,0.11001656949520111,,,,,,
0,1319,0.046919550746679306,,,,,,
0,1329,0.07605678588151932,,,,,,
0,1339,0.11004574596881866,,,,,,
0,1349,0.04407036304473877,,,,,,
0,1359,0.061200935393571854,,,,,,
0,1369,0.08957555890083313,,,,,,
0,1379,0.08501220494508743,,,,,,
0,1389,0.10009466111660004,,,,,,
0,1399,0.09251531213521957,,,,,,
0,1409,0.11510037630796432,,,,,,
0,1419,0.11365731805562973,,,,,,
0,1429,0.09070777148008347,,,,,,
0,1439,0.15755818784236908,,,,,,
0,1449,0.07266121357679367,,,,,,
0,1459,0.1347513347864151,,,,,,
0,1469,0.10316887497901917,,,,,,
0,1479,0.09443303942680359,,,,,,
0,1489,0.0902167484164238,,,,,,
0,1499,0.13010872900485992,,,,,,
0,1509,0.11647259443998337,,,,,,
0,1519,0.10181089490652084,,,,,,
0,1529,0.07209885865449905,,,,,,
0,1539,0.08979539573192596,,,,,,
0,1549,0.0807444378733635,,,,,,
0,1559,0.07437122613191605,,,,,,
0,1569,0.1441737860441208,,,,,,
0,1579,0.11088671535253525,,,,,,
0,1589,0.23336641490459442,,,,,,
0,1599,0.08287392556667328,,,,,,
0,1609,0.1477062702178955,,,,,,
0,1619,0.1289689540863037,,,,,,
0,1619,,0.16643159091472626,0.7874706983566284,0.23775917291641235,0.30221807956695557,0.11790769547224045,
1,1629,0.15466463565826416,,,,,,
1,1639,0.058447372168302536,,,,,,
1,1649,0.19276247918605804,,,,,,
1,1659,0.0899871215224266,,,,,,
1,1669,0.10698260366916656,,,,,,
1,1679,0.13007265329360962,,,,,,
1,1689,0.12753178179264069,,,,,,
1,1699,0.0633242055773735,,,,,,
1,1709,0.15471495687961578,,,,,,
1,1719,0.08285371959209442,,,,,,
1,1729,0.04846540093421936,,,,,,
1,1739,0.14746171236038208,,,,,,
1,1749,0.09849171340465546,,,,,,
1,1759,0.07704896479845047,,,,,,
1,1769,0.0550728365778923,,,,,,
1,1779,0.1775488406419754,,,,,,
1,1789,0.07913392782211304,,,,,,
1,1799,0.08562871068716049,,,,,,
1,1809,0.10579489171504974,,,,,,
1,1819,0.0871996134519577,,,,,,
1,1829,0.07219309359788895,,,,,,
