step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,test_loss
9,0.7609811425209045,0,,,,,,
19,0.4920229911804199,0,,,,,,
29,0.26371002197265625,0,,,,,,
39,0.6782575249671936,0,,,,,,
49,0.3236593008041382,0,,,,,,
59,0.26184138655662537,0,,,,,,
69,0.40717780590057373,0,,,,,,
79,0.309038370847702,0,,,,,,
89,0.32133451104164124,0,,,,,,
99,0.23006218671798706,0,,,,,,
109,0.29882103204727173,0,,,,,,
119,0.22343958914279938,0,,,,,,
129,0.31849604845046997,0,,,,,,
139,0.32953155040740967,0,,,,,,
149,0.2436167448759079,0,,,,,,
159,0.23858405649662018,0,,,,,,
169,0.27556726336479187,0,,,,,,
179,0.24955835938453674,0,,,,,,
189,0.26774507761001587,0,,,,,,
199,0.3676946461200714,0,,,,,,
209,0.27537739276885986,0,,,,,,
219,0.18232469260692596,0,,,,,,
229,0.21536968648433685,0,,,,,,
239,0.3016059100627899,0,,,,,,
249,0.24384015798568726,0,,,,,,
259,0.11911097913980484,0,,,,,,
269,0.1380658596754074,0,,,,,,
279,0.25064149498939514,0,,,,,,
289,0.16990052163600922,0,,,,,,
299,0.22156886756420135,0,,,,,,
309,0.26701056957244873,0,,,,,,
319,0.14346982538700104,0,,,,,,
329,0.2408246248960495,0,,,,,,
339,0.21506163477897644,0,,,,,,
349,0.24361565709114075,0,,,,,,
359,0.12374474108219147,0,,,,,,
369,0.12981905043125153,0,,,,,,
379,0.20234917104244232,0,,,,,,
389,0.1917048990726471,0,,,,,,
399,0.2673977315425873,0,,,,,,
409,0.11065497249364853,0,,,,,,
419,0.2120034098625183,0,,,,,,
429,0.12935978174209595,0,,,,,,
439,0.17828357219696045,0,,,,,,
449,0.1197311207652092,0,,,,,,
459,0.16123393177986145,0,,,,,,
469,0.1287044882774353,0,,,,,,
479,0.1422979235649109,0,,,,,,
489,0.18871833384037018,0,,,,,,
499,0.2043296843767166,0,,,,,,
509,0.19501635432243347,0,,,,,,
519,0.1291455328464508,0,,,,,,
529,0.15619343519210815,0,,,,,,
539,0.0820394828915596,0,,,,,,
549,0.14500822126865387,0,,,,,,
559,0.17735721170902252,0,,,,,,
569,0.12677350640296936,0,,,,,,
579,0.11244852840900421,0,,,,,,
589,0.1883930116891861,0,,,,,,
599,0.07957867532968521,0,,,,,,
609,0.1669204980134964,0,,,,,,
619,0.13970567286014557,0,,,,,,
629,0.09167878329753876,0,,,,,,
639,0.20263269543647766,0,,,,,,
649,0.10749208927154541,0,,,,,,
659,0.1379827857017517,0,,,,,,
669,0.11517450958490372,0,,,,,,
669,,0,0.4910374879837036,0.48641273379325867,0.14524845778942108,0.8470134735107422,0.4177215099334717,
679,0.12130623310804367,1,,,,,,
689,0.1132224053144455,1,,,,,,
699,0.12973523139953613,1,,,,,,
709,0.14259377121925354,1,,,,,,
719,0.07127027213573456,1,,,,,,
729,0.10228940844535828,1,,,,,,
739,0.13854210078716278,1,,,,,,
749,0.17295952141284943,1,,,,,,
759,0.19106172025203705,1,,,,,,
769,0.18230776488780975,1,,,,,,
779,0.29512453079223633,1,,,,,,
789,0.12446659803390503,1,,,,,,
799,0.09769675880670547,1,,,,,,
809,0.16420292854309082,1,,,,,,
819,0.07085031270980835,1,,,,,,
829,0.0990561991930008,1,,,,,,
839,0.15759523212909698,1,,,,,,
849,0.15539875626564026,1,,,,,,
859,0.12766946852207184,1,,,,,,
869,0.10894674062728882,1,,,,,,
879,0.06906574964523315,1,,,,,,
889,0.14609280228614807,1,,,,,,
899,0.16956645250320435,1,,,,,,
909,0.1550101637840271,1,,,,,,
919,0.04980307072401047,1,,,,,,
929,0.1468881070613861,1,,,,,,
939,0.13292618095874786,1,,,,,,
949,0.09772071242332458,1,,,,,,
959,0.23431871831417084,1,,,,,,
969,0.10019294917583466,1,,,,,,
979,0.15073898434638977,1,,,,,,
989,0.11078855395317078,1,,,,,,
999,0.07860696315765381,1,,,,,,
1009,0.07052315026521683,1,,,,,,
1019,0.12013626098632812,1,,,,,,
1029,0.12213770300149918,1,,,,,,
1039,0.13472765684127808,1,,,,,,
1049,0.08439785987138748,1,,,,,,
1059,0.09417158365249634,1,,,,,,
1069,0.05469253286719322,1,,,,,,
1079,0.04133220389485359,1,,,,,,
1089,0.13377724587917328,1,,,,,,
1099,0.11443008482456207,1,,,,,,
1109,0.09772168099880219,1,,,,,,
1119,0.1203300952911377,1,,,,,,
1129,0.1030862033367157,1,,,,,,
1139,0.22957003116607666,1,,,,,,
1149,0.07405687123537064,1,,,,,,
1159,0.08583280444145203,1,,,,,,
1169,0.1427544504404068,1,,,,,,
1179,0.15571273863315582,1,,,,,,
1189,0.14952626824378967,1,,,,,,
1199,0.11801642179489136,1,,,,,,
1209,0.10608262568712234,1,,,,,,
1219,0.1377764195203781,1,,,,,,
1229,0.13363616168498993,1,,,,,,
1239,0.09282924979925156,1,,,,,,
1249,0.09642957150936127,1,,,,,,
1259,0.14288614690303802,1,,,,,,
1269,0.10153327137231827,1,,,,,,
1279,0.1067575067281723,1,,,,,,
1289,0.15506649017333984,1,,,,,,
1299,0.10877028852701187,1,,,,,,
1309,0.08780691772699356,1,,,,,,
1319,0.05314543843269348,1,,,,,,
1329,0.0346420556306839,1,,,,,,
1339,0.04114515334367752,1,,,,,,
1339,,1,0.4700525999069214,0.4744448959827423,0.13908858597278595,0.8440197110176086,0.3987341821193695,
1349,0.050762053579092026,2,,,,,,
1359,0.09394791722297668,2,,,,,,
1369,0.0585361048579216,2,,,,,,
1379,0.09234819561243057,2,,,,,,
1389,0.04892861470580101,2,,,,,,
1399,0.03502565249800682,2,,,,,,
1409,0.07202747464179993,2,,,,,,
1419,0.13401880860328674,2,,,,,,
1429,0.07185301184654236,2,,,,,,
1439,0.15307006239891052,2,,,,,,
1449,0.11818436533212662,2,,,,,,
1459,0.06021825969219208,2,,,,,,
1469,0.0732528418302536,2,,,,,,
1479,0.08633450418710709,2,,,,,,
1489,0.07120077311992645,2,,,,,,
1499,0.04657161608338356,2,,,,,,
1509,0.10016127675771713,2,,,,,,
1519,0.0877385139465332,2,,,,,,
1529,0.10197252780199051,2,,,,,,
1539,0.054677046835422516,2,,,,,,
1549,0.023131584748625755,2,,,,,,
1559,0.1326194703578949,2,,,,,,
1569,0.0547664500772953,2,,,,,,
1579,0.0680224820971489,2,,,,,,
1589,0.0842292383313179,2,,,,,,
1599,0.09953267127275467,2,,,,,,
1609,0.051744744181632996,2,,,,,,
1619,0.07973181456327438,2,,,,,,
1629,0.19409868121147156,2,,,,,,
1639,0.12844617664813995,2,,,,,,
1649,0.06957048922777176,2,,,,,,
1659,0.06983493268489838,2,,,,,,
1669,0.036888666450977325,2,,,,,,
1679,0.04753262922167778,2,,,,,,
1689,0.11383327841758728,2,,,,,,
1699,0.07123520225286484,2,,,,,,
1709,0.05333868786692619,2,,,,,,
1719,0.03585025668144226,2,,,,,,
1729,0.0633031576871872,2,,,,,,
1739,0.0322679840028286,2,,,,,,
1749,0.02809574455022812,2,,,,,,
1759,0.01962343603372574,2,,,,,,
1769,0.1342107355594635,2,,,,,,
1779,0.0840560644865036,2,,,,,,
1789,0.06261959671974182,2,,,,,,
1799,0.07494744658470154,2,,,,,,
1809,0.1652422994375229,2,,,,,,
1819,0.0628201812505722,2,,,,,,
1829,0.06724028289318085,2,,,,,,
1839,0.1432388722896576,2,,,,,,
1849,0.056509051471948624,2,,,,,,
1859,0.09931406378746033,2,,,,,,
1869,0.0660366341471672,2,,,,,,
1879,0.0939536765217781,2,,,,,,
1889,0.03928311914205551,2,,,,,,
1899,0.05672301724553108,2,,,,,,
1909,0.09129443764686584,2,,,,,,
1919,0.09754057228565216,2,,,,,,
1929,0.0373036153614521,2,,,,,,
1939,0.049900997430086136,2,,,,,,
1949,0.07447657734155655,2,,,,,,
1959,0.15279392898082733,2,,,,,,
1969,0.06684117019176483,2,,,,,,
1979,0.060245830565690994,2,,,,,,
1989,0.026246724650263786,2,,,,,,
1999,0.016635265201330185,2,,,,,,
2009,0.014898981899023056,2,,,,,,
