step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
9,1.8585584163665771,0,,,,,,
19,0.9261379241943359,0,,,,,,
29,0.7576212286949158,0,,,,,,
39,1.0605608224868774,0,,,,,,
49,1.0208715200424194,0,,,,,,
59,1.267479658126831,0,,,,,,
69,0.7554865479469299,0,,,,,,
79,0.9888629913330078,0,,,,,,
89,0.6611509323120117,0,,,,,,
99,1.4396461248397827,0,,,,,,
102,,0,0.2279069721698761,0.46447110176086426,0.46539533138275146,0.5345262885093689,0.8375977277755737,
109,0.833084225654602,1,,,,,,
119,0.5664282441139221,1,,,,,,
129,0.7106960415840149,1,,,,,,
139,1.2049643993377686,1,,,,,,
149,0.889421284198761,1,,,,,,
159,1.4509345293045044,1,,,,,,
169,1.7759979963302612,1,,,,,,
179,0.48322972655296326,1,,,,,,
189,0.32793664932250977,1,,,,,,
199,1.0106720924377441,1,,,,,,
205,,1,0.24186046421527863,0.43468767404556274,0.510598361492157,0.569218099117279,0.8506805896759033,
209,0.7520570158958435,2,,,,,,
219,0.5762426257133484,2,,,,,,
229,1.1628847122192383,2,,,,,,
239,1.179591178894043,2,,,,,,
249,1.365048885345459,2,,,,,,
259,0.3154512047767639,2,,,,,,
269,1.0803147554397583,2,,,,,,
279,2.1150927543640137,2,,,,,,
289,0.1714501529932022,2,,,,,,
299,0.850200891494751,2,,,,,,
308,,2,0.28837209939956665,0.42319297790527344,0.5481142997741699,0.606094241142273,0.864427387714386,
309,1.1586828231811523,3,,,,,,
319,0.6785016655921936,3,,,,,,
329,0.384083092212677,3,,,,,,
339,0.4009670913219452,3,,,,,,
349,0.6947228312492371,3,,,,,,
359,0.23615075647830963,3,,,,,,
369,0.5889848470687866,3,,,,,,
379,0.6360704898834229,3,,,,,,
389,0.4567362368106842,3,,,,,,
399,1.156835675239563,3,,,,,,
409,0.8536792993545532,3,,,,,,
411,,3,0.2930232584476471,0.4219236671924591,0.5641768574714661,0.6248039603233337,0.8704161643981934,
419,0.5001934170722961,4,,,,,,
429,0.7083495259284973,4,,,,,,
439,0.6978628635406494,4,,,,,,
449,0.6142354011535645,4,,,,,,
459,0.04614251106977463,4,,,,,,
469,0.7841031551361084,4,,,,,,
479,1.0871506929397583,4,,,,,,
489,0.12631793320178986,4,,,,,,
499,1.0959566831588745,4,,,,,,
509,0.13491904735565186,4,,,,,,
514,,4,0.3069767355918884,0.4303031861782074,0.5893965363502502,0.6452711820602417,0.8781421184539795,
515,,5,,,,,,0.4303031861782074
