step,train_loss,epoch,val_qa_sas,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_loss,test_loss
9,0.11307241022586823,0,,,,,,
19,0.07175706326961517,0,,,,,,
29,0.08160334080457687,0,,,,,,
39,0.10634810477495193,0,,,,,,
49,0.04626800864934921,0,,,,,,
59,0.06665092706680298,0,,,,,,
69,0.043640438467264175,0,,,,,,
79,0.06039857119321823,0,,,,,,
89,0.06649759411811829,0,,,,,,
99,0.07194459438323975,0,,,,,,
109,0.06436937302350998,0,,,,,,
119,0.05133629962801933,0,,,,,,
129,0.06519593298435211,0,,,,,,
139,0.05690453574061394,0,,,,,,
149,0.06117715314030647,0,,,,,,
159,0.05008082464337349,0,,,,,,
169,0.04167727380990982,0,,,,,,
179,0.055124133825302124,0,,,,,,
180,,0,0.3600568473339081,0.20046620070934296,0.2846255600452423,0.8371222615242004,0.12760455906391144,
189,0.057732466608285904,1,,,,,,
199,0.06969521194696426,1,,,,,,
209,0.05627867206931114,1,,,,,,
219,0.05640600621700287,1,,,,,,
229,0.05759121850132942,1,,,,,,
239,0.045217741280794144,1,,,,,,
249,0.05976394936442375,1,,,,,,
259,0.06192053109407425,1,,,,,,
269,0.0692078024148941,1,,,,,,
279,0.0653102919459343,1,,,,,,
289,0.0360531359910965,1,,,,,,
299,0.063036248087883,1,,,,,,
309,0.05653591826558113,1,,,,,,
319,0.04246550053358078,1,,,,,,
329,0.04701574519276619,1,,,,,,
339,0.050094690173864365,1,,,,,,
349,0.05183107405900955,1,,,,,,
359,0.0658189132809639,1,,,,,,
361,,1,0.36395028233528137,0.2074592113494873,0.29062968492507935,0.8379758596420288,0.12151948362588882,
369,0.04567374661564827,2,,,,,,
379,0.04876134917140007,2,,,,,,
389,0.04256707429885864,2,,,,,,
399,0.035462893545627594,2,,,,,,
409,0.05115051940083504,2,,,,,,
419,0.04655975103378296,2,,,,,,
429,0.04206547141075134,2,,,,,,
439,0.041469696909189224,2,,,,,,
449,0.054282672703266144,2,,,,,,
459,0.05425567552447319,2,,,,,,
469,0.048936910927295685,2,,,,,,
479,0.050759654492139816,2,,,,,,
489,0.06212353706359863,2,,,,,,
499,0.0435907319188118,2,,,,,,
509,0.04351096227765083,2,,,,,,
519,0.07371757924556732,2,,,,,,
529,0.05089479684829712,2,,,,,,
539,0.04414698854088783,2,,,,,,
542,,2,0.370988667011261,0.21445220708847046,0.2966223359107971,0.8393797278404236,0.13022957742214203,
549,0.04817965626716614,3,,,,,,
559,0.04250968620181084,3,,,,,,
569,0.03280947357416153,3,,,,,,
579,0.03848957270383835,3,,,,,,
589,0.04192309454083443,3,,,,,,
599,0.05233922228217125,3,,,,,,
609,0.05109598487615585,3,,,,,,
619,0.04781414940953255,3,,,,,,
629,0.03365514427423477,3,,,,,,
639,0.038286272436380386,3,,,,,,
649,0.05236270651221275,3,,,,,,
659,0.04592970758676529,3,,,,,,
669,0.048451513051986694,3,,,,,,
679,0.03445439785718918,3,,,,,,
689,0.04763499274849892,3,,,,,,
699,0.04148111492395401,3,,,,,,
709,0.0629720464348793,3,,,,,,
719,0.027849160134792328,3,,,,,,
723,,3,0.37204185128211975,0.21445220708847046,0.2944183349609375,0.8384791612625122,0.14557166397571564,
729,0.03906354308128357,4,,,,,,
739,0.03481696918606758,4,,,,,,
749,0.04760229215025902,4,,,,,,
759,0.052455633878707886,4,,,,,,
769,0.027185402810573578,4,,,,,,
779,0.0327153354883194,4,,,,,,
789,0.022891661152243614,4,,,,,,
799,0.03597575053572655,4,,,,,,
809,0.026132088154554367,4,,,,,,
819,0.023907003924250603,4,,,,,,
829,0.023276718333363533,4,,,,,,
839,0.06106340140104294,4,,,,,,
849,0.04886459931731224,4,,,,,,
859,0.03370817378163338,4,,,,,,
869,0.026768293231725693,4,,,,,,
879,0.03772582858800888,4,,,,,,
889,0.028012415394186974,4,,,,,,
899,0.019484108313918114,4,,,,,,
904,,4,0.36612048745155334,0.21445220708847046,0.29311999678611755,0.836104154586792,0.17124395072460175,
905,,5,,,,,,0.17124395072460175
