train_loss,epoch,step,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,test_loss
0.0715881884098053,0,9,,,,,,
0.04495195299386978,0,19,,,,,,
0.046609893441200256,0,29,,,,,,
0.04865669086575508,0,39,,,,,,
0.03269762918353081,0,49,,,,,,
0.055731575936079025,0,59,,,,,,
0.026879746466875076,0,69,,,,,,
0.048224110156297684,0,79,,,,,,
0.0422266386449337,0,89,,,,,,
0.05095060542225838,0,99,,,,,,
0.03292900323867798,0,109,,,,,,
0.04063441604375839,0,119,,,,,,
0.049237534403800964,0,129,,,,,,
0.06252887099981308,0,139,,,,,,
0.04518360644578934,0,149,,,,,,
0.043971192091703415,0,159,,,,,,
0.03092566877603531,0,169,,,,,,
0.0802839994430542,0,179,,,,,,
0.06831366568803787,0,189,,,,,,
0.038329776376485825,0,199,,,,,,
0.046317409723997116,0,209,,,,,,
0.058171045035123825,0,219,,,,,,
0.060423463582992554,0,229,,,,,,
0.04351811483502388,0,239,,,,,,
0.03879730775952339,0,249,,,,,,
0.027211200445890427,0,259,,,,,,
0.024796470999717712,0,269,,,,,,
0.03773568198084831,0,279,,,,,,
0.044336240738630295,0,289,,,,,,
0.03068467415869236,0,299,,,,,,
0.03977389261126518,0,309,,,,,,
0.038772549480199814,0,319,,,,,,
0.04061716049909592,0,329,,,,,,
0.042570728808641434,0,339,,,,,,
0.05083470419049263,0,349,,,,,,
0.03491640463471413,0,359,,,,,,
0.03019443154335022,0,369,,,,,,
0.020528201013803482,0,379,,,,,,
0.037877123802900314,0,389,,,,,,
0.02753675915300846,0,399,,,,,,
0.02992243878543377,0,409,,,,,,
0.056212764233350754,0,419,,,,,,
0.04066222161054611,0,429,,,,,,
0.020035218447446823,0,439,,,,,,
0.04809579625725746,0,449,,,,,,
,0,455,0.10903660953044891,0.3601945638656616,0.829962432384491,0.266962468624115,0.20612813532352448,
0.040074728429317474,1,459,,,,,,
0.04889800399541855,1,469,,,,,,
0.05033038184046745,1,479,,,,,,
0.041518375277519226,1,489,,,,,,
0.019512252882122993,1,499,,,,,,
0.03658120334148407,1,509,,,,,,
0.02926245518028736,1,519,,,,,,
0.029234863817691803,1,529,,,,,,
0.04545184597373009,1,539,,,,,,
0.034784331917762756,1,549,,,,,,
0.054516199976205826,1,559,,,,,,
0.029288824647665024,1,569,,,,,,
0.050091952085494995,1,579,,,,,,
0.029297444969415665,1,589,,,,,,
0.053903281688690186,1,599,,,,,,
0.03319351002573967,1,609,,,,,,
0.05682626739144325,1,619,,,,,,
0.045107923448085785,1,629,,,,,,
0.029338346794247627,1,639,,,,,,
0.02751391939818859,1,649,,,,,,
0.022434711456298828,1,659,,,,,,
0.04912094399333,1,669,,,,,,
0.05491038039326668,1,679,,,,,,
0.024845482781529427,1,689,,,,,,
0.02709507942199707,1,699,,,,,,
0.04935299605131149,1,709,,,,,,
0.029238371178507805,1,719,,,,,,
0.06433400511741638,1,729,,,,,,
0.018575597554445267,1,739,,,,,,
0.05389431118965149,1,749,,,,,,
0.028512688353657722,1,759,,,,,,
0.025591915473341942,1,769,,,,,,
0.030638597905635834,1,779,,,,,,
0.03731052950024605,1,789,,,,,,
0.04716205596923828,1,799,,,,,,
0.0478409118950367,1,809,,,,,,
0.033386584371328354,1,819,,,,,,
0.03366537764668465,1,829,,,,,,
0.03578750044107437,1,839,,,,,,
0.04489550739526749,1,849,,,,,,
0.029326964169740677,1,859,,,,,,
0.02361404150724411,1,869,,,,,,
0.036980025470256805,1,879,,,,,,
0.04081342741847038,1,889,,,,,,
0.06101522222161293,1,899,,,,,,
0.027004119008779526,1,909,,,,,,
,1,911,0.08498761802911758,0.3732089400291443,0.8314620852470398,0.2814864218235016,0.2200557142496109,
0.01853407733142376,2,919,,,,,,
0.042486414313316345,2,929,,,,,,
0.013395675458014011,2,939,,,,,,
0.02472539432346821,2,949,,,,,,
0.03505152463912964,2,959,,,,,,
0.03746258094906807,2,969,,,,,,
0.01975225657224655,2,979,,,,,,
0.07256665825843811,2,989,,,,,,
0.04787170886993408,2,999,,,,,,
0.046974312514066696,2,1009,,,,,,
0.031130922958254814,2,1019,,,,,,
0.029039092361927032,2,1029,,,,,,
0.033625878393650055,2,1039,,,,,,
0.025494256988167763,2,1049,,,,,,
0.03214611858129501,2,1059,,,,,,
0.034299347549676895,2,1069,,,,,,
0.03480174392461777,2,1079,,,,,,
0.04999500513076782,2,1089,,,,,,
0.05217719078063965,2,1099,,,,,,
0.04850093647837639,2,1109,,,,,,
0.0275378730148077,2,1119,,,,,,
0.02679719589650631,2,1129,,,,,,
0.027554573491215706,2,1139,,,,,,
0.03865492716431618,2,1149,,,,,,
0.02679424174129963,2,1159,,,,,,
0.03651414439082146,2,1169,,,,,,
0.0381348580121994,2,1179,,,,,,
0.02771458961069584,2,1189,,,,,,
0.03206060826778412,2,1199,,,,,,
0.03185690566897392,2,1209,,,,,,
0.03266225755214691,2,1219,,,,,,
0.038621384650468826,2,1229,,,,,,
0.04374612867832184,2,1239,,,,,,
0.026879914104938507,2,1249,,,,,,
0.01566615328192711,2,1259,,,,,,
0.0442323200404644,2,1269,,,,,,
0.02680208347737789,2,1279,,,,,,
0.03703039884567261,2,1289,,,,,,
0.020218154415488243,2,1299,,,,,,
0.03732949495315552,2,1309,,,,,,
0.025838099420070648,2,1319,,,,,,
0.019726289436221123,2,1329,,,,,,
0.02808249741792679,2,1339,,,,,,
0.0411151684820652,2,1349,,,,,,
0.028839709237217903,2,1359,,,,,,
,2,1367,0.0890623927116394,0.4000941216945648,0.8411906361579895,0.3132559657096863,0.24791085720062256,
0.014974277466535568,3,1369,,,,,,
0.05007538944482803,3,1379,,,,,,
0.028917409479618073,3,1389,,,,,,
0.022906683385372162,3,1399,,,,,,
0.02153390273451805,3,1409,,,,,,
0.029055168852210045,3,1419,,,,,,
0.02971627749502659,3,1429,,,,,,
0.02433646097779274,3,1439,,,,,,
0.03839289769530296,3,1449,,,,,,
0.040469810366630554,3,1459,,,,,,
0.05633130669593811,3,1469,,,,,,
0.020960336551070213,3,1479,,,,,,
0.04898010194301605,3,1489,,,,,,
0.03836860880255699,3,1499,,,,,,
0.04233507066965103,3,1509,,,,,,
0.020202944055199623,3,1519,,,,,,
0.03035743720829487,3,1529,,,,,,
0.0340266153216362,3,1539,,,,,,
0.014061815105378628,3,1549,,,,,,
0.03933468833565712,3,1559,,,,,,
0.02317698672413826,3,1569,,,,,,
0.0331302247941494,3,1579,,,,,,
0.035179417580366135,3,1589,,,,,,
0.030398979783058167,3,1599,,,,,,
0.033291902393102646,3,1609,,,,,,
0.030184151604771614,3,1619,,,,,,
0.02507266029715538,3,1629,,,,,,
0.021085193380713463,3,1639,,,,,,
0.03814108297228813,3,1649,,,,,,
0.022789351642131805,3,1659,,,,,,
0.04994228854775429,3,1669,,,,,,
0.0261838398873806,3,1679,,,,,,
0.04107886925339699,3,1689,,,,,,
0.03779163211584091,3,1699,,,,,,
0.02075742557644844,3,1709,,,,,,
0.013788003474473953,3,1719,,,,,,
0.022704333066940308,3,1729,,,,,,
0.051483236253261566,3,1739,,,,,,
0.02206520177423954,3,1749,,,,,,
0.018304748460650444,3,1759,,,,,,
0.020197590813040733,3,1769,,,,,,
0.027852896600961685,3,1779,,,,,,
0.03837314248085022,3,1789,,,,,,
0.026691116392612457,3,1799,,,,,,
0.024169771000742912,3,1809,,,,,,
0.037644486874341965,3,1819,,,,,,
,3,1823,0.08650797605514526,0.40089836716651917,0.8422060608863831,0.3206048905849457,0.25626739859580994,
0.015393437817692757,4,1829,,,,,,
0.027259984984993935,4,1839,,,,,,
0.020342804491519928,4,1849,,,,,,
0.027428513392806053,4,1859,,,,,,
0.014952379278838634,4,1869,,,,,,
0.024112118408083916,4,1879,,,,,,
0.007921848446130753,4,1889,,,,,,
0.021253205835819244,4,1899,,,,,,
0.01756741851568222,4,1909,,,,,,
0.020614685490727425,4,1919,,,,,,
0.014638260006904602,4,1929,,,,,,
0.012978159822523594,4,1939,,,,,,
0.023129623383283615,4,1949,,,,,,
0.018782420083880424,4,1959,,,,,,
0.015760278329253197,4,1969,,,,,,
0.016471490263938904,4,1979,,,,,,
0.02928977645933628,4,1989,,,,,,
0.035207126289606094,4,1999,,,,,,
0.023074239492416382,4,2009,,,,,,
0.016429515555500984,4,2019,,,,,,
0.04362951219081879,4,2029,,,,,,
0.023659193888306618,4,2039,,,,,,
0.016397230327129364,4,2049,,,,,,
0.00916475709527731,4,2059,,,,,,
0.018905626609921455,4,2069,,,,,,
0.007184477988630533,4,2079,,,,,,
0.02872776985168457,4,2089,,,,,,
0.022868052124977112,4,2099,,,,,,
0.03975408524274826,4,2109,,,,,,
0.02416347526013851,4,2119,,,,,,
0.009860590100288391,4,2129,,,,,,
0.027597257867455482,4,2139,,,,,,
0.0169503353536129,4,2149,,,,,,
0.024899384006857872,4,2159,,,,,,
0.02215835265815258,4,2169,,,,,,
0.02659037709236145,4,2179,,,,,,
0.029252495616674423,4,2189,,,,,,
0.012846356257796288,4,2199,,,,,,
0.03167599439620972,4,2209,,,,,,
0.023352716118097305,4,2219,,,,,,
0.017814835533499718,4,2229,,,,,,
0.019141143187880516,4,2239,,,,,,
0.011226911097764969,4,2249,,,,,,
0.020896200090646744,4,2259,,,,,,
0.01930495910346508,4,2269,,,,,,
0.013870705850422382,4,2279,,,,,,
,4,2279,0.09929635375738144,0.39047589898109436,0.8393779397010803,0.3181484043598175,0.2534818947315216,
,5,2280,,,,,,0.09929635375738144
