train_loss,epoch,step,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.5491974353790283,0,9,,,,,,
0.12196499854326248,0,19,,,,,,
0.24446460604667664,0,29,,,,,,
0.4076179563999176,0,39,,,,,,
0.26772111654281616,0,49,,,,,,
0.16697247326374054,0,59,,,,,,
0.24832913279533386,0,69,,,,,,
0.18931511044502258,0,79,,,,,,
0.1385939121246338,0,89,,,,,,
0.15820418298244476,0,99,,,,,,
0.10266511887311935,0,109,,,,,,
0.16967351734638214,0,119,,,,,,
0.09688086807727814,0,129,,,,,,
0.1213512197136879,0,139,,,,,,
0.2184746265411377,0,149,,,,,,
0.20151647925376892,0,159,,,,,,
0.15146835148334503,0,169,,,,,,
0.0986650139093399,0,179,,,,,,
0.13492338359355927,0,189,,,,,,
0.19276513159275055,0,199,,,,,,
0.19998686015605927,0,209,,,,,,
0.18286141753196716,0,219,,,,,,
0.0930437296628952,0,229,,,,,,
0.1747368425130844,0,239,,,,,,
0.09672975540161133,0,249,,,,,,
0.11002413183450699,0,259,,,,,,
0.11677750200033188,0,269,,,,,,
0.16082365810871124,0,279,,,,,,
0.15754491090774536,0,289,,,,,,
0.12398376315832138,0,299,,,,,,
0.17788203060626984,0,309,,,,,,
0.1483573019504547,0,319,,,,,,
0.1581929326057434,0,329,,,,,,
0.1094714030623436,0,339,,,,,,
0.15765240788459778,0,349,,,,,,
,0,351,0.23398491740226746,0.7610693573951721,0.12321759015321732,0.1914445012807846,0.12730062007904053,
0.1569133996963501,1,359,,,,,,
0.1563444286584854,1,369,,,,,,
0.094271220266819,1,379,,,,,,
0.1319500207901001,1,389,,,,,,
0.09151708334684372,1,399,,,,,,
0.10946060717105865,1,409,,,,,,
0.08694346994161606,1,419,,,,,,
0.09598282724618912,1,429,,,,,,
0.09254414588212967,1,439,,,,,,
0.11713351309299469,1,449,,,,,,
0.2532649338245392,1,459,,,,,,
0.15937253832817078,1,469,,,,,,
0.1024012491106987,1,479,,,,,,
0.09856704622507095,1,489,,,,,,
0.1383613646030426,1,499,,,,,,
0.09730205684900284,1,509,,,,,,
0.17650949954986572,1,519,,,,,,
0.0886668786406517,1,529,,,,,,
0.16953806579113007,1,539,,,,,,
0.13240858912467957,1,549,,,,,,
0.076142817735672,1,559,,,,,,
0.13532590866088867,1,569,,,,,,
0.0989648774266243,1,579,,,,,,
0.09492763876914978,1,589,,,,,,
0.1173226609826088,1,599,,,,,,
0.17724256217479706,1,609,,,,,,
0.12201894074678421,1,619,,,,,,
0.08286726474761963,1,629,,,,,,
0.09939706325531006,1,639,,,,,,
0.11246687918901443,1,649,,,,,,
0.16418956220149994,1,659,,,,,,
0.16606850922107697,1,669,,,,,,
0.10421699285507202,1,679,,,,,,
0.15954411029815674,1,689,,,,,,
0.0546213835477829,1,699,,,,,,
,1,703,0.2594464421272278,0.7704464793205261,0.09397285431623459,0.21735385060310364,0.15030674636363983,
0.10525646805763245,2,709,,,,,,
0.06902468949556351,2,719,,,,,,
0.11512668430805206,2,729,,,,,,
0.08745270222425461,2,739,,,,,,
0.09347877651453018,2,749,,,,,,
0.10624677687883377,2,759,,,,,,
0.13610698282718658,2,769,,,,,,
0.18613308668136597,2,779,,,,,,
0.07652466744184494,2,789,,,,,,
0.1174110472202301,2,799,,,,,,
0.13449354469776154,2,809,,,,,,
0.10048575699329376,2,819,,,,,,
0.161219522356987,2,829,,,,,,
0.11897816509008408,2,839,,,,,,
0.10201746970415115,2,849,,,,,,
0.08818106353282928,2,859,,,,,,
0.1888629049062729,2,869,,,,,,
0.07576343417167664,2,879,,,,,,
0.13500140607357025,2,889,,,,,,
0.21921603381633759,2,899,,,,,,
0.20000529289245605,2,909,,,,,,
0.1071910560131073,2,919,,,,,,
0.10319764167070389,2,929,,,,,,
0.12419310957193375,2,939,,,,,,
0.17878857254981995,2,949,,,,,,
0.08897174894809723,2,959,,,,,,
0.10744921118021011,2,969,,,,,,
0.07319486141204834,2,979,,,,,,
0.09221330285072327,2,989,,,,,,
0.10479352623224258,2,999,,,,,,
0.08533389866352081,2,1009,,,,,,
0.10491099953651428,2,1019,,,,,,
0.10517314821481705,2,1029,,,,,,
0.13438132405281067,2,1039,,,,,,
0.14747504889965057,2,1049,,,,,,
,2,1055,0.28784897923469543,0.7792890667915344,0.08337283879518509,0.23488810658454895,0.17177914083003998,
0.08913314342498779,3,1059,,,,,,
0.09025145322084427,3,1069,,,,,,
0.08140610158443451,3,1079,,,,,,
0.08152171969413757,3,1089,,,,,,
0.08904016762971878,3,1099,,,,,,
0.0468129888176918,3,1109,,,,,,
0.1453293412923813,3,1119,,,,,,
0.06019740179181099,3,1129,,,,,,
0.08343838900327682,3,1139,,,,,,
0.1029578447341919,3,1149,,,,,,
0.05489248037338257,3,1159,,,,,,
0.0794561430811882,3,1169,,,,,,
0.06704911589622498,3,1179,,,,,,
0.07896854728460312,3,1189,,,,,,
0.0533694289624691,3,1199,,,,,,
0.07678169012069702,3,1209,,,,,,
0.05561019107699394,3,1219,,,,,,
0.0879383236169815,3,1229,,,,,,
0.0636790320277214,3,1239,,,,,,
0.0799456387758255,3,1249,,,,,,
0.12083525210618973,3,1259,,,,,,
0.06688228994607925,3,1269,,,,,,
0.13418260216712952,3,1279,,,,,,
0.09999150782823563,3,1289,,,,,,
0.07850427180528641,3,1299,,,,,,
0.09950251877307892,3,1309,,,,,,
0.10395754128694534,3,1319,,,,,,
0.1037621796131134,3,1329,,,,,,
0.05718454346060753,3,1339,,,,,,
0.06720586866140366,3,1349,,,,,,
0.10225331783294678,3,1359,,,,,,
0.06088481470942497,3,1369,,,,,,
0.03652140125632286,3,1379,,,,,,
0.08031532168388367,3,1389,,,,,,
0.0917101502418518,3,1399,,,,,,
,3,1407,0.3314264714717865,0.7961081266403198,0.08511384576559067,0.27383390069007874,0.2101227045059204,
0.06795991957187653,4,1409,,,,,,
0.05651615560054779,4,1419,,,,,,
0.06436513364315033,4,1429,,,,,,
0.05420544371008873,4,1439,,,,,,
0.057320911437273026,4,1449,,,,,,
0.07467397302389145,4,1459,,,,,,
0.07059228420257568,4,1469,,,,,,
0.051942046731710434,4,1479,,,,,,
0.06798849999904633,4,1489,,,,,,
0.12667147815227509,4,1499,,,,,,
0.06111036613583565,4,1509,,,,,,
0.0511290580034256,4,1519,,,,,,
0.0702376663684845,4,1529,,,,,,
0.103525809943676,4,1539,,,,,,
0.07291287183761597,4,1549,,,,,,
0.05534615367650986,4,1559,,,,,,
0.0598272979259491,4,1569,,,,,,
0.08653081953525543,4,1579,,,,,,
0.07323774695396423,4,1589,,,,,,
0.059547264128923416,4,1599,,,,,,
0.04856384918093681,4,1609,,,,,,
0.040515437722206116,4,1619,,,,,,
0.06717308610677719,4,1629,,,,,,
0.057708192616701126,4,1639,,,,,,
0.04619637131690979,4,1649,,,,,,
0.049115076661109924,4,1659,,,,,,
0.03190432861447334,4,1669,,,,,,
0.057855695486068726,4,1679,,,,,,
0.049602702260017395,4,1689,,,,,,
0.056433528661727905,4,1699,,,,,,
0.05228446051478386,4,1709,,,,,,
0.037361618131399155,4,1719,,,,,,
0.050338227301836014,4,1729,,,,,,
0.06171935051679611,4,1739,,,,,,
0.023548245429992676,4,1749,,,,,,
0.06384365260601044,4,1759,,,,,,
,4,1759,0.3412500023841858,0.8010107278823853,0.0907783955335617,0.28663644194602966,0.22546012699604034,
,5,1760,,,,,,0.0907783955335617
