step,epoch,train_loss,val_qa_answer_f1,val_qa_em,val_loss,val_qa_bert_score,val_qa_sas,test_loss
9,0,0.5792787075042725,,,,,,
19,0,0.30204927921295166,,,,,,
29,0,0.28921133279800415,,,,,,
39,0,0.17953763902187347,,,,,,
49,0,0.23662179708480835,,,,,,
59,0,0.23464751243591309,,,,,,
69,0,0.15414567291736603,,,,,,
79,0,0.11531562358140945,,,,,,
89,0,0.08767902106046677,,,,,,
99,0,0.08479981124401093,,,,,,
109,0,0.19966907799243927,,,,,,
119,0,0.2685117721557617,,,,,,
129,0,0.15205185115337372,,,,,,
139,0,0.2267163097858429,,,,,,
149,0,0.1629188060760498,,,,,,
159,0,0.18271571397781372,,,,,,
169,0,0.2538623809814453,,,,,,
179,0,0.10818802565336227,,,,,,
189,0,0.19093957543373108,,,,,,
199,0,0.21506662666797638,,,,,,
209,0,0.10043022781610489,,,,,,
219,0,0.12535788118839264,,,,,,
229,0,0.20311596989631653,,,,,,
239,0,0.12701362371444702,,,,,,
249,0,0.1387905776500702,,,,,,
259,0,0.1927029937505722,,,,,,
269,0,0.11522801965475082,,,,,,
279,0,0.14687934517860413,,,,,,
289,0,0.25633174180984497,,,,,,
299,0,0.09121071547269821,,,,,,
309,0,0.18056842684745789,,,,,,
319,0,0.10279671102762222,,,,,,
329,0,0.19000133872032166,,,,,,
339,0,0.12609155476093292,,,,,,
344,0,,0.18065036833286285,0.1227080374956131,0.126558318734169,0.7657634615898132,0.23287421464920044,
349,1,0.14993403851985931,,,,,,
359,1,0.10366123169660568,,,,,,
369,1,0.1652807593345642,,,,,,
379,1,0.22513598203659058,,,,,,
389,1,0.1282086819410324,,,,,,
399,1,0.1549503654241562,,,,,,
409,1,0.10955648124217987,,,,,,
419,1,0.12616786360740662,,,,,,
429,1,0.15003028512001038,,,,,,
439,1,0.15403103828430176,,,,,,
449,1,0.12160570174455643,,,,,,
459,1,0.16701620817184448,,,,,,
469,1,0.16205823421478271,,,,,,
479,1,0.10871917754411697,,,,,,
489,1,0.14070571959018707,,,,,,
499,1,0.16879375278949738,,,,,,
509,1,0.15509136021137238,,,,,,
519,1,0.16176442801952362,,,,,,
529,1,0.14392444491386414,,,,,,
