train_loss,step,epoch,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
0.5467523336410522,9,0,,,,,,
0.5489206910133362,19,0,,,,,,
0.14206716418266296,29,0,,,,,,
0.5839552879333496,39,0,,,,,,
0.5170220732688904,49,0,,,,,,
0.3705603778362274,59,0,,,,,,
0.19244451820850372,69,0,,,,,,
0.4901444613933563,79,0,,,,,,
0.38537776470184326,89,0,,,,,,
1.34488844871521,99,0,,,,,,
0.9373080134391785,109,0,,,,,,
0.23419299721717834,119,0,,,,,,
0.19333185255527496,129,0,,,,,,
0.13589490950107574,139,0,,,,,,
0.1760825365781784,149,0,,,,,,
0.3377520740032196,159,0,,,,,,
0.13126565515995026,169,0,,,,,,
0.17443682253360748,179,0,,,,,,
0.26224327087402344,189,0,,,,,,
0.39752861857414246,199,0,,,,,,
,201,0,0.6028467416763306,0.11678214371204376,0.6534508466720581,0.8811858296394348,0.3297872245311737,
0.1550368070602417,209,1,,,,,,
0.25533515214920044,219,1,,,,,,
0.16683943569660187,229,1,,,,,,
0.22344166040420532,239,1,,,,,,
0.9902707934379578,249,1,,,,,,
0.36406880617141724,259,1,,,,,,
0.2529047727584839,269,1,,,,,,
0.22608131170272827,279,1,,,,,,
0.2192636877298355,289,1,,,,,,
0.23872247338294983,299,1,,,,,,
0.14205427467823029,309,1,,,,,,
0.33980703353881836,319,1,,,,,,
0.14847539365291595,329,1,,,,,,
0.14830751717090607,339,1,,,,,,
0.19625741243362427,349,1,,,,,,
0.1775355190038681,359,1,,,,,,
0.8908556699752808,369,1,,,,,,
0.2900870740413666,379,1,,,,,,
0.2779034376144409,389,1,,,,,,
0.2847049832344055,399,1,,,,,,
,403,1,0.6215356588363647,0.1104145273566246,0.6702535152435303,0.8895351886749268,0.3723404109477997,
0.10818597674369812,409,2,,,,,,
0.17689725756645203,419,2,,,,,,
0.2642688751220703,429,2,,,,,,
0.08592148870229721,439,2,,,,,,
0.16106536984443665,449,2,,,,,,
0.13120289146900177,459,2,,,,,,
0.13545501232147217,469,2,,,,,,
1.5496560335159302,479,2,,,,,,
0.09086596220731735,489,2,,,,,,
0.1782258152961731,499,2,,,,,,
0.5393481850624084,509,2,,,,,,
0.09120267629623413,519,2,,,,,,
0.06044279411435127,529,2,,,,,,
0.28102636337280273,539,2,,,,,,
0.1000652089715004,549,2,,,,,,
0.3681510090827942,559,2,,,,,,
0.21275441348552704,569,2,,,,,,
0.1295866221189499,579,2,,,,,,
0.12317173928022385,589,2,,,,,,
0.08226333558559418,599,2,,,,,,
,605,2,0.6346900463104248,0.11145827174186707,0.6777533888816833,0.892146646976471,0.38085106015205383,
0.08978850394487381,609,3,,,,,,
0.05855514481663704,619,3,,,,,,
2.3481128215789795,629,3,,,,,,
0.08280754089355469,639,3,,,,,,
0.06216641888022423,649,3,,,,,,
0.05422268807888031,659,3,,,,,,
0.17141754925251007,669,3,,,,,,
0.05386681854724884,679,3,,,,,,
0.1037471741437912,689,3,,,,,,
0.21251153945922852,699,3,,,,,,
0.05787806212902069,709,3,,,,,,
0.09202031046152115,719,3,,,,,,
0.1296834796667099,729,3,,,,,,
0.07083279639482498,739,3,,,,,,
0.1307438164949417,749,3,,,,,,
0.12455444037914276,759,3,,,,,,
0.09969621896743774,769,3,,,,,,
0.04402704909443855,779,3,,,,,,
0.20965637266635895,789,3,,,,,,
0.14455878734588623,799,3,,,,,,
,807,3,0.64239501953125,0.12081587314605713,0.6822856664657593,0.8946187496185303,0.40425533056259155,
0.01900085248053074,809,4,,,,,,
0.024965254589915276,819,4,,,,,,
0.02239053137600422,829,4,,,,,,
0.07327032089233398,839,4,,,,,,
0.0225420780479908,849,4,,,,,,
0.06503023207187653,859,4,,,,,,
0.11903727799654007,869,4,,,,,,
0.02906322106719017,879,4,,,,,,
0.02909822016954422,889,4,,,,,,
0.07250857353210449,899,4,,,,,,
0.038125909864902496,909,4,,,,,,
0.016040770336985588,919,4,,,,,,
0.05194283276796341,929,4,,,,,,
0.05113372579216957,939,4,,,,,,
0.030711177736520767,949,4,,,,,,
0.0495142862200737,959,4,,,,,,
0.021221812814474106,969,4,,,,,,
0.02184894122183323,979,4,,,,,,
0.02762899175286293,989,4,,,,,,
0.01944081299006939,999,4,,,,,,
0.00871611014008522,1009,4,,,,,,
,1009,4,0.6435773968696594,0.1355290710926056,0.6818040013313293,0.8943756818771362,0.40425533056259155,
,1010,5,,,,,,0.1355290710926056
