step,epoch,train_loss,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
9,0,0.3044309914112091,,,,,,
19,0,0.3337758183479309,,,,,,
29,0,0.08394048362970352,,,,,,
39,0,0.5865980982780457,,,,,,
49,0,0.4559730589389801,,,,,,
59,0,0.5910002589225769,,,,,,
69,0,0.04548460245132446,,,,,,
79,0,0.05846003070473671,,,,,,
89,0,0.043708182871341705,,,,,,
99,0,0.7253660559654236,,,,,,
109,0,0.05088607594370842,,,,,,
119,0,0.07724138349294662,,,,,,
129,0,0.050385985523462296,,,,,,
139,0,0.26509547233581543,,,,,,
149,0,0.04155607894062996,,,,,,
159,0,0.3410066068172455,,,,,,
169,0,0.04988725483417511,,,,,,
179,0,0.22986853122711182,,,,,,
189,0,0.19320711493492126,,,,,,
199,0,0.3580516278743744,,,,,,
209,0,0.545234203338623,,,,,,
219,0,0.0520733967423439,,,,,,
229,0,0.040535178035497665,,,,,,
239,0,0.038874268531799316,,,,,,
249,0,0.14630673825740814,,,,,,
259,0,0.03893181309103966,,,,,,
269,0,0.1936737596988678,,,,,,
279,0,0.03814217075705528,,,,,,
289,0,0.18251124024391174,,,,,,
299,0,0.03416082262992859,,,,,,
309,0,0.03195673227310181,,,,,,
319,0,0.038892392069101334,,,,,,
329,0,0.03111228719353676,,,,,,
339,0,0.15587195754051208,,,,,,
349,0,0.03797515481710434,,,,,,
359,0,0.027268441393971443,,,,,,
369,0,0.03772689774632454,,,,,,
379,0,0.2430175244808197,,,,,,
389,0,0.03828166425228119,,,,,,
399,0,0.038792237639427185,,,,,,
409,0,0.13684427738189697,,,,,,
419,0,0.02382648177444935,,,,,,
429,0,0.03031330369412899,,,,,,
439,0,0.03521602600812912,,,,,,
449,0,0.028690727427601814,,,,,,
459,0,0.015427328646183014,,,,,,
469,0,0.05133417248725891,,,,,,
479,0,0.028098570182919502,,,,,,
489,0,0.02613036520779133,,,,,,
499,0,0.08882300555706024,,,,,,
509,0,0.02092675492167473,,,,,,
519,0,0.04731334373354912,,,,,,
529,0,0.06078442931175232,,,,,,
539,0,0.13138000667095184,,,,,,
549,0,0.04903511703014374,,,,,,
559,0,0.03815491497516632,,,,,,
569,0,0.03184916079044342,,,,,,
579,0,0.6192679405212402,,,,,,
589,0,0.028571423143148422,,,,,,
599,0,0.029544731602072716,,,,,,
609,0,0.01937585510313511,,,,,,
619,0,0.024963144212961197,,,,,,
629,0,0.012698628008365631,,,,,,
639,0,0.019417980685830116,,,,,,
649,0,0.013242843560874462,,,,,,
649,0,,0.07927066832780838,0.6382190585136414,0.9194884300231934,0.601965606212616,0.6718044877052307,
659,1,0.0542973093688488,,,,,,
669,1,0.023146977648139,,,,,,
679,1,0.4184606671333313,,,,,,
689,1,0.02189057320356369,,,,,,
699,1,0.02945915050804615,,,,,,
709,1,0.03975870832800865,,,,,,
719,1,0.042995259165763855,,,,,,
729,1,0.19377799332141876,,,,,,
739,1,0.017908822745084763,,,,,,
749,1,0.0210115946829319,,,,,,
759,1,0.09272436797618866,,,,,,
769,1,0.01996193639934063,,,,,,
779,1,0.3699154257774353,,,,,,
789,1,0.21510711312294006,,,,,,
799,1,0.1250731498003006,,,,,,
809,1,0.15995047986507416,,,,,,
819,1,0.019545001909136772,,,,,,
829,1,0.14763452112674713,,,,,,
839,1,0.07483045756816864,,,,,,
849,1,0.01895587332546711,,,,,,
859,1,0.15521322190761566,,,,,,
869,1,0.015088550746440887,,,,,,
879,1,0.16603955626487732,,,,,,
889,1,0.041473597288131714,,,,,,
899,1,0.3336826264858246,,,,,,
909,1,0.40782299637794495,,,,,,
919,1,0.027367379516363144,,,,,,
929,1,0.022085536271333694,,,,,,
939,1,0.14106857776641846,,,,,,
949,1,0.022236797958612442,,,,,,
959,1,0.08642122894525528,,,,,,
969,1,0.29088085889816284,,,,,,
979,1,0.016544625163078308,,,,,,
989,1,0.023260001093149185,,,,,,
999,1,0.09964898228645325,,,,,,
1009,1,0.17855295538902283,,,,,,
1019,1,0.34855422377586365,,,,,,
1029,1,0.022023696452379227,,,,,,
1039,1,0.3512229323387146,,,,,,
1049,1,0.014071439392864704,,,,,,
1059,1,0.021595008671283722,,,,,,
1069,1,0.016018295660614967,,,,,,
1079,1,0.021979568526148796,,,,,,
1089,1,0.008532848209142685,,,,,,
1099,1,0.012390872463583946,,,,,,
1109,1,0.03029313124716282,,,,,,
1119,1,0.09993653744459152,,,,,,
1129,1,0.10047481954097748,,,,,,
1139,1,0.015736564993858337,,,,,,
1149,1,0.04212319478392601,,,,,,
1159,1,0.01916702464222908,,,,,,
1169,1,0.5483696460723877,,,,,,
1179,1,0.038255102932453156,,,,,,
1189,1,0.04247400909662247,,,,,,
1199,1,0.01851564832031727,,,,,,
1209,1,0.20730429887771606,,,,,,
1219,1,0.15023912489414215,,,,,,
1229,1,0.02587730810046196,,,,,,
1239,1,0.010544316843152046,,,,,,
1249,1,0.02603486180305481,,,,,,
1259,1,0.013757253997027874,,,,,,
1269,1,0.006447330582886934,,,,,,
1279,1,0.17245125770568848,,,,,,
1289,1,0.10162381082773209,,,,,,
1299,1,0.2558595836162567,,,,,,
1299,1,,0.07559658586978912,0.6710626482963562,0.9258003234863281,0.6363636255264282,0.7009167671203613,
1309,2,0.025216510519385338,,,,,,
1319,2,0.018225518986582756,,,,,,
1329,2,0.31598609685897827,,,,,,
1339,2,0.014082882553339005,,,,,,
1349,2,0.02021118812263012,,,,,,
1359,2,0.025988096371293068,,,,,,
1369,2,0.011305408552289009,,,,,,
