step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0.7107194662094116,0,,,,,,
19,0.5235563516616821,0,,,,,,
29,0.4219139516353607,0,,,,,,
39,0.4086059033870697,0,,,,,,
49,0.38061296939849854,0,,,,,,
59,0.3699038028717041,0,,,,,,
69,0.3386280834674835,0,,,,,,
79,0.1712542623281479,0,,,,,,
89,0.30394992232322693,0,,,,,,
99,0.2524009943008423,0,,,,,,
109,0.3658795952796936,0,,,,,,
119,0.3112253248691559,0,,,,,,
129,0.2799326479434967,0,,,,,,
139,0.30448585748672485,0,,,,,,
149,0.2371228188276291,0,,,,,,
159,0.2006053924560547,0,,,,,,
169,0.2582953870296478,0,,,,,,
179,0.24748224020004272,0,,,,,,
189,0.30235886573791504,0,,,,,,
199,0.29342398047447205,0,,,,,,
209,0.14580300450325012,0,,,,,,
219,0.1780802309513092,0,,,,,,
229,0.28070947527885437,0,,,,,,
239,0.23325015604496002,0,,,,,,
249,0.34322628378868103,0,,,,,,
259,0.162912055850029,0,,,,,,
269,0.18318071961402893,0,,,,,,
279,0.21486863493919373,0,,,,,,
289,0.16767188906669617,0,,,,,,
299,0.1680496782064438,0,,,,,,
309,0.16089540719985962,0,,,,,,
319,0.28070998191833496,0,,,,,,
329,0.23624293506145477,0,,,,,,
339,0.21184507012367249,0,,,,,,
349,0.14485140144824982,0,,,,,,
359,0.15336038172245026,0,,,,,,
369,0.18264411389827728,0,,,,,,
379,0.1434377133846283,0,,,,,,
389,0.14623692631721497,0,,,,,,
399,0.13967253267765045,0,,,,,,
409,0.19347025454044342,0,,,,,,
419,0.19190005958080292,0,,,,,,
429,0.23675253987312317,0,,,,,,
439,0.13846439123153687,0,,,,,,
449,0.1682201325893402,0,,,,,,
459,0.2871224582195282,0,,,,,,
469,0.17439709603786469,0,,,,,,
479,0.16574403643608093,0,,,,,,
489,0.20554515719413757,0,,,,,,
499,0.16853371262550354,0,,,,,,
509,0.12687082588672638,0,,,,,,
519,0.14187271893024445,0,,,,,,
529,0.1161418929696083,0,,,,,,
539,0.13807940483093262,0,,,,,,
549,0.16826075315475464,0,,,,,,
559,0.2060924917459488,0,,,,,,
569,0.06660695374011993,0,,,,,,
579,0.1454363763332367,0,,,,,,
589,0.15117895603179932,0,,,,,,
599,0.1967233419418335,0,,,,,,
609,0.14674416184425354,0,,,,,,
619,0.19303610920906067,0,,,,,,
627,,0,0.8100196123123169,0.1863493025302887,0.353193998336792,0.28333333134651184,0.33975279331207275,
629,0.10489928722381592,1,,,,,,
639,0.1280849426984787,1,,,,,,
649,0.10686277598142624,1,,,,,,
659,0.06909649074077606,1,,,,,,
669,0.197819322347641,1,,,,,,
679,0.23417526483535767,1,,,,,,
689,0.15654923021793365,1,,,,,,
699,0.14269030094146729,1,,,,,,
709,0.19170397520065308,1,,,,,,
719,0.14338968694210052,1,,,,,,
729,0.1383383870124817,1,,,,,,
739,0.18972481787204742,1,,,,,,
749,0.2390701323747635,1,,,,,,
759,0.1556270271539688,1,,,,,,
769,0.2378799319267273,1,,,,,,
779,0.08550506085157394,1,,,,,,
789,0.1950218379497528,1,,,,,,
799,0.04665306955575943,1,,,,,,
809,0.08362714946269989,1,,,,,,
819,0.11468664556741714,1,,,,,,
829,0.15005289018154144,1,,,,,,
839,0.0838470607995987,1,,,,,,
849,0.08454584330320358,1,,,,,,
859,0.14596247673034668,1,,,,,,
869,0.05592053756117821,1,,,,,,
879,0.15580086410045624,1,,,,,,
889,0.2768245339393616,1,,,,,,
899,0.11004427820444107,1,,,,,,
909,0.2207932472229004,1,,,,,,
919,0.1116577759385109,1,,,,,,
929,0.10480864346027374,1,,,,,,
939,0.12056349962949753,1,,,,,,
949,0.1669013947248459,1,,,,,,
959,0.060571376234292984,1,,,,,,
969,0.11848243325948715,1,,,,,,
979,0.16837464272975922,1,,,,,,
989,0.11557089537382126,1,,,,,,
999,0.17626069486141205,1,,,,,,
1009,0.10449925810098648,1,,,,,,
1019,0.06544582545757294,1,,,,,,
1029,0.14523622393608093,1,,,,,,
1039,0.09711603820323944,1,,,,,,
1049,0.07681720703840256,1,,,,,,
1059,0.13565801084041595,1,,,,,,
1069,0.1184941902756691,1,,,,,,
1079,0.10649323463439941,1,,,,,,
1089,0.158550426363945,1,,,,,,
1099,0.12273599952459335,1,,,,,,
1109,0.10186965018510818,1,,,,,,
1119,0.10223107784986496,1,,,,,,
1129,0.0737956166267395,1,,,,,,
1139,0.11347661167383194,1,,,,,,
1149,0.16645567119121552,1,,,,,,
1159,0.1549706608057022,1,,,,,,
1169,0.07968907803297043,1,,,,,,
1179,0.1137642189860344,1,,,,,,
1189,0.07694043964147568,1,,,,,,
1199,0.05632585659623146,1,,,,,,
1209,0.10193446278572083,1,,,,,,
1219,0.0610203854739666,1,,,,,,
1229,0.39969688653945923,1,,,,,,
1239,0.04075976461172104,1,,,,,,
1249,0.02023463323712349,1,,,,,,
1255,,1,0.8236149549484253,0.1852634847164154,0.4003603160381317,0.33888888359069824,0.3900166451931,
1259,0.09232687205076218,2,,,,,,
1269,0.12997037172317505,2,,,,,,
1279,0.12280196696519852,2,,,,,,
1289,0.08424468338489532,2,,,,,,
1299,0.024143196642398834,2,,,,,,
1309,0.05802805349230766,2,,,,,,
1319,0.07759518921375275,2,,,,,,
1329,0.05473581701517105,2,,,,,,
1339,0.1214979961514473,2,,,,,,
1349,0.06640518456697464,2,,,,,,
1359,0.06629379093647003,2,,,,,,
1369,0.028003986924886703,2,,,,,,
1379,0.031037675216794014,2,,,,,,
1389,0.12291526794433594,2,,,,,,
1399,0.04182874783873558,2,,,,,,
1409,0.07355503737926483,2,,,,,,
1419,0.03703330457210541,2,,,,,,
1429,0.11169377714395523,2,,,,,,
1439,0.04822714254260063,2,,,,,,
1449,0.05024261772632599,2,,,,,,
1459,0.038205210119485855,2,,,,,,
1469,0.032587144523859024,2,,,,,,
1479,0.027200257405638695,2,,,,,,
1489,0.05211338773369789,2,,,,,,
1499,0.14027248322963715,2,,,,,,
1509,0.10555325448513031,2,,,,,,
1519,0.05869526043534279,2,,,,,,
1529,0.06526374071836472,2,,,,,,
1539,0.025934038683772087,2,,,,,,
1549,0.041566021740436554,2,,,,,,
1559,0.015705227851867676,2,,,,,,
1569,0.07111802697181702,2,,,,,,
1579,0.06780529767274857,2,,,,,,
1589,0.03451981395483017,2,,,,,,
1599,0.07973071187734604,2,,,,,,
1609,0.023167036473751068,2,,,,,,
1619,0.10650796443223953,2,,,,,,
1629,0.063922218978405,2,,,,,,
1639,0.034895312041044235,2,,,,,,
1649,0.0363486185669899,2,,,,,,
1659,0.033506277948617935,2,,,,,,
1669,0.04939931631088257,2,,,,,,
1679,0.12087911367416382,2,,,,,,
1689,0.0313434861600399,2,,,,,,
1699,0.053365595638751984,2,,,,,,
1709,0.03856867551803589,2,,,,,,
1719,0.05280321091413498,2,,,,,,
1729,0.023147432133555412,2,,,,,,
1739,0.019490214064717293,2,,,,,,
1749,0.05436126887798309,2,,,,,,
1759,0.03431175276637077,2,,,,,,
1769,0.016537856310606003,2,,,,,,
1779,0.028712863102555275,2,,,,,,
1789,0.02516540139913559,2,,,,,,
1799,0.041407108306884766,2,,,,,,
1809,0.03023986518383026,2,,,,,,
1819,0.050535090267658234,2,,,,,,
1829,0.009173167869448662,2,,,,,,
1839,0.043736591935157776,2,,,,,,
1849,0.019190529361367226,2,,,,,,
1859,0.029128922149538994,2,,,,,,
1869,0.011024314910173416,2,,,,,,
1879,0.034246042370796204,2,,,,,,
1883,,2,0.8329303860664368,0.2757139503955841,0.4252360165119171,0.36666667461395264,0.4095652997493744,
1889,0.009452362544834614,3,,,,,,
1899,0.01351760234683752,3,,,,,,
1909,0.022235102951526642,3,,,,,,
1919,0.013967721723020077,3,,,,,,
1929,0.010979163460433483,3,,,,,,
1939,0.04813690856099129,3,,,,,,
1949,0.07589474320411682,3,,,,,,
1959,0.005726367700845003,3,,,,,,
1969,0.021777570247650146,3,,,,,,
1979,0.01958676427602768,3,,,,,,
1989,0.026000507175922394,3,,,,,,
1999,0.06203661859035492,3,,,,,,
2009,0.0038962785620242357,3,,,,,,
2019,0.05070958286523819,3,,,,,,
2029,0.00978301465511322,3,,,,,,
2039,0.03896015137434006,3,,,,,,
2049,0.04701083526015282,3,,,,,,
2059,0.011544318869709969,3,,,,,,
2069,0.018717559054493904,3,,,,,,
2079,0.046444930136203766,3,,,,,,
2089,0.02210763841867447,3,,,,,,
2099,0.05954861268401146,3,,,,,,
2109,0.03888306766748428,3,,,,,,
2119,0.0044859712943434715,3,,,,,,
2129,0.0486358217895031,3,,,,,,
2139,0.0024617097806185484,3,,,,,,
2149,0.031160444021224976,3,,,,,,
2159,0.0215512216091156,3,,,,,,
2169,0.010699694976210594,3,,,,,,
2179,0.008620506152510643,3,,,,,,
2189,0.017980052158236504,3,,,,,,
2199,0.004166482016444206,3,,,,,,
2209,0.019516026601195335,3,,,,,,
2219,0.011345612816512585,3,,,,,,
2229,0.04611927270889282,3,,,,,,
2239,0.007061499636620283,3,,,,,,
2249,0.002569632837548852,3,,,,,,
2259,0.00628834730014205,3,,,,,,
2269,0.02135942131280899,3,,,,,,
2279,0.009680462069809437,3,,,,,,
2289,0.03457530960440636,3,,,,,,
2299,0.012681798078119755,3,,,,,,
2309,0.0058144438080489635,3,,,,,,
2319,0.006649080663919449,3,,,,,,
2329,0.02077215351164341,3,,,,,,
2339,0.002671513007953763,3,,,,,,
2349,0.024226075038313866,3,,,,,,
2359,0.016393132507801056,3,,,,,,
2369,0.022888941690325737,3,,,,,,
2379,0.04778704419732094,3,,,,,,
2389,0.004904625937342644,3,,,,,,
2399,0.02376706153154373,3,,,,,,
2409,0.00555557431653142,3,,,,,,
2419,0.0245460644364357,3,,,,,,
2429,0.021069277077913284,3,,,,,,
2439,0.009017685428261757,3,,,,,,
2449,0.013441243208944798,3,,,,,,
2459,0.007500093430280685,3,,,,,,
2469,0.001562702120281756,3,,,,,,
2479,0.007005571387708187,3,,,,,,
2489,0.0065873065032064915,3,,,,,,
2499,0.032484639436006546,3,,,,,,
2509,0.00591165479272604,3,,,,,,
2511,,3,0.8382503986358643,0.3533850610256195,0.4384803771972656,0.38333332538604736,0.4332443177700043,
2519,0.0005359661881811917,4,,,,,,
2529,0.0053552910685539246,4,,,,,,
2539,0.013264169916510582,4,,,,,,
2549,0.0025932311546057463,4,,,,,,
2559,0.002623134758323431,4,,,,,,
2569,0.014677212573587894,4,,,,,,
2579,0.008778698742389679,4,,,,,,
2589,0.008198259398341179,4,,,,,,
2599,0.0022242707200348377,4,,,,,,
2609,0.0022234709467738867,4,,,,,,
2619,0.00560887111350894,4,,,,,,
2629,0.02012781985104084,4,,,,,,
2639,0.006811691448092461,4,,,,,,
2649,0.0050388965755701065,4,,,,,,
2659,0.0020500195678323507,4,,,,,,
2669,0.002494228072464466,4,,,,,,
2679,0.0009055801201611757,4,,,,,,
2689,0.0024027558974921703,4,,,,,,
2699,0.0053743054158985615,4,,,,,,
2709,0.009468316100537777,4,,,,,,
2719,0.0018503665924072266,4,,,,,,
2729,0.0029406086541712284,4,,,,,,
2739,0.0058786398731172085,4,,,,,,
2749,0.0143327247351408,4,,,,,,
2759,0.0007010400295257568,4,,,,,,
2769,0.0013125543482601643,4,,,,,,
2779,0.03526921197772026,4,,,,,,
2789,0.007254494819790125,4,,,,,,
2799,0.002344092819839716,4,,,,,,
2809,0.009956933557987213,4,,,,,,
2819,0.010364141315221786,4,,,,,,
2829,0.008604995906352997,4,,,,,,
2839,0.002546902745962143,4,,,,,,
2849,0.0073431553319096565,4,,,,,,
2859,0.003498344449326396,4,,,,,,
2869,0.0028274604119360447,4,,,,,,
2879,0.0021035070531070232,4,,,,,,
2889,0.006311324890702963,4,,,,,,
2899,0.030801871791481972,4,,,,,,
2909,0.004077479708939791,4,,,,,,
2919,0.02937561273574829,4,,,,,,
2929,0.004171915352344513,4,,,,,,
2939,0.0055897911079227924,4,,,,,,
2949,0.0035005854442715645,4,,,,,,
2959,0.0011848066933453083,4,,,,,,
2969,0.004117466043680906,4,,,,,,
2979,0.002600188134238124,4,,,,,,
2989,0.006333023775368929,4,,,,,,
2999,0.0037113612052053213,4,,,,,,
3009,0.0024519222788512707,4,,,,,,
3019,0.02751760743558407,4,,,,,,
3029,0.006273417733609676,4,,,,,,
3039,0.007430003955960274,4,,,,,,
3049,0.0011146836914122105,4,,,,,,
3059,0.012580224312841892,4,,,,,,
3069,0.003514579962939024,4,,,,,,
3079,0.0017673673573881388,4,,,,,,
3089,0.00412970595061779,4,,,,,,
3099,0.006912437733262777,4,,,,,,
3109,0.00355098326690495,4,,,,,,
3119,0.004710193257778883,4,,,,,,
3129,0.008116025477647781,4,,,,,,
3139,0.0030377802904695272,4,,,,,,
3139,,4,0.8397573828697205,0.38068100810050964,0.43692368268966675,0.3888888955116272,0.43856728076934814,
3140,,5,,,,,,0.3533850610256195
