train_loss,epoch,step,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0.5736016035079956,0,9,,,,,,
0.6187415719032288,0,19,,,,,,
0.5344271063804626,0,29,,,,,,
0.27150991559028625,0,39,,,,,,
0.35616573691368103,0,49,,,,,,
0.31376245617866516,0,59,,,,,,
0.3414870798587799,0,69,,,,,,
0.2747083008289337,0,79,,,,,,
0.4556739032268524,0,89,,,,,,
0.237139031291008,0,99,,,,,,
0.29893624782562256,0,109,,,,,,
0.23187761008739471,0,119,,,,,,
0.5967434048652649,0,129,,,,,,
0.5633209347724915,0,139,,,,,,
0.17510341107845306,0,149,,,,,,
0.28255316615104675,0,159,,,,,,
0.30200856924057007,0,169,,,,,,
0.15760983526706696,0,179,,,,,,
0.22868232429027557,0,189,,,,,,
0.37920236587524414,0,199,,,,,,
0.21568171679973602,0,209,,,,,,
0.22880497574806213,0,219,,,,,,
0.2689283490180969,0,229,,,,,,
0.34279850125312805,0,239,,,,,,
0.3912377953529358,0,249,,,,,,
0.3368259072303772,0,259,,,,,,
0.3093261122703552,0,269,,,,,,
1.230454683303833,0,279,,,,,,
0.2701305150985718,0,289,,,,,,
0.20042569935321808,0,299,,,,,,
0.7213001847267151,0,309,,,,,,
0.25339609384536743,0,319,,,,,,
0.22580239176750183,0,329,,,,,,
0.8302565813064575,0,339,,,,,,
0.6462820768356323,0,349,,,,,,
0.23214653134346008,0,359,,,,,,
0.5558252334594727,0,369,,,,,,
0.1899571567773819,0,379,,,,,,
,0,388,0.6646406650543213,0.8946689367294312,0.5660377144813538,0.6448878049850464,0.11857274174690247,
0.07686716318130493,1,389,,,,,,
0.21703918278217316,1,399,,,,,,
0.1751226782798767,1,409,,,,,,
0.11506182700395584,1,419,,,,,,
0.26880887150764465,1,429,,,,,,
0.061834666877985,1,439,,,,,,
0.32551345229148865,1,449,,,,,,
1.563280701637268,1,459,,,,,,
0.25543421506881714,1,469,,,,,,
0.16390296816825867,1,479,,,,,,
0.16151824593544006,1,489,,,,,,
0.18066087365150452,1,499,,,,,,
0.07717112451791763,1,509,,,,,,
0.029923290014266968,1,519,,,,,,
0.2876876890659332,1,529,,,,,,
2.574998617172241,1,539,,,,,,
0.5685399174690247,1,549,,,,,,
0.26737138628959656,1,559,,,,,,
0.07415696978569031,1,569,,,,,,
0.3239199221134186,1,579,,,,,,
0.18684272468090057,1,589,,,,,,
0.07329719513654709,1,599,,,,,,
0.2437300682067871,1,609,,,,,,
0.057791899889707565,1,619,,,,,,
0.18668536841869354,1,629,,,,,,
0.27184298634529114,1,639,,,,,,
0.3789747357368469,1,649,,,,,,
0.17122890055179596,1,659,,,,,,
0.11010671406984329,1,669,,,,,,
0.4357583224773407,1,679,,,,,,
0.16894549131393433,1,689,,,,,,
0.741108775138855,1,699,,,,,,
0.051308516412973404,1,709,,,,,,
0.11020388454198837,1,719,,,,,,
0.19996598362922668,1,729,,,,,,
0.09735088050365448,1,739,,,,,,
0.12580567598342896,1,749,,,,,,
0.21539032459259033,1,759,,,,,,
0.10356800258159637,1,769,,,,,,
,1,777,0.6533632278442383,0.8865966200828552,0.5408805012702942,0.6350246071815491,0.11504495143890381,
0.0777406096458435,2,779,,,,,,
0.029843930155038834,2,789,,,,,,
0.13683189451694489,2,799,,,,,,
0.36644816398620605,2,809,,,,,,
0.150157168507576,2,819,,,,,,
0.040313784033060074,2,829,,,,,,
0.1832047700881958,2,839,,,,,,
0.028858300298452377,2,849,,,,,,
0.28499066829681396,2,859,,,,,,
