train_loss,step,epoch,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,test_loss
0.13914330303668976,9,0,,,,,,
0.2690547704696655,19,0,,,,,,
0.22176864743232727,29,0,,,,,,
0.2002563625574112,39,0,,,,,,
0.2066223919391632,49,0,,,,,,
0.17077355086803436,59,0,,,,,,
0.13583755493164062,69,0,,,,,,
0.12821713089942932,79,0,,,,,,
0.10907664895057678,89,0,,,,,,
0.1724795401096344,99,0,,,,,,
0.22350648045539856,109,0,,,,,,
0.1028532087802887,119,0,,,,,,
0.2177528440952301,129,0,,,,,,
0.06263453513383865,139,0,,,,,,
0.0536901019513607,149,0,,,,,,
0.2234935462474823,159,0,,,,,,
0.057701826095581055,169,0,,,,,,
0.17716333270072937,179,0,,,,,,
0.17284025251865387,189,0,,,,,,
0.13276633620262146,199,0,,,,,,
0.10719181597232819,209,0,,,,,,
0.13345979154109955,219,0,,,,,,
0.04972527548670769,229,0,,,,,,
0.13053955137729645,239,0,,,,,,
0.06546254456043243,249,0,,,,,,
0.08403749763965607,259,0,,,,,,
0.05845268815755844,269,0,,,,,,
0.09516514092683792,279,0,,,,,,
0.11042499542236328,289,0,,,,,,
0.09037501364946365,299,0,,,,,,
0.0640050396323204,309,0,,,,,,
0.178631991147995,319,0,,,,,,
0.19512511789798737,329,0,,,,,,
0.05344177037477493,339,0,,,,,,
0.06652992963790894,349,0,,,,,,
0.05748676881194115,359,0,,,,,,
0.11964857578277588,369,0,,,,,,
0.03181971609592438,379,0,,,,,,
0.04817051813006401,389,0,,,,,,
0.05794832855463028,399,0,,,,,,
0.0345105305314064,409,0,,,,,,
0.05071728676557541,419,0,,,,,,
0.15002912282943726,429,0,,,,,,
0.0592123381793499,439,0,,,,,,
0.19256189465522766,449,0,,,,,,
0.08635036647319794,459,0,,,,,,
0.029543833807110786,469,0,,,,,,
0.030674831941723824,479,0,,,,,,
0.040817007422447205,489,0,,,,,,
0.015170585364103317,499,0,,,,,,
0.02514161728322506,509,0,,,,,,
0.07192351669073105,519,0,,,,,,
0.06312089413404465,529,0,,,,,,
0.03857548162341118,539,0,,,,,,
0.03791919723153114,549,0,,,,,,
0.027319755405187607,559,0,,,,,,
0.03560016676783562,569,0,,,,,,
,577,0,0.8864951729774475,0.3069767355918884,0.6084581017494202,0.07880610227584839,0.6751983761787415,
0.03291548043489456,579,1,,,,,,
0.041984010487794876,589,1,,,,,,
0.025353290140628815,599,1,,,,,,
0.03262246027588844,609,1,,,,,,
0.06543783098459244,619,1,,,,,,
0.06810984015464783,629,1,,,,,,
0.023630712181329727,639,1,,,,,,
0.01947314478456974,649,1,,,,,,
0.037617821246385574,659,1,,,,,,
0.06374195963144302,669,1,,,,,,
0.03890879824757576,679,1,,,,,,
0.010202852077782154,689,1,,,,,,
0.040663305670022964,699,1,,,,,,
0.01669112779200077,709,1,,,,,,
0.09201177954673767,719,1,,,,,,
0.057274188846349716,729,1,,,,,,
0.06498171389102936,739,1,,,,,,
0.031796202063560486,749,1,,,,,,
