train_loss,step,epoch,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,val_qa_bert_score,test_avg_qa_answer_f1,test_avg_qa_sas,test_loss,test_avg_qa_em,test_avg_qa_bert_score
0.7488676309585571,9,0,,,,,,,,,,
0.5080955028533936,19,0,,,,,,,,,,
0.5950577855110168,29,0,,,,,,,,,,
0.2256689816713333,39,0,,,,,,,,,,
0.42607536911964417,49,0,,,,,,,,,,
0.4064795672893524,59,0,,,,,,,,,,
0.22209514677524567,69,0,,,,,,,,,,
0.24477718770503998,79,0,,,,,,,,,,
0.345136433839798,89,0,,,,,,,,,,
0.2801087498664856,99,0,,,,,,,,,,
0.25157737731933594,109,0,,,,,,,,,,
0.3044353127479553,119,0,,,,,,,,,,
0.29564452171325684,129,0,,,,,,,,,,
0.22026558220386505,139,0,,,,,,,,,,
0.4119747281074524,149,0,,,,,,,,,,
0.2747267484664917,159,0,,,,,,,,,,
0.16611136496067047,169,0,,,,,,,,,,
0.1701614260673523,179,0,,,,,,,,,,
,179,0,0.4282105565071106,0.4644019305706024,0.25273582339286804,0.36800000071525574,0.851077139377594,,,,,
0.2731126844882965,189,1,,,,,,,,,,
0.16183684766292572,199,1,,,,,,,,,,
0.2290048748254776,209,1,,,,,,,,,,
0.32787734270095825,219,1,,,,,,,,,,
0.18413478136062622,229,1,,,,,,,,,,
0.184968039393425,239,1,,,,,,,,,,
0.41630294919013977,249,1,,,,,,,,,,
0.22145506739616394,259,1,,,,,,,,,,
0.19892005622386932,269,1,,,,,,,,,,
0.2800440490245819,279,1,,,,,,,,,,
0.11924617737531662,289,1,,,,,,,,,,
0.16516220569610596,299,1,,,,,,,,,,
0.1769619882106781,309,1,,,,,,,,,,
0.1964985430240631,319,1,,,,,,,,,,
0.23151254653930664,329,1,,,,,,,,,,
0.2757079601287842,339,1,,,,,,,,,,
0.2371462881565094,349,1,,,,,,,,,,
0.10376296192407608,359,1,,,,,,,,,,
,359,1,0.46783116459846497,0.498163640499115,0.22853879630565643,0.41200000047683716,0.8596212267875671,,,,,
0.24031327664852142,369,2,,,,,,,,,,
0.13051263988018036,379,2,,,,,,,,,,
0.17717209458351135,389,2,,,,,,,,,,
0.28574761748313904,399,2,,,,,,,,,,
0.2844531238079071,409,2,,,,,,,,,,
0.14795710146427155,419,2,,,,,,,,,,
0.17063860595226288,429,2,,,,,,,,,,
0.27220627665519714,439,2,,,,,,,,,,
0.15489232540130615,449,2,,,,,,,,,,
0.15505623817443848,459,2,,,,,,,,,,
0.1503225564956665,469,2,,,,,,,,,,
0.11388929188251495,479,2,,,,,,,,,,
0.22973543405532837,489,2,,,,,,,,,,
0.17206405103206635,499,2,,,,,,,,,,
0.07225264608860016,509,2,,,,,,,,,,
0.17375805974006653,519,2,,,,,,,,,,
0.13595812022686005,529,2,,,,,,,,,,
0.16182570159435272,539,2,,,,,,,,,,
,539,2,0.49090075492858887,0.5165780186653137,0.2124519795179367,0.4346666634082794,0.8669671416282654,,,,,
0.15384623408317566,549,3,,,,,,,,,,
0.18047018349170685,559,3,,,,,,,,,,
0.22595945000648499,569,3,,,,,,,,,,
0.16847780346870422,579,3,,,,,,,,,,
0.14635434746742249,589,3,,,,,,,,,,
0.26922523975372314,599,3,,,,,,,,,,
0.17939986288547516,609,3,,,,,,,,,,
0.09965644031763077,619,3,,,,,,,,,,
0.1268756091594696,629,3,,,,,,,,,,
0.1330174207687378,639,3,,,,,,,,,,
0.12455444782972336,649,3,,,,,,,,,,
0.13954034447669983,659,3,,,,,,,,,,
0.264322966337204,669,3,,,,,,,,,,
0.10769625753164291,679,3,,,,,,,,,,
0.1784786432981491,689,3,,,,,,,,,,
0.1564016342163086,699,3,,,,,,,,,,
0.1659180223941803,709,3,,,,,,,,,,
0.18647299706935883,719,3,,,,,,,,,,
,719,3,0.5055491328239441,0.5283198952674866,0.2036932408809662,0.4519999921321869,0.8709378242492676,,,,,
0.17584136128425598,729,4,,,,,,,,,,
0.2252957671880722,739,4,,,,,,,,,,
0.13006053864955902,749,4,,,,,,,,,,
0.1390235424041748,759,4,,,,,,,,,,
0.2385406345129013,769,4,,,,,,,,,,
0.16071949899196625,779,4,,,,,,,,,,
0.20048145949840546,789,4,,,,,,,,,,
0.11140746623277664,799,4,,,,,,,,,,
0.19478866457939148,809,4,,,,,,,,,,
0.13371045887470245,819,4,,,,,,,,,,
0.11109545081853867,829,4,,,,,,,,,,
0.2582967281341553,839,4,,,,,,,,,,
0.09606365859508514,849,4,,,,,,,,,,
0.1533849537372589,859,4,,,,,,,,,,
0.18925775587558746,869,4,,,,,,,,,,
0.16221390664577484,879,4,,,,,,,,,,
0.0590774230659008,889,4,,,,,,,,,,
0.18928523361682892,899,4,,,,,,,,,,
,899,4,0.526713490486145,0.5495414137840271,0.19240646064281464,0.47066667675971985,0.8790534734725952,,,,,
,900,5,,,,,,0.526713490486145,0.5495414137840271,0.19240646064281464,0.47066667675971985,0.8790534734725952
