epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,1.014981985092163,,,,,,
0,19,0.29645267128944397,,,,,,
0,29,0.7292011976242065,,,,,,
0,39,0.30542489886283875,,,,,,
0,49,0.32694581151008606,,,,,,
0,59,0.31488341093063354,,,,,,
0,69,0.5166192054748535,,,,,,
0,79,0.19793471693992615,,,,,,
0,89,0.34460553526878357,,,,,,
0,99,0.3030158579349518,,,,,,
0,109,0.21834982931613922,,,,,,
0,119,0.29100823402404785,,,,,,
0,129,0.22758953273296356,,,,,,
0,139,0.2187245786190033,,,,,,
0,149,0.13701289892196655,,,,,,
0,159,0.23514482378959656,,,,,,
0,169,0.18426205217838287,,,,,,
0,179,0.3204275369644165,,,,,,
0,189,0.17962746322155,,,,,,
0,199,0.14745958149433136,,,,,,
0,209,0.2105991691350937,,,,,,
0,219,0.06632086634635925,,,,,,
0,229,0.13871684670448303,,,,,,
0,239,0.35595500469207764,,,,,,
0,249,0.1943402886390686,,,,,,
0,259,0.12130613625049591,,,,,,
0,269,0.192252054810524,,,,,,
0,279,0.27835285663604736,,,,,,
0,289,0.15874265134334564,,,,,,
0,299,0.29244351387023926,,,,,,
0,309,0.0984986424446106,,,,,,
0,319,0.1725768893957138,,,,,,
0,329,0.08515594899654388,,,,,,
0,339,0.16341550648212433,,,,,,
0,349,0.13863255083560944,,,,,,
0,359,0.11871135979890823,,,,,,
0,369,0.12091362476348877,,,,,,
0,379,0.16094042360782623,,,,,,
0,389,0.20969003438949585,,,,,,
0,399,0.13444939255714417,,,,,,
0,409,0.08581344783306122,,,,,,
0,419,0.17456144094467163,,,,,,
0,429,0.13042740523815155,,,,,,
0,439,0.07723481953144073,,,,,,
0,449,0.12445760518312454,,,,,,
0,459,0.08556059002876282,,,,,,
0,469,0.12619648873806,,,,,,
0,479,0.082553930580616,,,,,,
0,489,0.17080575227737427,,,,,,
0,499,0.11276102811098099,,,,,,
0,509,0.14247803390026093,,,,,,
0,519,0.15526002645492554,,,,,,
0,529,0.07675687968730927,,,,,,
0,539,0.18652333319187164,,,,,,
0,549,0.08195944875478745,,,,,,
0,559,0.1429767906665802,,,,,,
0,569,0.04160996899008751,,,,,,
0,579,0.02624029666185379,,,,,,
0,589,0.11594974249601364,,,,,,
0,599,0.05614820495247841,,,,,,
0,609,0.2142879217863083,,,,,,
0,619,0.08387476950883865,,,,,,
0,629,0.08898124098777771,,,,,,
0,639,0.04874366149306297,,,,,,
0,649,0.06350962817668915,,,,,,
0,659,0.08837167173624039,,,,,,
0,669,0.15109972655773163,,,,,,
0,679,0.06176268309354782,,,,,,
0,689,0.13299591839313507,,,,,,
0,699,0.08871743828058243,,,,,,
0,709,0.0733427107334137,,,,,,
0,719,0.06417406350374222,,,,,,
0,729,0.06884684413671494,,,,,,
0,739,0.07095485925674438,,,,,,
0,749,0.07441457360982895,,,,,,
0,759,0.07521707564592361,,,,,,
0,769,0.03874444216489792,,,,,,
0,779,0.04370276629924774,,,,,,
0,789,0.13695630431175232,,,,,,
0,799,0.16009590029716492,,,,,,
0,809,0.05045848339796066,,,,,,
0,819,0.055963896214962006,,,,,,
0,829,0.05469638109207153,,,,,,
0,839,0.033227864652872086,,,,,,
0,849,0.06607287377119064,,,,,,
0,859,0.040354110300540924,,,,,,
0,869,0.10785605758428574,,,,,,
0,879,0.21294575929641724,,,,,,
0,889,0.13012392818927765,,,,,,
0,899,0.13291074335575104,,,,,,
0,909,0.03242005407810211,,,,,,
0,919,0.09354018419981003,,,,,,
0,929,0.0818285122513771,,,,,,
0,939,0.13239185512065887,,,,,,
0,949,0.044001661241054535,,,,,,
0,959,0.12799012660980225,,,,,,
0,969,0.027642928063869476,,,,,,
0,979,0.05107694864273071,,,,,,
0,989,0.017970023676753044,,,,,,
0,999,0.022053705528378487,,,,,,
0,1009,0.08201517909765244,,,,,,
0,1015,,0.5499508380889893,0.8797431588172913,0.5211864113807678,0.5800759792327881,0.10693979263305664,
1,1019,0.08239820599555969,,,,,,
1,1029,0.10272897779941559,,,,,,
1,1039,0.03146308287978172,,,,,,
1,1049,0.060531239956617355,,,,,,
1,1059,0.024693060666322708,,,,,,
1,1069,0.022143369540572166,,,,,,
1,1079,0.07323247194290161,,,,,,
1,1089,0.03264912590384483,,,,,,
1,1099,0.16651427745819092,,,,,,
1,1109,0.040672335773706436,,,,,,
1,1119,0.10106616467237473,,,,,,
1,1129,0.019305208697915077,,,,,,
1,1139,0.08773339539766312,,,,,,
1,1149,0.028540687635540962,,,,,,
1,1159,0.021845431998372078,,,,,,
1,1169,0.022117692977190018,,,,,,
1,1179,0.030108626931905746,,,,,,
1,1189,0.019508296623826027,,,,,,
1,1199,0.053040869534015656,,,,,,
1,1209,0.08355941623449326,,,,,,
1,1219,0.03765029460191727,,,,,,
1,1229,0.02732185833156109,,,,,,
1,1239,0.03259117528796196,,,,,,
1,1249,0.07660529762506485,,,,,,
1,1259,0.060318320989608765,,,,,,
1,1269,0.04225945100188255,,,,,,
1,1279,0.07330385595560074,,,,,,
1,1289,0.019355639815330505,,,,,,
1,1299,0.04121188446879387,,,,,,
1,1309,0.06257908791303635,,,,,,
1,1319,0.03098583035171032,,,,,,
1,1329,0.039890505373477936,,,,,,
1,1339,0.05530199781060219,,,,,,
1,1349,0.05104513838887215,,,,,,
1,1359,0.02112003229558468,,,,,,
1,1369,0.04590936377644539,,,,,,
1,1379,0.040363796055316925,,,,,,
1,1389,0.020115653052926064,,,,,,
1,1399,0.043200358748435974,,,,,,
1,1409,0.018511740490794182,,,,,,
1,1419,0.024635687470436096,,,,,,
1,1429,0.029392311349511147,,,,,,
1,1439,0.02167358249425888,,,,,,
1,1449,0.059378501027822495,,,,,,
1,1459,0.07868324220180511,,,,,,
1,1469,0.04016641899943352,,,,,,
1,1479,0.031435150653123856,,,,,,
1,1489,0.024247070774435997,,,,,,
1,1499,0.07711958140134811,,,,,,
1,1509,0.12168074399232864,,,,,,
1,1519,0.008047983050346375,,,,,,
