epoch,train_loss,step,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_em,test_loss
0,0.5626950263977051,9,,,,,,
0,0.2568661868572235,19,,,,,,
0,0.3389805257320404,29,,,,,,
0,0.2596144378185272,39,,,,,,
0,0.2849782109260559,49,,,,,,
0,0.26084983348846436,59,,,,,,
0,0.35772696137428284,69,,,,,,
0,0.1745450347661972,79,,,,,,
0,0.09885738044977188,89,,,,,,
0,0.307018518447876,99,,,,,,
0,0.23907983303070068,109,,,,,,
0,0.09155688434839249,119,,,,,,
0,0.25681954622268677,129,,,,,,
0,0.11768633127212524,139,,,,,,
0,0.24754126369953156,149,,,,,,
0,0.21800582110881805,159,,,,,,
0,0.08957672864198685,169,,,,,,
0,0.26384687423706055,179,,,,,,
0,0.16623404622077942,189,,,,,,
0,0.08276382833719254,199,,,,,,
0,0.247035950422287,209,,,,,,
0,0.1489597111940384,219,,,,,,
0,0.19045104086399078,229,,,,,,
0,0.10022454708814621,239,,,,,,
0,0.13313443958759308,249,,,,,,
0,0.09538140147924423,259,,,,,,
0,0.16556304693222046,269,,,,,,
0,0.12324827164411545,279,,,,,,
0,0.15865877270698547,289,,,,,,
0,0.0920056700706482,299,,,,,,
0,0.18142154812812805,309,,,,,,
0,0.1787363737821579,319,,,,,,
0,0.13175839185714722,329,,,,,,
0,0.10701277107000351,339,,,,,,
0,0.09253492206335068,349,,,,,,
0,0.0963788852095604,359,,,,,,
0,0.17484557628631592,369,,,,,,
0,0.18618907034397125,379,,,,,,
0,0.08019257336854935,389,,,,,,
0,0.2618319094181061,399,,,,,,
0,0.10775230824947357,409,,,,,,
0,0.10823532193899155,419,,,,,,
0,0.1795012205839157,429,,,,,,
0,0.08419991284608841,439,,,,,,
0,0.1878463476896286,449,,,,,,
0,0.09391885995864868,459,,,,,,
0,0.18325689435005188,469,,,,,,
0,0.17345371842384338,479,,,,,,
0,0.19051587581634521,489,,,,,,
0,0.13650301098823547,499,,,,,,
0,0.10154915601015091,509,,,,,,
0,0.04701324552297592,519,,,,,,
0,0.07185398042201996,529,,,,,,
0,0.059179507195949554,539,,,,,,
0,0.10968928039073944,549,,,,,,
0,0.0728268101811409,559,,,,,,
0,0.06402142345905304,569,,,,,,
0,0.07579846680164337,579,,,,,,
0,0.10130376368761063,589,,,,,,
0,0.1277771145105362,599,,,,,,
0,0.09348633885383606,609,,,,,,
