train_loss,step,epoch,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_sas,test_loss
4.429355144500732,9,0,,,,,,
2.9387409687042236,19,0,,,,,,
2.312382221221924,29,0,,,,,,
1.7977465391159058,39,0,,,,,,
1.2443759441375732,49,0,,,,,,
1.1977593898773193,59,0,,,,,,
0.6313392519950867,69,0,,,,,,
0.7960941791534424,79,0,,,,,,
0.37583377957344055,89,0,,,,,,
0.2686895728111267,99,0,,,,,,
0.2979339361190796,109,0,,,,,,
0.08344852924346924,119,0,,,,,,
0.17424094676971436,129,0,,,,,,
0.1102907732129097,139,0,,,,,,
0.056444186717271805,149,0,,,,,,
0.10151422768831253,159,0,,,,,,
0.0575682707130909,169,0,,,,,,
0.09963464736938477,179,0,,,,,,
0.028102830052375793,189,0,,,,,,
0.0428861565887928,199,0,,,,,,
0.025655658915638924,209,0,,,,,,
0.04861479625105858,219,0,,,,,,
0.024104954674839973,229,0,,,,,,
0.12014558911323547,239,0,,,,,,
0.02608274482190609,249,0,,,,,,
0.05989454686641693,259,0,,,,,,
0.01737206242978573,269,0,,,,,,
0.039818380028009415,279,0,,,,,,
0.03460130840539932,289,0,,,,,,
0.07056686282157898,299,0,,,,,,
0.053037285804748535,309,0,,,,,,
0.06495193392038345,319,0,,,,,,
0.09344698488712311,329,0,,,,,,
0.035951606929302216,339,0,,,,,,
0.010705607011914253,349,0,,,,,,
0.026265017688274384,359,0,,,,,,
0.036507006734609604,369,0,,,,,,
0.020239975303411484,379,0,,,,,,
0.011274668388068676,389,0,,,,,,
0.024960296228528023,399,0,,,,,,
0.03814740106463432,409,0,,,,,,
0.057178545743227005,419,0,,,,,,
0.01744871586561203,429,0,,,,,,
0.023120231926441193,439,0,,,,,,
0.04494963586330414,449,0,,,,,,
0.006620034109801054,459,0,,,,,,
0.0372951366007328,469,0,,,,,,
0.011560038663446903,479,0,,,,,,
0.015194050967693329,489,0,,,,,,
0.02109040506184101,499,0,,,,,,
0.019991841167211533,509,0,,,,,,
0.011595805175602436,519,0,,,,,,
0.10940355807542801,529,0,,,,,,
0.009316596202552319,539,0,,,,,,
0.062221918255090714,549,0,,,,,,
0.026622312143445015,559,0,,,,,,
0.0274442657828331,569,0,,,,,,
0.05768155679106712,579,0,,,,,,
0.09999427199363708,589,0,,,,,,
0.00790519267320633,599,0,,,,,,
,604,0,0.029411764815449715,0.1650247722864151,0.7331200242042542,0.018078040331602097,0.21607783436775208,
0.06699439138174057,609,1,,,,,,
0.008894596248865128,619,1,,,,,,
0.08972667157649994,629,1,,,,,,
0.004584363661706448,639,1,,,,,,
0.0034315772354602814,649,1,,,,,,
0.02861904352903366,659,1,,,,,,
0.014052183367311954,669,1,,,,,,
0.003962731454521418,679,1,,,,,,
0.004963704850524664,689,1,,,,,,
0.051280487328767776,699,1,,,,,,
0.04151606559753418,709,1,,,,,,
0.07331176847219467,719,1,,,,,,
0.03877996280789375,729,1,,,,,,
0.010633910074830055,739,1,,,,,,
0.12231861799955368,749,1,,,,,,
0.026928983628749847,759,1,,,,,,
0.002695492235943675,769,1,,,,,,
0.019081352278590202,779,1,,,,,,
0.0041511040180921555,789,1,,,,,,
0.014879322610795498,799,1,,,,,,
0.004605613648891449,809,1,,,,,,
0.004108977969735861,819,1,,,,,,
0.09322075545787811,829,1,,,,,,
0.007855777628719807,839,1,,,,,,
0.032478637993335724,849,1,,,,,,
0.0452239103615284,859,1,,,,,,
0.07996096462011337,869,1,,,,,,
0.004187529440969229,879,1,,,,,,
0.0017473009647801518,889,1,,,,,,
0.0037314530927687883,899,1,,,,,,
0.019992157816886902,909,1,,,,,,
0.005205899477005005,919,1,,,,,,
0.0027946720365434885,929,1,,,,,,
0.017867058515548706,939,1,,,,,,
0.01665794849395752,949,1,,,,,,
0.00136214355006814,959,1,,,,,,
0.000910120434127748,969,1,,,,,,
0.009859980084002018,979,1,,,,,,
0.08400919288396835,989,1,,,,,,
0.025718791410326958,999,1,,,,,,
0.001394151127897203,1009,1,,,,,,
0.011589397676289082,1019,1,,,,,,
0.0018291760934516788,1029,1,,,,,,
0.008045008406043053,1039,1,,,,,,
0.005272093694657087,1049,1,,,,,,
0.0017581428401172161,1059,1,,,,,,
0.0030762157402932644,1069,1,,,,,,
0.008386319503188133,1079,1,,,,,,
0.00291647482663393,1089,1,,,,,,
0.020219935104250908,1099,1,,,,,,
0.020453598350286484,1109,1,,,,,,
0.0033994601108133793,1119,1,,,,,,
0.002646751469001174,1129,1,,,,,,
0.028515800833702087,1139,1,,,,,,
0.009414101019501686,1149,1,,,,,,
0.09346335381269455,1159,1,,,,,,
0.004203211981803179,1169,1,,,,,,
0.0038355302531272173,1179,1,,,,,,
0.05874568596482277,1189,1,,,,,,
0.029706628993153572,1199,1,,,,,,
0.014959336258471012,1209,1,,,,,,
,1209,1,0.033088237047195435,0.16812539100646973,0.7349364757537842,0.012209644541144371,0.21742995083332062,
0.003357749665156007,1219,2,,,,,,
0.02917219139635563,1229,2,,,,,,
0.005285886116325855,1239,2,,,,,,
0.06301330775022507,1249,2,,,,,,
0.0035234354436397552,1259,2,,,,,,
0.0016834051348268986,1269,2,,,,,,
0.007067214231938124,1279,2,,,,,,
0.002158285351470113,1289,2,,,,,,
0.017910437658429146,1299,2,,,,,,
0.006048977840691805,1309,2,,,,,,
0.01573609746992588,1319,2,,,,,,
0.001025858335196972,1329,2,,,,,,
0.0007774562109261751,1339,2,,,,,,
0.0011942218989133835,1349,2,,,,,,
0.0020779951009899378,1359,2,,,,,,
0.07375733554363251,1369,2,,,,,,
0.016133202239871025,1379,2,,,,,,
0.0003591951390262693,1389,2,,,,,,
0.004858839325606823,1399,2,,,,,,
0.001671795966103673,1409,2,,,,,,
