train_loss,step,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,test_loss
0.24778157472610474,9,0,,,,,,
0.39432021975517273,19,0,,,,,,
0.2768195867538452,29,0,,,,,,
0.1515451967716217,39,0,,,,,,
0.32033029198646545,49,0,,,,,,
0.21449722349643707,59,0,,,,,,
0.25500985980033875,69,0,,,,,,
0.18737660348415375,79,0,,,,,,
0.37725239992141724,89,0,,,,,,
0.27478066086769104,99,0,,,,,,
0.22554858028888702,109,0,,,,,,
0.14879731833934784,119,0,,,,,,
0.20450802147388458,129,0,,,,,,
0.30720141530036926,139,0,,,,,,
0.19956189393997192,149,0,,,,,,
0.11877436190843582,159,0,,,,,,
0.1748499870300293,169,0,,,,,,
0.12058916687965393,179,0,,,,,,
0.1645306944847107,189,0,,,,,,
0.11551303416490555,199,0,,,,,,
0.1530846506357193,209,0,,,,,,
0.16252779960632324,219,0,,,,,,
0.19517895579338074,229,0,,,,,,
0.15103211998939514,239,0,,,,,,
0.12511754035949707,249,0,,,,,,
0.17358633875846863,259,0,,,,,,
0.21919262409210205,269,0,,,,,,
0.1698651760816574,279,0,,,,,,
0.22611166536808014,289,0,,,,,,
0.1732959896326065,299,0,,,,,,
0.10974493622779846,309,0,,,,,,
0.2017691433429718,319,0,,,,,,
0.17479893565177917,329,0,,,,,,
0.07104106992483139,339,0,,,,,,
0.1198575422167778,349,0,,,,,,
0.1486317366361618,359,0,,,,,,
0.12996737658977509,369,0,,,,,,
0.182342991232872,379,0,,,,,,
0.15621007978916168,389,0,,,,,,
0.1713140904903412,399,0,,,,,,
0.09832792729139328,409,0,,,,,,
0.11293614655733109,419,0,,,,,,
0.06854235380887985,429,0,,,,,,
0.14215390384197235,439,0,,,,,,
0.2319251447916031,449,0,,,,,,
0.11216578632593155,459,0,,,,,,
0.08295276015996933,469,0,,,,,,
0.141050785779953,479,0,,,,,,
0.221434086561203,489,0,,,,,,
0.1291632056236267,499,0,,,,,,
0.14573198556900024,509,0,,,,,,
0.2116890698671341,519,0,,,,,,
0.0887565016746521,529,0,,,,,,
0.15805484354496002,539,0,,,,,,
0.13474009931087494,549,0,,,,,,
0.17828704416751862,559,0,,,,,,
0.15010623633861542,569,0,,,,,,
0.07611456513404846,579,0,,,,,,
0.13484419882297516,589,0,,,,,,
0.14721746742725372,599,0,,,,,,
0.12520281970500946,609,0,,,,,,
0.11777244508266449,619,0,,,,,,
0.07401963323354721,629,0,,,,,,
0.08805359899997711,639,0,,,,,,
0.05086382478475571,649,0,,,,,,
0.1134464293718338,659,0,,,,,,
0.12235743552446365,669,0,,,,,,
0.15987421572208405,679,0,,,,,,
0.16213290393352509,689,0,,,,,,
0.20682395994663239,699,0,,,,,,
0.14768272638320923,709,0,,,,,,
0.1527186632156372,719,0,,,,,,
0.05477103963494301,729,0,,,,,,
0.0700133740901947,739,0,,,,,,
nan,749,0,,,,,,
