train_loss,epoch,step,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0.5805521607398987,0,9,,,,,,
0.39056161046028137,0,19,,,,,,
0.3248286545276642,0,29,,,,,,
0.20809103548526764,0,39,,,,,,
0.2486352175474167,0,49,,,,,,
0.1382620632648468,0,59,,,,,,
0.29920694231987,0,69,,,,,,
0.13270989060401917,0,79,,,,,,
0.11873877048492432,0,89,,,,,,
0.11060815304517746,0,99,,,,,,
0.15097010135650635,0,109,,,,,,
0.21471650898456573,0,119,,,,,,
0.09254427254199982,0,129,,,,,,
0.13443146646022797,0,139,,,,,,
0.10374392569065094,0,149,,,,,,
0.1332687884569168,0,159,,,,,,
0.17263442277908325,0,169,,,,,,
0.10907560586929321,0,179,,,,,,
0.1414869874715805,0,189,,,,,,
0.08740449696779251,0,199,,,,,,
0.08294066786766052,0,209,,,,,,
0.22464732825756073,0,219,,,,,,
0.11391418427228928,0,229,,,,,,
0.1475898176431656,0,239,,,,,,
0.23777759075164795,0,249,,,,,,
0.08095001429319382,0,259,,,,,,
0.15864433348178864,0,269,,,,,,
0.10895056277513504,0,279,,,,,,
0.11301643401384354,0,289,,,,,,
0.19634166359901428,0,299,,,,,,
0.12413327395915985,0,309,,,,,,
0.1460156887769699,0,319,,,,,,
0.12719270586967468,0,329,,,,,,
0.265245258808136,0,339,,,,,,
0.09952712804079056,0,349,,,,,,
,0,356,0.21925893425941467,0.09555758535861969,0.7759944200515747,0.1596091240644455,0.27928870916366577,
0.20175701379776,1,359,,,,,,
0.0912550836801529,1,369,,,,,,
0.21990157663822174,1,379,,,,,,
0.09921536594629288,1,389,,,,,,
0.14411984384059906,1,399,,,,,,
0.2292165905237198,1,409,,,,,,
0.17393450438976288,1,419,,,,,,
0.144932359457016,1,429,,,,,,
0.09447631239891052,1,439,,,,,,
0.22868409752845764,1,449,,,,,,
0.13773152232170105,1,459,,,,,,
0.09367265552282333,1,469,,,,,,
0.23370002210140228,1,479,,,,,,
0.11649014800786972,1,489,,,,,,
0.11766590923070908,1,499,,,,,,
0.0678090900182724,1,509,,,,,,
0.11154817044734955,1,519,,,,,,
0.18455426394939423,1,529,,,,,,
0.11278980225324631,1,539,,,,,,
0.07571371644735336,1,549,,,,,,
0.18886332213878632,1,559,,,,,,
0.10043161362409592,1,569,,,,,,
0.13711854815483093,1,579,,,,,,
0.08205320686101913,1,589,,,,,,
0.14895941317081451,1,599,,,,,,
0.15543752908706665,1,609,,,,,,
0.1885705590248108,1,619,,,,,,
0.11863580346107483,1,629,,,,,,
0.08415316790342331,1,639,,,,,,
0.1357582062482834,1,649,,,,,,
0.19164961576461792,1,659,,,,,,
0.11447203159332275,1,669,,,,,,
0.08859200030565262,1,679,,,,,,
0.08575210720300674,1,689,,,,,,
0.11628755182027817,1,699,,,,,,
0.0854979082942009,1,709,,,,,,
,1,713,0.2721363604068756,0.11140183359384537,0.7953124046325684,0.21824103593826294,0.3224198520183563,
0.09508015215396881,2,719,,,,,,
0.08196135610342026,2,729,,,,,,
0.04531058669090271,2,739,,,,,,
0.06761454790830612,2,749,,,,,,
0.07615560293197632,2,759,,,,,,
0.1114310622215271,2,769,,,,,,
0.07826627045869827,2,779,,,,,,
0.08392168581485748,2,789,,,,,,
0.19405053555965424,2,799,,,,,,
0.09823616594076157,2,809,,,,,,
0.07116767764091492,2,819,,,,,,
0.09388874471187592,2,829,,,,,,
0.14397862553596497,2,839,,,,,,
0.06829939037561417,2,849,,,,,,
0.07959253340959549,2,859,,,,,,
0.10599943995475769,2,869,,,,,,
0.0713181421160698,2,879,,,,,,
0.08760412782430649,2,889,,,,,,
0.07322276383638382,2,899,,,,,,
0.06703567504882812,2,909,,,,,,
0.08911190927028656,2,919,,,,,,
0.06073330342769623,2,929,,,,,,
0.1276634931564331,2,939,,,,,,
0.1163690835237503,2,949,,,,,,
0.04433935135602951,2,959,,,,,,
0.1265588253736496,2,969,,,,,,
0.052617836743593216,2,979,,,,,,
0.08029254525899887,2,989,,,,,,
0.04796786978840828,2,999,,,,,,
0.05929715558886528,2,1009,,,,,,
0.0985354632139206,2,1019,,,,,,
0.09732615202665329,2,1029,,,,,,
0.0688491016626358,2,1039,,,,,,
0.05459263548254967,2,1049,,,,,,
0.09525809437036514,2,1059,,,,,,
0.061065368354320526,2,1069,,,,,,
,2,1070,0.30345577001571655,0.11055765300989151,0.8050709366798401,0.24267101287841797,0.34982290863990784,
0.05997956916689873,3,1079,,,,,,
0.07402583211660385,3,1089,,,,,,
0.11294820159673691,3,1099,,,,,,
0.0742042139172554,3,1109,,,,,,
0.0627693235874176,3,1119,,,,,,
0.1035376489162445,3,1129,,,,,,
0.0671553909778595,3,1139,,,,,,
0.08667165040969849,3,1149,,,,,,
0.05101630836725235,3,1159,,,,,,
0.094236820936203,3,1169,,,,,,
0.05335332453250885,3,1179,,,,,,
0.068724624812603,3,1189,,,,,,
0.05424143001437187,3,1199,,,,,,
0.05387762561440468,3,1209,,,,,,
0.08101491630077362,3,1219,,,,,,
0.04343103989958763,3,1229,,,,,,
0.07655537873506546,3,1239,,,,,,
0.0674343928694725,3,1249,,,,,,
0.07145585119724274,3,1259,,,,,,
0.05286622792482376,3,1269,,,,,,
0.06957563012838364,3,1279,,,,,,
0.0760793387889862,3,1289,,,,,,
0.05653445050120354,3,1299,,,,,,
0.060790009796619415,3,1309,,,,,,
0.06275569647550583,3,1319,,,,,,
0.0627598762512207,3,1329,,,,,,
0.05952315777540207,3,1339,,,,,,
0.09108703583478928,3,1349,,,,,,
0.06430076062679291,3,1359,,,,,,
0.0749109536409378,3,1369,,,,,,
0.0577889122068882,3,1379,,,,,,
0.07812978327274323,3,1389,,,,,,
0.06072799488902092,3,1399,,,,,,
0.05142348259687424,3,1409,,,,,,
0.07917377352714539,3,1419,,,,,,
,3,1427,0.3206222355365753,0.11808707565069199,0.8117032051086426,0.25732898712158203,0.36605125665664673,
0.0503041110932827,4,1429,,,,,,
0.06043173372745514,4,1439,,,,,,
0.03390747681260109,4,1449,,,,,,
0.0342886820435524,4,1459,,,,,,
0.07924862205982208,4,1469,,,,,,
0.08934330940246582,4,1479,,,,,,
0.04352919012308121,4,1489,,,,,,
0.06592746824026108,4,1499,,,,,,
0.06134770065546036,4,1509,,,,,,
0.05145372822880745,4,1519,,,,,,
0.042464450001716614,4,1529,,,,,,
0.048346925526857376,4,1539,,,,,,
0.02957853488624096,4,1549,,,,,,
0.06769733875989914,4,1559,,,,,,
0.0410071536898613,4,1569,,,,,,
0.05666010454297066,4,1579,,,,,,
0.051501113921403885,4,1589,,,,,,
0.04402370750904083,4,1599,,,,,,
0.055381178855895996,4,1609,,,,,,
0.0423688143491745,4,1619,,,,,,
0.08159415423870087,4,1629,,,,,,
0.04835358262062073,4,1639,,,,,,
0.03903382271528244,4,1649,,,,,,
0.040470048785209656,4,1659,,,,,,
0.04134419560432434,4,1669,,,,,,
0.054380182176828384,4,1679,,,,,,
0.028877513483166695,4,1689,,,,,,
0.04061860591173172,4,1699,,,,,,
0.03867533057928085,4,1709,,,,,,
0.035866037011146545,4,1719,,,,,,
0.033610183745622635,4,1729,,,,,,
0.03778163343667984,4,1739,,,,,,
0.05525289103388786,4,1749,,,,,,
0.06627821922302246,4,1759,,,,,,
0.030433662235736847,4,1769,,,,,,
0.037887636572122574,4,1779,,,,,,
,4,1784,0.32071253657341003,0.13280750811100006,0.8138000965118408,0.2540716528892517,0.3665143847465515,
,5,1785,,,,,,0.13280750811100006
