epoch,step,train_loss,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
0,9,0.4948223829269409,,,,,,
0,19,0.2952503561973572,,,,,,
0,29,0.23537412285804749,,,,,,
0,39,0.28988826274871826,,,,,,
0,49,0.3251745402812958,,,,,,
0,59,0.2564411759376526,,,,,,
0,69,0.3182018995285034,,,,,,
0,79,0.16676321625709534,,,,,,
0,89,0.08204397559165955,,,,,,
0,99,0.2382313311100006,,,,,,
0,109,0.31938567757606506,,,,,,
0,119,0.08668311685323715,,,,,,
0,129,0.29077616333961487,,,,,,
0,139,0.08981591463088989,,,,,,
0,149,0.2338109016418457,,,,,,
0,159,0.18429148197174072,,,,,,
0,169,0.11696503311395645,,,,,,
0,179,0.23510822653770447,,,,,,
0,189,0.16268448531627655,,,,,,
0,199,0.12744799256324768,,,,,,
0,209,0.26930856704711914,,,,,,
0,219,0.18662050366401672,,,,,,
0,229,0.17274492979049683,,,,,,
0,239,0.14160917699337006,,,,,,
0,249,0.15054526925086975,,,,,,
0,259,0.12463115900754929,,,,,,
0,269,0.17204506695270538,,,,,,
0,279,0.13830457627773285,,,,,,
0,289,0.1704881191253662,,,,,,
0,299,0.1890363097190857,,,,,,
0,309,0.18068790435791016,,,,,,
0,319,0.18678565323352814,,,,,,
0,329,0.164559468626976,,,,,,
0,339,0.11650888621807098,,,,,,
0,349,0.08960404247045517,,,,,,
0,359,0.14867186546325684,,,,,,
0,369,0.1356094777584076,,,,,,
0,379,0.21524766087532043,,,,,,
0,389,0.1155770868062973,,,,,,
0,399,0.3188750147819519,,,,,,
0,409,0.1644919365644455,,,,,,
0,419,0.12646982073783875,,,,,,
0,429,0.14314107596874237,,,,,,
0,439,0.08968762308359146,,,,,,
0,449,0.18752282857894897,,,,,,
0,459,0.10307449102401733,,,,,,
0,469,0.15965379774570465,,,,,,
0,479,0.17964555323123932,,,,,,
0,489,0.249237060546875,,,,,,
0,499,0.10898088663816452,,,,,,
0,509,0.09556843340396881,,,,,,
0,519,0.06680253893136978,,,,,,
0,529,0.09252505749464035,,,,,,
0,539,0.08456641435623169,,,,,,
0,549,0.09871718287467957,,,,,,
0,559,0.09848546981811523,,,,,,
0,569,0.13449423015117645,,,,,,
0,579,0.10160083323717117,,,,,,
0,589,0.12911905348300934,,,,,,
0,599,0.18746836483478546,,,,,,
0,609,0.10761060565710068,,,,,,
0,619,0.22868502140045166,,,,,,
0,629,0.2139883190393448,,,,,,
0,639,0.058231741189956665,,,,,,
0,649,0.12787574529647827,,,,,,
0,659,0.12504053115844727,,,,,,
0,669,0.24171625077724457,,,,,,
0,679,0.1921202391386032,,,,,,
0,689,0.11464127898216248,,,,,,
0,699,0.14282888174057007,,,,,,
0,709,0.09712143242359161,,,,,,
0,719,0.10942716151475906,,,,,,
0,729,0.1180557906627655,,,,,,
0,739,0.11517621576786041,,,,,,
0,749,0.07784375548362732,,,,,,
0,759,0.11367249488830566,,,,,,
0,769,0.16488578915596008,,,,,,
0,779,0.09027199447154999,,,,,,
0,789,0.14017784595489502,,,,,,
0,799,0.16294428706169128,,,,,,
0,809,0.17353864014148712,,,,,,
0,819,0.1186366081237793,,,,,,
0,829,0.13280117511749268,,,,,,
0,839,0.18198345601558685,,,,,,
0,849,0.12490487843751907,,,,,,
0,859,0.14495569467544556,,,,,,
0,869,0.11739304661750793,,,,,,
0,879,0.14610964059829712,,,,,,
0,889,0.1253468543291092,,,,,,
0,899,0.0490681491792202,,,,,,
0,909,0.07331416010856628,,,,,,
0,919,0.1029052808880806,,,,,,
0,929,0.09000736474990845,,,,,,
0,939,0.0795973613858223,,,,,,
0,949,0.11558166891336441,,,,,,
0,959,0.16546916961669922,,,,,,
0,969,0.08591938018798828,,,,,,
0,979,0.11888158321380615,,,,,,
0,989,0.15248467028141022,,,,,,
0,999,0.20939204096794128,,,,,,
0,1009,0.1635652780532837,,,,,,
0,1019,0.10913631319999695,,,,,,
0,1029,0.13687391579151154,,,,,,
0,1039,0.08277100324630737,,,,,,
0,1049,0.0751081258058548,,,,,,
0,1059,0.12584175169467926,,,,,,
0,1069,0.15044215321540833,,,,,,
0,1079,0.10933230072259903,,,,,,
0,1089,0.11135868728160858,,,,,,
0,1099,0.12414359301328659,,,,,,
0,1109,0.060384511947631836,,,,,,
0,1119,0.09650497138500214,,,,,,
0,1129,0.11402255296707153,,,,,,
0,1139,0.07435402274131775,,,,,,
0,1149,0.12761224806308746,,,,,,
0,1159,0.08170492202043533,,,,,,
0,1169,0.17459197342395782,,,,,,
0,1179,0.09845376759767532,,,,,,
0,1189,0.11454835534095764,,,,,,
0,1199,0.13019898533821106,,,,,,
0,1209,0.10350092500448227,,,,,,
0,1219,0.12390594929456711,,,,,,
0,1229,0.1113981232047081,,,,,,
0,1239,0.1080009937286377,,,,,,
0,1249,0.07683678716421127,,,,,,
0,1259,0.09253957122564316,,,,,,
0,1269,0.11165371537208557,,,,,,
0,1279,0.0472998172044754,,,,,,
0,1289,0.10924576222896576,,,,,,
0,1299,0.08603937923908234,,,,,,
0,1309,0.09349694103002548,,,,,,
0,1319,0.08759268373250961,,,,,,
0,1329,0.09694721549749374,,,,,,
0,1339,0.10823716223239899,,,,,,
0,1349,0.12686200439929962,,,,,,
0,1359,0.06030132994055748,,,,,,
0,1369,0.1337519884109497,,,,,,
0,1379,0.12693597376346588,,,,,,
0,1389,0.07940267771482468,,,,,,
0,1399,0.08428724855184555,,,,,,
0,1409,0.08668863773345947,,,,,,
0,1419,0.07358350604772568,,,,,,
0,1429,0.10660523921251297,,,,,,
0,1439,0.11746837943792343,,,,,,
0,1449,0.06939376890659332,,,,,,
0,1459,0.13464277982711792,,,,,,
0,1469,0.0433051660656929,,,,,,
0,1479,0.09198322147130966,,,,,,
0,1489,0.13730034232139587,,,,,,
0,1499,0.08261764049530029,,,,,,
0,1509,0.10506825894117355,,,,,,
0,1519,0.11939819902181625,,,,,,
0,1529,0.050496287643909454,,,,,,
0,1539,0.05044898763298988,,,,,,
0,1549,0.08683802932500839,,,,,,
0,1559,0.09920734912157059,,,,,,
0,1569,0.10403162240982056,,,,,,
0,1579,0.07916802912950516,,,,,,
0,1589,0.07146021723747253,,,,,,
0,1599,0.0658940002322197,,,,,,
0,1609,0.10419724881649017,,,,,,
0,1619,0.14820824563503265,,,,,,
0,1629,0.19552862644195557,,,,,,
0,1639,0.14134781062602997,,,,,,
0,1649,0.08136944472789764,,,,,,
0,1652,,0.2912111282348633,0.13292795419692993,0.3472980856895447,0.8198328614234924,0.2199999988079071,
1,1659,0.05492594465613365,,,,,,
1,1669,0.15682882070541382,,,,,,
1,1679,0.06405647099018097,,,,,,
1,1689,0.06313104182481766,,,,,,
1,1699,0.07823172211647034,,,,,,
1,1709,0.08509886264801025,,,,,,
1,1719,0.07258102297782898,,,,,,
1,1729,0.12361370027065277,,,,,,
1,1739,0.13768328726291656,,,,,,
1,1749,0.13765567541122437,,,,,,
1,1759,0.08655066043138504,,,,,,
1,1769,0.09497982263565063,,,,,,
1,1779,0.14365673065185547,,,,,,
1,1789,0.07569508999586105,,,,,,
1,1799,0.09893286228179932,,,,,,
1,1809,0.12821978330612183,,,,,,
1,1819,0.08199747651815414,,,,,,
1,1829,0.09035710245370865,,,,,,
1,1839,0.1451626867055893,,,,,,
1,1849,0.10318711400032043,,,,,,
1,1859,0.10039934515953064,,,,,,
1,1869,0.0693124532699585,,,,,,
1,1879,0.09944818168878555,,,,,,
1,1889,0.0731218159198761,,,,,,
1,1899,0.1111723929643631,,,,,,
1,1909,0.08507221192121506,,,,,,
1,1919,0.05010645464062691,,,,,,
1,1929,0.07939029484987259,,,,,,
1,1939,0.08810977637767792,,,,,,
1,1949,0.06074107065796852,,,,,,
1,1959,0.10252172499895096,,,,,,
1,1969,0.05862743407487869,,,,,,
1,1979,0.06663363426923752,,,,,,
1,1989,0.06358928233385086,,,,,,
1,1999,0.18386761844158173,,,,,,
1,2009,0.09623295813798904,,,,,,
1,2019,0.06966283172369003,,,,,,
1,2029,0.12064608186483383,,,,,,
1,2039,0.12230458855628967,,,,,,
1,2049,0.06315243244171143,,,,,,
1,2059,0.08991046994924545,,,,,,
1,2069,0.06853845715522766,,,,,,
1,2079,0.07813184708356857,,,,,,
1,2089,0.03243814408779144,,,,,,
1,2099,0.04236050322651863,,,,,,
1,2109,0.08091671764850616,,,,,,
1,2119,0.05241697281599045,,,,,,
1,2129,0.06669691205024719,,,,,,
1,2139,0.1068340316414833,,,,,,
1,2149,0.11526449769735336,,,,,,
1,2159,0.06636935472488403,,,,,,
1,2169,0.1501360982656479,,,,,,
1,2179,0.1099764034152031,,,,,,
1,2189,0.08200307190418243,,,,,,
1,2199,0.10713659226894379,,,,,,
1,2209,0.09758205711841583,,,,,,
1,2219,0.05830422043800354,,,,,,
1,2229,0.0706910640001297,,,,,,
1,2239,0.039725471287965775,,,,,,
1,2249,0.07228990644216537,,,,,,
1,2259,0.05485059320926666,,,,,,
1,2269,0.052502941340208054,,,,,,
1,2279,0.04932335764169693,,,,,,
1,2289,0.0616588331758976,,,,,,
1,2299,0.04131326079368591,,,,,,
1,2309,0.0266711562871933,,,,,,
1,2319,0.06797989457845688,,,,,,
1,2329,0.10715090483427048,,,,,,
1,2339,0.08413282036781311,,,,,,
1,2349,0.07014746963977814,,,,,,
1,2359,0.11190124601125717,,,,,,
1,2369,0.03075702115893364,,,,,,
1,2379,0.13626326620578766,,,,,,
1,2389,0.06722098588943481,,,,,,
1,2399,0.03697129711508751,,,,,,
1,2409,0.06589823216199875,,,,,,
1,2419,0.06492801755666733,,,,,,
1,2429,0.05449136346578598,,,,,,
1,2439,0.12939192354679108,,,,,,
1,2449,0.08469167351722717,,,,,,
1,2459,0.08368638157844543,,,,,,
1,2469,0.08741600066423416,,,,,,
1,2479,0.1273730993270874,,,,,,
1,2489,0.12869523465633392,,,,,,
1,2499,0.11742537468671799,,,,,,
1,2509,0.0641411617398262,,,,,,
1,2519,0.053514547646045685,,,,,,
1,2529,0.0298420712351799,,,,,,
1,2539,0.10884906351566315,,,,,,
1,2549,0.029842384159564972,,,,,,
1,2559,0.07934561371803284,,,,,,
1,2569,0.06307728588581085,,,,,,
1,2579,0.04313335567712784,,,,,,
1,2589,0.06834224611520767,,,,,,
1,2599,0.1588103473186493,,,,,,
1,2609,0.0655517727136612,,,,,,
1,2619,0.07829029858112335,,,,,,
1,2629,0.09675709158182144,,,,,,
1,2639,0.04892965033650398,,,,,,
1,2649,0.07024022191762924,,,,,,
1,2659,0.06418939679861069,,,,,,
1,2669,0.06344529241323471,,,,,,
1,2679,0.13313990831375122,,,,,,
1,2689,0.05045110359787941,,,,,,
1,2699,0.033044151961803436,,,,,,
1,2709,0.07553321123123169,,,,,,
1,2719,0.09717152267694473,,,,,,
1,2729,0.06968631595373154,,,,,,
