train_loss,step,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.7920019030570984,9,0,,,,,,
0.9946287274360657,19,0,,,,,,
0.8145261406898499,29,0,,,,,,
0.2805297076702118,39,0,,,,,,
0.38644975423812866,49,0,,,,,,
0.38890841603279114,59,0,,,,,,
0.36275944113731384,69,0,,,,,,
0.26595863699913025,79,0,,,,,,
0.34900638461112976,89,0,,,,,,
0.33960995078086853,99,0,,,,,,
0.2909550368785858,109,0,,,,,,
0.19145047664642334,119,0,,,,,,
0.5727870464324951,129,0,,,,,,
0.5600781440734863,139,0,,,,,,
0.19526076316833496,149,0,,,,,,
0.2650032341480255,159,0,,,,,,
0.3592011630535126,169,0,,,,,,
0.1794513463973999,179,0,,,,,,
0.2564130127429962,189,0,,,,,,
0.4056071937084198,199,0,,,,,,
0.32025089859962463,209,0,,,,,,
0.2500625252723694,219,0,,,,,,
0.2874731421470642,229,0,,,,,,
0.30348002910614014,239,0,,,,,,
0.4050529897212982,249,0,,,,,,
0.3230210542678833,259,0,,,,,,
0.3218781650066376,269,0,,,,,,
1.4205979108810425,279,0,,,,,,
0.3139376640319824,289,0,,,,,,
0.21830949187278748,299,0,,,,,,
0.7197645902633667,309,0,,,,,,
0.20443911850452423,319,0,,,,,,
0.21057608723640442,329,0,,,,,,
0.8218313455581665,339,0,,,,,,
0.33768147230148315,349,0,,,,,,
0.2091716229915619,359,0,,,,,,
0.6133162975311279,369,0,,,,,,
0.22940650582313538,379,0,,,,,,
,388,0,0.893470823764801,0.6810458302497864,0.11193737387657166,0.6646101474761963,0.5911949872970581,
0.11434129625558853,389,1,,,,,,
0.23310641944408417,399,1,,,,,,
0.20982013642787933,409,1,,,,,,
0.06364338845014572,419,1,,,,,,
0.2993026673793793,429,1,,,,,,
0.09290122985839844,439,1,,,,,,
0.29678747057914734,449,1,,,,,,
1.5480501651763916,459,1,,,,,,
0.13286367058753967,469,1,,,,,,
0.10678177326917648,479,1,,,,,,
0.13202358782291412,489,1,,,,,,
0.11068896949291229,499,1,,,,,,
0.11082642525434494,509,1,,,,,,
0.036235418170690536,519,1,,,,,,
0.41386541724205017,529,1,,,,,,
2.2593119144439697,539,1,,,,,,
0.5986117124557495,549,1,,,,,,
0.15353620052337646,559,1,,,,,,
0.07525940984487534,569,1,,,,,,
0.290886253118515,579,1,,,,,,
0.1806318610906601,589,1,,,,,,
0.060241859406232834,599,1,,,,,,
0.1703684777021408,609,1,,,,,,
0.030107615515589714,619,1,,,,,,
0.24927210807800293,629,1,,,,,,
0.24456699192523956,639,1,,,,,,
0.39280468225479126,649,1,,,,,,
0.12895537912845612,659,1,,,,,,
0.07882702350616455,669,1,,,,,,
0.4181044101715088,679,1,,,,,,
0.18150754272937775,689,1,,,,,,
0.7076712846755981,699,1,,,,,,
0.09092394262552261,709,1,,,,,,
0.08759744465351105,719,1,,,,,,
0.15361517667770386,729,1,,,,,,
0.09698977321386337,739,1,,,,,,
0.0710965096950531,749,1,,,,,,
0.2712582051753998,759,1,,,,,,
0.0751555934548378,769,1,,,,,,
,777,1,0.9062135219573975,0.7154836058616638,0.12413290143013,0.703141987323761,0.597484290599823,
0.08357884734869003,779,2,,,,,,
0.038243938237428665,789,2,,,,,,
0.12333083897829056,799,2,,,,,,
0.3545914590358734,809,2,,,,,,
0.1514575034379959,819,2,,,,,,
0.039559733122587204,829,2,,,,,,
0.0791664719581604,839,2,,,,,,
0.02885475568473339,849,2,,,,,,
0.2692062556743622,859,2,,,,,,
0.39692428708076477,869,2,,,,,,
0.18616695702075958,879,2,,,,,,
0.09192822873592377,889,2,,,,,,
0.022497298195958138,899,2,,,,,,
0.04042428731918335,909,2,,,,,,
0.03608421981334686,919,2,,,,,,
0.01995088718831539,929,2,,,,,,
0.025847094133496284,939,2,,,,,,
0.11168033629655838,949,2,,,,,,
0.07217288762331009,959,2,,,,,,
0.11717107146978378,969,2,,,,,,
0.04249950498342514,979,2,,,,,,
0.05725128948688507,989,2,,,,,,
0.06894513964653015,999,2,,,,,,
0.056897349655628204,1009,2,,,,,,
0.041045334190130234,1019,2,,,,,,
0.01759445294737816,1029,2,,,,,,
0.06737644970417023,1039,2,,,,,,
0.02588282711803913,1049,2,,,,,,
0.04036977142095566,1059,2,,,,,,
0.1534000039100647,1069,2,,,,,,
0.0680692121386528,1079,2,,,,,,
0.2176380604505539,1089,2,,,,,,
0.007722146343439817,1099,2,,,,,,
0.08921530842781067,1109,2,,,,,,
0.1642380654811859,1119,2,,,,,,
0.023239539936184883,1129,2,,,,,,
0.049731578677892685,1139,2,,,,,,
0.030170520767569542,1149,2,,,,,,
0.014795627444982529,1159,2,,,,,,
,1166,2,0.9031717777252197,0.7015505433082581,0.16001304984092712,0.6817379593849182,0.5911949872970581,
nan,1169,3,,,,,,
0.013555286452174187,1179,3,,,,,,
0.03528687730431557,1189,3,,,,,,
0.09044265747070312,1199,3,,,,,,
0.009667749516665936,1209,3,,,,,,
0.0569816455245018,1219,3,,,,,,
0.0448564738035202,1229,3,,,,,,
0.038251735270023346,1239,3,,,,,,
0.03999658674001694,1249,3,,,,,,
0.28156575560569763,1259,3,,,,,,
0.06604262441396713,1269,3,,,,,,
0.007751815021038055,1279,3,,,,,,
0.01378039550036192,1289,3,,,,,,
0.12504933774471283,1299,3,,,,,,
0.037385277450084686,1309,3,,,,,,
0.12184253334999084,1319,3,,,,,,
0.14996746182441711,1329,3,,,,,,
0.019644128158688545,1339,3,,,,,,
0.003138891654089093,1349,3,,,,,,
0.026434801518917084,1359,3,,,,,,
0.02916981838643551,1369,3,,,,,,
0.1120753139257431,1379,3,,,,,,
0.013293861411511898,1389,3,,,,,,
0.0036033294163644314,1399,3,,,,,,
0.02052934095263481,1409,3,,,,,,
0.0029733083210885525,1419,3,,,,,,
0.05198664590716362,1429,3,,,,,,
0.017781022936105728,1439,3,,,,,,
0.022228624671697617,1449,3,,,,,,
0.06274373829364777,1459,3,,,,,,
0.02529114857316017,1469,3,,,,,,
0.3488750755786896,1479,3,,,,,,
0.003947002347558737,1489,3,,,,,,
0.0259687677025795,1499,3,,,,,,
0.005274566356092691,1509,3,,,,,,
0.014479218982160091,1519,3,,,,,,
0.004789486527442932,1529,3,,,,,,
0.0056158131919801235,1539,3,,,,,,
0.014807195402681828,1549,3,,,,,,
,1555,3,0.897621750831604,0.6861823797225952,0.20965084433555603,0.6679498553276062,0.5660377144813538,
0.006185092963278294,1559,4,,,,,,
0.003140388522297144,1569,4,,,,,,
0.012325964868068695,1579,4,,,,,,
0.015159151516854763,1589,4,,,,,,
0.004200820345431566,1599,4,,,,,,
0.025826187804341316,1609,4,,,,,,
0.006471292115747929,1619,4,,,,,,
0.024264035746455193,1629,4,,,,,,
0.1382196694612503,1639,4,,,,,,
0.028752116486430168,1649,4,,,,,,
0.011174029670655727,1659,4,,,,,,
0.0014085281873121858,1669,4,,,,,,
0.0005124122253619134,1679,4,,,,,,
0.0033543664030730724,1689,4,,,,,,
0.0026460979133844376,1699,4,,,,,,
0.0015041661681607366,1709,4,,,,,,
0.00887768529355526,1719,4,,,,,,
0.003590548178181052,1729,4,,,,,,
0.011636820621788502,1739,4,,,,,,
0.002823302522301674,1749,4,,,,,,
0.004771275911480188,1759,4,,,,,,
0.04242138937115669,1769,4,,,,,,
0.05047260597348213,1779,4,,,,,,
0.0127987926825881,1789,4,,,,,,
0.002894236007705331,1799,4,,,,,,
0.07029443234205246,1809,4,,,,,,
0.002885101828724146,1819,4,,,,,,
0.0012065456248819828,1829,4,,,,,,
0.009923550300300121,1839,4,,,,,,
0.006400804501026869,1849,4,,,,,,
0.0036558189895004034,1859,4,,,,,,
0.14292052388191223,1869,4,,,,,,
0.026542698964476585,1879,4,,,,,,
0.02725604735314846,1889,4,,,,,,
0.002161557087674737,1899,4,,,,,,
0.0050209215842187405,1909,4,,,,,,
0.003479811828583479,1919,4,,,,,,
0.3627416789531708,1929,4,,,,,,
0.0017980734119191766,1939,4,,,,,,
,1944,4,0.9074746370315552,0.7157065868377686,0.2417965829372406,0.693917453289032,0.5911949872970581,
,1945,5,,,,,,0.2417965829372406
