train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,val_qa_bert_score,test_loss
0.0718923956155777,739,2,,,,,,
0.06939169764518738,749,2,,,,,,
0.09554789960384369,759,2,,,,,,
0.09583543241024017,769,2,,,,,,
0.06270424276590347,779,2,,,,,,
0.0721999928355217,789,2,,,,,,
0.07080459594726562,799,2,,,,,,
0.10121157765388489,809,2,,,,,,
0.07066773623228073,819,2,,,,,,
0.07580669969320297,829,2,,,,,,
0.07277698814868927,839,2,,,,,,
0.06500045955181122,849,2,,,,,,
0.07745770364999771,859,2,,,,,,
0.05492931231856346,869,2,,,,,,
0.10399801284074783,879,2,,,,,,
0.11037959903478622,889,2,,,,,,
0.06282349675893784,899,2,,,,,,
0.07467464357614517,909,2,,,,,,
0.05839604139328003,919,2,,,,,,
0.07813888788223267,929,2,,,,,,
0.06653926521539688,939,2,,,,,,
0.056748755276203156,949,2,,,,,,
0.07124575227499008,959,2,,,,,,
0.07810912281274796,969,2,,,,,,
0.07121290266513824,979,2,,,,,,
0.06497316807508469,989,2,,,,,,
0.0593777559697628,999,2,,,,,,
0.05547284707427025,1009,2,,,,,,
0.0862329974770546,1019,2,,,,,,
0.056800972670316696,1029,2,,,,,,
0.05089182034134865,1039,2,,,,,,
0.042922619730234146,1049,2,,,,,,
0.06420759856700897,1059,2,,,,,,
0.07588990777730942,1069,2,,,,,,
0.051790643483400345,1079,2,,,,,,
,1088,2,0.11177454143762589,0.3314800560474396,0.27862605452537537,0.2054794579744339,0.811676025390625,
0.05015406385064125,1089,3,,,,,,
0.08478104323148727,1099,3,,,,,,
0.03714253380894661,1109,3,,,,,,
0.04386609420180321,1119,3,,,,,,
0.04403168708086014,1129,3,,,,,,
0.03724038973450661,1139,3,,,,,,
0.08247488737106323,1149,3,,,,,,
0.061921533197164536,1159,3,,,,,,
0.05026087164878845,1169,3,,,,,,
0.04625771567225456,1179,3,,,,,,
0.06154365837574005,1189,3,,,,,,
0.06049617379903793,1199,3,,,,,,
0.09109967201948166,1209,3,,,,,,
0.08659452944993973,1219,3,,,,,,
0.023142995312809944,1229,3,,,,,,
0.049124348908662796,1239,3,,,,,,
0.03858282044529915,1249,3,,,,,,
0.054393257945775986,1259,3,,,,,,
0.06320756673812866,1269,3,,,,,,
0.06242385506629944,1279,3,,,,,,
0.04744504764676094,1289,3,,,,,,
0.06541112810373306,1299,3,,,,,,
0.04980209469795227,1309,3,,,,,,
0.030310964211821556,1319,3,,,,,,
0.06660722196102142,1329,3,,,,,,
0.03799488767981529,1339,3,,,,,,
0.05124635249376297,1349,3,,,,,,
0.057619206607341766,1359,3,,,,,,
0.07322906702756882,1369,3,,,,,,
0.05110447481274605,1379,3,,,,,,
0.047697026282548904,1389,3,,,,,,
0.04187595844268799,1399,3,,,,,,
0.041803862899541855,1409,3,,,,,,
0.03650699183344841,1419,3,,,,,,
0.053381673991680145,1429,3,,,,,,
0.0350964181125164,1439,3,,,,,,
0.02463662624359131,1449,3,,,,,,
,1451,3,0.1299649178981781,0.34366339445114136,0.2942223846912384,0.22191780805587769,0.8203870058059692,
0.06509964168071747,1459,4,,,,,,
0.06023360416293144,1469,4,,,,,,
0.04399598389863968,1479,4,,,,,,
0.05024857074022293,1489,4,,,,,,
0.03464728966355324,1499,4,,,,,,
0.032331790775060654,1509,4,,,,,,
0.05287547782063484,1519,4,,,,,,
0.03696291148662567,1529,4,,,,,,
0.029766790568828583,1539,4,,,,,,
0.048938922584056854,1549,4,,,,,,
0.047479745000600815,1559,4,,,,,,
0.03310311213135719,1569,4,,,,,,
0.1085597425699234,1579,4,,,,,,
0.03516511619091034,1589,4,,,,,,
0.0532795786857605,1599,4,,,,,,
0.05666130408644676,1609,4,,,,,,
0.03658149763941765,1619,4,,,,,,
0.0406869500875473,1629,4,,,,,,
0.04253936558961868,1639,4,,,,,,
0.0492033027112484,1649,4,,,,,,
0.04312841594219208,1659,4,,,,,,
0.039729341864585876,1669,4,,,,,,
0.03333507105708122,1679,4,,,,,,
0.03557473048567772,1689,4,,,,,,
0.031031403690576553,1699,4,,,,,,
0.054498422890901566,1709,4,,,,,,
0.024316923692822456,1719,4,,,,,,
0.02827935665845871,1729,4,,,,,,
0.038488078862428665,1739,4,,,,,,
0.02144469879567623,1749,4,,,,,,
0.04574274644255638,1759,4,,,,,,
0.04614383727312088,1769,4,,,,,,
0.03360721096396446,1779,4,,,,,,
0.056673936545848846,1789,4,,,,,,
0.0440591461956501,1799,4,,,,,,
0.03519342839717865,1809,4,,,,,,
,1814,4,0.17131341993808746,0.36728599667549133,0.32541623711586,0.25342464447021484,0.830389142036438,
,1815,5,,,,,,0.17131341993808746
