epoch,step,train_loss,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_sas,val_qa_em,test_avg_qa_sas,test_avg_qa_answer_f1,test_loss,test_avg_qa_em,test_avg_qa_bert_score
0,9,0.36529144644737244,,,,,,,,,,
0,19,0.2172907292842865,,,,,,,,,,
0,29,0.1650763750076294,,,,,,,,,,
0,39,0.1281696856021881,,,,,,,,,,
0,49,0.2114204615354538,,,,,,,,,,
0,59,0.12271347641944885,,,,,,,,,,
0,69,0.14098390936851501,,,,,,,,,,
0,79,0.1116805151104927,,,,,,,,,,
0,89,0.10071269422769547,,,,,,,,,,
0,99,0.14684182405471802,,,,,,,,,,
0,109,0.13171744346618652,,,,,,,,,,
0,119,0.1539537012577057,,,,,,,,,,
0,119,,0.5618676543235779,0.10885614901781082,0.8994147777557373,0.6018570065498352,0.5092024803161621,,,,,
1,129,0.1359448879957199,,,,,,,,,,
1,139,0.10353082418441772,,,,,,,,,,
1,149,0.1076621413230896,,,,,,,,,,
1,159,0.08424997329711914,,,,,,,,,,
1,169,0.08851174265146255,,,,,,,,,,
1,179,0.07669668644666672,,,,,,,,,,
1,189,0.10348618030548096,,,,,,,,,,
1,199,0.37805378437042236,,,,,,,,,,
1,209,0.11440996825695038,,,,,,,,,,
1,219,0.11722085624933243,,,,,,,,,,
1,229,0.26972976326942444,,,,,,,,,,
1,239,0.10962816327810287,,,,,,,,,,
1,239,,0.5749335885047913,0.10401107370853424,0.902067244052887,0.6109551191329956,0.5296523571014404,,,,,
2,249,0.06161251664161682,,,,,,,,,,
2,259,0.07478392869234085,,,,,,,,,,
2,269,0.1175675094127655,,,,,,,,,,
2,279,0.08284942060709,,,,,,,,,,
2,289,0.052547603845596313,,,,,,,,,,
2,299,0.07975389808416367,,,,,,,,,,
2,309,0.06900760531425476,,,,,,,,,,
2,319,0.04332819581031799,,,,,,,,,,
2,329,0.06010543182492256,,,,,,,,,,
2,339,0.07773752510547638,,,,,,,,,,
2,349,0.06932869553565979,,,,,,,,,,
2,359,0.11594494432210922,,,,,,,,,,
2,359,,0.5961308479309082,0.09416070580482483,0.9069872498512268,0.6262045502662659,0.5521472096443176,,,,,
3,369,0.08470240980386734,,,,,,,,,,
3,379,0.05480826646089554,,,,,,,,,,
3,389,0.039696525782346725,,,,,,,,,,
3,399,0.13379552960395813,,,,,,,,,,
3,409,0.15692047774791718,,,,,,,,,,
3,419,0.10965164005756378,,,,,,,,,,
3,429,0.054817091673612595,,,,,,,,,,
3,439,0.09927017986774445,,,,,,,,,,
3,449,0.15918786823749542,,,,,,,,,,
3,459,0.058289069682359695,,,,,,,,,,
3,469,0.08496982604265213,,,,,,,,,,
3,479,0.08814933151006699,,,,,,,,,,
3,479,,0.595288097858429,0.09382743388414383,0.9072943329811096,0.6257728934288025,0.5521472096443176,,,,,
4,489,0.2958414852619171,,,,,,,,,,
4,499,0.07497268170118332,,,,,,,,,,
4,509,0.10427163541316986,,,,,,,,,,
4,519,0.09444089978933334,,,,,,,,,,
4,529,0.1967935413122177,,,,,,,,,,
4,539,0.08192140609025955,,,,,,,,,,
4,549,0.0382959209382534,,,,,,,,,,
4,559,0.048454057425260544,,,,,,,,,,
4,569,0.05644068121910095,,,,,,,,,,
4,579,0.051870498806238174,,,,,,,,,,
4,589,0.09769802540540695,,,,,,,,,,
4,599,0.04874465614557266,,,,,,,,,,
4,599,,0.6036103963851929,0.09420940279960632,0.9094494581222534,0.6334129571914673,0.5603271722793579,,,,,
5,600,,,,,,,0.6334129571914673,0.6036103963851929,0.09420940279960632,0.5603271722793579,0.9094494581222534
