train_loss,step,epoch,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_loss,test_loss
0.6694314479827881,9,0,,,,,,
0.676619827747345,19,0,,,,,,
0.5950501561164856,29,0,,,,,,
0.32201123237609863,39,0,,,,,,
0.3778255581855774,49,0,,,,,,
0.2838171124458313,59,0,,,,,,
0.3635634183883667,69,0,,,,,,
0.7498411536216736,79,0,,,,,,
0.2863157093524933,89,0,,,,,,
0.7710376381874084,99,0,,,,,,
0.679442286491394,109,0,,,,,,
0.6438331007957458,119,0,,,,,,
0.1500636786222458,129,0,,,,,,
0.18347090482711792,139,0,,,,,,
0.31063374876976013,149,0,,,,,,
0.2924436628818512,159,0,,,,,,
0.21784867346286774,169,0,,,,,,
0.6238396167755127,179,0,,,,,,
0.0789957121014595,189,0,,,,,,
0.31597015261650085,199,0,,,,,,
0.2435721606016159,209,0,,,,,,
0.41947081685066223,219,0,,,,,,
0.4776518940925598,229,0,,,,,,
0.15232183039188385,239,0,,,,,,
0.45080241560935974,249,0,,,,,,
0.16393600404262543,259,0,,,,,,
0.09817197173833847,269,0,,,,,,
0.20172861218452454,279,0,,,,,,
0.37178853154182434,289,0,,,,,,
0.3115021884441376,299,0,,,,,,
0.08336448669433594,309,0,,,,,,
0.37681087851524353,319,0,,,,,,
0.2935822010040283,329,0,,,,,,
,333,0,0.6405218243598938,0.5194805264472961,0.8857173919677734,0.6248915195465088,0.14318639039993286,
0.23068062961101532,339,1,,,,,,
0.1407552808523178,349,1,,,,,,
0.3503786027431488,359,1,,,,,,
0.20871195197105408,369,1,,,,,,
0.17012809216976166,379,1,,,,,,
0.2662748098373413,389,1,,,,,,
0.586768627166748,399,1,,,,,,
0.38907739520072937,409,1,,,,,,
0.3123309910297394,419,1,,,,,,
0.06512942910194397,429,1,,,,,,
0.10313879698514938,439,1,,,,,,
1.2273133993148804,449,1,,,,,,
0.3944699168205261,459,1,,,,,,
0.08624628931283951,469,1,,,,,,
0.09137213975191116,479,1,,,,,,
0.13666261732578278,489,1,,,,,,
0.11293333023786545,499,1,,,,,,
0.0822358950972557,509,1,,,,,,
0.3821011185646057,519,1,,,,,,
0.09695038199424744,529,1,,,,,,
