epoch,train_loss,step,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,test_loss
0,0.5560534000396729,9,,,,,,
0,0.8290308117866516,19,,,,,,
0,0.4273752272129059,29,,,,,,
0,0.31229451298713684,39,,,,,,
0,0.5093480348587036,49,,,,,,
0,0.2817552387714386,59,,,,,,
0,0.24002951383590698,69,,,,,,
0,0.7397063374519348,79,,,,,,
0,0.1840682327747345,89,,,,,,
0,0.36556941270828247,99,,,,,,
0,0.34333887696266174,109,,,,,,
0,0.22468411922454834,119,,,,,,
0,0.258079469203949,129,,,,,,
0,0.15282465517520905,139,,,,,,
0,0.3405977189540863,149,,,,,,
0,0.2448422610759735,159,,,,,,
0,0.49497202038764954,169,,,,,,
0,0.16885784268379211,179,,,,,,
0,0.8470672965049744,189,,,,,,
0,0.16607257723808289,199,,,,,,
0,0.48685064911842346,209,,,,,,
0,0.2523641288280487,219,,,,,,
0,0.12760281562805176,229,,,,,,
0,0.07228001207113266,239,,,,,,
0,0.22010459005832672,249,,,,,,
0,0.332248330116272,259,,,,,,
0,0.2986706793308258,269,,,,,,
0,0.15475355088710785,279,,,,,,
0,0.2812381982803345,289,,,,,,
0,0.19269709289073944,299,,,,,,
0,0.13586947321891785,309,,,,,,
0,0.1015695333480835,319,,,,,,
0,0.19152729213237762,329,,,,,,
0,0.20831233263015747,339,,,,,,
0,0.04258183389902115,349,,,,,,
0,,356,0.1870603859424591,0.6386274695396423,0.8836127519607544,0.5121951103210449,0.626026451587677,
1,0.07286578416824341,359,,,,,,
1,0.16357438266277313,369,,,,,,
1,0.36189281940460205,379,,,,,,
1,0.18261563777923584,389,,,,,,
1,0.19382457435131073,399,,,,,,
1,0.11758967489004135,409,,,,,,
1,0.24277538061141968,419,,,,,,
1,0.06489991396665573,429,,,,,,
1,0.16731224954128265,439,,,,,,
1,0.3138563632965088,449,,,,,,
1,0.14039918780326843,459,,,,,,
1,0.12418632954359055,469,,,,,,
1,0.18590644001960754,479,,,,,,
1,0.1526540070772171,489,,,,,,
1,0.09990989416837692,499,,,,,,
1,0.09825399518013,509,,,,,,
1,0.1855829358100891,519,,,,,,
1,0.04838666319847107,529,,,,,,
1,0.04719546064734459,539,,,,,,
1,0.05007369443774223,549,,,,,,
1,0.04542667791247368,559,,,,,,
1,0.5499106645584106,569,,,,,,
1,0.10065294802188873,579,,,,,,
1,0.03317951783537865,589,,,,,,
1,0.17963935434818268,599,,,,,,
1,0.2853740453720093,609,,,,,,
1,0.1329931765794754,619,,,,,,
1,0.12461855262517929,629,,,,,,
1,0.13572107255458832,639,,,,,,
1,0.0862099677324295,649,,,,,,
1,0.05535347759723663,659,,,,,,
1,0.14589650928974152,669,,,,,,
1,0.06342021375894547,679,,,,,,
1,0.1173587515950203,689,,,,,,
1,0.05530804395675659,699,,,,,,
1,0.16314983367919922,709,,,,,,
1,,713,0.17861062288284302,0.6826813817024231,0.9011828303337097,0.5569105744361877,0.677089512348175,
2,0.024904504418373108,719,,,,,,
2,0.15198111534118652,729,,,,,,
2,0.021643854677677155,739,,,,,,
2,0.09959947317838669,749,,,,,,
2,0.09466781467199326,759,,,,,,
2,0.030583355575799942,769,,,,,,
2,0.09956541657447815,779,,,,,,
2,0.018668871372938156,789,,,,,,
2,0.15885132551193237,799,,,,,,
2,0.07244636863470078,809,,,,,,
2,0.03853996470570564,819,,,,,,
2,0.07094402611255646,829,,,,,,
2,0.052287567406892776,839,,,,,,
2,0.29059526324272156,849,,,,,,
2,0.09807003289461136,859,,,,,,
2,0.11659535765647888,869,,,,,,
2,0.13693282008171082,879,,,,,,
2,0.10986121743917465,889,,,,,,
2,0.23526650667190552,899,,,,,,
2,0.054929375648498535,909,,,,,,
2,0.05880820006132126,919,,,,,,
2,0.17855022847652435,929,,,,,,
2,0.1294517070055008,939,,,,,,
2,0.05264195054769516,949,,,,,,
2,0.037634849548339844,959,,,,,,
2,0.03332287073135376,969,,,,,,
2,0.026215363293886185,979,,,,,,
2,0.1824241429567337,989,,,,,,
2,0.022397316992282867,999,,,,,,
2,0.0314280204474926,1009,,,,,,
2,0.020949650555849075,1019,,,,,,
2,0.017793335020542145,1029,,,,,,
2,0.020405679941177368,1039,,,,,,
2,0.022669600322842598,1049,,,,,,
2,0.02677813172340393,1059,,,,,,
2,0.02179967612028122,1069,,,,,,
2,,1070,0.204673632979393,0.6841568946838379,0.9010937213897705,0.565040647983551,0.684719443321228,
3,0.01035210769623518,1079,,,,,,
3,0.03302370384335518,1089,,,,,,
3,0.01582050509750843,1099,,,,,,
3,0.21100789308547974,1109,,,,,,
3,0.03299161419272423,1119,,,,,,
3,0.036998771131038666,1129,,,,,,
3,0.07208773493766785,1139,,,,,,
3,0.04831266403198242,1149,,,,,,
3,0.09041856974363327,1159,,,,,,
3,0.023878522217273712,1169,,,,,,
3,0.05902640521526337,1179,,,,,,
3,0.004594115074723959,1189,,,,,,
3,0.014209513552486897,1199,,,,,,
3,0.006049554329365492,1209,,,,,,
3,0.007845758460462093,1219,,,,,,
3,0.04621158540248871,1229,,,,,,
3,0.020711606368422508,1239,,,,,,
3,0.08636819571256638,1249,,,,,,
3,0.03172145411372185,1259,,,,,,
3,0.07615474611520767,1269,,,,,,
3,0.010747979395091534,1279,,,,,,
3,0.011897112242877483,1289,,,,,,
3,0.057267677038908005,1299,,,,,,
3,0.019155228510499,1309,,,,,,
3,0.02147185429930687,1319,,,,,,
3,0.022939009591937065,1329,,,,,,
3,0.020941389724612236,1339,,,,,,
3,0.2700992822647095,1349,,,,,,
3,0.045094236731529236,1359,,,,,,
3,0.006422838196158409,1369,,,,,,
3,0.03605799749493599,1379,,,,,,
3,0.12913399934768677,1389,,,,,,
3,0.012788843363523483,1399,,,,,,
3,0.004935277625918388,1409,,,,,,
3,0.007236597128212452,1419,,,,,,
3,,1427,0.2527027130126953,0.6743245720863342,0.8973127603530884,0.5365853905677795,0.6680813431739807,
4,0.008255534805357456,1429,,,,,,
4,0.08302567899227142,1439,,,,,,
4,0.005051571410149336,1449,,,,,,
4,0.08221033215522766,1459,,,,,,
4,0.008438331075012684,1469,,,,,,
4,0.016354940831661224,1479,,,,,,
4,0.0019200796959921718,1489,,,,,,
4,0.015347628854215145,1499,,,,,,
4,0.025323251262307167,1509,,,,,,
4,0.03629295900464058,1519,,,,,,
4,0.002978953532874584,1529,,,,,,
4,0.0020337481983006,1539,,,,,,
4,0.0023747433442622423,1549,,,,,,
4,0.0057146744802594185,1559,,,,,,
4,0.0036903771106153727,1569,,,,,,
4,0.0192128773778677,1579,,,,,,
4,0.00809360109269619,1589,,,,,,
4,0.0026766464579850435,1599,,,,,,
4,0.05996325984597206,1609,,,,,,
4,0.0029960402753204107,1619,,,,,,
4,0.035281941294670105,1629,,,,,,
4,0.004510477185249329,1639,,,,,,
4,0.1073116660118103,1649,,,,,,
4,0.015305964276194572,1659,,,,,,
4,0.00404675817117095,1669,,,,,,
4,0.026802046224474907,1679,,,,,,
4,0.003088838653638959,1689,,,,,,
4,0.002092961687594652,1699,,,,,,
4,0.00702869426459074,1709,,,,,,
4,0.0026457486674189568,1719,,,,,,
4,0.10368100553750992,1729,,,,,,
4,0.0006708658766001463,1739,,,,,,
4,0.005702713970094919,1749,,,,,,
4,0.012647194787859917,1759,,,,,,
4,0.05831722170114517,1769,,,,,,
4,0.0026868616696447134,1779,,,,,,
