train_loss,step,epoch,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,test_loss
0.29981404542922974,1169,3,,,,,,
0.06116531044244766,1179,3,,,,,,
0.0631309375166893,1189,3,,,,,,
0.13664521276950836,1199,3,,,,,,
0.0851830467581749,1209,3,,,,,,
0.25615862011909485,1219,3,,,,,,
0.1437923014163971,1229,3,,,,,,
0.16075639426708221,1239,3,,,,,,
0.16536258161067963,1249,3,,,,,,
0.524034857749939,1259,3,,,,,,
0.20125314593315125,1269,3,,,,,,
0.05119140446186066,1279,3,,,,,,
0.04956338182091713,1289,3,,,,,,
0.27760085463523865,1299,3,,,,,,
0.08656856417655945,1309,3,,,,,,
0.34888988733291626,1319,3,,,,,,
0.28511133790016174,1329,3,,,,,,
0.09106925129890442,1339,3,,,,,,
0.03097778558731079,1349,3,,,,,,
0.09387950599193573,1359,3,,,,,,
0.14855290949344635,1369,3,,,,,,
0.2939718961715698,1379,3,,,,,,
0.046935178339481354,1389,3,,,,,,
0.05307285115122795,1399,3,,,,,,
0.17422093451023102,1409,3,,,,,,
0.03355487063527107,1419,3,,,,,,
0.09203031659126282,1429,3,,,,,,
0.06371231377124786,1439,3,,,,,,
0.1047816276550293,1449,3,,,,,,
0.05164916813373566,1459,3,,,,,,
0.0985531210899353,1469,3,,,,,,
0.7997434735298157,1479,3,,,,,,
0.1027430072426796,1489,3,,,,,,
0.08461370319128036,1499,3,,,,,,
0.1844978928565979,1509,3,,,,,,
0.07639358937740326,1519,3,,,,,,
0.027812663465738297,1529,3,,,,,,
0.03149376064538956,1539,3,,,,,,
0.05549963563680649,1549,3,,,,,,
,1555,3,0.5408805012702942,0.6552197337150574,0.1260548084974289,0.6293731927871704,0.8846319913864136,
0.04182931035757065,1559,4,,,,,,
0.029266364872455597,1569,4,,,,,,
0.07789753377437592,1579,4,,,,,,
0.03958797827363014,1589,4,,,,,,
0.017595253884792328,1599,4,,,,,,
0.1033182367682457,1609,4,,,,,,
0.024526702240109444,1619,4,,,,,,
0.07575397193431854,1629,4,,,,,,
0.19460530579090118,1639,4,,,,,,
0.05805983394384384,1649,4,,,,,,
0.02422637864947319,1659,4,,,,,,
0.008965964429080486,1669,4,,,,,,
0.003057864960283041,1679,4,,,,,,
0.05528576299548149,1689,4,,,,,,
0.020124908536672592,1699,4,,,,,,
0.0493413507938385,1709,4,,,,,,
0.05403553694486618,1719,4,,,,,,
0.006066593807190657,1729,4,,,,,,
0.012472973205149174,1739,4,,,,,,
0.010167351923882961,1749,4,,,,,,
0.019243881106376648,1759,4,,,,,,
0.07953639328479767,1769,4,,,,,,
0.08176691085100174,1779,4,,,,,,
0.038943301886320114,1789,4,,,,,,
0.015448375605046749,1799,4,,,,,,
0.022900786250829697,1809,4,,,,,,
0.05014333873987198,1819,4,,,,,,
0.0018685503164306283,1829,4,,,,,,
0.014826788567006588,1839,4,,,,,,
0.02544282376766205,1849,4,,,,,,
0.004603072069585323,1859,4,,,,,,
0.29273274540901184,1869,4,,,,,,
0.04087478294968605,1879,4,,,,,,
0.04456712678074837,1889,4,,,,,,
0.013120835646986961,1899,4,,,,,,
0.012950070202350616,1909,4,,,,,,
0.003810875117778778,1919,4,,,,,,
0.7982885241508484,1929,4,,,,,,
0.006025995127856731,1939,4,,,,,,
,1944,4,0.5723270177841187,0.6764248013496399,0.16160154342651367,0.6524117588996887,0.8959490656852722,
,1945,5,,,,,,0.16160154342651367
