step,epoch,train_loss,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0,0.776452898979187,,,,,,
19,0,0.21286922693252563,,,,,,
29,0,0.22253267467021942,,,,,,
39,0,0.17777355015277863,,,,,,
49,0,0.2846584618091583,,,,,,
59,0,0.49604490399360657,,,,,,
69,0,0.3893115520477295,,,,,,
79,0,0.21162046492099762,,,,,,
89,0,0.3034402132034302,,,,,,
99,0,0.23765061795711517,,,,,,
109,0,0.14794692397117615,,,,,,
119,0,0.2144070565700531,,,,,,
129,0,0.22865071892738342,,,,,,
139,0,0.3244285583496094,,,,,,
149,0,0.15520113706588745,,,,,,
159,0,0.21367937326431274,,,,,,
169,0,0.18880142271518707,,,,,,
179,0,0.09745600074529648,,,,,,
189,0,0.1783975511789322,,,,,,
199,0,0.1592559516429901,,,,,,
209,0,0.33000680804252625,,,,,,
219,0,0.14572235941886902,,,,,,
229,0,0.10797543823719025,,,,,,
239,0,0.22149939835071564,,,,,,
249,0,0.17570684850215912,,,,,,
259,0,0.1418623924255371,,,,,,
269,0,0.17099948227405548,,,,,,
279,0,0.09456753730773926,,,,,,
289,0,0.22147545218467712,,,,,,
299,0,0.24840813875198364,,,,,,
309,0,0.13596224784851074,,,,,,
319,0,0.15392202138900757,,,,,,
329,0,0.09616518020629883,,,,,,
339,0,0.12045125663280487,,,,,,
349,0,0.06893714517354965,,,,,,
359,0,0.15422432124614716,,,,,,
369,0,0.10717138648033142,,,,,,
379,0,0.11446649581193924,,,,,,
389,0,0.13664233684539795,,,,,,
399,0,0.09931814670562744,,,,,,
409,0,0.15830080211162567,,,,,,
419,0,0.11746618151664734,,,,,,
429,0,0.09551377594470978,,,,,,
439,0,0.20490464568138123,,,,,,
449,0,0.10394154489040375,,,,,,
459,0,0.165159672498703,,,,,,
469,0,0.13056251406669617,,,,,,
479,0,0.07314398139715195,,,,,,
489,0,0.11652694642543793,,,,,,
499,0,0.0999164953827858,,,,,,
509,0,0.16671422123908997,,,,,,
519,0,0.14596539735794067,,,,,,
529,0,0.10137397050857544,,,,,,
539,0,0.12033248692750931,,,,,,
549,0,0.1122245043516159,,,,,,
559,0,0.16673076152801514,,,,,,
569,0,0.10268497467041016,,,,,,
579,0,0.08470741659402847,,,,,,
589,0,0.1373111754655838,,,,,,
599,0,0.10492829233407974,,,,,,
609,0,0.06700220704078674,,,,,,
619,0,0.04397079348564148,,,,,,
629,0,0.1839374154806137,,,,,,
639,0,0.10836749523878098,,,,,,
649,0,0.12256214022636414,,,,,,
659,0,0.10481508076190948,,,,,,
669,0,0.09049617499113083,,,,,,
679,0,0.1511772722005844,,,,,,
689,0,0.10535981506109238,,,,,,
699,0,0.06695776432752609,,,,,,
709,0,0.056496936827898026,,,,,,
719,0,0.06387002021074295,,,,,,
729,0,0.05997604504227638,,,,,,
739,0,0.08873923867940903,,,,,,
749,0,0.21331307291984558,,,,,,
759,0,0.06070121005177498,,,,,,
769,0,0.06679274141788483,,,,,,
779,0,0.14840920269489288,,,,,,
789,0,0.10754618048667908,,,,,,
799,0,0.10109253227710724,,,,,,
809,0,0.13996395468711853,,,,,,
819,0,0.08948677033185959,,,,,,
829,0,0.04480193555355072,,,,,,
839,0,0.07334183156490326,,,,,,
849,0,0.12742817401885986,,,,,,
859,0,0.15128152072429657,,,,,,
869,0,0.08589523285627365,,,,,,
879,0,0.07524891197681427,,,,,,
889,0,0.05254213139414787,,,,,,
899,0,0.083116315305233,,,,,,
909,0,0.06494346261024475,,,,,,
919,0,0.0727805495262146,,,,,,
929,0,0.08279628306627274,,,,,,
939,0,0.15642237663269043,,,,,,
949,0,0.09476984292268753,,,,,,
959,0,0.08042734116315842,,,,,,
969,0,0.08232012391090393,,,,,,
979,0,0.06370590627193451,,,,,,
989,0,0.08866197615861893,,,,,,
999,0,0.05315963178873062,,,,,,
1009,0,0.03742386773228645,,,,,,
1019,0,0.05976876616477966,,,,,,
1029,0,0.07356439530849457,,,,,,
1039,0,0.06849140673875809,,,,,,
1049,0,0.07840416580438614,,,,,,
1059,0,0.06860901415348053,,,,,,
1069,0,0.1032976359128952,,,,,,
1079,0,0.08853818476200104,,,,,,
1089,0,0.05115209519863129,,,,,,
1099,0,0.15244603157043457,,,,,,
1109,0,0.06757563352584839,,,,,,
1119,0,0.08332677185535431,,,,,,
1129,0,0.05965998023748398,,,,,,
1139,0,0.1315842717885971,,,,,,
1149,0,0.0713067576289177,,,,,,
1159,0,0.06921982765197754,,,,,,
1169,0,0.03766922652721405,,,,,,
1179,0,0.0488472580909729,,,,,,
1189,0,0.14143915474414825,,,,,,
1199,0,0.06820785999298096,,,,,,
1209,0,0.12040198594331741,,,,,,
1219,0,0.08173170685768127,,,,,,
1229,0,0.09049084782600403,,,,,,
1239,0,0.08923889696598053,,,,,,
1249,0,0.04011914134025574,,,,,,
1259,0,0.04658645763993263,,,,,,
1269,0,0.05896961688995361,,,,,,
1279,0,0.11279302090406418,,,,,,
1289,0,0.0969877690076828,,,,,,
1299,0,0.07637947052717209,,,,,,
1309,0,0.06252554059028625,,,,,,
1319,0,0.09321890026330948,,,,,,
1329,0,0.05302932485938072,,,,,,
1339,0,0.04216686636209488,,,,,,
1349,0,0.05026644840836525,,,,,,
1359,0,0.062136828899383545,,,,,,
1369,0,0.085445336997509,,,,,,
1379,0,0.054810021072626114,,,,,,
1389,0,0.11252722889184952,,,,,,
1399,0,0.06565848737955093,,,,,,
1409,0,0.02629132755100727,,,,,,
1419,0,0.09277021139860153,,,,,,
1429,0,0.03868409991264343,,,,,,
1439,0,0.08799003064632416,,,,,,
1449,0,0.051687102764844894,,,,,,
1459,0,0.0607135109603405,,,,,,
1469,0,0.06544791162014008,,,,,,
1479,0,0.07704160362482071,,,,,,
1489,0,0.03772946074604988,,,,,,
1499,0,0.06298893690109253,,,,,,
1509,0,0.04165312647819519,,,,,,
1519,0,0.04254187270998955,,,,,,
1529,0,0.050175007432699203,,,,,,
1539,0,0.061097417026758194,,,,,,
1549,0,0.07317724823951721,,,,,,
1559,0,0.09080066531896591,,,,,,
1569,0,0.060920003801584244,,,,,,
1579,0,0.06409704685211182,,,,,,
1589,0,0.0682232677936554,,,,,,
1599,0,0.12158052623271942,,,,,,
1609,0,0.05747101083397865,,,,,,
1619,0,0.04283526539802551,,,,,,
1629,0,0.06254633516073227,,,,,,
1639,0,0.027304666116833687,,,,,,
1649,0,0.10390409827232361,,,,,,
1659,0,0.029835965484380722,,,,,,
1669,0,0.12216454744338989,,,,,,
1679,0,0.06176156923174858,,,,,,
1689,0,0.0487946942448616,,,,,,
1699,0,0.10260412842035294,,,,,,
1709,0,0.05043872073292732,,,,,,
1712,0,,0.8416193127632141,0.10862057656049728,0.444917768239975,0.39413681626319885,0.48107507824897766,
1719,1,0.04443027451634407,,,,,,
1729,1,0.031381312757730484,,,,,,
1739,1,0.039065632969141006,,,,,,
1749,1,0.03917868807911873,,,,,,
1759,1,0.0435720756649971,,,,,,
1769,1,0.03695531189441681,,,,,,
1779,1,0.07320794463157654,,,,,,
1789,1,0.03985748067498207,,,,,,
1799,1,0.034933727234601974,,,,,,
1809,1,0.026692982763051987,,,,,,
1819,1,0.0584978312253952,,,,,,
1829,1,0.02580416575074196,,,,,,
1839,1,0.034640923142433167,,,,,,
1849,1,0.0563560426235199,,,,,,
1859,1,0.03465735912322998,,,,,,
1869,1,0.024838272482156754,,,,,,
1879,1,0.09582319855690002,,,,,,
1889,1,0.05255331099033356,,,,,,
1899,1,0.08100306987762451,,,,,,
1909,1,0.07914100587368011,,,,,,
1919,1,0.051250673830509186,,,,,,
1929,1,0.07216032594442368,,,,,,
1939,1,0.07701421529054642,,,,,,
1949,1,0.043998464941978455,,,,,,
1959,1,0.05855177715420723,,,,,,
1969,1,0.03174006566405296,,,,,,
1979,1,0.05879605561494827,,,,,,
1989,1,0.030940907076001167,,,,,,
1999,1,0.12435946613550186,,,,,,
2009,1,0.05197560787200928,,,,,,
2019,1,0.03465218096971512,,,,,,
2029,1,0.05794670805335045,,,,,,
2039,1,0.05906965211033821,,,,,,
2049,1,0.03104863315820694,,,,,,
2059,1,0.042392220348119736,,,,,,
2069,1,0.05210745707154274,,,,,,
2079,1,0.05976184457540512,,,,,,
2089,1,0.0713578388094902,,,,,,
2099,1,0.04048522934317589,,,,,,
2109,1,0.10342300683259964,,,,,,
2119,1,0.08828078955411911,,,,,,
2129,1,0.01796310395002365,,,,,,
2139,1,0.05290592089295387,,,,,,
2149,1,0.04031291976571083,,,,,,
2159,1,0.05936949700117111,,,,,,
2169,1,0.02468637004494667,,,,,,
2179,1,0.05540924519300461,,,,,,
2189,1,0.04799695685505867,,,,,,
2199,1,0.04424562677741051,,,,,,
2209,1,0.05046382546424866,,,,,,
2219,1,0.03992028534412384,,,,,,
2229,1,0.05346434935927391,,,,,,
2239,1,0.05456150695681572,,,,,,
2249,1,0.029028890654444695,,,,,,
2259,1,0.0655035600066185,,,,,,
2269,1,0.02203027531504631,,,,,,
2279,1,0.02376362681388855,,,,,,
2289,1,0.07237312197685242,,,,,,
2299,1,0.04345286637544632,,,,,,
2309,1,0.09646797925233841,,,,,,
2319,1,0.0675424188375473,,,,,,
2329,1,0.07047466188669205,,,,,,
2339,1,0.046207938343286514,,,,,,
2349,1,0.017979346215724945,,,,,,
2359,1,0.03477244824171066,,,,,,
2369,1,0.02107853814959526,,,,,,
2379,1,0.018386999145150185,,,,,,
2389,1,0.017209410667419434,,,,,,
2399,1,0.03850772604346275,,,,,,
2409,1,0.03365110233426094,,,,,,
2419,1,0.015158998779952526,,,,,,
2429,1,0.02856907807290554,,,,,,
2439,1,0.037305451929569244,,,,,,
2449,1,0.03519224375486374,,,,,,
2459,1,0.06895113736391068,,,,,,
2469,1,0.0390915647149086,,,,,,
2479,1,0.0181623212993145,,,,,,
2489,1,0.014636414125561714,,,,,,
2499,1,0.04530485346913338,,,,,,
2509,1,0.07199497520923615,,,,,,
2519,1,0.021100476384162903,,,,,,
2529,1,0.03254618123173714,,,,,,
2539,1,0.07953949272632599,,,,,,
2549,1,0.030650779604911804,,,,,,
2559,1,0.014239316806197166,,,,,,
2569,1,0.03964456915855408,,,,,,
2579,1,0.030853483825922012,,,,,,
2589,1,0.035570498555898666,,,,,,
2599,1,0.05249683931469917,,,,,,
2609,1,0.04066702723503113,,,,,,
2619,1,0.025931822136044502,,,,,,
2629,1,0.014603154733777046,,,,,,
2639,1,0.05081727355718613,,,,,,
2649,1,0.04756872355937958,,,,,,
2659,1,0.017685558646917343,,,,,,
2669,1,0.03473004698753357,,,,,,
2679,1,0.02186298742890358,,,,,,
2689,1,0.05642709881067276,,,,,,
2699,1,0.046306271106004715,,,,,,
2709,1,0.03809646889567375,,,,,,
2719,1,0.09097108244895935,,,,,,
2729,1,0.04849635437130928,,,,,,
2739,1,0.06382390856742859,,,,,,
2749,1,0.040721092373132706,,,,,,
2759,1,0.014665850438177586,,,,,,
2769,1,0.0370108000934124,,,,,,
2779,1,0.0621241070330143,,,,,,
2789,1,0.04598347842693329,,,,,,
2799,1,0.03740021213889122,,,,,,
2809,1,0.025086266919970512,,,,,,
2819,1,0.04734766483306885,,,,,,
2829,1,0.01798640564084053,,,,,,
2839,1,0.05850956588983536,,,,,,
2849,1,0.029429083690047264,,,,,,
2859,1,0.04051137715578079,,,,,,
2869,1,0.023261891677975655,,,,,,
2879,1,0.021574631333351135,,,,,,
2889,1,0.029506737366318703,,,,,,
2899,1,0.03990203142166138,,,,,,
2909,1,0.036453258246183395,,,,,,
2919,1,0.016313821077346802,,,,,,
2929,1,0.01605011336505413,,,,,,
2939,1,0.02514966018497944,,,,,,
2949,1,0.12716537714004517,,,,,,
2959,1,0.027196716517210007,,,,,,
2969,1,0.04031138867139816,,,,,,
2979,1,0.06152490898966789,,,,,,
2989,1,0.015031960792839527,,,,,,
2999,1,0.036090392619371414,,,,,,
3009,1,0.042077284306287766,,,,,,
3019,1,0.0347101204097271,,,,,,
3029,1,0.04635152965784073,,,,,,
3039,1,0.03999136760830879,,,,,,
3049,1,0.021565644070506096,,,,,,
3059,1,0.014516787603497505,,,,,,
3069,1,0.04562489688396454,,,,,,
3079,1,0.06017299368977547,,,,,,
