train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
0.290600061416626,0,9,,,,,,
0.4406625032424927,0,19,,,,,,
0.05691932514309883,0,29,,,,,,
0.07984919100999832,0,39,,,,,,
0.420339435338974,0,49,,,,,,
0.467550665140152,0,59,,,,,,
0.3087426424026489,0,69,,,,,,
0.09244047850370407,0,79,,,,,,
0.2996865212917328,0,89,,,,,,
0.05920637398958206,0,99,,,,,,
0.05563420057296753,0,109,,,,,,
0.08312924206256866,0,119,,,,,,
0.06480779498815536,0,129,,,,,,
0.051844749599695206,0,139,,,,,,
0.4841339588165283,0,149,,,,,,
0.06974112242460251,0,159,,,,,,
0.23956158757209778,0,169,,,,,,
0.6960419416427612,0,179,,,,,,
0.7769807577133179,0,189,,,,,,
0.49118444323539734,0,199,,,,,,
0.071051225066185,0,209,,,,,,
0.08586090058088303,0,219,,,,,,
0.06316418200731277,0,229,,,,,,
,0,235,0.15086941421031952,0.8432468771934509,0.30666667222976685,0.35458436608314514,0.4287054240703583,
0.0439692921936512,1,239,,,,,,
0.2636379897594452,1,249,,,,,,
0.3386135697364807,1,259,,,,,,
0.17330807447433472,1,269,,,,,,
0.11792530864477158,1,279,,,,,,
0.058638326823711395,1,289,,,,,,
0.15074977278709412,1,299,,,,,,
0.046468138694763184,1,309,,,,,,
0.25978076457977295,1,319,,,,,,
0.0511205829679966,1,329,,,,,,
0.058705177158117294,1,339,,,,,,
0.1661132127046585,1,349,,,,,,
0.21320182085037231,1,359,,,,,,
0.039952486753463745,1,369,,,,,,
0.4905160963535309,1,379,,,,,,
0.05055201053619385,1,389,,,,,,
0.038372211158275604,1,399,,,,,,
0.24434813857078552,1,409,,,,,,
0.3602668046951294,1,419,,,,,,
0.043041884899139404,1,429,,,,,,
0.04788320139050484,1,439,,,,,,
0.14739850163459778,1,449,,,,,,
0.03885587677359581,1,459,,,,,,
0.22325044870376587,1,469,,,,,,
,1,471,0.1382087618112564,0.9038347005844116,0.5409523844718933,0.5767316818237305,0.6226201057434082,
0.19137471914291382,2,479,,,,,,
0.05355575680732727,2,489,,,,,,
0.051736317574977875,2,499,,,,,,
0.1626012772321701,2,509,,,,,,
0.03499380499124527,2,519,,,,,,
0.025777297094464302,2,529,,,,,,
0.1699524074792862,2,539,,,,,,
0.03913390263915062,2,549,,,,,,
0.32831984758377075,2,559,,,,,,
0.10024143010377884,2,569,,,,,,
0.4123775362968445,2,579,,,,,,
0.1171836107969284,2,589,,,,,,
0.037136372178792953,2,599,,,,,,
0.034925904124975204,2,609,,,,,,
0.030873091891407967,2,619,,,,,,
0.035839539021253586,2,629,,,,,,
0.17342785000801086,2,639,,,,,,
0.20080839097499847,2,649,,,,,,
0.3445950448513031,2,659,,,,,,
0.46526697278022766,2,669,,,,,,
0.3386809825897217,2,679,,,,,,
0.02098669484257698,2,689,,,,,,
0.1068035140633583,2,699,,,,,,
,2,707,0.11928186565637589,0.9280122518539429,0.6571428775787354,0.6840888261795044,0.7108713984489441,
0.21897372603416443,3,709,,,,,,
0.038185253739356995,3,719,,,,,,
0.19616186618804932,3,729,,,,,,
0.039095066487789154,3,739,,,,,,
0.20043355226516724,3,749,,,,,,
0.0426289364695549,3,759,,,,,,
0.1479552537202835,3,769,,,,,,
0.02829405851662159,3,779,,,,,,
0.016118070110678673,3,789,,,,,,
0.023572584614157677,3,799,,,,,,
0.14578090608119965,3,809,,,,,,
0.09073169529438019,3,819,,,,,,
0.11536649614572525,3,829,,,,,,
0.07359286397695541,3,839,,,,,,
0.21427397429943085,3,849,,,,,,
0.17783169448375702,3,859,,,,,,
0.0216052383184433,3,869,,,,,,
0.08771135658025742,3,879,,,,,,
0.028275879099965096,3,889,,,,,,
0.030941009521484375,3,899,,,,,,
0.3437724709510803,3,909,,,,,,
0.020969660952687263,3,919,,,,,,
0.030966123566031456,3,929,,,,,,
0.09878121316432953,3,939,,,,,,
,3,943,0.13146892189979553,0.925920844078064,0.6419047713279724,0.6727473735809326,0.7009179592132568,
0.10673819482326508,4,949,,,,,,
0.023989282548427582,4,959,,,,,,
0.0884041115641594,4,969,,,,,,
0.10060986876487732,4,979,,,,,,
0.05910267308354378,4,989,,,,,,
0.10193587839603424,4,999,,,,,,
0.009713654406368732,4,1009,,,,,,
0.003700164146721363,4,1019,,,,,,
0.1472177505493164,4,1029,,,,,,
0.2019529491662979,4,1039,,,,,,
0.09608063846826553,4,1049,,,,,,
0.029378972947597504,4,1059,,,,,,
0.14362755417823792,4,1069,,,,,,
0.020974040031433105,4,1079,,,,,,
0.17052853107452393,4,1089,,,,,,
0.01730099506676197,4,1099,,,,,,
0.01950947567820549,4,1109,,,,,,
0.054607778787612915,4,1119,,,,,,
0.007275938987731934,4,1129,,,,,,
0.003426722250878811,4,1139,,,,,,
0.0066020553931593895,4,1149,,,,,,
0.01760486513376236,4,1159,,,,,,
0.12152999639511108,4,1169,,,,,,
0.000549257849343121,4,1179,,,,,,
,4,1179,0.1568894237279892,0.9218368530273438,0.6228571534156799,0.6564152836799622,0.686908483505249,
,5,1180,,,,,,0.1568894237279892
