train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,test_loss
1.0258625745773315,0,9,,,,,,
0.9251918792724609,0,19,,,,,,
0.6018227934837341,0,29,,,,,,
0.25667113065719604,0,39,,,,,,
0.38518059253692627,0,49,,,,,,
0.4442201554775238,0,59,,,,,,
0.5634201169013977,0,69,,,,,,
0.539995014667511,0,79,,,,,,
0.35452935099601746,0,89,,,,,,
0.42282170057296753,0,99,,,,,,
0.1699988692998886,0,109,,,,,,
0.29185751080513,0,119,,,,,,
0.3451777696609497,0,129,,,,,,
0.5050926804542542,0,139,,,,,,
0.39306843280792236,0,149,,,,,,
0.1875312179327011,0,159,,,,,,
0.24433106184005737,0,169,,,,,,
0.3159168064594269,0,179,,,,,,
0.3643532395362854,0,189,,,,,,
0.27744466066360474,0,199,,,,,,
0.527903139591217,0,209,,,,,,
0.2371426820755005,0,219,,,,,,
0.529123067855835,0,229,,,,,,
0.3076643943786621,0,239,,,,,,
0.33659180998802185,0,249,,,,,,
0.44698435068130493,0,259,,,,,,
0.17272920906543732,0,269,,,,,,
0.6388387680053711,0,279,,,,,,
0.350451797246933,0,289,,,,,,
0.23883308470249176,0,299,,,,,,
0.6090179681777954,0,309,,,,,,
0.17169354856014252,0,319,,,,,,
0.30645111203193665,0,329,,,,,,
0.14561447501182556,0,339,,,,,,
0.07633773237466812,0,349,,,,,,
0.07566732168197632,0,359,,,,,,
,0,359,0.8785585165023804,0.5852720141410828,0.43103447556495667,0.12524154782295227,0.6171724796295166,
0.13671563565731049,1,369,,,,,,
0.1508231908082962,1,379,,,,,,
0.22671112418174744,1,389,,,,,,
0.25804150104522705,1,399,,,,,,
0.14828376471996307,1,409,,,,,,
0.16377542912960052,1,419,,,,,,
2.984550952911377,1,429,,,,,,
0.025615882128477097,1,439,,,,,,
0.11374455690383911,1,449,,,,,,
0.193746879696846,1,459,,,,,,
0.8328268527984619,1,469,,,,,,
0.18367257714271545,1,479,,,,,,
0.32925745844841003,1,489,,,,,,
1.4361871480941772,1,499,,,,,,
0.10401678830385208,1,509,,,,,,
0.22631046175956726,1,519,,,,,,
0.190858855843544,1,529,,,,,,
0.514848530292511,1,539,,,,,,
0.17858977615833282,1,549,,,,,,
0.26530447602272034,1,559,,,,,,
0.12778256833553314,1,569,,,,,,
0.3138355612754822,1,579,,,,,,
0.17676790058612823,1,589,,,,,,
0.19739551842212677,1,599,,,,,,
0.058232054114341736,1,609,,,,,,
0.26461005210876465,1,619,,,,,,
0.15830209851264954,1,629,,,,,,
0.19305133819580078,1,639,,,,,,
0.17239829897880554,1,649,,,,,,
0.3539181053638458,1,659,,,,,,
0.08035029470920563,1,669,,,,,,
0.10250812023878098,1,679,,,,,,
0.06003968045115471,1,689,,,,,,
0.20169129967689514,1,699,,,,,,
0.1196150928735733,1,709,,,,,,
0.04777393490076065,1,719,,,,,,
,1,719,0.8885849714279175,0.609860897064209,0.477011501789093,0.11648189276456833,0.6452802419662476,
0.08070976287126541,2,729,,,,,,
0.12403915822505951,2,739,,,,,,
0.08701658993959427,2,749,,,,,,
0.1600808948278427,2,759,,,,,,
0.08451792597770691,2,769,,,,,,
0.07498710602521896,2,779,,,,,,
2.2669677734375,2,789,,,,,,
0.016267674043774605,2,799,,,,,,
0.09680723398923874,2,809,,,,,,
0.09725309908390045,2,819,,,,,,
0.6233624815940857,2,829,,,,,,
0.08643529564142227,2,839,,,,,,
0.19060158729553223,2,849,,,,,,
1.0185432434082031,2,859,,,,,,
0.039240799844264984,2,869,,,,,,
0.08845784515142441,2,879,,,,,,
0.10597869753837585,2,889,,,,,,
0.3637482821941376,2,899,,,,,,
0.10263539850711823,2,909,,,,,,
0.13570858538150787,2,919,,,,,,
0.12023481726646423,2,929,,,,,,
0.07975339144468307,2,939,,,,,,
0.057613909244537354,2,949,,,,,,
0.11137410998344421,2,959,,,,,,
0.01926722563803196,2,969,,,,,,
0.20767034590244293,2,979,,,,,,
0.07071732729673386,2,989,,,,,,
0.08952383697032928,2,999,,,,,,
0.07331565767526627,2,1009,,,,,,
0.31830671429634094,2,1019,,,,,,
0.08716388791799545,2,1029,,,,,,
0.040835268795490265,2,1039,,,,,,
0.06254134327173233,2,1049,,,,,,
0.08678621053695679,2,1059,,,,,,
0.068779356777668,2,1069,,,,,,
0.032973289489746094,2,1079,,,,,,
,2,1079,0.892879843711853,0.6324104070663452,0.49425286054611206,0.10616820305585861,0.6635709404945374,
