train_loss,epoch,step,val_qa_em,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
0.3081192076206207,1,589,,,,,,
0.3509535789489746,1,599,,,,,,
0.4208010733127594,1,609,,,,,,
0.47987130284309387,1,619,,,,,,
0.3413333594799042,1,629,,,,,,
0.21561971306800842,1,639,,,,,,
0.10297400504350662,1,649,,,,,,
0.10607979446649551,1,659,,,,,,
0.22033052146434784,1,669,,,,,,
0.06709970533847809,1,679,,,,,,
,1,679,0.49321267008781433,0.6297324299812317,0.8876338005065918,0.09731826931238174,0.6012294292449951,
0.0648145005106926,2,689,,,,,,
0.21426093578338623,2,699,,,,,,
0.2035159170627594,2,709,,,,,,
0.14012466371059418,2,719,,,,,,
0.25323912501335144,2,729,,,,,,
0.046857599169015884,2,739,,,,,,
0.11695476621389389,2,749,,,,,,
0.25536319613456726,2,759,,,,,,
0.1478324979543686,2,769,,,,,,
0.08861900120973587,2,779,,,,,,
0.05282112956047058,2,789,,,,,,
0.238640695810318,2,799,,,,,,
0.09207604825496674,2,809,,,,,,
0.14925725758075714,2,819,,,,,,
0.07713434100151062,2,829,,,,,,
0.08969032019376755,2,839,,,,,,
0.13903188705444336,2,849,,,,,,
0.03247371315956116,2,859,,,,,,
0.12682540714740753,2,869,,,,,,
0.024647796526551247,2,879,,,,,,
0.23720084130764008,2,889,,,,,,
0.09216403216123581,2,899,,,,,,
0.023205073550343513,2,909,,,,,,
0.041109126061201096,2,919,,,,,,
0.10525529086589813,2,929,,,,,,
0.2118348330259323,2,939,,,,,,
0.11658976972103119,2,949,,,,,,
0.22793251276016235,2,959,,,,,,
0.09373078495264053,2,969,,,,,,
0.09701855480670929,2,979,,,,,,
0.06946447491645813,2,989,,,,,,
0.032334133982658386,2,999,,,,,,
0.16786782443523407,2,1009,,,,,,
0.004609976429492235,2,1019,,,,,,
,2,1019,0.4977375566959381,0.6382790207862854,0.8931092619895935,0.10297191143035889,0.6089863777160645,
0.028900664299726486,3,1029,,,,,,
0.08396437019109726,3,1039,,,,,,
0.10361836105585098,3,1049,,,,,,
0.0874829813838005,3,1059,,,,,,
0.11752836406230927,3,1069,,,,,,
0.010781467892229557,3,1079,,,,,,
0.04880011826753616,3,1089,,,,,,
0.10609063506126404,3,1099,,,,,,
0.02482103556394577,3,1109,,,,,,
0.03610266372561455,3,1119,,,,,,
0.030295172706246376,3,1129,,,,,,
0.12520697712898254,3,1139,,,,,,
0.029277674853801727,3,1149,,,,,,
0.08045864850282669,3,1159,,,,,,
0.030348721891641617,3,1169,,,,,,
0.0718577653169632,3,1179,,,,,,
0.0720948576927185,3,1189,,,,,,
0.013222011737525463,3,1199,,,,,,
0.03902769461274147,3,1209,,,,,,
0.004664689302444458,3,1219,,,,,,
0.06766674667596817,3,1229,,,,,,
0.03388538956642151,3,1239,,,,,,
0.007656867615878582,3,1249,,,,,,
0.02533324807882309,3,1259,,,,,,
0.02361414209008217,3,1269,,,,,,
0.0888625755906105,3,1279,,,,,,
0.06389738619327545,3,1289,,,,,,
0.1113133579492569,3,1299,,,,,,
0.02201784774661064,3,1309,,,,,,
0.02001473307609558,3,1319,,,,,,
0.06348291784524918,3,1329,,,,,,
0.009535176679491997,3,1339,,,,,,
0.08220915496349335,3,1349,,,,,,
0.0011674165725708008,3,1359,,,,,,
,3,1359,0.46606335043907166,0.6204509735107422,0.8836157917976379,0.11445682495832443,0.5949699282646179,
0.005924521945416927,4,1369,,,,,,
0.03179987519979477,4,1379,,,,,,
0.01832123100757599,4,1389,,,,,,
0.04365561902523041,4,1399,,,,,,
0.04952612519264221,4,1409,,,,,,
0.00455100042745471,4,1419,,,,,,
0.01574498787522316,4,1429,,,,,,
0.03864098712801933,4,1439,,,,,,
0.0109518738463521,4,1449,,,,,,
0.005545471329241991,4,1459,,,,,,
0.01094079576432705,4,1469,,,,,,
0.0493156835436821,4,1479,,,,,,
0.012232987210154533,4,1489,,,,,,
0.006904322188347578,4,1499,,,,,,
0.00569178955629468,4,1509,,,,,,
0.0268760584294796,4,1519,,,,,,
0.02421995811164379,4,1529,,,,,,
0.0055067515932023525,4,1539,,,,,,
0.01319305133074522,4,1549,,,,,,
0.0016325399046763778,4,1559,,,,,,
0.019016029313206673,4,1569,,,,,,
0.013843788765370846,4,1579,,,,,,
0.002643903484568,4,1589,,,,,,
0.006072270683944225,4,1599,,,,,,
0.006275329738855362,4,1609,,,,,,
0.05312497913837433,4,1619,,,,,,
0.025621213018894196,4,1629,,,,,,
0.07002217322587967,4,1639,,,,,,
0.008975342847406864,4,1649,,,,,,
0.0025735616218298674,4,1659,,,,,,
0.04166899621486664,4,1669,,,,,,
0.004119869787245989,4,1679,,,,,,
0.013607130385935307,4,1689,,,,,,
0.0002981254074256867,4,1699,,,,,,
,4,1699,0.44796380400657654,0.6136727333068848,0.8773050308227539,0.14876466989517212,0.5833956599235535,
,5,1700,,,,,,0.10297191143035889
