step,epoch,train_loss,val_loss,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,test_loss
9,0,0.34672853350639343,,,,,,
19,0,0.6947755813598633,,,,,,
29,0,0.29119348526000977,,,,,,
39,0,0.1376328468322754,,,,,,
49,0,0.1896236538887024,,,,,,
59,0,0.31181633472442627,,,,,,
69,0,0.08194185048341751,,,,,,
79,0,0.14550186693668365,,,,,,
89,0,0.13174696266651154,,,,,,
99,0,0.2966670095920563,,,,,,
109,0,0.10506684333086014,,,,,,
119,0,0.1666978895664215,,,,,,
129,0,0.11203014850616455,,,,,,
139,0,0.13508766889572144,,,,,,
149,0,0.22831645607948303,,,,,,
159,0,0.12527911365032196,,,,,,
169,0,0.23480239510536194,,,,,,
179,0,0.1340600699186325,,,,,,
189,0,0.12236139178276062,,,,,,
199,0,0.1492210179567337,,,,,,
209,0,0.07752542197704315,,,,,,
219,0,0.10237739980220795,,,,,,
229,0,0.050601113587617874,,,,,,
239,0,0.17598609626293182,,,,,,
249,0,0.11961131542921066,,,,,,
259,0,0.13491874933242798,,,,,,
269,0,0.07639116048812866,,,,,,
279,0,0.09897810965776443,,,,,,
289,0,0.09595343470573425,,,,,,
299,0,0.15381062030792236,,,,,,
309,0,0.1355770379304886,,,,,,
319,0,0.08463254570960999,,,,,,
329,0,0.13944286108016968,,,,,,
339,0,0.1034390777349472,,,,,,
349,0,0.1964988112449646,,,,,,
359,0,0.10332711040973663,,,,,,
362,0,,0.10375212132930756,0.13013698160648346,0.7793759107589722,0.25450319051742554,0.1976218819618225,
369,1,0.1752091497182846,,,,,,
379,1,0.06937002390623093,,,,,,
389,1,0.08118613064289093,,,,,,
399,1,0.147428959608078,,,,,,
409,1,0.08743581175804138,,,,,,
419,1,0.16808421909809113,,,,,,
429,1,0.0772562101483345,,,,,,
439,1,0.14261361956596375,,,,,,
449,1,0.15046875178813934,,,,,,
459,1,0.07487978786230087,,,,,,
469,1,0.10521955788135529,,,,,,
479,1,0.05474334582686424,,,,,,
489,1,0.051476188004016876,,,,,,
499,1,0.1087038666009903,,,,,,
509,1,0.09280003607273102,,,,,,
519,1,0.07479990273714066,,,,,,
529,1,0.1094084084033966,,,,,,
539,1,0.0963374599814415,,,,,,
549,1,0.08589454740285873,,,,,,
559,1,0.12840044498443604,,,,,,
569,1,0.22409729659557343,,,,,,
579,1,0.07906509190797806,,,,,,
589,1,0.13898669183254242,,,,,,
599,1,0.12677858769893646,,,,,,
609,1,0.1455937772989273,,,,,,
619,1,0.06613233685493469,,,,,,
629,1,0.18332266807556152,,,,,,
639,1,0.11354313790798187,,,,,,
649,1,0.07476827502250671,,,,,,
659,1,0.10835366696119308,,,,,,
669,1,0.0562199242413044,,,,,,
679,1,0.10813309252262115,,,,,,
689,1,0.06468497216701508,,,,,,
699,1,0.14916649460792542,,,,,,
709,1,0.0843830332159996,,,,,,
719,1,0.05508379265666008,,,,,,
725,1,,0.11316689848899841,0.17534247040748596,0.7988862991333008,0.2942126989364624,0.2453492283821106,
729,2,0.0949942097067833,,,,,,
739,2,0.0629715844988823,,,,,,
749,2,0.07637045532464981,,,,,,
759,2,0.08948789536952972,,,,,,
769,2,0.13435012102127075,,,,,,
779,2,0.07671818882226944,,,,,,
789,2,0.07113674283027649,,,,,,
799,2,0.08915968239307404,,,,,,
809,2,0.1316436380147934,,,,,,
819,2,0.09694825857877731,,,,,,
829,2,0.08003312349319458,,,,,,
839,2,0.06505902856588364,,,,,,
849,2,0.10746446251869202,,,,,,
859,2,0.11303675174713135,,,,,,
869,2,0.04952559620141983,,,,,,
879,2,0.12604475021362305,,,,,,
889,2,0.18915292620658875,,,,,,
899,2,0.13231657445430756,,,,,,
909,2,0.07609903812408447,,,,,,
919,2,0.0772022008895874,,,,,,
929,2,0.093878373503685,,,,,,
939,2,0.10486707091331482,,,,,,
949,2,0.12026219069957733,,,,,,
959,2,0.10681576281785965,,,,,,
969,2,0.10728462785482407,,,,,,
979,2,0.09894797205924988,,,,,,
989,2,0.13532453775405884,,,,,,
999,2,0.06689467281103134,,,,,,
1009,2,0.087083600461483,,,,,,
1019,2,0.14018933475017548,,,,,,
1029,2,0.09547960758209229,,,,,,
1039,2,0.0775209367275238,,,,,,
1049,2,0.06789375096559525,,,,,,
1059,2,0.07449749857187271,,,,,,
1069,2,0.11055552214384079,,,,,,
1079,2,0.07189567387104034,,,,,,
1088,2,,0.10570316761732101,0.2054794579744339,0.8075358271598816,0.32056212425231934,0.2714163064956665,
1089,3,0.08002898097038269,,,,,,
1099,3,0.10723879933357239,,,,,,
1109,3,0.05223626270890236,,,,,,
1119,3,0.07383489608764648,,,,,,
1129,3,0.051206182688474655,,,,,,
1139,3,0.061517514288425446,,,,,,
1149,3,0.11698123812675476,,,,,,
1159,3,0.06481800973415375,,,,,,
1169,3,0.07457753270864487,,,,,,
1179,3,0.09367475658655167,,,,,,
1189,3,0.11523894220590591,,,,,,
1199,3,0.0541672520339489,,,,,,
1209,3,0.06722448021173477,,,,,,
1219,3,0.11119388788938522,,,,,,
1229,3,0.08619558066129684,,,,,,
1239,3,0.09782472252845764,,,,,,
1249,3,0.044725202023983,,,,,,
1259,3,0.07146109640598297,,,,,,
1269,3,0.0798153504729271,,,,,,
1279,3,0.11792179197072983,,,,,,
1289,3,0.06545346975326538,,,,,,
1299,3,0.07112956047058105,,,,,,
1309,3,0.07834499329328537,,,,,,
1319,3,0.053088899701833725,,,,,,
1329,3,0.08961857110261917,,,,,,
1339,3,0.03715764731168747,,,,,,
1349,3,0.09125318378210068,,,,,,
1359,3,0.09719320386648178,,,,,,
1369,3,0.07370775192975998,,,,,,
1379,3,0.06526671350002289,,,,,,
1389,3,0.06033456325531006,,,,,,
1399,3,0.04975394159555435,,,,,,
1409,3,0.10977291315793991,,,,,,
1419,3,0.051016665995121,,,,,,
1429,3,0.055777616798877716,,,,,,
1439,3,0.07664965838193893,,,,,,
1449,3,0.059587262570858,,,,,,
1451,3,,0.10497213155031204,0.23561644554138184,0.8219836354255676,0.350123792886734,0.3024287223815918,
1459,4,0.08831513673067093,,,,,,
1469,4,0.053543511778116226,,,,,,
1479,4,0.06334110349416733,,,,,,
1489,4,0.05267425626516342,,,,,,
1499,4,0.0668068379163742,,,,,,
1509,4,0.05830081179738045,,,,,,
1519,4,0.06308692693710327,,,,,,
1529,4,0.055003516376018524,,,,,,
1539,4,0.04320483282208443,,,,,,
1549,4,0.06326881796121597,,,,,,
1559,4,0.06967796385288239,,,,,,
1569,4,0.07027940452098846,,,,,,
1579,4,0.12229591608047485,,,,,,
1589,4,0.046141888946294785,,,,,,
1599,4,0.06942057609558105,,,,,,
1609,4,0.0824086144566536,,,,,,
1619,4,0.046461135149002075,,,,,,
1629,4,0.05857284739613533,,,,,,
1639,4,0.08159717172384262,,,,,,
1649,4,0.06193281710147858,,,,,,
1659,4,0.07288403064012527,,,,,,
1669,4,0.0676330104470253,,,,,,
1679,4,0.049476731568574905,,,,,,
1689,4,0.04519331082701683,,,,,,
1699,4,0.04278066009283066,,,,,,
1709,4,0.08894696086645126,,,,,,
1719,4,0.05099158361554146,,,,,,
1729,4,0.07324853539466858,,,,,,
1739,4,0.07854696363210678,,,,,,
1749,4,0.0652775689959526,,,,,,
1759,4,0.05793769657611847,,,,,,
1769,4,0.08544934540987015,,,,,,
1779,4,0.12330923229455948,,,,,,
1789,4,0.045604266226291656,,,,,,
1799,4,0.05405985191464424,,,,,,
1809,4,0.05845437943935394,,,,,,
1814,4,,0.1056615486741066,0.25479450821876526,0.8285380005836487,0.36867526173591614,0.3244316875934601,
1815,5,,,,,,,0.1056615486741066
