step,train_loss,epoch,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,val_qa_em,val_loss,test_loss
9,0.4215214252471924,0,,,,,,
19,0.19181333482265472,0,,,,,,
29,0.3610563576221466,0,,,,,,
39,0.3340672254562378,0,,,,,,
49,0.37694016098976135,0,,,,,,
59,0.31795525550842285,0,,,,,,
69,0.24584460258483887,0,,,,,,
79,0.41697654128074646,0,,,,,,
89,0.2784371078014374,0,,,,,,
99,0.18705838918685913,0,,,,,,
109,0.14716528356075287,0,,,,,,
119,0.2820981740951538,0,,,,,,
129,0.289419561624527,0,,,,,,
139,0.258721262216568,0,,,,,,
149,0.3147296607494354,0,,,,,,
159,0.15616388618946075,0,,,,,,
169,0.23524928092956543,0,,,,,,
179,0.28567975759506226,0,,,,,,
189,0.3341740071773529,0,,,,,,
199,0.2258075773715973,0,,,,,,
209,0.21553698182106018,0,,,,,,
219,0.12880559265613556,0,,,,,,
229,0.22595077753067017,0,,,,,,
239,0.21182869374752045,0,,,,,,
249,0.24632705748081207,0,,,,,,
259,0.1330147087574005,0,,,,,,
269,0.1663535088300705,0,,,,,,
279,0.18848302960395813,0,,,,,,
289,0.12788915634155273,0,,,,,,
299,0.13886821269989014,0,,,,,,
309,0.23274926841259003,0,,,,,,
319,0.10192801058292389,0,,,,,,
329,0.16169282793998718,0,,,,,,
339,0.17526955902576447,0,,,,,,
349,0.11943452060222626,0,,,,,,
359,0.10419005900621414,0,,,,,,
369,0.1586560606956482,0,,,,,,
379,0.14713332056999207,0,,,,,,
389,0.1325969099998474,0,,,,,,
399,0.10943785309791565,0,,,,,,
409,0.08745322376489639,0,,,,,,
419,0.07959914952516556,0,,,,,,
429,0.14004001021385193,0,,,,,,
439,0.10523492097854614,0,,,,,,
449,0.10126230120658875,0,,,,,,
459,0.11966522783041,0,,,,,,
469,0.07832467555999756,0,,,,,,
479,0.2364361733198166,0,,,,,,
489,0.21260833740234375,0,,,,,,
499,0.1293143779039383,0,,,,,,
509,0.10642500221729279,0,,,,,,
519,0.07818804681301117,0,,,,,,
529,0.08882167190313339,0,,,,,,
539,0.07218252122402191,0,,,,,,
549,0.09874909371137619,0,,,,,,
559,0.16247998178005219,0,,,,,,
569,0.0788344070315361,0,,,,,,
579,0.12855839729309082,0,,,,,,
589,0.1929580718278885,0,,,,,,
599,0.20168310403823853,0,,,,,,
609,0.1534729152917862,0,,,,,,
619,0.13243387639522552,0,,,,,,
629,0.1448947936296463,0,,,,,,
639,0.16335999965667725,0,,,,,,
649,0.07107720524072647,0,,,,,,
659,0.16425777971744537,0,,,,,,
669,0.1541350930929184,0,,,,,,
679,0.08243172615766525,0,,,,,,
689,0.07051641494035721,0,,,,,,
699,0.1208844780921936,0,,,,,,
709,0.2345285713672638,0,,,,,,
719,0.1883172243833542,0,,,,,,
729,0.0819087103009224,0,,,,,,
739,0.14807800948619843,0,,,,,,
749,0.285087525844574,0,,,,,,
759,0.11448044329881668,0,,,,,,
769,0.1058947816491127,0,,,,,,
779,0.12704141438007355,0,,,,,,
789,0.1295274794101715,0,,,,,,
799,0.07095953077077866,0,,,,,,
809,0.14864963293075562,0,,,,,,
819,0.127937451004982,0,,,,,,
829,0.19346266984939575,0,,,,,,
839,0.10992595553398132,0,,,,,,
849,0.08811110258102417,0,,,,,,
859,0.09305382519960403,0,,,,,,
869,0.07949551939964294,0,,,,,,
879,0.11280450224876404,0,,,,,,
889,0.14512991905212402,0,,,,,,
899,0.0869249626994133,0,,,,,,
909,0.07562525570392609,0,,,,,,
