epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_em,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_em,test_avg_qa_sas,test_loss
0,9,0.7421612739562988,,,,,,,,,,
0,19,0.37311550974845886,,,,,,,,,,
0,29,0.5269967913627625,,,,,,,,,,
0,39,0.3854111433029175,,,,,,,,,,
0,49,0.42703333497047424,,,,,,,,,,
0,59,0.20642022788524628,,,,,,,,,,
0,69,0.4557851552963257,,,,,,,,,,
0,79,0.22380785644054413,,,,,,,,,,
0,89,0.39408624172210693,,,,,,,,,,
0,99,0.16744306683540344,,,,,,,,,,
0,109,0.3226703107357025,,,,,,,,,,
0,119,0.2248852699995041,,,,,,,,,,
0,129,0.2766849994659424,,,,,,,,,,
0,139,0.30937954783439636,,,,,,,,,,
0,149,0.20775939524173737,,,,,,,,,,
0,159,0.25936684012413025,,,,,,,,,,
0,169,0.16521327197551727,,,,,,,,,,
0,179,0.3590390682220459,,,,,,,,,,
0,179,,0.4534928500652313,0.845247209072113,0.4136831760406494,0.207124724984169,0.3561103940010071,,,,,
1,189,0.16157303750514984,,,,,,,,,,
1,199,0.22924616932868958,,,,,,,,,,
1,209,0.23956620693206787,,,,,,,,,,
1,219,0.16989347338676453,,,,,,,,,,
1,229,0.2900906205177307,,,,,,,,,,
1,239,0.2928643822669983,,,,,,,,,,
1,249,0.2358992099761963,,,,,,,,,,
1,259,0.16833417117595673,,,,,,,,,,
1,269,0.18294546008110046,,,,,,,,,,
1,279,0.22761636972427368,,,,,,,,,,
1,289,0.38736891746520996,,,,,,,,,,
1,299,0.15429522097110748,,,,,,,,,,
1,309,0.10613888502120972,,,,,,,,,,
1,319,0.19354967772960663,,,,,,,,,,
1,329,0.1819056123495102,,,,,,,,,,
1,339,0.3007373809814453,,,,,,,,,,
1,349,0.16402608156204224,,,,,,,,,,
1,359,0.42492198944091797,,,,,,,,,,
1,359,,0.5050361752510071,0.8606076836585999,0.4709509611129761,0.18737390637397766,0.411300927400589,,,,,
2,369,0.15416577458381653,,,,,,,,,,
2,379,0.17953121662139893,,,,,,,,,,
2,389,0.2091963142156601,,,,,,,,,,
2,399,0.21392697095870972,,,,,,,,,,
2,409,0.25461336970329285,,,,,,,,,,
2,419,0.4032571017742157,,,,,,,,,,
2,429,0.12351804971694946,,,,,,,,,,
2,439,0.24029195308685303,,,,,,,,,,
2,449,0.13592207431793213,,,,,,,,,,
2,459,0.10622428357601166,,,,,,,,,,
2,469,0.21665090322494507,,,,,,,,,,
2,479,0.20272070169448853,,,,,,,,,,
2,489,0.1376875638961792,,,,,,,,,,
2,499,0.11289156973361969,,,,,,,,,,
2,509,0.19688571989536285,,,,,,,,,,
2,519,0.1607431322336197,,,,,,,,,,
2,529,0.10319215804338455,,,,,,,,,,
2,539,0.34970274567604065,,,,,,,,,,
2,539,,0.5009344220161438,0.8591074347496033,0.46813952922821045,0.17328837513923645,0.4086728096008301,,,,,
3,549,0.12917181849479675,,,,,,,,,,
3,559,0.1323581039905548,,,,,,,,,,
3,569,0.14863964915275574,,,,,,,,,,
3,579,0.10971136391162872,,,,,,,,,,
3,589,0.11618011444807053,,,,,,,,,,
3,599,0.13410185277462006,,,,,,,,,,
3,609,0.18426825106143951,,,,,,,,,,
3,619,0.0935874804854393,,,,,,,,,,
3,629,0.09307648986577988,,,,,,,,,,
3,639,0.10790037363767624,,,,,,,,,,
3,649,0.08375797420740128,,,,,,,,,,
3,659,0.20579546689987183,,,,,,,,,,
3,669,0.1260119080543518,,,,,,,,,,
3,679,0.10971516370773315,,,,,,,,,,
3,689,0.20850959420204163,,,,,,,,,,
3,699,0.15408925712108612,,,,,,,,,,
3,709,0.09242360293865204,,,,,,,,,,
3,719,0.19767041504383087,,,,,,,,,,
3,719,,0.518579363822937,0.8661696910858154,0.4920937418937683,0.16298432648181915,0.4336399435997009,,,,,
4,729,0.4021915793418884,,,,,,,,,,
4,739,0.12528946995735168,,,,,,,,,,
4,749,0.1588325947523117,,,,,,,,,,
4,759,0.17286992073059082,,,,,,,,,,
4,769,0.1794285923242569,,,,,,,,,,
4,779,0.12943555414676666,,,,,,,,,,
4,789,0.22523318231105804,,,,,,,,,,
4,799,0.19627301394939423,,,,,,,,,,
4,809,0.06751173734664917,,,,,,,,,,
4,819,0.09303596615791321,,,,,,,,,,
4,829,0.2223043292760849,,,,,,,,,,
4,839,0.1057046577334404,,,,,,,,,,
4,849,0.257190078496933,,,,,,,,,,
4,859,0.04998904466629028,,,,,,,,,,
4,869,0.12540262937545776,,,,,,,,,,
4,879,0.2247464656829834,,,,,,,,,,
4,889,0.050782233476638794,,,,,,,,,,
4,899,0.24335718154907227,,,,,,,,,,
4,899,,0.537219226360321,0.8738961219787598,0.518391489982605,0.15659736096858978,0.46517738699913025,,,,,
5,900,,,,,,,0.518391489982605,0.8738961219787598,0.46517738699913025,0.537219226360321,0.15659736096858978
