train_loss,step,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.8551256060600281,9,0,,,,,,
0.53333580493927,19,0,,,,,,
0.7178117632865906,29,0,,,,,,
0.32136017084121704,39,0,,,,,,
1.0180411338806152,49,0,,,,,,
0.7234015464782715,59,0,,,,,,
0.27698269486427307,69,0,,,,,,
0.1996334344148636,79,0,,,,,,
0.4126748740673065,89,0,,,,,,
0.7146130800247192,99,0,,,,,,
0.4352814555168152,109,0,,,,,,
0.6331388354301453,119,0,,,,,,
0.6525017023086548,129,0,,,,,,
0.7845119833946228,139,0,,,,,,
0.4246773421764374,149,0,,,,,,
0.12758196890354156,159,0,,,,,,
0.33434149622917175,169,0,,,,,,
0.7824371457099915,179,0,,,,,,
0.7377236485481262,189,0,,,,,,
0.7869282364845276,199,0,,,,,,
0.1702001541852951,209,0,,,,,,
0.6574180126190186,219,0,,,,,,
0.3379095792770386,229,0,,,,,,
0.15229731798171997,239,0,,,,,,
0.3510323762893677,249,0,,,,,,
0.5743830800056458,259,0,,,,,,
0.2534986734390259,269,0,,,,,,
0.24292586743831635,279,0,,,,,,
1.2795466184616089,289,0,,,,,,
0.34166082739830017,299,0,,,,,,
1.2409695386886597,309,0,,,,,,
0.13414247334003448,319,0,,,,,,
0.2297135293483734,329,0,,,,,,
0.18950378894805908,339,0,,,,,,
0.5203784108161926,349,0,,,,,,
0.16082251071929932,359,0,,,,,,
0.3281025290489197,369,0,,,,,,
,374,0,0.8968361616134644,0.6864147782325745,0.08457938581705093,0.6672057509422302,0.5652173757553101,
0.7613762021064758,379,1,,,,,,
0.2845045030117035,389,1,,,,,,
0.15635299682617188,399,1,,,,,,
0.2861831486225128,409,1,,,,,,
0.11666422337293625,419,1,,,,,,
0.10992585867643356,429,1,,,,,,
0.07291751354932785,439,1,,,,,,
0.7363688945770264,449,1,,,,,,
0.2254844754934311,459,1,,,,,,
0.2511120140552521,469,1,,,,,,
0.15227651596069336,479,1,,,,,,
0.34210753440856934,489,1,,,,,,
0.40732359886169434,499,1,,,,,,
0.17918860912322998,509,1,,,,,,
0.5431581735610962,519,1,,,,,,
0.15511572360992432,529,1,,,,,,
0.05471695959568024,539,1,,,,,,
0.2078550010919571,549,1,,,,,,
0.3085728585720062,559,1,,,,,,
0.26887619495391846,569,1,,,,,,
0.26215317845344543,579,1,,,,,,
0.17594897747039795,589,1,,,,,,
0.15610262751579285,599,1,,,,,,
0.054495178163051605,609,1,,,,,,
0.06182245910167694,619,1,,,,,,
0.2088298350572586,629,1,,,,,,
0.1329522728919983,639,1,,,,,,
0.32027143239974976,649,1,,,,,,
0.3152053952217102,659,1,,,,,,
0.4173138439655304,669,1,,,,,,
0.05312493443489075,679,1,,,,,,
0.06335338950157166,689,1,,,,,,
0.10687749832868576,699,1,,,,,,
0.3114336133003235,709,1,,,,,,
0.11398924142122269,719,1,,,,,,
0.17467422783374786,729,1,,,,,,
0.03560416027903557,739,1,,,,,,
0.009402483701705933,749,1,,,,,,
