step,epoch,train_loss,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
9,0,0.4642297923564911,,,,,,
19,0,0.35781651735305786,,,,,,
29,0,0.2917357087135315,,,,,,
39,0,0.26495659351348877,,,,,,
49,0,0.2870524823665619,,,,,,
59,0,0.5674434900283813,,,,,,
69,0,0.37071728706359863,,,,,,
79,0,0.14176303148269653,,,,,,
89,0,0.14730612933635712,,,,,,
99,0,0.22669772803783417,,,,,,
109,0,0.8794444799423218,,,,,,
119,0,0.1614762395620346,,,,,,
129,0,0.1618732213973999,,,,,,
139,0,0.16296163201332092,,,,,,
149,0,0.22941946983337402,,,,,,
159,0,0.08820682018995285,,,,,,
169,0,0.19239164888858795,,,,,,
179,0,0.3145063519477844,,,,,,
189,0,0.14525794982910156,,,,,,
199,0,0.31415683031082153,,,,,,
209,0,0.15316754579544067,,,,,,
219,0,0.1149044930934906,,,,,,
229,0,0.2214842587709427,,,,,,
239,0,0.7026958465576172,,,,,,
249,0,0.9325891137123108,,,,,,
259,0,0.06702206283807755,,,,,,
269,0,0.7721647620201111,,,,,,
279,0,0.15369866788387299,,,,,,
289,0,0.1953825205564499,,,,,,
299,0,0.12837457656860352,,,,,,
309,0,0.08743095397949219,,,,,,
319,0,0.09693904966115952,,,,,,
329,0,0.07403531670570374,,,,,,
339,0,0.15586423873901367,,,,,,
349,0,0.21190083026885986,,,,,,
359,0,0.06904994696378708,,,,,,
369,0,0.12524156272411346,,,,,,
379,0,0.39356303215026855,,,,,,
389,0,2.810243844985962,,,,,,
399,0,0.3726097643375397,,,,,,
409,0,0.12293408811092377,,,,,,
419,0,0.11035570502281189,,,,,,
429,0,0.1771760880947113,,,,,,
439,0,0.07954198122024536,,,,,,
449,0,0.11653494089841843,,,,,,
459,0,0.05150919035077095,,,,,,
469,0,0.16879543662071228,,,,,,
479,0,0.1353953778743744,,,,,,
489,0,0.18205249309539795,,,,,,
499,0,0.26430854201316833,,,,,,
509,0,0.7186747193336487,,,,,,
519,0,0.19739380478858948,,,,,,
529,0,0.13316695392131805,,,,,,
539,0,0.11505328863859177,,,,,,
549,0,1.1131055355072021,,,,,,
559,0,0.07917730510234833,,,,,,
569,0,0.10330206900835037,,,,,,
579,0,0.4245359003543854,,,,,,
589,0,0.13048961758613586,,,,,,
599,0,0.1247246116399765,,,,,,
609,0,0.18955039978027344,,,,,,
619,0,0.06555720418691635,,,,,,
629,0,0.06973864883184433,,,,,,
639,0,0.07601365447044373,,,,,,
649,0,0.18654996156692505,,,,,,
659,0,0.14052936434745789,,,,,,
669,0,0.04671720415353775,,,,,,
679,0,0.08649663627147675,,,,,,
689,0,0.105635866522789,,,,,,
699,0,0.09766843169927597,,,,,,
709,0,0.18114173412322998,,,,,,
719,0,0.03336634486913681,,,,,,
729,0,0.0821124017238617,,,,,,
739,0,0.23701752722263336,,,,,,
749,0,0.081527478992939,,,,,,
759,0,0.1371018886566162,,,,,,
769,0,0.05303287133574486,,,,,,
779,0,0.09488897770643234,,,,,,
789,0,0.1315724402666092,,,,,,
799,0,0.03279505670070648,,,,,,
809,0,0.07080526649951935,,,,,,
819,0,0.09559634327888489,,,,,,
829,0,0.08210286498069763,,,,,,
839,0,0.06826149672269821,,,,,,
849,0,0.07205501943826675,,,,,,
859,0,0.06185799837112427,,,,,,
869,0,0.06159853935241699,,,,,,
879,0,0.1595982015132904,,,,,,
889,0,0.037221863865852356,,,,,,
899,0,0.058108266443014145,,,,,,
909,0,0.10934416949748993,,,,,,
919,0,0.044002316892147064,,,,,,
929,0,0.03343932703137398,,,,,,
939,0,0.09911806881427765,,,,,,
949,0,0.059918638318777084,,,,,,
959,0,0.3079863488674164,,,,,,
969,0,0.38769885897636414,,,,,,
979,0,0.08610188215970993,,,,,,
985,0,,0.6379581093788147,0.3775216042995453,0.8950896859169006,0.13221341371536255,0.6849377751350403,
