step,epoch,train_loss,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_bert_score,test_loss
1659,2,0.007577364332973957,,,,,,
1669,2,0.038254257291555405,,,,,,
1679,2,0.07468066364526749,,,,,,
1689,2,0.046988848596811295,,,,,,
1699,2,0.06716186553239822,,,,,,
1709,2,0.045767031610012054,,,,,,
1719,2,0.06796050816774368,,,,,,
1729,2,0.027598775923252106,,,,,,
1739,2,0.05292649567127228,,,,,,
1749,2,0.06810183078050613,,,,,,
1759,2,0.06604726612567902,,,,,,
1769,2,0.08652065694332123,,,,,,
1779,2,0.047873616218566895,,,,,,
1789,2,0.024638095870614052,,,,,,
1799,2,0.0481388121843338,,,,,,
1809,2,0.06818439066410065,,,,,,
1819,2,0.03407379984855652,,,,,,
1829,2,0.040091387927532196,,,,,,
1839,2,0.027105199173092842,,,,,,
1849,2,0.046774886548519135,,,,,,
1859,2,0.03422865644097328,,,,,,
1869,2,0.09498026221990585,,,,,,
1879,2,0.00826846994459629,,,,,,
1889,2,0.05623704940080643,,,,,,
1899,2,0.07261808961629868,,,,,,
1909,2,0.00863037258386612,,,,,,
1919,2,0.012741024605929852,,,,,,
1929,2,0.027862535789608955,,,,,,
1939,2,0.008015096187591553,,,,,,
1949,2,0.01782367378473282,,,,,,
1959,2,0.07518884539604187,,,,,,
1969,2,0.014535881578922272,,,,,,
1979,2,0.008784891106188297,,,,,,
1989,2,0.015793051570653915,,,,,,
1999,2,0.01973654329776764,,,,,,
2009,2,0.039932720363140106,,,,,,
2019,2,0.024265732616186142,,,,,,
2029,2,0.011458526365458965,,,,,,
2039,2,0.011730211786925793,,,,,,
2049,2,0.0684976577758789,,,,,,
2059,2,0.0172435250133276,,,,,,
2060,2,,0.5,0.5326892733573914,0.5182357430458069,0.15265484154224396,0.8529655337333679,
2069,3,0.013342035003006458,,,,,,
2079,3,0.019925400614738464,,,,,,
2089,3,0.07253270596265793,,,,,,
2099,3,0.00601337430998683,,,,,,
2109,3,0.028931092470884323,,,,,,
2119,3,0.038561731576919556,,,,,,
2129,3,0.013417165726423264,,,,,,
2139,3,0.0027634454891085625,,,,,,
2149,3,0.004198319278657436,,,,,,
2159,3,0.008653983473777771,,,,,,
2169,3,0.017282692715525627,,,,,,
2179,3,0.006433236878365278,,,,,,
2189,3,0.008125623688101768,,,,,,
2199,3,0.019081683829426765,,,,,,
2209,3,0.0038340180180966854,,,,,,
2219,3,0.01786016672849655,,,,,,
2229,3,0.006361610256135464,,,,,,
2239,3,0.0023478479124605656,,,,,,
2249,3,0.001993040554225445,,,,,,
2259,3,0.006340931169688702,,,,,,
2269,3,0.07295551151037216,,,,,,
2279,3,0.011533491313457489,,,,,,
2289,3,0.06800936162471771,,,,,,
2299,3,0.009502301923930645,,,,,,
2309,3,0.01866803504526615,,,,,,
2319,3,0.004406328778713942,,,,,,
2329,3,0.00211901287548244,,,,,,
2339,3,0.0035416895989328623,,,,,,
2349,3,0.010710854083299637,,,,,,
2359,3,0.05605871230363846,,,,,,
2369,3,0.004035762511193752,,,,,,
2379,3,0.005930379033088684,,,,,,
2389,3,0.0019468202954158187,,,,,,
2399,3,0.01777811162173748,,,,,,
2409,3,0.011098459362983704,,,,,,
2419,3,0.03208811208605766,,,,,,
2429,3,0.0007351359818130732,,,,,,
2439,3,0.002362605417147279,,,,,,
2449,3,0.001289887586608529,,,,,,
2459,3,0.007594134192913771,,,,,,
2469,3,0.014820465818047523,,,,,,
2479,3,0.016757676377892494,,,,,,
2489,3,0.009717738255858421,,,,,,
2499,3,0.010849240235984325,,,,,,
2509,3,0.00429045595228672,,,,,,
2519,3,0.02132921665906906,,,,,,
2529,3,0.014313017018139362,,,,,,
2539,3,0.008508523926138878,,,,,,
2549,3,0.00224883621558547,,,,,,
2559,3,0.006706932093948126,,,,,,
2569,3,0.0035617025569081306,,,,,,
2579,3,0.024404115974903107,,,,,,
2589,3,0.0026020752266049385,,,,,,
2599,3,0.0014303300995379686,,,,,,
2609,3,0.005294583272188902,,,,,,
2619,3,0.013690924271941185,,,,,,
2629,3,0.0032049757428467274,,,,,,
2639,3,0.0015377795789390802,,,,,,
2649,3,0.013574766926467419,,,,,,
2659,3,0.029244106262922287,,,,,,
2669,3,0.02408110536634922,,,,,,
2679,3,0.0037218460347503424,,,,,,
2689,3,0.017828021198511124,,,,,,
2699,3,0.06843969970941544,,,,,,
2709,3,0.019777782261371613,,,,,,
2719,3,0.023664355278015137,,,,,,
2729,3,0.0029613168444484472,,,,,,
2739,3,0.01089075580239296,,,,,,
2747,3,,0.5,0.540759265422821,0.5235629677772522,0.19777874648571014,0.8604849576950073,
2749,4,0.0007036803872324526,,,,,,
2759,4,0.012112919241189957,,,,,,
2769,4,0.023563265800476074,,,,,,
2779,4,0.002389711793512106,,,,,,
2789,4,0.002747831866145134,,,,,,
2799,4,0.007184174843132496,,,,,,
2809,4,0.0024649787228554487,,,,,,
2819,4,0.0014222146710380912,,,,,,
2829,4,0.0014071633340790868,,,,,,
2839,4,0.004259722772985697,,,,,,
2849,4,0.009409966878592968,,,,,,
2859,4,0.012326068244874477,,,,,,
2869,4,0.001016465132124722,,,,,,
2879,4,0.001625139731913805,,,,,,
2889,4,0.0008341906359419227,,,,,,
2899,4,0.0009322475525550544,,,,,,
2909,4,0.003426183946430683,,,,,,
2919,4,0.07040318101644516,,,,,,
2929,4,0.01614152081310749,,,,,,
2939,4,0.0014226968633010983,,,,,,
2949,4,0.0017750198021531105,,,,,,
2959,4,0.0020016480702906847,,,,,,
2969,4,0.042465437203645706,,,,,,
2979,4,0.0009541020845063031,,,,,,
2989,4,0.0017790045822039247,,,,,,
2999,4,0.001915098400786519,,,,,,
3009,4,0.0024699356872588396,,,,,,
3019,4,0.0025196128990501165,,,,,,
3029,4,0.002403978258371353,,,,,,
3039,4,0.0015896029071882367,,,,,,
3049,4,0.0019071241840720177,,,,,,
3059,4,0.005893711932003498,,,,,,
3069,4,0.0005348622798919678,,,,,,
3079,4,0.004676490090787411,,,,,,
3089,4,0.002033545635640621,,,,,,
3099,4,0.0009798379614949226,,,,,,
3109,4,0.0008330177515745163,,,,,,
3119,4,0.0004819587920792401,,,,,,
3129,4,0.043510571122169495,,,,,,
3139,4,0.01020259503275156,,,,,,
3149,4,0.005032465327531099,,,,,,
3159,4,0.0005690770340152085,,,,,,
3169,4,0.0026058575604110956,,,,,,
3179,4,0.008176317438483238,,,,,,
3189,4,0.04236842691898346,,,,,,
3199,4,0.0005007520085200667,,,,,,
3209,4,0.004981379024684429,,,,,,
3219,4,0.0053701987490057945,,,,,,
3229,4,0.003506419714540243,,,,,,
3239,4,0.001783141982741654,,,,,,
3249,4,0.004041306208819151,,,,,,
3259,4,0.0012264829128980637,,,,,,
3269,4,0.0033235440496355295,,,,,,
3279,4,0.00664982944726944,,,,,,
3289,4,0.0005219573504291475,,,,,,
3299,4,0.0012664446840062737,,,,,,
3309,4,0.0013962083030492067,,,,,,
3319,4,0.0015932040987536311,,,,,,
3329,4,0.002595630707219243,,,,,,
3339,4,0.0018541880417615175,,,,,,
3349,4,0.003799188882112503,,,,,,
3359,4,0.00021739448129665107,,,,,,
3369,4,0.0010385778732597828,,,,,,
3379,4,0.0010829935781657696,,,,,,
3389,4,0.07672291994094849,,,,,,
3399,4,0.003657968482002616,,,,,,
3409,4,0.000906283559743315,,,,,,
3419,4,0.0022025725338608027,,,,,,
3429,4,0.000994958681985736,,,,,,
3434,4,,0.5064935088157654,0.5437434911727905,0.5378329753875732,0.20031815767288208,0.8621989488601685,
3435,5,,,,,,,0.20031815767288208
