step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0.35100892186164856,0,,,,,,
19,0.18541458249092102,0,,,,,,
29,0.29836294054985046,0,,,,,,
39,0.2867715358734131,0,,,,,,
49,0.1696198731660843,0,,,,,,
59,0.3441827595233917,0,,,,,,
69,0.12023863196372986,0,,,,,,
79,0.10135067254304886,0,,,,,,
89,0.153745636343956,0,,,,,,
99,0.21223227679729462,0,,,,,,
109,0.20239104330539703,0,,,,,,
119,0.23342999815940857,0,,,,,,
129,0.1660671979188919,0,,,,,,
139,0.1306162327528,0,,,,,,
149,0.13603366911411285,0,,,,,,
159,0.20332446694374084,0,,,,,,
169,0.1216544359922409,0,,,,,,
179,0.23731687664985657,0,,,,,,
189,0.1422431468963623,0,,,,,,
199,0.1966458410024643,0,,,,,,
209,0.0941653847694397,0,,,,,,
219,0.09495741128921509,0,,,,,,
229,0.21128422021865845,0,,,,,,
239,0.10582301765680313,0,,,,,,
249,0.14786316454410553,0,,,,,,
259,0.11960143595933914,0,,,,,,
269,0.070410817861557,0,,,,,,
279,0.12024626135826111,0,,,,,,
289,0.0913647785782814,0,,,,,,
299,0.11995532363653183,0,,,,,,
309,0.14535394310951233,0,,,,,,
319,0.07728941738605499,0,,,,,,
329,0.0877128466963768,0,,,,,,
339,0.1766463816165924,0,,,,,,
349,0.10327757149934769,0,,,,,,
359,0.16694916784763336,0,,,,,,
359,,0,0.7929694652557373,0.10712744295597076,0.22966335713863373,0.15333333611488342,0.301514208316803,
369,0.14897528290748596,1,,,,,,
379,0.09827996790409088,1,,,,,,
389,0.08081507682800293,1,,,,,,
399,0.16410458087921143,1,,,,,,
409,0.14882910251617432,1,,,,,,
419,0.08675889670848846,1,,,,,,
429,0.1646573692560196,1,,,,,,
439,0.10435879975557327,1,,,,,,
449,0.11000608652830124,1,,,,,,
459,0.07387759536504745,1,,,,,,
469,0.09014161676168442,1,,,,,,
479,0.098299540579319,1,,,,,,
489,0.0678032785654068,1,,,,,,
499,0.08766575902700424,1,,,,,,
509,0.050605326890945435,1,,,,,,
519,0.11847738921642303,1,,,,,,
529,0.05141162499785423,1,,,,,,
539,0.07360184192657471,1,,,,,,
549,0.11841585487127304,1,,,,,,
559,0.13538122177124023,1,,,,,,
569,0.09554244577884674,1,,,,,,
579,0.0998213142156601,1,,,,,,
589,0.06974972784519196,1,,,,,,
599,0.0705186054110527,1,,,,,,
609,0.1253378540277481,1,,,,,,
619,0.1519130915403366,1,,,,,,
629,0.09580483287572861,1,,,,,,
639,0.14288417994976044,1,,,,,,
649,0.14080685377120972,1,,,,,,
659,0.06835219264030457,1,,,,,,
669,0.04895246773958206,1,,,,,,
679,0.10207680612802505,1,,,,,,
689,0.10559733211994171,1,,,,,,
699,0.09440125524997711,1,,,,,,
709,0.07064391672611237,1,,,,,,
719,0.0921221375465393,1,,,,,,
719,,1,0.806502103805542,0.1180177852511406,0.2582249641418457,0.18533332645893097,0.3192448914051056,
729,0.1028209999203682,2,,,,,,
739,0.06437843292951584,2,,,,,,
749,0.0817369595170021,2,,,,,,
759,0.09632294625043869,2,,,,,,
769,0.08672270178794861,2,,,,,,
779,0.06739497929811478,2,,,,,,
789,0.1374858319759369,2,,,,,,
799,0.07687241584062576,2,,,,,,
809,0.0809427946805954,2,,,,,,
819,0.06437405198812485,2,,,,,,
829,0.06634073704481125,2,,,,,,
839,0.054076604545116425,2,,,,,,
849,0.05921119078993797,2,,,,,,
859,0.06551889330148697,2,,,,,,
869,0.041388045996427536,2,,,,,,
879,0.08519395440816879,2,,,,,,
889,0.040844425559043884,2,,,,,,
899,0.051611628383398056,2,,,,,,
909,0.09703801572322845,2,,,,,,
919,0.09861701726913452,2,,,,,,
929,0.07185634225606918,2,,,,,,
939,0.07257262617349625,2,,,,,,
949,0.04676347225904465,2,,,,,,
959,0.06385606527328491,2,,,,,,
969,0.06388816237449646,2,,,,,,
979,0.0883873924612999,2,,,,,,
989,0.07503508776426315,2,,,,,,
999,0.10927911847829819,2,,,,,,
1009,0.08542291074991226,2,,,,,,
1019,0.06021672114729881,2,,,,,,
1029,0.04410364851355553,2,,,,,,
1039,0.08116676658391953,2,,,,,,
1049,0.06481144577264786,2,,,,,,
1059,0.06404148042201996,2,,,,,,
1069,0.05574432760477066,2,,,,,,
1079,0.06315405666828156,2,,,,,,
1079,,2,0.8156564235687256,0.12210593372583389,0.28283581137657166,0.21466666460037231,0.3440450429916382,
1089,0.08055134862661362,3,,,,,,
1099,0.04958929866552353,3,,,,,,
1109,0.06250494718551636,3,,,,,,
1119,0.07218611985445023,3,,,,,,
1129,0.05662021413445473,3,,,,,,
1139,0.056361615657806396,3,,,,,,
1149,0.08759374916553497,3,,,,,,
1159,0.06631762534379959,3,,,,,,
