train_loss,epoch,step,val_qa_em,val_loss,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,test_loss
0.550231397151947,0,9,,,,,,
0.15078383684158325,0,19,,,,,,
0.2224511206150055,0,29,,,,,,
0.44568952918052673,0,39,,,,,,
0.2067108452320099,0,49,,,,,,
0.20824822783470154,0,59,,,,,,
0.38540491461753845,0,69,,,,,,
0.207927867770195,0,79,,,,,,
0.4353412389755249,0,89,,,,,,
0.22826500236988068,0,99,,,,,,
0.15406692028045654,0,109,,,,,,
0.15051327645778656,0,119,,,,,,
0.1792456954717636,0,129,,,,,,
0.22243422269821167,0,139,,,,,,
0.19050541520118713,0,149,,,,,,
0.2979300022125244,0,159,,,,,,
0.20401009917259216,0,169,,,,,,
0.14254726469516754,0,179,,,,,,
0.19673141837120056,0,189,,,,,,
0.24410788714885712,0,199,,,,,,
0.11784914880990982,0,209,,,,,,
0.11300671845674515,0,219,,,,,,
0.0891217514872551,0,229,,,,,,
0.1942504495382309,0,239,,,,,,
0.15398314595222473,0,249,,,,,,
0.16462555527687073,0,259,,,,,,
0.0799923837184906,0,269,,,,,,
0.09945980459451675,0,279,,,,,,
0.09682462364435196,0,289,,,,,,
0.05667005851864815,0,299,,,,,,
0.11237814277410507,0,309,,,,,,
0.21967926621437073,0,319,,,,,,
0.14669860899448395,0,329,,,,,,
0.08668441325426102,0,339,,,,,,
0.12128810584545135,0,349,,,,,,
0.10998271405696869,0,359,,,,,,
0.18694935739040375,0,369,,,,,,
0.043370321393013,0,379,,,,,,
0.07235659658908844,0,389,,,,,,
0.12390299886465073,0,399,,,,,,
0.14821286499500275,0,409,,,,,,
0.10091637820005417,0,419,,,,,,
0.060708705335855484,0,429,,,,,,
0.07131633907556534,0,439,,,,,,
0.16883111000061035,0,449,,,,,,
0.07161886990070343,0,459,,,,,,
0.08249816298484802,0,469,,,,,,
0.10451821982860565,0,479,,,,,,
0.11341740936040878,0,489,,,,,,
0.06849471479654312,0,499,,,,,,
0.07880033552646637,0,509,,,,,,
0.08391553908586502,0,519,,,,,,
0.09669133275747299,0,529,,,,,,
0.08669928461313248,0,539,,,,,,
0.15648376941680908,0,549,,,,,,
0.10161744803190231,0,559,,,,,,
0.07964827865362167,0,569,,,,,,
0.10643959045410156,0,579,,,,,,
0.21657904982566833,0,589,,,,,,
0.059466611593961716,0,599,,,,,,
0.1554986983537674,0,609,,,,,,
0.06773348152637482,0,619,,,,,,
0.09817516058683395,0,629,,,,,,
0.07295244932174683,0,639,,,,,,
0.14289590716362,0,649,,,,,,
0.041593801230192184,0,659,,,,,,
0.07952466607093811,0,669,,,,,,
0.07132580131292343,0,679,,,,,,
0.0838460773229599,0,689,,,,,,
0.12097921967506409,0,699,,,,,,
0.08531895279884338,0,709,,,,,,
0.12965063750743866,0,719,,,,,,
0.12076089531183243,0,729,,,,,,
0.07998339086771011,0,739,,,,,,
0.08793926239013672,0,749,,,,,,
0.19396156072616577,0,759,,,,,,
0.0739351436495781,0,769,,,,,,
0.0660625547170639,0,779,,,,,,
0.0972466766834259,0,789,,,,,,
0.11132141947746277,0,799,,,,,,
0.06261910498142242,0,809,,,,,,
0.10526832938194275,0,819,,,,,,
0.06917399913072586,0,829,,,,,,
0.06481868773698807,0,839,,,,,,
0.1052931621670723,0,849,,,,,,
0.04806581512093544,0,859,,,,,,
0.05983397364616394,0,869,,,,,,
0.040074221789836884,0,879,,,,,,
0.08358051627874374,0,889,,,,,,
0.13350659608840942,0,899,,,,,,
0.047853898257017136,0,909,,,,,,
0.0957503616809845,0,919,,,,,,
0.05636550486087799,0,929,,,,,,
0.06345532834529877,0,939,,,,,,
0.11903797835111618,0,949,,,,,,
0.0779169574379921,0,959,,,,,,
0.05183317884802818,0,969,,,,,,
0.06709429621696472,0,979,,,,,,
0.09157688915729523,0,989,,,,,,
0.09946323186159134,0,999,,,,,,
0.07763063907623291,0,1009,,,,,,
0.047203801572322845,0,1019,,,,,,
0.0748581737279892,0,1029,,,,,,
0.05770425498485565,0,1039,,,,,,
0.07245480269193649,0,1049,,,,,,
0.05998116731643677,0,1059,,,,,,
0.11074616014957428,0,1069,,,,,,
0.06357423961162567,0,1079,,,,,,
0.17859335243701935,0,1089,,,,,,
0.053445715457201004,0,1099,,,,,,
0.0579761266708374,0,1109,,,,,,
0.06563480198383331,0,1119,,,,,,
0.14850521087646484,0,1129,,,,,,
0.020774051547050476,0,1139,,,,,,
0.05242881923913956,0,1149,,,,,,
0.07093416154384613,0,1159,,,,,,
0.02902335114777088,0,1169,,,,,,
0.039863742887973785,0,1179,,,,,,
0.02434370666742325,0,1189,,,,,,
0.07423998415470123,0,1199,,,,,,
0.039820846170186996,0,1209,,,,,,
0.07156939059495926,0,1219,,,,,,
0.04278010502457619,0,1229,,,,,,
0.06877361983060837,0,1239,,,,,,
0.08732941746711731,0,1249,,,,,,
0.043924443423748016,0,1259,,,,,,
0.08829023689031601,0,1269,,,,,,
0.039802372455596924,0,1279,,,,,,
0.102554552257061,0,1289,,,,,,
0.06243336945772171,0,1299,,,,,,
0.02809407189488411,0,1309,,,,,,
0.08139532059431076,0,1319,,,,,,
0.06479306519031525,0,1329,,,,,,
0.11196640878915787,0,1339,,,,,,
0.12095564603805542,0,1349,,,,,,
0.06242842227220535,0,1359,,,,,,
0.056342776864767075,0,1369,,,,,,
0.02310967817902565,0,1379,,,,,,
0.04032943397760391,0,1389,,,,,,
0.08706755191087723,0,1399,,,,,,
0.059350334107875824,0,1409,,,,,,
0.021782001480460167,0,1419,,,,,,
0.0789811760187149,0,1429,,,,,,
0.028251888230443,0,1439,,,,,,
0.06138265132904053,0,1449,,,,,,
0.09503200650215149,0,1459,,,,,,
0.06333789229393005,0,1469,,,,,,
0.03605068847537041,0,1479,,,,,,
0.11186476796865463,0,1489,,,,,,
0.03920217975974083,0,1499,,,,,,
0.04751310870051384,0,1509,,,,,,
0.09986933320760727,0,1519,,,,,,
0.08473771810531616,0,1529,,,,,,
0.02897895686328411,0,1539,,,,,,
0.05059829354286194,0,1549,,,,,,
0.0521722175180912,0,1559,,,,,,
0.12096297740936279,0,1569,,,,,,
0.08600600063800812,0,1579,,,,,,
0.02574576810002327,0,1589,,,,,,
0.10118436813354492,0,1599,,,,,,
,0,1606,0.4283837080001831,0.09521995484828949,0.8669658899307251,0.5213085412979126,0.48465728759765625,
0.04591657593846321,1,1609,,,,,,
0.0513312965631485,1,1619,,,,,,
0.02944694273173809,1,1629,,,,,,
0.019898854196071625,1,1639,,,,,,
0.04568013548851013,1,1649,,,,,,
0.08576316386461258,1,1659,,,,,,
0.039966873824596405,1,1669,,,,,,
0.03700650483369827,1,1679,,,,,,
0.033985547721385956,1,1689,,,,,,
0.016890810802578926,1,1699,,,,,,
0.043620120733976364,1,1709,,,,,,
0.06855625659227371,1,1719,,,,,,
0.027924401685595512,1,1729,,,,,,
0.024399759247899055,1,1739,,,,,,
0.09977048635482788,1,1749,,,,,,
0.02540670521557331,1,1759,,,,,,
0.07419659197330475,1,1769,,,,,,
0.04037492349743843,1,1779,,,,,,
0.061818502843379974,1,1789,,,,,,
0.07666725665330887,1,1799,,,,,,
0.08169133961200714,1,1809,,,,,,
0.018833329901099205,1,1819,,,,,,
0.1265026032924652,1,1829,,,,,,
0.043865788727998734,1,1839,,,,,,
0.020929140970110893,1,1849,,,,,,
0.054371628910303116,1,1859,,,,,,
0.07355920225381851,1,1869,,,,,,
0.023771105334162712,1,1879,,,,,,
0.020240742713212967,1,1889,,,,,,
0.04111986607313156,1,1899,,,,,,
0.05839080736041069,1,1909,,,,,,
0.047502871602773666,1,1919,,,,,,
0.04407248646020889,1,1929,,,,,,
0.041011709719896317,1,1939,,,,,,
0.05816609412431717,1,1949,,,,,,
0.02574043534696102,1,1959,,,,,,
0.04478783532977104,1,1969,,,,,,
0.01439343299716711,1,1979,,,,,,
0.07369204610586166,1,1989,,,,,,
0.0358542762696743,1,1999,,,,,,
0.03454076498746872,1,2009,,,,,,
0.02854360267519951,1,2019,,,,,,
0.04057875648140907,1,2029,,,,,,
0.044343411922454834,1,2039,,,,,,
0.023186596110463142,1,2049,,,,,,
0.061673860996961594,1,2059,,,,,,
0.04225875064730644,1,2069,,,,,,
0.026862507686018944,1,2079,,,,,,
0.06555952876806259,1,2089,,,,,,
0.07896345853805542,1,2099,,,,,,
0.05173533782362938,1,2109,,,,,,
0.023626860231161118,1,2119,,,,,,
0.06324082612991333,1,2129,,,,,,
0.031683776527643204,1,2139,,,,,,
0.060770660638809204,1,2149,,,,,,
0.0237068310379982,1,2159,,,,,,
0.06371267139911652,1,2169,,,,,,
0.030815156176686287,1,2179,,,,,,
0.0807514637708664,1,2189,,,,,,
0.049389421939849854,1,2199,,,,,,
0.036057427525520325,1,2209,,,,,,
0.050487544387578964,1,2219,,,,,,
0.03582029044628143,1,2229,,,,,,
0.043681081384420395,1,2239,,,,,,
0.040145739912986755,1,2249,,,,,,
0.04075690731406212,1,2259,,,,,,
0.07520026713609695,1,2269,,,,,,
0.05564172565937042,1,2279,,,,,,
0.0720101073384285,1,2289,,,,,,
0.04072708263993263,1,2299,,,,,,
0.03594757989048958,1,2309,,,,,,
0.05363794416189194,1,2319,,,,,,
0.03358723595738411,1,2329,,,,,,
0.03577960282564163,1,2339,,,,,,
0.03809906914830208,1,2349,,,,,,
0.027886802330613136,1,2359,,,,,,
0.05640806630253792,1,2369,,,,,,
0.049703214317560196,1,2379,,,,,,
0.02887945994734764,1,2389,,,,,,
0.042172178626060486,1,2399,,,,,,
0.014367916621267796,1,2409,,,,,,
0.07840640842914581,1,2419,,,,,,
0.05256437882781029,1,2429,,,,,,
0.041326671838760376,1,2439,,,,,,
0.01150846853852272,1,2449,,,,,,
0.06282088905572891,1,2459,,,,,,
0.10914657264947891,1,2469,,,,,,
0.013414147309958935,1,2479,,,,,,
0.08134240657091141,1,2489,,,,,,
0.019126959145069122,1,2499,,,,,,
0.021786445751786232,1,2509,,,,,,
0.0344155989587307,1,2519,,,,,,
0.03625347837805748,1,2529,,,,,,
0.017942802980542183,1,2539,,,,,,
0.07114828377962112,1,2549,,,,,,
0.018314285203814507,1,2559,,,,,,
0.0316336527466774,1,2569,,,,,,
0.06530919671058655,1,2579,,,,,,
0.00904078409075737,1,2589,,,,,,
0.020908771082758904,1,2599,,,,,,
0.03821480646729469,1,2609,,,,,,
0.03177379071712494,1,2619,,,,,,
0.04557747393846512,1,2629,,,,,,
0.03440162166953087,1,2639,,,,,,
0.027243250980973244,1,2649,,,,,,
0.03676729276776314,1,2659,,,,,,
0.019015416502952576,1,2669,,,,,,
0.020092416554689407,1,2679,,,,,,
0.021826578304171562,1,2689,,,,,,
0.030085735023021698,1,2699,,,,,,
0.04146486148238182,1,2709,,,,,,
0.02786853350698948,1,2719,,,,,,
0.026086827740073204,1,2729,,,,,,
0.03834675997495651,1,2739,,,,,,
0.01829911768436432,1,2749,,,,,,
0.04520151764154434,1,2759,,,,,,
0.013188468292355537,1,2769,,,,,,
0.016341067850589752,1,2779,,,,,,
0.05700860545039177,1,2789,,,,,,
