train_loss,epoch,step,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,val_loss,test_loss
1.0617822408676147,0,9,,,,,,
0.33524665236473083,0,19,,,,,,
0.3785680830478668,0,29,,,,,,
0.25770390033721924,0,39,,,,,,
0.40684664249420166,0,49,,,,,,
0.23485499620437622,0,59,,,,,,
0.4221349060535431,0,69,,,,,,
0.3976627290248871,0,79,,,,,,
0.33203500509262085,0,89,,,,,,
0.5080937147140503,0,99,,,,,,
0.3160752058029175,0,109,,,,,,
0.33368730545043945,0,119,,,,,,
0.212100088596344,0,129,,,,,,
0.2448192983865738,0,139,,,,,,
0.24898661673069,0,149,,,,,,
0.19907744228839874,0,159,,,,,,
0.26712092757225037,0,169,,,,,,
0.29578089714050293,0,179,,,,,,
0.31549525260925293,0,189,,,,,,
0.35210099816322327,0,199,,,,,,
0.27096495032310486,0,209,,,,,,
0.2094956785440445,0,219,,,,,,
0.13451798260211945,0,229,,,,,,
0.180201455950737,0,239,,,,,,
0.2651793360710144,0,249,,,,,,
0.2985028624534607,0,259,,,,,,
0.1650007963180542,0,269,,,,,,
0.30288267135620117,0,279,,,,,,
0.30996569991111755,0,289,,,,,,
0.31103017926216125,0,299,,,,,,
0.22167322039604187,0,309,,,,,,
0.21809907257556915,0,319,,,,,,
0.21188713610172272,0,329,,,,,,
0.26009660959243774,0,339,,,,,,
0.2883399724960327,0,349,,,,,,
0.10666252672672272,0,359,,,,,,
0.12377503514289856,0,369,,,,,,
0.2947862446308136,0,379,,,,,,
0.20507997274398804,0,389,,,,,,
0.1969652622938156,0,399,,,,,,
0.1263354867696762,0,409,,,,,,
0.17439468204975128,0,419,,,,,,
0.1007278636097908,0,429,,,,,,
0.33114755153656006,0,439,,,,,,
0.11451452970504761,0,449,,,,,,
0.19811567664146423,0,459,,,,,,
0.16692917048931122,0,469,,,,,,
0.07839254289865494,0,479,,,,,,
0.05735887587070465,0,489,,,,,,
0.2301681637763977,0,499,,,,,,
0.2949375808238983,0,509,,,,,,
0.12735062837600708,0,519,,,,,,
0.1405731737613678,0,529,,,,,,
0.15963329374790192,0,539,,,,,,
0.098495252430439,0,549,,,,,,
0.23593595623970032,0,559,,,,,,
0.21580949425697327,0,569,,,,,,
0.14675447344779968,0,579,,,,,,
0.18471664190292358,0,589,,,,,,
0.17295119166374207,0,599,,,,,,
0.2093621790409088,0,609,,,,,,
0.09672407805919647,0,619,,,,,,
0.19722165167331696,0,629,,,,,,
0.20645180344581604,0,639,,,,,,
0.09982845187187195,0,649,,,,,,
0.12623010575771332,0,659,,,,,,
0.1151379942893982,0,669,,,,,,
0.2132965475320816,0,679,,,,,,
0.15217405557632446,0,689,,,,,,
0.21898683905601501,0,699,,,,,,
0.2034474015235901,0,709,,,,,,
0.15659378468990326,0,719,,,,,,
0.31311118602752686,0,729,,,,,,
0.1643255650997162,0,739,,,,,,
0.16421625018119812,0,749,,,,,,
0.3571470081806183,0,759,,,,,,
0.19858679175376892,0,769,,,,,,
0.07747797667980194,0,779,,,,,,
0.13024590909481049,0,789,,,,,,
0.14709758758544922,0,799,,,,,,
0.13096794486045837,0,809,,,,,,
0.12961043417453766,0,819,,,,,,
0.17916199564933777,0,829,,,,,,
0.07579794526100159,0,839,,,,,,
0.18972575664520264,0,849,,,,,,
0.17386795580387115,0,859,,,,,,
0.16955170035362244,0,869,,,,,,
0.14334014058113098,0,879,,,,,,
0.1445402204990387,0,889,,,,,,
0.1899288296699524,0,899,,,,,,
0.11102237552404404,0,909,,,,,,
0.14731134474277496,0,919,,,,,,
0.10734473913908005,0,929,,,,,,
0.1181722953915596,0,939,,,,,,
0.20608505606651306,0,949,,,,,,
0.14537228643894196,0,959,,,,,,
0.19079256057739258,0,969,,,,,,
0.14972220361232758,0,979,,,,,,
0.16337919235229492,0,989,,,,,,
0.2504729628562927,0,999,,,,,,
0.1260184496641159,0,1009,,,,,,
0.15596552193164825,0,1019,,,,,,
0.13030150532722473,0,1029,,,,,,
0.13707439601421356,0,1039,,,,,,
,0,1046,0.33771929144859314,0.40214428305625916,0.8304021954536438,0.39565083384513855,0.1408647745847702,
0.12508630752563477,1,1049,,,,,,
0.12022665143013,1,1059,,,,,,
0.11806861311197281,1,1069,,,,,,
0.1271733045578003,1,1079,,,,,,
0.11586549133062363,1,1089,,,,,,
0.17054611444473267,1,1099,,,,,,
0.09638863801956177,1,1109,,,,,,
0.09935083240270615,1,1119,,,,,,
0.14017131924629211,1,1129,,,,,,
0.07148568332195282,1,1139,,,,,,
0.14066490530967712,1,1149,,,,,,
0.13639138638973236,1,1159,,,,,,
0.0790385901927948,1,1169,,,,,,
0.07946909219026566,1,1179,,,,,,
0.13392193615436554,1,1189,,,,,,
0.11084359884262085,1,1199,,,,,,
0.07226511090993881,1,1209,,,,,,
0.12338876724243164,1,1219,,,,,,
0.09817074984312057,1,1229,,,,,,
0.1105387955904007,1,1239,,,,,,
0.08247728645801544,1,1249,,,,,,
0.09632673859596252,1,1259,,,,,,
0.07262096554040909,1,1269,,,,,,
0.07922571152448654,1,1279,,,,,,
0.11497323215007782,1,1289,,,,,,
0.07034318894147873,1,1299,,,,,,
0.21841073036193848,1,1309,,,,,,
0.10011851787567139,1,1319,,,,,,
0.16193069517612457,1,1329,,,,,,
0.1316845864057541,1,1339,,,,,,
0.10884302854537964,1,1349,,,,,,
0.08805553615093231,1,1359,,,,,,
0.13610614836215973,1,1369,,,,,,
0.07072775810956955,1,1379,,,,,,
0.08910997956991196,1,1389,,,,,,
0.2661733329296112,1,1399,,,,,,
0.09688728302717209,1,1409,,,,,,
0.030193781480193138,1,1419,,,,,,
0.1259327232837677,1,1429,,,,,,
0.1198180541396141,1,1439,,,,,,
0.11806845664978027,1,1449,,,,,,
0.06243358924984932,1,1459,,,,,,
0.10185075551271439,1,1469,,,,,,
0.1267572045326233,1,1479,,,,,,
0.09773857146501541,1,1489,,,,,,
0.13727982342243195,1,1499,,,,,,
0.15585516393184662,1,1509,,,,,,
0.08529052138328552,1,1519,,,,,,
0.11652959138154984,1,1529,,,,,,
0.11311721056699753,1,1539,,,,,,
0.08743150532245636,1,1549,,,,,,
0.15438807010650635,1,1559,,,,,,
0.10528804361820221,1,1569,,,,,,
0.0704815536737442,1,1579,,,,,,
0.1313820630311966,1,1589,,,,,,
0.10638356953859329,1,1599,,,,,,
0.10435449331998825,1,1609,,,,,,
0.1694982349872589,1,1619,,,,,,
0.09492336213588715,1,1629,,,,,,
0.0635310634970665,1,1639,,,,,,
0.12998536229133606,1,1649,,,,,,
0.11441714316606522,1,1659,,,,,,
0.10914542526006699,1,1669,,,,,,
0.06204034015536308,1,1679,,,,,,
0.08618691563606262,1,1689,,,,,,
0.1387106329202652,1,1699,,,,,,
0.06180217117071152,1,1709,,,,,,
0.10150747001171112,1,1719,,,,,,
0.08223416656255722,1,1729,,,,,,
0.11153935641050339,1,1739,,,,,,
0.06015841290354729,1,1749,,,,,,
0.034921448677778244,1,1759,,,,,,
0.13235962390899658,1,1769,,,,,,
0.058434873819351196,1,1779,,,,,,
0.07528019696474075,1,1789,,,,,,
0.11940128356218338,1,1799,,,,,,
0.12353324890136719,1,1809,,,,,,
0.10601737350225449,1,1819,,,,,,
0.07061672955751419,1,1829,,,,,,
0.09549365937709808,1,1839,,,,,,
0.05169672518968582,1,1849,,,,,,
0.06614738702774048,1,1859,,,,,,
0.0341198593378067,1,1869,,,,,,
0.1020912155508995,1,1879,,,,,,
0.035108886659145355,1,1889,,,,,,
0.18392042815685272,1,1899,,,,,,
0.07696261256933212,1,1909,,,,,,
0.045991551131010056,1,1919,,,,,,
0.09610633552074432,1,1929,,,,,,
0.06729110330343246,1,1939,,,,,,
0.07632853090763092,1,1949,,,,,,
0.06628170609474182,1,1959,,,,,,
0.06935238093137741,1,1969,,,,,,
0.12489631772041321,1,1979,,,,,,
0.02836536429822445,1,1989,,,,,,
0.16196469962596893,1,1999,,,,,,
0.10132596641778946,1,2009,,,,,,
0.0745481625199318,1,2019,,,,,,
0.08569123595952988,1,2029,,,,,,
0.08032361418008804,1,2039,,,,,,
0.08345868438482285,1,2049,,,,,,
0.09750961512327194,1,2059,,,,,,
0.1474999487400055,1,2069,,,,,,
0.12264455854892731,1,2079,,,,,,
0.07534521818161011,1,2089,,,,,,
,1,2093,0.359649121761322,0.42939135432243347,0.83678138256073,0.41199058294296265,0.1415802389383316,
0.0678771436214447,2,2099,,,,,,
0.07452935725450516,2,2109,,,,,,
0.05339162424206734,2,2119,,,,,,
0.047179870307445526,2,2129,,,,,,
0.07059579342603683,2,2139,,,,,,
0.06730753928422928,2,2149,,,,,,
0.05003863200545311,2,2159,,,,,,
0.058109406381845474,2,2169,,,,,,
0.04747935011982918,2,2179,,,,,,
0.031665463000535965,2,2189,,,,,,
0.061477649956941605,2,2199,,,,,,
0.09069572389125824,2,2209,,,,,,
0.05861704424023628,2,2219,,,,,,
0.06449482589960098,2,2229,,,,,,
0.15172342956066132,2,2239,,,,,,
0.0531320720911026,2,2249,,,,,,
0.08564098179340363,2,2259,,,,,,
0.04349313676357269,2,2269,,,,,,
0.07500579208135605,2,2279,,,,,,
0.021907197311520576,2,2289,,,,,,
0.09520275145769119,2,2299,,,,,,
0.030106939375400543,2,2309,,,,,,
0.05291222408413887,2,2319,,,,,,
0.04055469110608101,2,2329,,,,,,
0.06681109219789505,2,2339,,,,,,
0.04130103066563606,2,2349,,,,,,
0.0448978953063488,2,2359,,,,,,
0.047635942697525024,2,2369,,,,,,
0.04492762312293053,2,2379,,,,,,
0.010770979337394238,2,2389,,,,,,
0.10525781661272049,2,2399,,,,,,
0.02675660140812397,2,2409,,,,,,
0.03230072930455208,2,2419,,,,,,
0.043303024023771286,2,2429,,,,,,
0.065292589366436,2,2439,,,,,,
0.010990827344357967,2,2449,,,,,,
0.010762449353933334,2,2459,,,,,,
0.05723962560296059,2,2469,,,,,,
0.01803077571094036,2,2479,,,,,,
0.019324462860822678,2,2489,,,,,,
0.0260672215372324,2,2499,,,,,,
0.09349902719259262,2,2509,,,,,,
0.05963995307683945,2,2519,,,,,,
0.08025909215211868,2,2529,,,,,,
0.10160202533006668,2,2539,,,,,,
0.024364640936255455,2,2549,,,,,,
0.034894637763500214,2,2559,,,,,,
0.07286138832569122,2,2569,,,,,,
0.042932987213134766,2,2579,,,,,,
0.038108132779598236,2,2589,,,,,,
0.02542983740568161,2,2599,,,,,,
0.015372497029602528,2,2609,,,,,,
0.045346178114414215,2,2619,,,,,,
0.026237789541482925,2,2629,,,,,,
0.05726632475852966,2,2639,,,,,,
0.022499723359942436,2,2649,,,,,,
0.07705070823431015,2,2659,,,,,,
0.06788567453622818,2,2669,,,,,,
0.03582169488072395,2,2679,,,,,,
0.07012833654880524,2,2689,,,,,,
0.061735376715660095,2,2699,,,,,,
0.032167788594961166,2,2709,,,,,,
0.08560549467802048,2,2719,,,,,,
0.09046279639005661,2,2729,,,,,,
0.04540864750742912,2,2739,,,,,,
0.027961591258645058,2,2749,,,,,,
0.027519885450601578,2,2759,,,,,,
0.03987477347254753,2,2769,,,,,,
0.019562389701604843,2,2779,,,,,,
0.060491885989904404,2,2789,,,,,,
0.03544814512133598,2,2799,,,,,,
0.03850222006440163,2,2809,,,,,,
0.04302744194865227,2,2819,,,,,,
0.050835851579904556,2,2829,,,,,,
0.05026017501950264,2,2839,,,,,,
0.021218152716755867,2,2849,,,,,,
0.011466321535408497,2,2859,,,,,,
0.02009977214038372,2,2869,,,,,,
0.06164732202887535,2,2879,,,,,,
0.030427392572164536,2,2889,,,,,,
0.05059071630239487,2,2899,,,,,,
0.02429276891052723,2,2909,,,,,,
0.013705885969102383,2,2919,,,,,,
0.03943997994065285,2,2929,,,,,,
0.08703005313873291,2,2939,,,,,,
0.020435601472854614,2,2949,,,,,,
0.024652058258652687,2,2959,,,,,,
0.07354282587766647,2,2969,,,,,,
0.015205689705908298,2,2979,,,,,,
0.039424169808626175,2,2989,,,,,,
0.026596996933221817,2,2999,,,,,,
0.02202485129237175,2,3009,,,,,,
0.05751579627394676,2,3019,,,,,,
0.01221732422709465,2,3029,,,,,,
0.04481241852045059,2,3039,,,,,,
0.04500439390540123,2,3049,,,,,,
0.00845860131084919,2,3059,,,,,,
0.015814438462257385,2,3069,,,,,,
0.04152267053723335,2,3079,,,,,,
0.046037301421165466,2,3089,,,,,,
0.01680506393313408,2,3099,,,,,,
