train_loss,epoch,step,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.3168387711048126,0,9,,,,,,
1.7952539920806885,0,19,,,,,,
0.25538310408592224,0,29,,,,,,
0.1279706060886383,0,39,,,,,,
0.596362829208374,0,49,,,,,,
0.2949855923652649,0,59,,,,,,
0.7705299854278564,0,69,,,,,,
1.8454341888427734,0,79,,,,,,
0.45885950326919556,0,89,,,,,,
0.22077630460262299,0,99,,,,,,
0.718756377696991,0,109,,,,,,
0.238471120595932,0,119,,,,,,
0.2898811995983124,0,129,,,,,,
0.227614626288414,0,139,,,,,,
0.20584362745285034,0,149,,,,,,
0.23251138627529144,0,159,,,,,,
0.1103653609752655,0,169,,,,,,
0.4936032295227051,0,179,,,,,,
0.16472585499286652,0,189,,,,,,
0.15105250477790833,0,199,,,,,,
0.3038533329963684,0,209,,,,,,
0.38565900921821594,0,219,,,,,,
0.5539580583572388,0,229,,,,,,
0.5134928226470947,0,239,,,,,,
0.10196587443351746,0,249,,,,,,
0.1773657202720642,0,259,,,,,,
1.9090136289596558,0,269,,,,,,
0.3015993535518646,0,279,,,,,,
0.06787505000829697,0,289,,,,,,
0.3044140338897705,0,299,,,,,,
0.11949653923511505,0,309,,,,,,
0.23245778679847717,0,319,,,,,,
0.1909421980381012,0,329,,,,,,
0.13954487442970276,0,339,,,,,,
0.1577872782945633,0,349,,,,,,
0.14886781573295593,0,359,,,,,,
0.09317825734615326,0,369,,,,,,
0.1695302575826645,0,379,,,,,,
0.1801036298274994,0,389,,,,,,
0.14570219814777374,0,399,,,,,,
0.28171244263648987,0,409,,,,,,
0.12455993890762329,0,419,,,,,,
0.10292520374059677,0,429,,,,,,
0.1556825339794159,0,439,,,,,,
0.15666674077510834,0,449,,,,,,
0.12841159105300903,0,459,,,,,,
0.16981607675552368,0,469,,,,,,
0.22769102454185486,0,479,,,,,,
0.05297693610191345,0,489,,,,,,
0.34391912817955017,0,499,,,,,,
0.10076035559177399,0,509,,,,,,
0.14840257167816162,0,519,,,,,,
0.0920519158244133,0,529,,,,,,
0.04821111634373665,0,539,,,,,,
0.10957182943820953,0,549,,,,,,
0.03550169616937637,0,559,,,,,,
0.06865554302930832,0,569,,,,,,
0.17697206139564514,0,579,,,,,,
0.1385825127363205,0,589,,,,,,
0.08763325959444046,0,599,,,,,,
0.08641611784696579,0,609,,,,,,
0.0753788948059082,0,619,,,,,,
0.15833112597465515,0,629,,,,,,
0.09630963206291199,0,639,,,,,,
0.09659960120916367,0,649,,,,,,
0.20665055513381958,0,659,,,,,,
0.08037380874156952,0,669,,,,,,
0.15952710807323456,0,679,,,,,,
0.034474100917577744,0,689,,,,,,
0.17770704627037048,0,699,,,,,,
0.4922618865966797,0,709,,,,,,
0.08947404474020004,0,719,,,,,,
0.12683434784412384,0,729,,,,,,
0.14501425623893738,0,739,,,,,,
0.08513428270816803,0,749,,,,,,
0.11588694155216217,0,759,,,,,,
0.10699637979269028,0,769,,,,,,
0.037497490644454956,0,779,,,,,,
0.06674972921609879,0,789,,,,,,
0.09019540250301361,0,799,,,,,,
0.17525896430015564,0,809,,,,,,
0.09210261702537537,0,819,,,,,,
0.032100848853588104,0,829,,,,,,
0.07835189253091812,0,839,,,,,,
0.07853980362415314,0,849,,,,,,
0.14799202978610992,0,859,,,,,,
0.04532398656010628,0,869,,,,,,
0.06730513274669647,0,879,,,,,,
0.184243842959404,0,889,,,,,,
0.1941089928150177,0,899,,,,,,
0.03793966397643089,0,909,,,,,,
0.338577538728714,0,919,,,,,,
,0,925,0.8952351212501526,0.6929991245269775,0.0765305683016777,0.6431264281272888,0.38297873735427856,
0.2769981324672699,1,929,,,,,,
0.09047289937734604,1,939,,,,,,
0.04443531855940819,1,949,,,,,,
0.05262674018740654,1,959,,,,,,
0.08445201814174652,1,969,,,,,,
0.05527140572667122,1,979,,,,,,
0.07041896879673004,1,989,,,,,,
0.05169197916984558,1,999,,,,,,
0.08629367500543594,1,1009,,,,,,
0.027963757514953613,1,1019,,,,,,
0.1148187443614006,1,1029,,,,,,
0.0824066773056984,1,1039,,,,,,
0.031607598066329956,1,1049,,,,,,
0.20302221179008484,1,1059,,,,,,
0.04148107022047043,1,1069,,,,,,
0.10253414511680603,1,1079,,,,,,
0.18975159525871277,1,1089,,,,,,
0.2536109983921051,1,1099,,,,,,
0.0953611359000206,1,1109,,,,,,
0.03938918560743332,1,1119,,,,,,
0.06420263648033142,1,1129,,,,,,
0.12001577764749527,1,1139,,,,,,
0.08942510932683945,1,1149,,,,,,
0.052582111209630966,1,1159,,,,,,
0.04955805465579033,1,1169,,,,,,
0.07549536973237991,1,1179,,,,,,
0.3941657543182373,1,1189,,,,,,
0.04852858930826187,1,1199,,,,,,
0.08648905158042908,1,1209,,,,,,
0.027913060039281845,1,1219,,,,,,
0.04380982369184494,1,1229,,,,,,
0.11259640008211136,1,1239,,,,,,
0.12450575828552246,1,1249,,,,,,
0.03123117983341217,1,1259,,,,,,
0.09917948395013809,1,1269,,,,,,
0.03538968041539192,1,1279,,,,,,
0.061902228742837906,1,1289,,,,,,
0.2669937014579773,1,1299,,,,,,
0.24218817055225372,1,1309,,,,,,
0.0678175762295723,1,1319,,,,,,
0.5509244799613953,1,1329,,,,,,
0.049932558089494705,1,1339,,,,,,
0.058772772550582886,1,1349,,,,,,
0.12823089957237244,1,1359,,,,,,
0.051062460988759995,1,1369,,,,,,
0.07243507355451584,1,1379,,,,,,
0.09709392488002777,1,1389,,,,,,
0.1014912873506546,1,1399,,,,,,
0.07868488878011703,1,1409,,,,,,
0.03994600847363472,1,1419,,,,,,
0.06430047005414963,1,1429,,,,,,
0.011395735666155815,1,1439,,,,,,
0.05214336887001991,1,1449,,,,,,
0.026186315342783928,1,1459,,,,,,
0.05942876264452934,1,1469,,,,,,
0.07270584255456924,1,1479,,,,,,
0.10355131328105927,1,1489,,,,,,
0.04133755341172218,1,1499,,,,,,
0.05549200251698494,1,1509,,,,,,
0.1290006786584854,1,1519,,,,,,
0.06593000888824463,1,1529,,,,,,
0.3131362199783325,1,1539,,,,,,
0.05334910377860069,1,1549,,,,,,
0.057981621474027634,1,1559,,,,,,
0.16841182112693787,1,1569,,,,,,
0.0251983180642128,1,1579,,,,,,
0.09600206464529037,1,1589,,,,,,
0.015044179745018482,1,1599,,,,,,
0.0231777373701334,1,1609,,,,,,
0.04543274641036987,1,1619,,,,,,
0.03184343874454498,1,1629,,,,,,
0.09050952643156052,1,1639,,,,,,
0.059342000633478165,1,1649,,,,,,
0.06456009298563004,1,1659,,,,,,
0.06517544388771057,1,1669,,,,,,
0.03116290085017681,1,1679,,,,,,
0.08365322649478912,1,1689,,,,,,
0.1682918816804886,1,1699,,,,,,
0.01516820304095745,1,1709,,,,,,
0.03320792317390442,1,1719,,,,,,
0.02966281585395336,1,1729,,,,,,
0.039037346839904785,1,1739,,,,,,
0.043113674968481064,1,1749,,,,,,
0.03744390606880188,1,1759,,,,,,
0.12083082646131516,1,1769,,,,,,
0.13677933812141418,1,1779,,,,,,
0.031996313482522964,1,1789,,,,,,
0.08177462965250015,1,1799,,,,,,
