step,train_loss,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,test_loss
9,0.28127795457839966,0,,,,,,
19,0.34242844581604004,0,,,,,,
29,0.25941410660743713,0,,,,,,
39,0.21131163835525513,0,,,,,,
49,0.2765166759490967,0,,,,,,
59,0.22905464470386505,0,,,,,,
69,0.2843148112297058,0,,,,,,
79,0.24413010478019714,0,,,,,,
89,0.36020076274871826,0,,,,,,
99,0.19150656461715698,0,,,,,,
109,0.1958293467760086,0,,,,,,
119,0.19901928305625916,0,,,,,,
129,0.2751000225543976,0,,,,,,
139,0.3550810217857361,0,,,,,,
149,0.2108377367258072,0,,,,,,
159,0.1392745077610016,0,,,,,,
169,0.26915058493614197,0,,,,,,
179,0.144359290599823,0,,,,,,
189,0.15032294392585754,0,,,,,,
199,0.13777026534080505,0,,,,,,
209,0.2003634124994278,0,,,,,,
219,0.23484168946743011,0,,,,,,
229,0.23471790552139282,0,,,,,,
239,0.10973519086837769,0,,,,,,
249,0.12469591200351715,0,,,,,,
259,0.1856173276901245,0,,,,,,
269,0.20406368374824524,0,,,,,,
279,0.1529063582420349,0,,,,,,
289,0.23516754806041718,0,,,,,,
299,0.15172135829925537,0,,,,,,
309,0.17386795580387115,0,,,,,,
319,0.22250580787658691,0,,,,,,
329,0.16731753945350647,0,,,,,,
339,0.10330895334482193,0,,,,,,
349,0.12847653031349182,0,,,,,,
359,0.19268350303173065,0,,,,,,
369,0.24175778031349182,0,,,,,,
379,0.15821193158626556,0,,,,,,
389,0.23401901125907898,0,,,,,,
399,0.1812804937362671,0,,,,,,
409,0.14004123210906982,0,,,,,,
419,0.14421837031841278,0,,,,,,
429,0.18021602928638458,0,,,,,,
439,0.14181679487228394,0,,,,,,
449,0.17569828033447266,0,,,,,,
459,0.0980299636721611,0,,,,,,
469,0.11697027087211609,0,,,,,,
479,0.1693129539489746,0,,,,,,
489,0.15902483463287354,0,,,,,,
499,0.0935463234782219,0,,,,,,
509,0.11548622697591782,0,,,,,,
519,0.17612670361995697,0,,,,,,
529,0.10030007362365723,0,,,,,,
539,0.19010789692401886,0,,,,,,
549,0.14597804844379425,0,,,,,,
559,0.11695778369903564,0,,,,,,
569,0.2617845833301544,0,,,,,,
579,0.08176007121801376,0,,,,,,
589,0.1194964274764061,0,,,,,,
599,0.1859045773744583,0,,,,,,
609,0.21275176107883453,0,,,,,,
619,0.16691355407238007,0,,,,,,
629,0.1629822701215744,0,,,,,,
639,0.20630724728107452,0,,,,,,
649,0.077969491481781,0,,,,,,
659,0.1352134793996811,0,,,,,,
669,0.13913264870643616,0,,,,,,
679,0.10867554694414139,0,,,,,,
689,0.19053830206394196,0,,,,,,
699,0.2593024671077728,0,,,,,,
709,0.2714201807975769,0,,,,,,
719,0.22456949949264526,0,,,,,,
729,0.07535667717456818,0,,,,,,
739,0.11241542547941208,0,,,,,,
749,0.07524645328521729,0,,,,,,
759,0.1817210465669632,0,,,,,,
769,0.1452464610338211,0,,,,,,
779,0.07831072807312012,0,,,,,,
789,0.12481335550546646,0,,,,,,
799,0.15426474809646606,0,,,,,,
809,0.15759390592575073,0,,,,,,
819,0.1376080960035324,0,,,,,,
829,0.11748097091913223,0,,,,,,
839,0.17920294404029846,0,,,,,,
849,0.20274052023887634,0,,,,,,
859,0.24603746831417084,0,,,,,,
869,0.12579123675823212,0,,,,,,
879,0.11326893419027328,0,,,,,,
889,0.14025752246379852,0,,,,,,
899,0.13580815494060516,0,,,,,,
909,0.13134899735450745,0,,,,,,
919,0.09074994921684265,0,,,,,,
929,0.20281237363815308,0,,,,,,
939,0.0901770293712616,0,,,,,,
