step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,test_loss
2009,0.0017946700099855661,3,,,,,,
2019,0.002616982441395521,3,,,,,,
2029,0.003368967678397894,3,,,,,,
2039,0.00449488777667284,3,,,,,,
2049,0.0013692890061065555,3,,,,,,
2059,0.009320196695625782,3,,,,,,
2069,0.002329488517716527,3,,,,,,
2079,0.01269576046615839,3,,,,,,
2089,0.0059817153960466385,3,,,,,,
2099,0.015031090006232262,3,,,,,,
2109,0.002016367856413126,3,,,,,,
2119,0.009017533622682095,3,,,,,,
2129,0.011752643622457981,3,,,,,,
2139,0.015953360125422478,3,,,,,,
2149,0.0026124895084649324,3,,,,,,
2159,0.002224035793915391,3,,,,,,
2169,0.02428535558283329,3,,,,,,
2179,0.0019445850048214197,3,,,,,,
2189,0.003914190456271172,3,,,,,,
2199,0.0011462050024420023,3,,,,,,
2209,0.006901782937347889,3,,,,,,
2219,0.002391491085290909,3,,,,,,
2229,0.001957852393388748,3,,,,,,
2239,0.0063090017065405846,3,,,,,,
2249,0.008486726321280003,3,,,,,,
2259,0.002170609775930643,3,,,,,,
2269,0.00440049497410655,3,,,,,,
2279,0.006490029394626617,3,,,,,,
2289,0.0015790052711963654,3,,,,,,
2299,0.0026798462495207787,3,,,,,,
2309,0.0014041822869330645,3,,,,,,
2319,0.0009735447820276022,3,,,,,,
2329,0.01167017500847578,3,,,,,,
2339,0.0017816161271184683,3,,,,,,
2349,0.0034189436119049788,3,,,,,,
2359,0.0025883344933390617,3,,,,,,
2363,,3,0.8909998536109924,0.19617168605327606,0.6813443899154663,0.6002798080444336,0.2871287167072296,
2369,0.002452201908454299,4,,,,,,
2379,0.0004723695165012032,4,,,,,,
2389,0.0015827484894543886,4,,,,,,
2399,0.007067795842885971,4,,,,,,
2409,0.0004859663895331323,4,,,,,,
2419,0.0011758262990042567,4,,,,,,
2429,0.0020184156019240618,4,,,,,,
2439,0.00036291926517151296,4,,,,,,
2449,0.0009515795391052961,4,,,,,,
2459,0.0008452908950857818,4,,,,,,
2469,0.0006295200437307358,4,,,,,,
2479,0.0019410166423767805,4,,,,,,
2489,0.00240702205337584,4,,,,,,
2499,0.000959372497163713,4,,,,,,
2509,0.004766473080962896,4,,,,,,
2519,0.0013020278420299292,4,,,,,,
2529,0.0011286819353699684,4,,,,,,
2539,0.0010400322498753667,4,,,,,,
2549,0.0013530097203329206,4,,,,,,
2559,0.0012476895935833454,4,,,,,,
2569,0.0006555223953910172,4,,,,,,
2579,0.000719499948900193,4,,,,,,
2589,0.0004638922109734267,4,,,,,,
2599,0.0008865868439897895,4,,,,,,
2609,0.0007088722777552903,4,,,,,,
2619,0.00123313395306468,4,,,,,,
2629,0.00043291543261148036,4,,,,,,
2639,0.002325148321688175,4,,,,,,
2649,0.0009128624806180596,4,,,,,,
2659,0.0003610868297982961,4,,,,,,
2669,0.0008946417947299778,4,,,,,,
2679,0.0007361793541349471,4,,,,,,
2689,0.0014692791737616062,4,,,,,,
2699,0.0004737535782624036,4,,,,,,
2709,0.0011204748880118132,4,,,,,,
2719,0.0012611666461452842,4,,,,,,
2729,0.0005009116721339524,4,,,,,,
2739,0.0007562274695374072,4,,,,,,
2749,0.0009677392081357539,4,,,,,,
2759,0.001010980224236846,4,,,,,,
2769,0.026910779997706413,4,,,,,,
2779,0.000598427839577198,4,,,,,,
2789,0.00040607363916933537,4,,,,,,
2799,0.0006533178384415805,4,,,,,,
2809,0.017723729833960533,4,,,,,,
2819,0.0005100129637867212,4,,,,,,
2829,0.019280707463622093,4,,,,,,
2839,0.0017185612814500928,4,,,,,,
2849,0.0013795102713629603,4,,,,,,
2859,0.001439193612895906,4,,,,,,
2869,0.0011169173521921039,4,,,,,,
2879,0.0005472801276482642,4,,,,,,
2889,0.0010926933027803898,4,,,,,,
2899,0.0008182652527466416,4,,,,,,
2909,0.0020672595128417015,4,,,,,,
2919,0.002703992882743478,4,,,,,,
2929,0.0010661506094038486,4,,,,,,
2939,0.0004241265414748341,4,,,,,,
2949,0.0017441468080505729,4,,,,,,
2954,,4,0.8860753178596497,0.2018815279006958,0.6634380221366882,0.5825976133346558,0.301980197429657,
2955,,5,,,,,,0.2018815279006958
