train_loss,step,epoch,val_loss,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,test_loss
0.10343316942453384,9,0,,,,,,
0.04177412763237953,19,0,,,,,,
0.03763033077120781,29,0,,,,,,
0.03611688315868378,39,0,,,,,,
0.03818734362721443,49,0,,,,,,
0.032513126730918884,59,0,,,,,,
0.020083844661712646,69,0,,,,,,
0.04534737020730972,79,0,,,,,,
0.02200508490204811,89,0,,,,,,
0.03279593959450722,99,0,,,,,,
0.06166179105639458,109,0,,,,,,
0.026542341336607933,119,0,,,,,,
0.023867368698120117,129,0,,,,,,
0.024478740990161896,139,0,,,,,,
0.04589558020234108,149,0,,,,,,
0.025075074285268784,159,0,,,,,,
0.039788320660591125,169,0,,,,,,
0.03715914860367775,179,0,,,,,,
0.02742776647210121,189,0,,,,,,
0.03171922266483307,199,0,,,,,,
0.036431197077035904,209,0,,,,,,
0.031211478635668755,219,0,,,,,,
0.03628456965088844,229,0,,,,,,
0.046950407326221466,239,0,,,,,,
0.02656089887022972,249,0,,,,,,
0.035891465842723846,259,0,,,,,,
0.04187440499663353,269,0,,,,,,
0.04659796133637428,279,0,,,,,,
0.04457717388868332,289,0,,,,,,
0.05945883318781853,299,0,,,,,,
0.028888242319226265,309,0,,,,,,
0.024139873683452606,319,0,,,,,,
0.033131878823041916,329,0,,,,,,
0.0496954619884491,339,0,,,,,,
0.039576951414346695,349,0,,,,,,
0.03458802402019501,359,0,,,,,,
0.03174892067909241,369,0,,,,,,
0.034476712346076965,379,0,,,,,,
0.03810175135731697,389,0,,,,,,
0.03928346186876297,399,0,,,,,,
0.04678130894899368,409,0,,,,,,
0.050280507653951645,419,0,,,,,,
0.05477201193571091,429,0,,,,,,
0.023950541391968727,439,0,,,,,,
0.045912835747003555,449,0,,,,,,
0.018316688016057014,459,0,,,,,,
,461,0,0.12249118089675903,0.1911357343196869,0.8311737179756165,0.27162981033325195,0.3490053713321686,
0.028769435361027718,469,1,,,,,,
0.03766265884041786,479,1,,,,,,
0.037783510982990265,489,1,,,,,,
0.03674592822790146,499,1,,,,,,
0.04542044177651405,509,1,,,,,,
0.040182843804359436,519,1,,,,,,
0.058023594319820404,529,1,,,,,,
0.058627720922231674,539,1,,,,,,
0.07300830632448196,549,1,,,,,,
0.060341186821460724,559,1,,,,,,
0.035810258239507675,569,1,,,,,,
0.04067578911781311,579,1,,,,,,
0.03476415574550629,589,1,,,,,,
0.03604835271835327,599,1,,,,,,
0.031631480902433395,609,1,,,,,,
0.04574834555387497,619,1,,,,,,
0.03203880041837692,629,1,,,,,,
0.03770452365279198,639,1,,,,,,
0.038664426654577255,649,1,,,,,,
0.04112061485648155,659,1,,,,,,
0.035503875464200974,669,1,,,,,,
0.057081595063209534,679,1,,,,,,
0.026705415919423103,689,1,,,,,,
0.036687564104795456,699,1,,,,,,
0.03311433643102646,709,1,,,,,,
0.03403053432703018,719,1,,,,,,
0.026855317875742912,729,1,,,,,,
0.029674336314201355,739,1,,,,,,
0.04567134752869606,749,1,,,,,,
0.033848803490400314,759,1,,,,,,
0.03643519803881645,769,1,,,,,,
0.03750753775238991,779,1,,,,,,
0.04392740875482559,789,1,,,,,,
0.04686112701892853,799,1,,,,,,
0.034441351890563965,809,1,,,,,,
0.03228088095784187,819,1,,,,,,
0.021771535277366638,829,1,,,,,,
0.03814768046140671,839,1,,,,,,
0.03182678297162056,849,1,,,,,,
0.05730219930410385,859,1,,,,,,
0.037334222346544266,869,1,,,,,,
0.037325404584407806,879,1,,,,,,
0.03721000626683235,889,1,,,,,,
0.04078809544444084,899,1,,,,,,
0.027939610183238983,909,1,,,,,,
0.022110657766461372,919,1,,,,,,
,923,1,0.09560420364141464,0.21883656084537506,0.8353419899940491,0.2922438383102417,0.36918044090270996,
0.04171058163046837,929,2,,,,,,
0.02795982174575329,939,2,,,,,,
0.020043019205331802,949,2,,,,,,
0.04257172718644142,959,2,,,,,,
0.028912702575325966,969,2,,,,,,
0.030031399801373482,979,2,,,,,,
0.030759092420339584,989,2,,,,,,
0.014929667115211487,999,2,,,,,,
0.03503961116075516,1009,2,,,,,,
0.0403391532599926,1019,2,,,,,,
0.026354022324085236,1029,2,,,,,,
0.02191505767405033,1039,2,,,,,,
0.020501993596553802,1049,2,,,,,,
0.03757739067077637,1059,2,,,,,,
0.025793664157390594,1069,2,,,,,,
0.021987268701195717,1079,2,,,,,,
0.02491825819015503,1089,2,,,,,,
0.027101026847958565,1099,2,,,,,,
0.017591027542948723,1109,2,,,,,,
0.05212504044175148,1119,2,,,,,,
0.04712623357772827,1129,2,,,,,,
0.0258671585470438,1139,2,,,,,,
0.022326914593577385,1149,2,,,,,,
0.024769462645053864,1159,2,,,,,,
0.03908726945519447,1169,2,,,,,,
0.02534070983529091,1179,2,,,,,,
0.03629862144589424,1189,2,,,,,,
0.04686608538031578,1199,2,,,,,,
0.03164174407720566,1209,2,,,,,,
0.02569824829697609,1219,2,,,,,,
0.05131302773952484,1229,2,,,,,,
0.029258979484438896,1239,2,,,,,,
0.047677475959062576,1249,2,,,,,,
0.016561046242713928,1259,2,,,,,,
0.02699296362698078,1269,2,,,,,,
0.03114689327776432,1279,2,,,,,,
0.04929995536804199,1289,2,,,,,,
0.035151880234479904,1299,2,,,,,,
0.030288536101579666,1309,2,,,,,,
0.027223609387874603,1319,2,,,,,,
0.026791507378220558,1329,2,,,,,,
0.023724673315882683,1339,2,,,,,,
0.03423760086297989,1349,2,,,,,,
0.022980358451604843,1359,2,,,,,,
0.022829895839095116,1369,2,,,,,,
0.042072974145412445,1379,2,,,,,,
,1385,2,0.11121632903814316,0.2686980664730072,0.844623863697052,0.3376319110393524,0.4037516117095947,
0.02709966152906418,1389,3,,,,,,
0.021037837490439415,1399,3,,,,,,
0.011919163167476654,1409,3,,,,,,
0.009930777363479137,1419,3,,,,,,
0.030520521104335785,1429,3,,,,,,
0.032094504684209824,1439,3,,,,,,
0.023501792922616005,1449,3,,,,,,
0.028828276321291924,1459,3,,,,,,
0.02405785396695137,1469,3,,,,,,
0.013481217436492443,1479,3,,,,,,
0.018317237496376038,1489,3,,,,,,
0.025667434558272362,1499,3,,,,,,
0.012197708711028099,1509,3,,,,,,
0.020779728889465332,1519,3,,,,,,
0.0268437247723341,1529,3,,,,,,
0.011462480761110783,1539,3,,,,,,
0.011874609626829624,1549,3,,,,,,
0.014436392113566399,1559,3,,,,,,
0.01638992875814438,1569,3,,,,,,
0.02069089375436306,1579,3,,,,,,
0.02168867364525795,1589,3,,,,,,
0.042051009833812714,1599,3,,,,,,
0.029177214950323105,1609,3,,,,,,
0.02243702858686447,1619,3,,,,,,
0.018215175718069077,1629,3,,,,,,
0.03744176775217056,1639,3,,,,,,
0.02761640027165413,1649,3,,,,,,
0.012929284013807774,1659,3,,,,,,
0.02316132001578808,1669,3,,,,,,
0.008213764056563377,1679,3,,,,,,
0.02062135562300682,1689,3,,,,,,
0.017063574865460396,1699,3,,,,,,
0.010830908082425594,1709,3,,,,,,
0.020198211073875427,1719,3,,,,,,
0.026797926053404808,1729,3,,,,,,
0.009638129733502865,1739,3,,,,,,
0.020912226289510727,1749,3,,,,,,
0.011210697703063488,1759,3,,,,,,
0.025663131847977638,1769,3,,,,,,
0.02505149133503437,1779,3,,,,,,
0.011225234717130661,1789,3,,,,,,
0.027131950482726097,1799,3,,,,,,
0.02073313668370247,1809,3,,,,,,
0.01632761023938656,1819,3,,,,,,
0.023648716509342194,1829,3,,,,,,
0.013997280038893223,1839,3,,,,,,
,1847,3,0.18663696944713593,0.2880886495113373,0.84880530834198,0.35655930638313293,0.4073810875415802,
0.006753955502063036,1849,4,,,,,,
0.006428093183785677,1859,4,,,,,,
0.010684188455343246,1869,4,,,,,,
0.010954189114272594,1879,4,,,,,,
0.01457812637090683,1889,4,,,,,,
0.014443154446780682,1899,4,,,,,,
0.008695453405380249,1909,4,,,,,,
0.009259887039661407,1919,4,,,,,,
0.008404425345361233,1929,4,,,,,,
0.0034550924319773912,1939,4,,,,,,
0.0025593461468815804,1949,4,,,,,,
0.006589099764823914,1959,4,,,,,,
0.019429247826337814,1969,4,,,,,,
