epoch,train_loss,step,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,test_loss
0,1.0744463205337524,9,,,,,,
0,0.30405330657958984,19,,,,,,
0,0.25896382331848145,29,,,,,,
0,0.22698774933815002,39,,,,,,
0,0.1804027408361435,49,,,,,,
0,0.2761485278606415,59,,,,,,
0,0.13117317855358124,69,,,,,,
0,0.10461525619029999,79,,,,,,
0,0.19729486107826233,89,,,,,,
0,0.11201450228691101,99,,,,,,
0,,104,0.6175204515457153,0.8691149353981018,0.5259689688682556,0.2970297038555145,0.15824486315250397,
1,0.09958995133638382,109,,,,,,
1,0.18039758503437042,119,,,,,,
1,0.570332407951355,129,,,,,,
1,0.1501532793045044,139,,,,,,
1,0.12463171035051346,149,,,,,,
1,0.14589165151119232,159,,,,,,
1,0.18856485188007355,169,,,,,,
1,0.16877712309360504,179,,,,,,
1,0.1278296560049057,189,,,,,,
1,0.09820827841758728,199,,,,,,
1,0.08086057007312775,209,,,,,,
1,,209,0.6522095203399658,0.8802633285522461,0.5615067481994629,0.32673266530036926,0.14237773418426514,
2,0.1254499852657318,219,,,,,,
2,0.09167011082172394,229,,,,,,
2,0.08996743708848953,239,,,,,,
2,0.06152596324682236,249,,,,,,
2,0.18949471414089203,259,,,,,,
2,0.05233268439769745,269,,,,,,
2,0.06526672840118408,279,,,,,,
2,nan,289,,,,,,
2,0.07398505508899689,299,,,,,,
2,0.1584351658821106,309,,,,,,
2,,314,0.6709815263748169,0.882996678352356,0.5765842795372009,0.3217821717262268,0.1352057009935379,
3,0.05261955037713051,319,,,,,,
3,0.1118820384144783,329,,,,,,
3,0.14187829196453094,339,,,,,,
3,0.0667959451675415,349,,,,,,
3,0.06597119569778442,359,,,,,,
3,0.12951532006263733,369,,,,,,
3,0.1650553196668625,379,,,,,,
3,0.14785979688167572,389,,,,,,
3,0.10014154016971588,399,,,,,,
3,0.08471748232841492,409,,,,,,
3,0.014923589304089546,419,,,,,,
3,,419,0.6750268340110779,0.8838371634483337,0.5789451003074646,0.3316831588745117,0.11554428189992905,
4,0.08611126244068146,429,,,,,,
4,0.061429958790540695,439,,,,,,
4,0.06276754289865494,449,,,,,,
4,0.025904899463057518,459,,,,,,
4,0.11117296665906906,469,,,,,,
4,0.0379851758480072,479,,,,,,
4,0.036377307027578354,489,,,,,,
4,0.06794575601816177,499,,,,,,
4,0.03919937089085579,509,,,,,,
4,0.08091762661933899,519,,,,,,
4,,524,0.6740326881408691,0.8846452236175537,0.5874397158622742,0.3366336524486542,0.12443665415048599,
5,,525,,,,,,0.12443665415048599
