epoch,train_loss,step,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,test_loss
2,0.07710851728916168,859,,,,,,
2,0.14475511014461517,869,,,,,,
2,0.12511064112186432,879,,,,,,
2,0.09748139977455139,889,,,,,,
2,0.11208174377679825,899,,,,,,
2,0.08870859444141388,909,,,,,,
2,0.12988153100013733,919,,,,,,
2,0.07929063588380814,929,,,,,,
2,0.1374310553073883,939,,,,,,
2,0.15915074944496155,949,,,,,,
2,0.10201491415500641,959,,,,,,
2,0.1962311863899231,969,,,,,,
2,0.0911049023270607,979,,,,,,
2,0.09291999042034149,989,,,,,,
2,0.10076601058244705,999,,,,,,
2,0.08932247757911682,1009,,,,,,
2,0.1366197168827057,1019,,,,,,
2,0.09014997631311417,1029,,,,,,
2,0.1350027620792389,1039,,,,,,
2,0.08490327000617981,1049,,,,,,
2,0.06894102692604065,1059,,,,,,
2,0.11102484911680222,1069,,,,,,
2,,1070,0.3514099717140198,0.29153093695640564,0.127107635140419,0.39672499895095825,0.8163745403289795,
3,0.08241972327232361,1079,,,,,,
3,0.14018350839614868,1089,,,,,,
3,0.09776873886585236,1099,,,,,,
3,0.12913112342357635,1109,,,,,,
3,0.10183040052652359,1119,,,,,,
3,0.1268865019083023,1129,,,,,,
3,0.1347472220659256,1139,,,,,,
3,0.11772020161151886,1149,,,,,,
3,0.1315338909626007,1159,,,,,,
3,0.16742821037769318,1169,,,,,,
3,0.12261947989463806,1179,,,,,,
3,0.15648449957370758,1189,,,,,,
3,0.18001775443553925,1199,,,,,,
3,0.10305788367986679,1209,,,,,,
3,0.15915556252002716,1219,,,,,,
3,0.14158685505390167,1229,,,,,,
3,0.16177570819854736,1239,,,,,,
3,0.11970628052949905,1249,,,,,,
3,0.12714418768882751,1259,,,,,,
3,0.15535663068294525,1269,,,,,,
3,0.20674975216388702,1279,,,,,,
3,0.15138353407382965,1289,,,,,,
3,0.12213479727506638,1299,,,,,,
3,0.09512462466955185,1309,,,,,,
3,0.13979889452457428,1319,,,,,,
3,0.11645829677581787,1329,,,,,,
3,0.11718408018350601,1339,,,,,,
3,0.17357468605041504,1349,,,,,,
3,0.16683359444141388,1359,,,,,,
3,0.14890295267105103,1369,,,,,,
3,0.1276545524597168,1379,,,,,,
3,0.14808796346187592,1389,,,,,,
3,0.09144188463687897,1399,,,,,,
3,0.06794550269842148,1409,,,,,,
3,0.15989814698696136,1419,,,,,,
3,,1427,0.3672361373901367,0.31270357966423035,0.1139463409781456,0.40650054812431335,0.8198965191841125,
4,0.08705417066812515,1429,,,,,,
4,0.04633281007409096,1439,,,,,,
4,0.07968908548355103,1449,,,,,,
4,0.07578667998313904,1459,,,,,,
4,0.06319433450698853,1469,,,,,,
4,0.14081889390945435,1479,,,,,,
4,0.08102589845657349,1489,,,,,,
4,0.07227257639169693,1499,,,,,,
4,0.1098693311214447,1509,,,,,,
4,0.06337378919124603,1519,,,,,,
4,0.05036380514502525,1529,,,,,,
4,0.06885604560375214,1539,,,,,,
4,0.06736376881599426,1549,,,,,,
4,0.07590784132480621,1559,,,,,,
4,0.07043668627738953,1569,,,,,,
4,0.0667089968919754,1579,,,,,,
4,0.06141906604170799,1589,,,,,,
4,0.09865818172693253,1599,,,,,,
4,0.09166738390922546,1609,,,,,,
4,0.06810542196035385,1619,,,,,,
4,0.12976908683776855,1629,,,,,,
4,0.08191899955272675,1639,,,,,,
4,0.08227378875017166,1649,,,,,,
4,0.05702677369117737,1659,,,,,,
4,0.045898567885160446,1669,,,,,,
4,0.10027822107076645,1679,,,,,,
4,0.07677356153726578,1689,,,,,,
4,0.07060536742210388,1699,,,,,,
4,0.05432751402258873,1709,,,,,,
4,0.07087008655071259,1719,,,,,,
4,0.060871824622154236,1729,,,,,,
4,0.09021613001823425,1739,,,,,,
4,0.11237925291061401,1749,,,,,,
4,0.10520800948143005,1759,,,,,,
4,0.05636269226670265,1769,,,,,,
4,0.07042113691568375,1779,,,,,,
4,,1784,0.37465474009513855,0.319218248128891,0.11888130009174347,0.4164275527000427,0.8226275444030762,
5,,1785,,,,,,0.11888130009174347
