step,train_loss,epoch,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
1269,0.03840603679418564,3,,,,,,
1279,0.029886309057474136,3,,,,,,
1289,0.027946075424551964,3,,,,,,
1299,0.041791919618844986,3,,,,,,
1309,0.025052858516573906,3,,,,,,
1319,0.033671773970127106,3,,,,,,
1329,0.030928052961826324,3,,,,,,
1339,0.02616453357040882,3,,,,,,
1349,0.03342123702168465,3,,,,,,
1359,0.02211695723235607,3,,,,,,
1369,0.02943544276058674,3,,,,,,
1379,0.03610075265169144,3,,,,,,
1389,0.04124271869659424,3,,,,,,
1399,0.01768067479133606,3,,,,,,
1409,0.0369841530919075,3,,,,,,
1419,0.019695231691002846,3,,,,,,
1429,0.04018073156476021,3,,,,,,
1439,0.04748186469078064,3,,,,,,
1449,0.02384703978896141,3,,,,,,
1459,0.02911783754825592,3,,,,,,
1469,0.03036394715309143,3,,,,,,
1479,0.01760411076247692,3,,,,,,
1489,0.03139933943748474,3,,,,,,
1499,0.044716726988554,3,,,,,,
1509,0.0463772788643837,3,,,,,,
1519,0.03624042496085167,3,,,,,,
1529,0.022006671875715256,3,,,,,,
1539,0.03857998549938202,3,,,,,,
1549,0.028139466419816017,3,,,,,,
1559,0.03245552256703377,3,,,,,,
1569,0.029840782284736633,3,,,,,,
1579,0.033218201249837875,3,,,,,,
1589,0.05031638219952583,3,,,,,,
1599,0.05392421409487724,3,,,,,,
1609,0.03662215173244476,3,,,,,,
1619,0.036341436207294464,3,,,,,,
1629,0.03368920087814331,3,,,,,,
1639,0.017361747100949287,3,,,,,,
1649,0.03145858645439148,3,,,,,,
1659,0.03910423442721367,3,,,,,,
1669,0.015156292356550694,3,,,,,,
1679,0.016597764566540718,3,,,,,,
1687,,3,0.09527469426393509,0.3906092643737793,0.2377622425556183,0.8415164947509766,0.31382161378860474,
1689,0.043066058307886124,4,,,,,,
1699,0.03699406981468201,4,,,,,,
1709,0.014340288005769253,4,,,,,,
1719,0.020392660051584244,4,,,,,,
1729,0.014393256977200508,4,,,,,,
1739,0.016027254983782768,4,,,,,,
1749,0.021141158416867256,4,,,,,,
1759,0.026210540905594826,4,,,,,,
1769,0.03296998515725136,4,,,,,,
1779,0.02684629149734974,4,,,,,,
1789,0.03240742161870003,4,,,,,,
1799,0.02622270956635475,4,,,,,,
1809,0.020533517003059387,4,,,,,,
1819,0.05173804610967636,4,,,,,,
1829,0.040639348328113556,4,,,,,,
1839,0.016242049634456635,4,,,,,,
1849,0.06791428476572037,4,,,,,,
1859,0.03156014531850815,4,,,,,,
1869,0.03370567038655281,4,,,,,,
1879,0.04019778221845627,4,,,,,,
1889,0.021815337240695953,4,,,,,,
1899,0.031081505119800568,4,,,,,,
1909,0.01214007381349802,4,,,,,,
1919,0.03185094892978668,4,,,,,,
1929,0.025607790797948837,4,,,,,,
1939,0.021722089499235153,4,,,,,,
1949,0.021542459726333618,4,,,,,,
1959,0.03146720305085182,4,,,,,,
1969,0.025266489014029503,4,,,,,,
1979,0.034586627036333084,4,,,,,,
1989,0.039163198322057724,4,,,,,,
1999,0.0361221618950367,4,,,,,,
2009,0.03251684829592705,4,,,,,,
2019,0.04346677288413048,4,,,,,,
2029,0.02291695401072502,4,,,,,,
2039,0.01718776673078537,4,,,,,,
2049,0.025948505848646164,4,,,,,,
2059,0.02385541796684265,4,,,,,,
2069,0.01906086876988411,4,,,,,,
2079,0.01802249625325203,4,,,,,,
2089,0.03793352469801903,4,,,,,,
2099,0.03140602633357048,4,,,,,,
2109,0.03602568805217743,4,,,,,,
2109,,4,0.10651824623346329,0.4089357554912567,0.2634032666683197,0.8467229604721069,0.3372248113155365,
2110,,5,,,,,,0.10651824623346329
