epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.118671715259552,,,,,,
0,19,0.08741861581802368,,,,,,
0,29,0.07317064702510834,,,,,,
0,39,0.08189269155263901,,,,,,
0,49,0.060076840221881866,,,,,,
0,59,0.04194967821240425,,,,,,
0,69,0.07001420855522156,,,,,,
0,79,0.10926522314548492,,,,,,
0,89,0.05021979287266731,,,,,,
0,99,0.056442469358444214,,,,,,
0,109,0.059994034469127655,,,,,,
0,119,0.055487219244241714,,,,,,
0,129,0.056132759898900986,,,,,,
0,139,0.04338132590055466,,,,,,
0,149,0.06305689364671707,,,,,,
0,159,0.04754488542675972,,,,,,
0,169,0.037303995341062546,,,,,,
0,179,0.04331176355481148,,,,,,
0,189,0.05965610221028328,,,,,,
0,199,0.05722690746188164,,,,,,
0,209,0.03263918310403824,,,,,,
0,219,0.0392904207110405,,,,,,
0,229,0.060700614005327225,,,,,,
0,239,0.072138711810112,,,,,,
0,239,,0.5962778925895691,0.8947847485542297,0.49897751212120056,0.5470475554466248,0.078982412815094,
1,249,0.06604080647230148,,,,,,
1,259,0.041911255568265915,,,,,,
1,269,0.033483054488897324,,,,,,
1,279,0.042259834706783295,,,,,,
1,289,0.05009326711297035,,,,,,
1,299,0.03169529139995575,,,,,,
1,309,0.04974380508065224,,,,,,
1,319,0.034342210739851,,,,,,
1,329,0.0209377259016037,,,,,,
1,339,0.0181086715310812,,,,,,
1,349,0.031001197174191475,,,,,,
1,359,0.05685659125447273,,,,,,
1,369,0.03134284168481827,,,,,,
1,379,0.04002505913376808,,,,,,
1,389,0.04601702094078064,,,,,,
1,399,0.028655774891376495,,,,,,
1,409,0.015555513091385365,,,,,,
1,419,0.02152426727116108,,,,,,
1,429,0.03920605033636093,,,,,,
1,439,0.025168081745505333,,,,,,
1,449,0.026585958898067474,,,,,,
1,459,0.02024160884320736,,,,,,
1,469,0.02119441330432892,,,,,,
1,479,0.04052590951323509,,,,,,
1,479,,0.6963993906974792,0.9250965714454651,0.6359918117523193,0.6671798229217529,0.07077093422412872,
2,489,0.036368388682603836,,,,,,
2,499,0.017556294798851013,,,,,,
2,509,0.02736104279756546,,,,,,
2,519,0.024175245314836502,,,,,,
2,529,0.023950092494487762,,,,,,
2,539,0.019949136301875114,,,,,,
2,549,0.03135312348604202,,,,,,
2,559,0.013094642199575901,,,,,,
2,569,0.013697201386094093,,,,,,
2,579,0.0071716816164553165,,,,,,
2,589,0.009952358901500702,,,,,,
2,599,0.015754641965031624,,,,,,
2,609,0.018502049148082733,,,,,,
2,619,0.02347787655889988,,,,,,
2,629,0.03478842228651047,,,,,,
2,639,0.019246332347393036,,,,,,
2,649,0.0073971799574792385,,,,,,
2,659,0.011136208660900593,,,,,,
2,669,0.02723759226500988,,,,,,
2,679,0.012593031860888004,,,,,,
2,689,0.011727827601134777,,,,,,
2,699,0.010570235550403595,,,,,,
2,709,0.0099955964833498,,,,,,
2,719,0.01501637976616621,,,,,,
2,719,,0.7048659324645996,0.9269295930862427,0.6441717743873596,0.676181972026825,0.10011262446641922,
3,729,0.017679709941148758,,,,,,
3,739,0.010096531361341476,,,,,,
3,749,0.024041924625635147,,,,,,
3,759,0.013256325386464596,,,,,,
3,769,0.011276948265731335,,,,,,
3,779,0.008737053722143173,,,,,,
3,789,0.023119794204831123,,,,,,
3,799,0.0033682263456285,,,,,,
3,809,0.006239472888410091,,,,,,
3,819,0.0034612782765179873,,,,,,
3,829,0.0018358256202191114,,,,,,
3,839,0.004007125739008188,,,,,,
3,849,0.008603127673268318,,,,,,
3,859,0.01531207375228405,,,,,,
3,869,0.013390880078077316,,,,,,
3,879,0.009969878941774368,,,,,,
3,889,0.0027527385391294956,,,,,,
3,899,0.004686014261096716,,,,,,
3,909,0.0176930520683527,,,,,,
3,919,0.004468559753149748,,,,,,
3,929,0.007389894220978022,,,,,,
3,939,0.002601686865091324,,,,,,
3,949,0.002316949190571904,,,,,,
3,959,0.0036054037045687437,,,,,,
3,959,,0.6820349097251892,0.9203894138336182,0.615541934967041,0.649319052696228,0.16369831562042236,
4,969,0.00868328008800745,,,,,,
4,979,0.004573465324938297,,,,,,
4,989,0.010099400766193867,,,,,,
4,999,0.0025044255889952183,,,,,,
4,1009,0.0030088548082858324,,,,,,
4,1019,0.0027608368545770645,,,,,,
4,1029,0.009679049253463745,,,,,,
4,1039,0.00141851173248142,,,,,,
4,1049,0.0023496150970458984,,,,,,
4,1059,0.001521197147667408,,,,,,
4,1069,0.0009052091045305133,,,,,,
4,1079,0.02564120851457119,,,,,,
4,1089,0.004441268276423216,,,,,,
4,1099,0.010087316855788231,,,,,,
4,1109,0.008269893005490303,,,,,,
4,1119,0.00227619637735188,,,,,,
4,1129,0.0016610721359029412,,,,,,
4,1139,0.00243620784021914,,,,,,
4,1149,0.004895532503724098,,,,,,
4,1159,0.004902163054794073,,,,,,
4,1169,0.001037099864333868,,,,,,
4,1179,0.0004957691999152303,,,,,,
4,1189,0.003169629257172346,,,,,,
4,1199,0.0008583191083744168,,,,,,
4,1199,,0.6863548755645752,0.9209023714065552,0.6094069480895996,0.6503232717514038,0.16994890570640564,
5,1200,,,,,,,0.16994890570640564
