step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,test_loss
9,0.6421246528625488,0,,,,,,
19,0.24128472805023193,0,,,,,,
29,0.15592259168624878,0,,,,,,
39,0.19579730927944183,0,,,,,,
49,0.13732340931892395,0,,,,,,
59,0.12924432754516602,0,,,,,,
69,0.14401620626449585,0,,,,,,
79,0.23753252625465393,0,,,,,,
89,0.22561761736869812,0,,,,,,
99,0.13880041241645813,0,,,,,,
109,0.1424819529056549,0,,,,,,
119,0.1155359223484993,0,,,,,,
129,0.09627491980791092,0,,,,,,
139,0.17912864685058594,0,,,,,,
149,0.08690191060304642,0,,,,,,
159,0.1053081527352333,0,,,,,,
169,0.2131509780883789,0,,,,,,
179,0.1165337786078453,0,,,,,,
189,0.15485750138759613,0,,,,,,
199,0.10443109273910522,0,,,,,,
209,0.15149833261966705,0,,,,,,
219,0.08143702894449234,0,,,,,,
229,0.11854642629623413,0,,,,,,
239,0.03895144537091255,0,,,,,,
249,0.08557911962270737,0,,,,,,
259,0.05433434247970581,0,,,,,,
269,0.08421590924263,0,,,,,,
279,0.06789203733205795,0,,,,,,
289,0.09226518869400024,0,,,,,,
299,0.10860824584960938,0,,,,,,
309,0.07424239814281464,0,,,,,,
319,0.04394347593188286,0,,,,,,
329,0.11936616897583008,0,,,,,,
339,0.02267245389521122,0,,,,,,
349,0.07946675270795822,0,,,,,,
359,0.052975937724113464,0,,,,,,
369,0.11011099815368652,0,,,,,,
379,0.08380014449357986,0,,,,,,
389,0.08327486366033554,0,,,,,,
399,0.023541275411844254,0,,,,,,
409,0.1224074438214302,0,,,,,,
419,0.12508487701416016,0,,,,,,
429,0.07681342959403992,0,,,,,,
439,0.043341707438230515,0,,,,,,
449,0.10161783546209335,0,,,,,,
459,0.13848206400871277,0,,,,,,
469,0.06384008377790451,0,,,,,,
479,0.09376204013824463,0,,,,,,
489,0.04848477989435196,0,,,,,,
499,0.047406766563653946,0,,,,,,
509,0.1512211114168167,0,,,,,,
519,0.1024794951081276,0,,,,,,
529,0.06824497133493423,0,,,,,,
539,0.04770776629447937,0,,,,,,
549,0.044423867017030716,0,,,,,,
559,0.15034686028957367,0,,,,,,
569,0.03194330632686615,0,,,,,,
579,0.062022287398576736,0,,,,,,
589,0.03176623210310936,0,,,,,,
599,0.05880274996161461,0,,,,,,
600,,0,0.8998978734016418,0.10581115633249283,0.6949141621589661,0.6193268299102783,0.2530864179134369,
609,0.042475391179323196,1,,,,,,
619,0.053065553307533264,1,,,,,,
629,0.08870547264814377,1,,,,,,
639,0.049776840955019,1,,,,,,
649,0.013925277628004551,1,,,,,,
659,0.08243963122367859,1,,,,,,
669,0.02830606698989868,1,,,,,,
679,0.08050462603569031,1,,,,,,
689,0.09210749715566635,1,,,,,,
699,0.03666238486766815,1,,,,,,
709,0.03236318752169609,1,,,,,,
719,0.07605106383562088,1,,,,,,
729,0.02959233894944191,1,,,,,,
739,0.029004279524087906,1,,,,,,
749,0.07563035190105438,1,,,,,,
759,0.040246859192848206,1,,,,,,
769,0.030930666252970695,1,,,,,,
779,0.04846753925085068,1,,,,,,
789,0.03931870684027672,1,,,,,,
799,0.04301665723323822,1,,,,,,
809,0.037614546716213226,1,,,,,,
819,0.03216120973229408,1,,,,,,
829,0.04910283908247948,1,,,,,,
839,0.060764867812395096,1,,,,,,
849,0.03516438230872154,1,,,,,,
859,0.012055477127432823,1,,,,,,
869,0.06633809953927994,1,,,,,,
879,0.0977550745010376,1,,,,,,
889,0.03626536577939987,1,,,,,,
899,0.030336733907461166,1,,,,,,
909,0.01900355890393257,1,,,,,,
919,0.012857659719884396,1,,,,,,
929,0.02882533147931099,1,,,,,,
939,0.06927141547203064,1,,,,,,
949,0.04769565537571907,1,,,,,,
959,0.02915666438639164,1,,,,,,
969,0.07065705209970474,1,,,,,,
