step,epoch,train_loss,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0,0.622013509273529,,,,,,
19,0,0.7054541707038879,,,,,,
29,0,0.2253788262605667,,,,,,
39,0,0.3122709393501282,,,,,,
49,0,0.19919505715370178,,,,,,
59,0,0.4465891718864441,,,,,,
69,0,0.13389952480793,,,,,,
79,0,0.48496392369270325,,,,,,
89,0,0.4055083394050598,,,,,,
99,0,0.268890380859375,,,,,,
109,0,0.3157851994037628,,,,,,
119,0,0.14258639514446259,,,,,,
129,0,0.17510750889778137,,,,,,
139,0,0.29688137769699097,,,,,,
149,0,0.2390274703502655,,,,,,
159,0,0.2858109176158905,,,,,,
169,0,0.23227381706237793,,,,,,
179,0,0.23356588184833527,,,,,,
189,0,0.2778182923793793,,,,,,
199,0,0.15088748931884766,,,,,,
209,0,0.19959722459316254,,,,,,
216,0,,0.1547926664352417,0.8734816908836365,0.5740439891815186,0.29971182346343994,0.6391072273254395,
219,1,0.13070829212665558,,,,,,
229,1,0.27466967701911926,,,,,,
239,1,0.22255519032478333,,,,,,
249,1,0.16577549278736115,,,,,,
259,1,0.34720882773399353,,,,,,
269,1,0.33805471658706665,,,,,,
279,1,0.23845744132995605,,,,,,
289,1,0.5798557996749878,,,,,,
299,1,0.21005813777446747,,,,,,
309,1,0.2667733132839203,,,,,,
319,1,0.2143162488937378,,,,,,
329,1,0.272519052028656,,,,,,
339,1,0.19572801887989044,,,,,,
349,1,0.2930396795272827,,,,,,
359,1,0.1494550257921219,,,,,,
369,1,0.2618085443973541,,,,,,
379,1,0.1371161788702011,,,,,,
389,1,0.35368743538856506,,,,,,
399,1,0.18135860562324524,,,,,,
409,1,0.09597062319517136,,,,,,
419,1,0.26059457659721375,,,,,,
429,1,0.1486293524503708,,,,,,
433,1,,0.1366860270500183,0.885195791721344,0.6074735522270203,0.3746397793292999,0.6540284752845764,
439,2,0.19825640320777893,,,,,,
449,2,0.24588999152183533,,,,,,
459,2,0.06344444304704666,,,,,,
469,2,0.10248710960149765,,,,,,
479,2,0.31906023621559143,,,,,,
489,2,0.1305076628923416,,,,,,
499,2,0.4762863516807556,,,,,,
509,2,0.2508821487426758,,,,,,
519,2,0.136178120970726,,,,,,
529,2,0.16653089225292206,,,,,,
539,2,0.13975806534290314,,,,,,
549,2,0.3043440580368042,,,,,,
559,2,0.12765389680862427,,,,,,
569,2,0.07078509032726288,,,,,,
579,2,0.13384875655174255,,,,,,
589,2,0.16498395800590515,,,,,,
599,2,0.0450892299413681,,,,,,
609,2,0.08662242442369461,,,,,,
619,2,0.06439156085252762,,,,,,
629,2,0.29036346077919006,,,,,,
639,2,0.17043952643871307,,,,,,
649,2,0.1222921684384346,,,,,,
650,2,,0.13198630511760712,0.8847858309745789,0.6022730469703674,0.36599424481391907,0.6494109630584717,
659,3,0.278543084859848,,,,,,
669,3,0.13843967020511627,,,,,,
679,3,0.1582731157541275,,,,,,
689,3,0.25520890951156616,,,,,,
699,3,0.12207801640033722,,,,,,
709,3,0.09981244057416916,,,,,,
719,3,0.0690016895532608,,,,,,
729,3,0.06266656517982483,,,,,,
739,3,0.09844853729009628,,,,,,
749,3,0.11695139855146408,,,,,,
759,3,0.07948225736618042,,,,,,
769,3,0.06904460489749908,,,,,,
779,3,0.1917617917060852,,,,,,
789,3,0.09267235547304153,,,,,,
799,3,0.029862679541110992,,,,,,
809,3,0.04461301490664482,,,,,,
819,3,0.1531010866165161,,,,,,
829,3,0.4516104757785797,,,,,,
839,3,0.05179264023900032,,,,,,
849,3,0.08613649755716324,,,,,,
859,3,0.0696411058306694,,,,,,
867,3,,0.13450071215629578,0.8897099494934082,0.6205321550369263,0.40345820784568787,0.6658141613006592,
869,4,0.017036596313118935,,,,,,
879,4,0.11223600804805756,,,,,,
889,4,0.18278779089450836,,,,,,
899,4,0.5226252675056458,,,,,,
909,4,0.17592938244342804,,,,,,
919,4,0.07476125657558441,,,,,,
929,4,0.0695672556757927,,,,,,
939,4,0.04514147713780403,,,,,,
949,4,0.062380678951740265,,,,,,
959,4,0.039600253105163574,,,,,,
969,4,0.051327019929885864,,,,,,
979,4,0.049198947846889496,,,,,,
989,4,0.09519166499376297,,,,,,
999,4,0.2067866176366806,,,,,,
1009,4,0.040984779596328735,,,,,,
1019,4,0.05315761640667915,,,,,,
1029,4,0.01672377437353134,,,,,,
1039,4,0.08588321506977081,,,,,,
1049,4,0.06057034805417061,,,,,,
1059,4,0.013566441833972931,,,,,,
1069,4,0.02967936545610428,,,,,,
1079,4,0.05569193512201309,,,,,,
1084,4,,0.14877556264400482,0.8923082947731018,0.6266124844551086,0.4149855971336365,0.6696335673332214,
1085,5,,,,,,,0.14877556264400482
