epoch,step,train_loss,val_qa_bert_score,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.8899642825126648,,,,,,
0,19,0.975918710231781,,,,,,
0,29,0.5803239345550537,,,,,,
0,39,0.5804231762886047,,,,,,
0,49,0.9831908345222473,,,,,,
0,59,0.39254051446914673,,,,,,
0,69,0.3894810378551483,,,,,,
0,79,1.2252811193466187,,,,,,
0,89,0.7258269190788269,,,,,,
0,99,0.44208526611328125,,,,,,
0,109,0.29193371534347534,,,,,,
0,119,0.5547279715538025,,,,,,
0,129,0.4270220100879669,,,,,,
0,139,0.2821653485298157,,,,,,
0,149,0.9164214134216309,,,,,,
0,159,0.5278336405754089,,,,,,
0,169,0.718217134475708,,,,,,
0,179,0.5423001646995544,,,,,,
0,189,0.767004132270813,,,,,,
0,199,0.410195916891098,,,,,,
0,209,0.42760929465293884,,,,,,
0,219,0.33974459767341614,,,,,,
0,229,0.4659128487110138,,,,,,
0,239,0.3532029688358307,,,,,,
0,249,0.25177201628685,,,,,,
0,259,0.5584760308265686,,,,,,
0,269,0.3787190914154053,,,,,,
0,279,0.20715540647506714,,,,,,
0,289,0.7156183123588562,,,,,,
0,299,0.4586016535758972,,,,,,
0,309,0.5982772707939148,,,,,,
0,319,0.10711630433797836,,,,,,
0,329,0.2998892664909363,,,,,,
0,339,0.805819034576416,,,,,,
0,349,0.3450787365436554,,,,,,
0,356,,0.8699753880500793,0.6136375069618225,0.45121949911117554,0.5947297811508179,0.21417756378650665,
1,359,0.3077688217163086,,,,,,
1,369,0.4042605459690094,,,,,,
1,379,0.5952417254447937,,,,,,
1,389,0.3586110472679138,,,,,,
1,399,0.8819622993469238,,,,,,
1,409,0.542769193649292,,,,,,
1,419,0.3994189500808716,,,,,,
1,429,0.18113665282726288,,,,,,
1,439,0.35484564304351807,,,,,,
1,449,0.7197644114494324,,,,,,
1,459,0.3155081868171692,,,,,,
1,469,0.40785443782806396,,,,,,
1,479,0.49357837438583374,,,,,,
1,489,0.5274569988250732,,,,,,
1,499,0.3127984404563904,,,,,,
1,509,0.8377385139465332,,,,,,
1,519,0.28131046891212463,,,,,,
1,529,0.29535403847694397,,,,,,
1,539,0.30459633469581604,,,,,,
1,549,0.24496355652809143,,,,,,
1,559,0.20323264598846436,,,,,,
1,569,1.1406943798065186,,,,,,
1,579,0.6862067580223083,,,,,,
1,589,0.18501746654510498,,,,,,
1,599,0.28460004925727844,,,,,,
1,609,0.5454545021057129,,,,,,
1,619,0.6628133654594421,,,,,,
1,629,0.4716823101043701,,,,,,
1,639,0.5156954526901245,,,,,,
1,649,0.5185590386390686,,,,,,
1,659,0.1578933298587799,,,,,,
1,669,0.39805272221565247,,,,,,
1,679,0.1292496621608734,,,,,,
1,689,0.3194124400615692,,,,,,
1,699,0.33410632610321045,,,,,,
1,709,0.2340003401041031,,,,,,
1,713,,0.8809202909469604,0.6269591450691223,0.47560974955558777,0.605802595615387,0.23259134590625763,
2,719,0.17071767151355743,,,,,,
2,729,0.3524717688560486,,,,,,
2,739,0.20166386663913727,,,,,,
2,749,0.12657544016838074,,,,,,
2,759,0.3324928283691406,,,,,,
2,769,0.19294865429401398,,,,,,
2,779,0.4458441734313965,,,,,,
2,789,0.25998184084892273,,,,,,
2,799,0.28962066769599915,,,,,,
2,809,0.17703287303447723,,,,,,
2,819,0.29076361656188965,,,,,,
2,829,0.10537198930978775,,,,,,
2,839,0.25150778889656067,,,,,,
2,849,0.37038522958755493,,,,,,
2,859,0.1600775122642517,,,,,,
2,869,0.3944209814071655,,,,,,
2,879,0.305280476808548,,,,,,
2,889,0.20139940083026886,,,,,,
2,899,0.6043034791946411,,,,,,
2,909,0.07472777366638184,,,,,,
2,919,0.2373197376728058,,,,,,
2,929,0.40030837059020996,,,,,,
2,939,0.2606625258922577,,,,,,
2,949,0.14749251306056976,,,,,,
2,959,0.13990548253059387,,,,,,
2,969,0.16191160678863525,,,,,,
2,979,0.18198275566101074,,,,,,
2,989,0.20168165862560272,,,,,,
2,999,0.1381717324256897,,,,,,
2,1009,0.13589346408843994,,,,,,
2,1019,0.12026545405387878,,,,,,
2,1029,0.21041543781757355,,,,,,
2,1039,0.19393277168273926,,,,,,
2,1049,0.1705838143825531,,,,,,
2,1059,0.05711306631565094,,,,,,
2,1069,0.0981210470199585,,,,,,
2,1070,,0.8852192759513855,0.6435325145721436,0.4878048896789551,0.621763288974762,0.2657286822795868,
3,1079,0.2556811571121216,,,,,,
3,1089,0.10310570150613785,,,,,,
3,1099,0.1826983094215393,,,,,,
3,1109,0.421880304813385,,,,,,
3,1119,0.3130227029323578,,,,,,
3,1129,0.1629985272884369,,,,,,
3,1139,0.23673318326473236,,,,,,
3,1149,0.06967457383871078,,,,,,
3,1159,0.1882578581571579,,,,,,
3,1169,0.14404034614562988,,,,,,
3,1179,0.39874041080474854,,,,,,
3,1189,0.023149380460381508,,,,,,
3,1199,0.2793409824371338,,,,,,
3,1209,0.3403696119785309,,,,,,
3,1219,0.10638727992773056,,,,,,
3,1229,0.25602811574935913,,,,,,
3,1239,0.34567633271217346,,,,,,
3,1249,0.11170857399702072,,,,,,
3,1259,0.12482430040836334,,,,,,
3,1269,0.16915054619312286,,,,,,
3,1279,0.13630282878875732,,,,,,
3,1289,0.17348149418830872,,,,,,
3,1299,0.0690503716468811,,,,,,
3,1309,0.04748428985476494,,,,,,
3,1319,0.17234046757221222,,,,,,
3,1329,0.12158757448196411,,,,,,
3,1339,0.28594228625297546,,,,,,
3,1349,0.5131949186325073,,,,,,
3,1359,0.14383992552757263,,,,,,
3,1369,0.19807513058185577,,,,,,
3,1379,0.20988553762435913,,,,,,
3,1389,0.22037190198898315,,,,,,
3,1399,0.36900171637535095,,,,,,
3,1409,0.1166796088218689,,,,,,
3,1419,0.09643412381410599,,,,,,
3,1427,,0.8891218304634094,0.649104654788971,0.5,0.6333181262016296,0.3070947527885437,
4,1429,0.3422579765319824,,,,,,
4,1439,0.09831777215003967,,,,,,
4,1449,0.09523008018732071,,,,,,
4,1459,0.16079926490783691,,,,,,
4,1469,0.14343489706516266,,,,,,
4,1479,0.2484685629606247,,,,,,
4,1489,0.25552207231521606,,,,,,
4,1499,0.037983477115631104,,,,,,
4,1509,0.038799114525318146,,,,,,
4,1519,0.20217499136924744,,,,,,
4,1529,0.08436959981918335,,,,,,
4,1539,0.05263691768050194,,,,,,
4,1549,0.07658252865076065,,,,,,
4,1559,0.11848237365484238,,,,,,
4,1569,0.029012076556682587,,,,,,
4,1579,0.013935918919742107,,,,,,
4,1589,0.08968574553728104,,,,,,
4,1599,0.13498705625534058,,,,,,
4,1609,0.18435847759246826,,,,,,
4,1619,0.17077544331550598,,,,,,
4,1629,0.19856198132038116,,,,,,
4,1639,0.12424133718013763,,,,,,
4,1649,0.21513374149799347,,,,,,
4,1659,0.05342639237642288,,,,,,
4,1669,0.08389324694871902,,,,,,
4,1679,0.06253187358379364,,,,,,
4,1689,0.07380183786153793,,,,,,
4,1699,0.27072450518608093,,,,,,
4,1709,0.13154278695583344,,,,,,
4,1719,0.12599755823612213,,,,,,
4,1729,0.03731738403439522,,,,,,
4,1739,0.10798372328281403,,,,,,
4,1749,0.02110089547932148,,,,,,
4,1759,0.027765821665525436,,,,,,
4,1769,0.11574693769216537,,,,,,
4,1779,0.050420187413692474,,,,,,
4,1784,,0.8799161911010742,0.626761794090271,0.46341463923454285,0.6105198860168457,0.3347344696521759,
5,1785,,,,,,,0.3347344696521759
