train_loss,epoch,step,val_qa_em,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
0.8743817210197449,0,9,,,,,,
0.7905305027961731,0,19,,,,,,
0.739445686340332,0,29,,,,,,
0.4469563663005829,0,39,,,,,,
0.35629281401634216,0,49,,,,,,
0.403831422328949,0,59,,,,,,
0.5103082656860352,0,69,,,,,,
0.7848535776138306,0,79,,,,,,
0.44967925548553467,0,89,,,,,,
0.28700071573257446,0,99,,,,,,
0.45489153265953064,0,109,,,,,,
0.6721816658973694,0,119,,,,,,
0.170742467045784,0,129,,,,,,
0.32094964385032654,0,139,,,,,,
0.28268712759017944,0,149,,,,,,
0.6432170271873474,0,159,,,,,,
0.2778058350086212,0,169,,,,,,
0.4159291684627533,0,179,,,,,,
0.5520599484443665,0,189,,,,,,
0.15319980680942535,0,199,,,,,,
0.09736838936805725,0,209,,,,,,
0.22059297561645508,0,219,,,,,,
0.10466693341732025,0,229,,,,,,
0.42107900977134705,0,239,,,,,,
0.28025898337364197,0,249,,,,,,
0.9622981548309326,0,259,,,,,,
0.15739139914512634,0,269,,,,,,
0.09431255608797073,0,279,,,,,,
0.17932835221290588,0,289,,,,,,
0.1678062528371811,0,299,,,,,,
0.37091660499572754,0,309,,,,,,
0.20322516560554504,0,319,,,,,,
0.06117037311196327,0,329,,,,,,
0.501050591468811,0,339,,,,,,
0.21771648526191711,0,349,,,,,,
,0,352,0.5071770548820496,0.6546867489814758,0.8921874761581421,0.0710601732134819,0.6308484077453613,
0.22539375722408295,1,359,,,,,,
0.1391073316335678,1,369,,,,,,
0.15314672887325287,1,379,,,,,,
0.08319516479969025,1,389,,,,,,
0.18444669246673584,1,399,,,,,,
0.4661986231803894,1,409,,,,,,
0.1100737601518631,1,419,,,,,,
0.211731418967247,1,429,,,,,,
0.09788398444652557,1,439,,,,,,
0.21038967370986938,1,449,,,,,,
0.2855222523212433,1,459,,,,,,
0.40508556365966797,1,469,,,,,,
0.43073880672454834,1,479,,,,,,
0.09102663397789001,1,489,,,,,,
0.40563535690307617,1,499,,,,,,
0.1922183334827423,1,509,,,,,,
0.1272989809513092,1,519,,,,,,
0.08881115168333054,1,529,,,,,,
0.16064570844173431,1,539,,,,,,
0.17494404315948486,1,549,,,,,,
0.06756030023097992,1,559,,,,,,
0.5162058472633362,1,569,,,,,,
0.14510755240917206,1,579,,,,,,
0.4916439950466156,1,589,,,,,,
0.853765606880188,1,599,,,,,,
0.06859107315540314,1,609,,,,,,
0.05123651400208473,1,619,,,,,,
0.15751081705093384,1,629,,,,,,
0.1930145025253296,1,639,,,,,,
0.1532142609357834,1,649,,,,,,
0.05953262373805046,1,659,,,,,,
0.04922586679458618,1,669,,,,,,
0.23021431267261505,1,679,,,,,,
0.07601051032543182,1,689,,,,,,
0.41552889347076416,1,699,,,,,,
,1,705,0.5741626620292664,0.6837213635444641,0.9000542759895325,0.05984587222337723,0.6675260066986084,
0.05087307468056679,2,709,,,,,,
0.08012653142213821,2,719,,,,,,
0.04975506663322449,2,729,,,,,,
0.07356530427932739,2,739,,,,,,
0.2335537225008011,2,749,,,,,,
0.07657521963119507,2,759,,,,,,
0.09803622215986252,2,769,,,,,,
0.1683129370212555,2,779,,,,,,
0.16434596478939056,2,789,,,,,,
0.040932074189186096,2,799,,,,,,
0.07991848886013031,2,809,,,,,,
0.04244648665189743,2,819,,,,,,
0.027226589620113373,2,829,,,,,,
0.01624537631869316,2,839,,,,,,
0.06130506470799446,2,849,,,,,,
0.11318434029817581,2,859,,,,,,
0.0659269317984581,2,869,,,,,,
0.27534219622612,2,879,,,,,,
0.05710798129439354,2,889,,,,,,
0.044919874519109726,2,899,,,,,,
0.041299138218164444,2,909,,,,,,
0.28106340765953064,2,919,,,,,,
0.12431678175926208,2,929,,,,,,
0.028443189337849617,2,939,,,,,,
1.8334327936172485,2,949,,,,,,
0.058014772832393646,2,959,,,,,,
0.13604648411273956,2,969,,,,,,
0.03513483330607414,2,979,,,,,,
0.12525588274002075,2,989,,,,,,
0.10117997974157333,2,999,,,,,,
0.26643988490104675,2,1009,,,,,,
0.11118223518133163,2,1019,,,,,,
0.041079387068748474,2,1029,,,,,,
0.02737363614141941,2,1039,,,,,,
0.02864009141921997,2,1049,,,,,,
,2,1058,0.5837320685386658,0.6958664655685425,0.9048064351081848,0.060830648988485336,0.6876567006111145,
0.03455258533358574,3,1059,,,,,,
0.005396929569542408,3,1069,,,,,,
0.03387633338570595,3,1079,,,,,,
0.019354667514562607,3,1089,,,,,,
0.011531290598213673,3,1099,,,,,,
0.014363634400069714,3,1109,,,,,,
0.15249337255954742,3,1119,,,,,,
0.05969814956188202,3,1129,,,,,,
0.0751408264040947,3,1139,,,,,,
0.1166590005159378,3,1149,,,,,,
0.12856155633926392,3,1159,,,,,,
0.089332714676857,3,1169,,,,,,
1.4234105348587036,3,1179,,,,,,
0.11195200681686401,3,1189,,,,,,
0.025081651285290718,3,1199,,,,,,
0.0468541756272316,3,1209,,,,,,
0.03297196328639984,3,1219,,,,,,
0.08635366708040237,3,1229,,,,,,
0.03233931213617325,3,1239,,,,,,
0.05469144880771637,3,1249,,,,,,
0.06771301478147507,3,1259,,,,,,
0.029947029426693916,3,1269,,,,,,
0.021578503772616386,3,1279,,,,,,
0.008354105055332184,3,1289,,,,,,
0.030876489356160164,3,1299,,,,,,
0.0037642603274434805,3,1309,,,,,,
0.012578939087688923,3,1319,,,,,,
0.10346125066280365,3,1329,,,,,,
0.006851194426417351,3,1339,,,,,,
0.06602448225021362,3,1349,,,,,,
0.01511913351714611,3,1359,,,,,,
0.05451778322458267,3,1369,,,,,,
0.057405732572078705,3,1379,,,,,,
0.03232785686850548,3,1389,,,,,,
0.03198929876089096,3,1399,,,,,,
0.017289744690060616,3,1409,,,,,,
,3,1411,0.6028708219528198,0.7059521675109863,0.9108450412750244,0.06652689725160599,0.7004544138908386,
0.013465468771755695,4,1419,,,,,,
0.008114984259009361,4,1429,,,,,,
0.0025420202873647213,4,1439,,,,,,
0.019308023154735565,4,1449,,,,,,
0.13037186861038208,4,1459,,,,,,
0.020997384563088417,4,1469,,,,,,
0.00870452169328928,4,1479,,,,,,
0.005205594468861818,4,1489,,,,,,
0.010955962352454662,4,1499,,,,,,
0.006189006380736828,4,1509,,,,,,
0.06968207657337189,4,1519,,,,,,
0.04450458660721779,4,1529,,,,,,
0.004674040246754885,4,1539,,,,,,
0.002908286638557911,4,1549,,,,,,
0.00378771242685616,4,1559,,,,,,
0.020816609263420105,4,1569,,,,,,
0.0027333346661180258,4,1579,,,,,,
0.01514461636543274,4,1589,,,,,,
0.09070029109716415,4,1599,,,,,,
0.8181130290031433,4,1609,,,,,,
0.0034616603516042233,4,1619,,,,,,
0.00973191112279892,4,1629,,,,,,
0.0019110699649900198,4,1639,,,,,,
0.004347199574112892,4,1649,,,,,,
0.005379653535783291,4,1659,,,,,,
0.010570446960628033,4,1669,,,,,,
0.003472426440566778,4,1679,,,,,,
0.012438923120498657,4,1689,,,,,,
0.0017039398662745953,4,1699,,,,,,
0.002349215094000101,4,1709,,,,,,
0.010052886791527271,4,1719,,,,,,
0.005042281933128834,4,1729,,,,,,
0.006785552483052015,4,1739,,,,,,
0.07410502433776855,4,1749,,,,,,
0.01057247444987297,4,1759,,,,,,
,4,1764,0.5980861186981201,0.695305347442627,0.9101401567459106,0.0811157077550888,0.6836466789245605,
,5,1765,,,,,,0.06652689725160599
