step,epoch,train_loss,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
9,0,0.35847559571266174,,,,,,
19,0,0.255774587392807,,,,,,
29,0,0.2530718743801117,,,,,,
39,0,0.167410209774971,,,,,,
49,0,0.204657182097435,,,,,,
59,0,0.2593136131763458,,,,,,
69,0,0.38910239934921265,,,,,,
79,0,0.35685157775878906,,,,,,
89,0,0.15703128278255463,,,,,,
99,0,0.2796805500984192,,,,,,
109,0,0.09139654040336609,,,,,,
119,0,0.20752401649951935,,,,,,
129,0,0.21809352934360504,,,,,,
139,0,0.22929222881793976,,,,,,
149,0,0.20204409956932068,,,,,,
159,0,0.12271859496831894,,,,,,
169,0,0.2551882266998291,,,,,,
179,0,0.19464102387428284,,,,,,
189,0,0.09940847754478455,,,,,,
199,0,0.1472598761320114,,,,,,
209,0,0.1482735276222229,,,,,,
219,0,0.11806263029575348,,,,,,
229,0,0.16000576317310333,,,,,,
239,0,0.2764301002025604,,,,,,
249,0,0.13335731625556946,,,,,,
259,0,0.26695436239242554,,,,,,
269,0,0.2705175578594208,,,,,,
279,0,0.2030404806137085,,,,,,
289,0,0.14385856688022614,,,,,,
299,0,0.24489618837833405,,,,,,
309,0,0.2113347351551056,,,,,,
319,0,0.2442740797996521,,,,,,
329,0,0.16552381217479706,,,,,,
339,0,0.28468748927116394,,,,,,
349,0,0.22882898151874542,,,,,,
359,0,0.18211500346660614,,,,,,
369,0,0.185417041182518,,,,,,
379,0,0.28591087460517883,,,,,,
389,0,0.1443151831626892,,,,,,
399,0,0.14969748258590698,,,,,,
409,0,0.12200220674276352,,,,,,
419,0,0.1581839621067047,,,,,,
429,0,0.19616620242595673,,,,,,
439,0,0.1686132550239563,,,,,,
449,0,0.15572136640548706,,,,,,
459,0,0.22123228013515472,,,,,,
469,0,0.24093016982078552,,,,,,
479,0,0.14730304479599,,,,,,
489,0,0.08748315274715424,,,,,,
499,0,0.17382989823818207,,,,,,
509,0,0.11953222751617432,,,,,,
519,0,0.14687436819076538,,,,,,
529,0,0.15405644476413727,,,,,,
539,0,0.15017086267471313,,,,,,
549,0,0.12680058181285858,,,,,,
559,0,0.16344133019447327,,,,,,
569,0,0.08701707422733307,,,,,,
579,0,0.15283676981925964,,,,,,
589,0,0.27611833810806274,,,,,,
599,0,0.2468268722295761,,,,,,
609,0,0.48218652606010437,,,,,,
619,0,0.22050659358501434,,,,,,
629,0,0.2253849357366562,,,,,,
639,0,0.10194273293018341,,,,,,
649,0,0.16085857152938843,,,,,,
659,0,0.201804056763649,,,,,,
669,0,0.07868395745754242,,,,,,
679,0,0.16701635718345642,,,,,,
689,0,0.16317400336265564,,,,,,
699,0,0.14769980311393738,,,,,,
709,0,0.20990228652954102,,,,,,
719,0,0.12292073667049408,,,,,,
729,0,0.11019039899110794,,,,,,
739,0,0.14303146302700043,,,,,,
749,0,0.11394120752811432,,,,,,
759,0,0.12141203880310059,,,,,,
769,0,0.12438583374023438,,,,,,
779,0,0.1352049708366394,,,,,,
789,0,0.15751904249191284,,,,,,
799,0,0.1343473196029663,,,,,,
809,0,0.10792328417301178,,,,,,
819,0,0.13105283677577972,,,,,,
829,0,0.24428431689739227,,,,,,
839,0,0.07491049915552139,,,,,,
849,0,0.07601948827505112,,,,,,
859,0,0.22954154014587402,,,,,,
869,0,0.13439148664474487,,,,,,
879,0,0.11359945684671402,,,,,,
889,0,0.09647778421640396,,,,,,
899,0,0.0974978655576706,,,,,,
909,0,0.08817322552204132,,,,,,
919,0,0.10075719654560089,,,,,,
929,0,0.14921005070209503,,,,,,
939,0,0.15724679827690125,,,,,,
949,0,0.1200631633400917,,,,,,
959,0,0.10798754543066025,,,,,,
969,0,0.08170383423566818,,,,,,
979,0,0.11633723974227905,,,,,,
989,0,0.15818172693252563,,,,,,
999,0,0.09839657694101334,,,,,,
1009,0,0.14490699768066406,,,,,,
1019,0,0.0951613038778305,,,,,,
1029,0,0.12002602219581604,,,,,,
1039,0,0.11673350632190704,,,,,,
1049,0,0.0833672285079956,,,,,,
1059,0,0.05493718758225441,,,,,,
1069,0,0.11835294216871262,,,,,,
1079,0,0.1926354020833969,,,,,,
1089,0,0.09510096162557602,,,,,,
1099,0,0.14767985045909882,,,,,,
1109,0,0.20947322249412537,,,,,,
1119,0,0.13879449665546417,,,,,,
1129,0,0.12377119064331055,,,,,,
1139,0,0.1899804174900055,,,,,,
1149,0,0.08574236929416656,,,,,,
1159,0,0.18067723512649536,,,,,,
1169,0,0.14197786152362823,,,,,,
1179,0,0.1947600394487381,,,,,,
1189,0,0.07037628442049026,,,,,,
1199,0,0.05747240036725998,,,,,,
1209,0,0.06490728259086609,,,,,,
1219,0,0.1214517205953598,,,,,,
1229,0,0.09891544282436371,,,,,,
1239,0,0.13117662072181702,,,,,,
1249,0,0.13529330492019653,,,,,,
1259,0,0.13797646760940552,,,,,,
1269,0,0.0754329189658165,,,,,,
1279,0,0.15683092176914215,,,,,,
1289,0,0.052947722375392914,,,,,,
1299,0,0.25278449058532715,,,,,,
1309,0,0.08050842583179474,,,,,,
1319,0,0.18545259535312653,,,,,,
1329,0,0.0665963739156723,,,,,,
1339,0,0.10092008113861084,,,,,,
1349,0,0.1388769894838333,,,,,,
1359,0,0.11481776088476181,,,,,,
1369,0,0.14154833555221558,,,,,,
1379,0,0.0924965888261795,,,,,,
1389,0,0.1062876507639885,,,,,,
1399,0,0.11610210686922073,,,,,,
1409,0,0.16338859498500824,,,,,,
1419,0,0.0832710862159729,,,,,,
1429,0,0.09501457959413528,,,,,,
1439,0,0.07301558554172516,,,,,,
1449,0,0.06582525372505188,,,,,,
1459,0,0.2173476219177246,,,,,,
1469,0,0.15234431624412537,,,,,,
1479,0,0.08346150070428848,,,,,,
1489,0,0.09336894005537033,,,,,,
1499,0,0.16314750909805298,,,,,,
