epoch,train_loss,step,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
0,0.6831177473068237,9,,,,,,
0,0.3138134479522705,19,,,,,,
0,0.2761690020561218,29,,,,,,
0,0.1763313114643097,39,,,,,,
0,0.22703085839748383,49,,,,,,
0,0.3004315197467804,59,,,,,,
0,0.15854866802692413,69,,,,,,
0,0.15201710164546967,79,,,,,,
0,0.08415616303682327,89,,,,,,
0,0.14612333476543427,99,,,,,,
0,0.2529883086681366,109,,,,,,
0,0.239213228225708,119,,,,,,
0,0.19849058985710144,129,,,,,,
0,0.2336435317993164,139,,,,,,
0,0.14647582173347473,149,,,,,,
0,0.19426271319389343,159,,,,,,
0,0.19444799423217773,169,,,,,,
0,0.11765089631080627,179,,,,,,
0,0.18831443786621094,189,,,,,,
0,0.2624320387840271,199,,,,,,
0,0.07399353384971619,209,,,,,,
0,0.14536872506141663,219,,,,,,
0,0.22789356112480164,229,,,,,,
0,0.15618619322776794,239,,,,,,
0,0.1487901508808136,249,,,,,,
0,0.24214783310890198,259,,,,,,
0,0.14213453233242035,269,,,,,,
0,0.1797333061695099,279,,,,,,
0,0.3276244103908539,289,,,,,,
0,0.1403607577085495,299,,,,,,
0,0.17949408292770386,309,,,,,,
0,0.15219281613826752,319,,,,,,
0,0.19719742238521576,329,,,,,,
0,0.10405959188938141,339,,,,,,
0,,344,0.11001410335302353,0.12403863668441772,0.22039097547531128,0.7577041387557983,0.16911618411540985,
1,0.1374029666185379,349,,,,,,
1,0.14731872081756592,359,,,,,,
1,0.14180657267570496,369,,,,,,
1,0.1985745131969452,379,,,,,,
1,0.12924937903881073,389,,,,,,
1,0.21413005888462067,399,,,,,,
1,0.09615497291088104,409,,,,,,
1,0.10889101028442383,419,,,,,,
1,0.11903855949640274,429,,,,,,
1,0.1680605709552765,439,,,,,,
1,0.11241617798805237,449,,,,,,
1,0.16730168461799622,459,,,,,,
1,0.1668502688407898,469,,,,,,
1,0.07907437533140182,479,,,,,,
1,0.11533636599779129,489,,,,,,
1,0.19753363728523254,499,,,,,,
1,0.15058457851409912,509,,,,,,
1,0.16877661645412445,519,,,,,,
1,0.18742044270038605,529,,,,,,
1,0.10866881161928177,539,,,,,,
1,0.06663768738508224,549,,,,,,
1,0.08712099492549896,559,,,,,,
1,0.16224072873592377,569,,,,,,
1,0.11143098026514053,579,,,,,,
1,0.148457869887352,589,,,,,,
1,0.1632431596517563,599,,,,,,
1,0.11494018137454987,609,,,,,,
1,0.1369369477033615,619,,,,,,
1,0.1313784122467041,629,,,,,,
1,0.1248106136918068,639,,,,,,
1,0.1396317332983017,649,,,,,,
1,0.10074615478515625,659,,,,,,
1,0.16733647882938385,669,,,,,,
