step,train_loss,epoch,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_sas,val_qa_em,test_loss
9,0.11386866867542267,0,,,,,,
19,0.07697559893131256,0,,,,,,
29,0.045636698603630066,0,,,,,,
39,0.11369937658309937,0,,,,,,
49,0.06760697811841965,0,,,,,,
59,0.07024408876895905,0,,,,,,
69,0.05311485007405281,0,,,,,,
79,0.0502496138215065,0,,,,,,
89,0.05036977306008339,0,,,,,,
99,0.05512651801109314,0,,,,,,
109,0.05204102396965027,0,,,,,,
119,0.0777389407157898,0,,,,,,
129,0.04137422516942024,0,,,,,,
139,0.06462354212999344,0,,,,,,
149,0.06205305829644203,0,,,,,,
159,0.04146324470639229,0,,,,,,
169,0.049102041870355606,0,,,,,,
179,0.07469389587640762,0,,,,,,
189,0.04614092782139778,0,,,,,,
199,0.05107751116156578,0,,,,,,
209,0.044697631150484085,0,,,,,,
219,0.057439178228378296,0,,,,,,
229,0.06121303141117096,0,,,,,,
239,0.06823375076055527,0,,,,,,
249,0.0589485764503479,0,,,,,,
249,,0,0.3590935468673706,0.09650605916976929,0.8547330498695374,0.43526846170425415,0.28992629051208496,
259,0.047625478357076645,1,,,,,,
269,0.04514334350824356,1,,,,,,
279,0.04478166997432709,1,,,,,,
289,0.06622831523418427,1,,,,,,
299,0.062393005937337875,1,,,,,,
309,0.07519904524087906,1,,,,,,
319,0.060362737625837326,1,,,,,,
329,0.05504622310400009,1,,,,,,
339,0.062108829617500305,1,,,,,,
349,0.06870023906230927,1,,,,,,
359,0.061529096215963364,1,,,,,,
369,0.050334732979536057,1,,,,,,
379,0.039552878588438034,1,,,,,,
389,0.043482307344675064,1,,,,,,
399,0.04763004183769226,1,,,,,,
409,0.05536589398980141,1,,,,,,
419,0.06461994349956512,1,,,,,,
429,0.049854762852191925,1,,,,,,
439,0.04353760555386543,1,,,,,,
449,0.05313301458954811,1,,,,,,
459,0.05566716566681862,1,,,,,,
469,0.03604595363140106,1,,,,,,
479,0.05907893180847168,1,,,,,,
489,0.049155477434396744,1,,,,,,
499,0.0642770379781723,1,,,,,,
499,,1,0.369900643825531,0.09810671955347061,0.8564951419830322,0.4467419385910034,0.30221131443977356,
509,0.04049253836274147,2,,,,,,
519,0.04065242409706116,2,,,,,,
529,0.046475850045681,2,,,,,,
539,0.05659095570445061,2,,,,,,
549,0.05517791956663132,2,,,,,,
559,0.06701487302780151,2,,,,,,
569,0.053852930665016174,2,,,,,,
579,0.04829278588294983,2,,,,,,
589,0.05423879250884056,2,,,,,,
599,0.062262602150440216,2,,,,,,
609,0.054282378405332565,2,,,,,,
619,0.04675478860735893,2,,,,,,
629,0.03641236573457718,2,,,,,,
639,0.040248896926641464,2,,,,,,
649,0.046563196927309036,2,,,,,,
659,0.04986845701932907,2,,,,,,
669,0.06425022333860397,2,,,,,,
679,0.04486287012696266,2,,,,,,
689,0.03812053054571152,2,,,,,,
699,0.04727879911661148,2,,,,,,
709,0.05086597800254822,2,,,,,,
719,0.02916526049375534,2,,,,,,
729,0.05104057490825653,2,,,,,,
739,0.0422227568924427,2,,,,,,
749,0.05367528274655342,2,,,,,,
749,,2,0.39911648631095886,0.1053595244884491,0.8635208606719971,0.4704197645187378,0.3390663266181946,
759,0.036481764167547226,3,,,,,,
769,0.03562154620885849,3,,,,,,
779,0.04401016607880592,3,,,,,,
789,0.04688825458288193,3,,,,,,
799,0.04450340196490288,3,,,,,,
809,0.058763906359672546,3,,,,,,
819,0.04393594712018967,3,,,,,,
829,0.03772209212183952,3,,,,,,
839,0.04545878991484642,3,,,,,,
849,0.053482841700315475,3,,,,,,
859,0.04044331982731819,3,,,,,,
869,0.041627779603004456,3,,,,,,
879,0.03224515914916992,3,,,,,,
889,0.03392689675092697,3,,,,,,
899,0.043372489511966705,3,,,,,,
909,0.03333359211683273,3,,,,,,
919,0.04030828922986984,3,,,,,,
929,0.039912473410367966,3,,,,,,
939,0.028996391221880913,3,,,,,,
949,0.03603870049118996,3,,,,,,
959,0.04212529957294464,3,,,,,,
969,0.017693573608994484,3,,,,,,
979,0.03844660148024559,3,,,,,,
989,0.025223366916179657,3,,,,,,
999,0.022776689380407333,3,,,,,,
999,,3,0.40471991896629333,0.1971878558397293,0.8669302463531494,0.47290465235710144,0.3439803421497345,
1009,0.02679651416838169,4,,,,,,
1019,0.028266381472349167,4,,,,,,
1029,0.028447778895497322,4,,,,,,
1039,0.037218037992715836,4,,,,,,
1049,0.025671686977148056,4,,,,,,
1059,0.031779322773218155,4,,,,,,
1069,0.02259429171681404,4,,,,,,
1079,0.018165597692131996,4,,,,,,
1089,0.018473360687494278,4,,,,,,
1099,0.03949568793177605,4,,,,,,
1109,0.0202972162514925,4,,,,,,
1119,0.025299571454524994,4,,,,,,
1129,0.022182948887348175,4,,,,,,
1139,0.022334065288305283,4,,,,,,
1149,0.026481488719582558,4,,,,,,
1159,0.014607642777264118,4,,,,,,
1169,0.012734430842101574,4,,,,,,
1179,0.021826492622494698,4,,,,,,
1189,0.017515061423182487,4,,,,,,
1199,0.013595589436590672,4,,,,,,
1209,0.012024600058794022,4,,,,,,
1219,0.006359769031405449,4,,,,,,
1229,0.02013254351913929,4,,,,,,
1239,0.008068673312664032,4,,,,,,
1249,0.005486623849719763,4,,,,,,
1249,,4,0.3794388771057129,0.25686904788017273,0.8572745323181152,0.45009487867355347,0.32186731696128845,
1250,,5,,,,,,0.25686904788017273
