train_loss,epoch,step,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.06669434905052185,3,1279,,,,,,
0.05819649249315262,3,1289,,,,,,
0.06160331889986992,3,1299,,,,,,
0.04460478946566582,3,1309,,,,,,
0.056223850697278976,3,1319,,,,,,
0.06885288655757904,3,1329,,,,,,
0.06240649148821831,3,1339,,,,,,
0.07878182083368301,3,1349,,,,,,
0.05284082517027855,3,1359,,,,,,
0.0902567133307457,3,1369,,,,,,
0.0676986575126648,3,1379,,,,,,
0.047773849219083786,3,1389,,,,,,
0.06055963784456253,3,1399,,,,,,
0.04443829879164696,3,1409,,,,,,
0.06913908571004868,3,1419,,,,,,
,3,1427,0.3471600115299225,0.8069425225257874,0.12297261506319046,0.2869335412979126,0.21661238372325897,
0.06898045539855957,4,1429,,,,,,
0.052396826446056366,4,1439,,,,,,
0.04908502474427223,4,1449,,,,,,
0.048454053699970245,4,1459,,,,,,
0.04367019236087799,4,1469,,,,,,
0.07186542451381683,4,1479,,,,,,
0.055210743099451065,4,1489,,,,,,
0.06037822365760803,4,1499,,,,,,
0.06302693486213684,4,1509,,,,,,
0.04181283339858055,4,1519,,,,,,
0.032647814601659775,4,1529,,,,,,
0.04179023578763008,4,1539,,,,,,
0.036881085485219955,4,1549,,,,,,
0.06644024699926376,4,1559,,,,,,
0.0413573682308197,4,1569,,,,,,
0.04059186205267906,4,1579,,,,,,
0.047156766057014465,4,1589,,,,,,
0.07546958327293396,4,1599,,,,,,
0.037511397153139114,4,1609,,,,,,
0.05098619684576988,4,1619,,,,,,
0.038749780505895615,4,1629,,,,,,
0.036459993571043015,4,1639,,,,,,
0.039087578654289246,4,1649,,,,,,
0.042503971606492996,4,1659,,,,,,
0.029598377645015717,4,1669,,,,,,
0.0379161462187767,4,1679,,,,,,
0.03223107010126114,4,1689,,,,,,
0.041007500141859055,4,1699,,,,,,
0.0396590456366539,4,1709,,,,,,
0.045364268124103546,4,1719,,,,,,
0.043074414134025574,4,1729,,,,,,
0.030296657234430313,4,1739,,,,,,
0.03501632437109947,4,1749,,,,,,
0.04596317559480667,4,1759,,,,,,
0.05168358236551285,4,1769,,,,,,
0.020925501361489296,4,1779,,,,,,
,4,1784,0.36003223061561584,0.811446487903595,0.1416035145521164,0.3017694056034088,0.23615634441375732,
,5,1785,,,,,,0.1416035145521164
