step,train_loss,epoch,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
9,0.8239213228225708,0,,,,,,
19,0.3431709110736847,0,,,,,,
29,0.5835920572280884,0,,,,,,
39,0.48650145530700684,0,,,,,,
49,0.6057572364807129,0,,,,,,
59,14.04681396484375,0,,,,,,
69,0.7992508411407471,0,,,,,,
79,0.28617721796035767,0,,,,,,
89,1.0249085426330566,0,,,,,,
99,0.5479817390441895,0,,,,,,
109,0.5450561046600342,0,,,,,,
119,0.5043562650680542,0,,,,,,
129,0.3712996244430542,0,,,,,,
139,0.3889090418815613,0,,,,,,
149,0.691515326499939,0,,,,,,
159,0.6305295825004578,0,,,,,,
169,0.38466766476631165,0,,,,,,
179,0.20110511779785156,0,,,,,,
189,0.25739145278930664,0,,,,,,
199,0.5299098491668701,0,,,,,,
209,0.162065789103508,0,,,,,,
219,0.8359532356262207,0,,,,,,
229,0.546765923500061,0,,,,,,
239,0.18983548879623413,0,,,,,,
249,0.23140831291675568,0,,,,,,
259,0.21154968440532684,0,,,,,,
269,0.12057018280029297,0,,,,,,
279,0.2856936454772949,0,,,,,,
289,0.2646203637123108,0,,,,,,
299,0.29840219020843506,0,,,,,,
309,0.19406458735466003,0,,,,,,
319,0.5389065146446228,0,,,,,,
329,0.21910858154296875,0,,,,,,
339,0.48032277822494507,0,,,,,,
349,0.4419001638889313,0,,,,,,
359,0.4584498107433319,0,,,,,,
361,,0,0.8937969207763672,0.5641025900840759,0.6678030490875244,0.6535483598709106,0.10205480456352234,
369,0.545975923538208,1,,,,,,
379,0.17550897598266602,1,,,,,,
389,0.6444941163063049,1,,,,,,
399,0.1367354393005371,1,,,,,,
409,0.18946045637130737,1,,,,,,
419,0.11429382860660553,1,,,,,,
429,0.2290712594985962,1,,,,,,
439,0.26808595657348633,1,,,,,,
449,0.4103153347969055,1,,,,,,
459,0.395823210477829,1,,,,,,
469,0.14189375936985016,1,,,,,,
479,0.12775437533855438,1,,,,,,
489,0.08762841671705246,1,,,,,,
499,0.16882771253585815,1,,,,,,
509,0.10234618932008743,1,,,,,,
519,0.24628141522407532,1,,,,,,
529,0.08456098288297653,1,,,,,,
539,0.3150966763496399,1,,,,,,
549,0.2216920405626297,1,,,,,,
559,0.09723275899887085,1,,,,,,
569,0.397401362657547,1,,,,,,
579,0.17439201474189758,1,,,,,,
589,0.042910296469926834,1,,,,,,
599,0.12026263028383255,1,,,,,,
609,0.14944031834602356,1,,,,,,
619,0.43191567063331604,1,,,,,,
629,0.13099558651447296,1,,,,,,
639,0.1509004533290863,1,,,,,,
649,0.06649693101644516,1,,,,,,
659,0.16128742694854736,1,,,,,,
669,0.14102448523044586,1,,,,,,
679,0.19628947973251343,1,,,,,,
689,0.06065849959850311,1,,,,,,
699,0.10716770589351654,1,,,,,,
709,0.25360676646232605,1,,,,,,
719,0.043521516025066376,1,,,,,,
723,,1,0.8932600617408752,0.5769230723381042,0.6676159501075745,0.65418940782547,0.08885246515274048,
729,0.0594489760696888,2,,,,,,
739,0.03931071609258652,2,,,,,,
749,0.06401818245649338,2,,,,,,
759,2.174917459487915,2,,,,,,
769,0.08675678074359894,2,,,,,,
779,0.07518599182367325,2,,,,,,
789,0.2495449036359787,2,,,,,,
799,0.06767973303794861,2,,,,,,
809,0.11261157691478729,2,,,,,,
819,0.06635555624961853,2,,,,,,
829,0.23663091659545898,2,,,,,,
839,0.042406052350997925,2,,,,,,
849,0.1416645497083664,2,,,,,,
859,0.037370696663856506,2,,,,,,
869,0.05290345102548599,2,,,,,,
879,0.12292494624853134,2,,,,,,
889,0.08030793070793152,2,,,,,,
899,0.018267756327986717,2,,,,,,
909,0.09934030473232269,2,,,,,,
919,0.0519394688308239,2,,,,,,
929,0.04051899537444115,2,,,,,,
939,0.0337442122399807,2,,,,,,
949,0.20497331023216248,2,,,,,,
959,0.04552258551120758,2,,,,,,
969,0.027963479980826378,2,,,,,,
979,0.040852468460798264,2,,,,,,
989,0.12469824403524399,2,,,,,,
999,0.0706750825047493,2,,,,,,
1009,0.033179014921188354,2,,,,,,
1019,0.056874487549066544,2,,,,,,
1029,0.03503276780247688,2,,,,,,
1039,0.029584351927042007,2,,,,,,
1049,0.08597974479198456,2,,,,,,
1059,0.02016197144985199,2,,,,,,
1069,0.0736858993768692,2,,,,,,
1079,0.15026547014713287,2,,,,,,
1085,,2,0.8905757069587708,0.5448718070983887,0.6435860991477966,0.6316563487052917,0.09294114261865616,
1089,0.12205704301595688,3,,,,,,
1099,0.012078412808477879,3,,,,,,
1109,0.2937827706336975,3,,,,,,
1119,0.020182941108942032,3,,,,,,
1129,0.007069582585245371,3,,,,,,
1139,0.05378831923007965,3,,,,,,
1149,0.08128276467323303,3,,,,,,
1159,0.05669160559773445,3,,,,,,
1169,0.1271154135465622,3,,,,,,
1179,0.051272355020046234,3,,,,,,
1189,0.0047017293982207775,3,,,,,,
1199,1.3354188203811646,3,,,,,,
1209,0.10746375471353531,3,,,,,,
1219,0.06262701749801636,3,,,,,,
1229,0.031902093440294266,3,,,,,,
1239,0.05545493960380554,3,,,,,,
1249,0.010061020962893963,3,,,,,,
1259,0.008853965438902378,3,,,,,,
1269,0.03698400408029556,3,,,,,,
1279,0.1506427377462387,3,,,,,,
1289,0.026094965636730194,3,,,,,,
1299,0.01944810524582863,3,,,,,,
1309,0.008006502874195576,3,,,,,,
1319,0.03755225986242294,3,,,,,,
1329,0.08549140393733978,3,,,,,,
1339,0.007653447799384594,3,,,,,,
1349,0.005091492086648941,3,,,,,,
1359,0.11891482025384903,3,,,,,,
1369,0.1368238776922226,3,,,,,,
1379,0.09947900474071503,3,,,,,,
1389,1.3030682802200317,3,,,,,,
1399,0.046777959913015366,3,,,,,,
1409,0.04877694323658943,3,,,,,,
1419,0.006648336537182331,3,,,,,,
1429,0.0190114825963974,3,,,,,,
1439,0.048788849264383316,3,,,,,,
1447,,3,0.8862762451171875,0.557692289352417,0.6409992575645447,0.6310153603553772,0.10742107778787613,
1449,0.0064885881729424,4,,,,,,
1459,0.03003818914294243,4,,,,,,
1469,0.017090359702706337,4,,,,,,
1479,0.005515457596629858,4,,,,,,
1489,0.0073555512353777885,4,,,,,,
1499,0.01113657932728529,4,,,,,,
1509,0.0020506312139332294,4,,,,,,
1519,0.04983314871788025,4,,,,,,
1529,0.004108024295419455,4,,,,,,
1539,0.2039191871881485,4,,,,,,
1549,0.014137286692857742,4,,,,,,
1559,0.02218886837363243,4,,,,,,
1569,0.007094258442521095,4,,,,,,
1579,0.00567491352558136,4,,,,,,
1589,0.034579288214445114,4,,,,,,
1599,0.015262256376445293,4,,,,,,
1609,0.0026754243299365044,4,,,,,,
1619,0.013534360565245152,4,,,,,,
1629,0.0026928046718239784,4,,,,,,
1639,0.002023248467594385,4,,,,,,
1649,0.0026619648560881615,4,,,,,,
1659,0.0017855248879641294,4,,,,,,
1669,0.0016098989872261882,4,,,,,,
1679,0.05369769409298897,4,,,,,,
1689,0.010420015081763268,4,,,,,,
1699,0.13490314781665802,4,,,,,,
1709,0.009063821285963058,4,,,,,,
1719,0.008677216246724129,4,,,,,,
1729,0.0014921195106580853,4,,,,,,
1739,0.0068861935287714005,4,,,,,,
1749,0.0293961800634861,4,,,,,,
1759,0.00440767128020525,4,,,,,,
1769,0.009282330982387066,4,,,,,,
1779,0.03822349011898041,4,,,,,,
1789,0.0032290935050696135,4,,,,,,
1799,0.0022974913008511066,4,,,,,,
1809,0.0030061088036745787,4,,,,,,
1809,,4,0.8930666446685791,0.5512820482254028,0.6553945541381836,0.6393181681632996,0.1675785481929779,
1810,,5,,,,,,0.08885246515274048
